File,DNA,OldGene,OldValue,TargetCandidate,TargetValue,OldZero,TargetZero,CandidateOnly
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_4,gene_dragon_eye_hue,"""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127",gene_dragon_eye_color_hue,,False,False,True
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_4,gene_dragon_eye_value,"""dragon_eye_value"" 127 ""dragon_eye_value"" 127",gene_dragon_eye_color_value,,False,False,True
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_4,gene_dragon_horn_hue,"""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127",gene_dragon_horn_color_hue,,False,False,True
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_4,gene_dragon_horn_value,"""dragon_horn_value"" 127 ""dragon_horn_value"" 127",gene_dragon_horn_color_value,,False,False,True
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2_1,gene_bs_head_round_shape,"""head_round_shape"" 21 ""head_round_shape"" 21",gene_bs_head_shape,,False,False,False
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2_1,gene_bs_eye_fold_2,"""eye_fold_2"" 13 ""eye_fold_2"" 13",gene_bs_eye_fold_shape,"""eye_fold_shape_pos"" 35 ""eye_fold_shape_pos"" 35",False,False,True
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2_1,gene_eye_size,"""eye_size"" 126 ""eye_size"" 126",gene_bs_eye_size,"""eye_size_neg"" 125 ""eye_size_neg"" 125",False,False,True
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2_1,gene_eye_shut_top,"""eye_shut_top"" 108 ""eye_shut_top"" 108",gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_neg"" 33 ""eye_upper_lid_size_neg"" 33",False,False,True
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2_1,gene_eye_shut_bottom,"""eye_shut_bottom"" 123 ""eye_shut_bottom"" 123",gene_bs_eye_lower_lid_size,,False,False,True
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2_1,gene_forehead_inner_brow_width,"""inner_brow_width"" 138 ""inner_brow_width"" 138",gene_eyebrow_inner_width,"""eyebrow_inner_width_max"" 168 ""eyebrow_inner_width_max"" 168",False,False,True
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2_1,gene_dragon_skin_hue,"""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127",gene_dragon_primary_color_hue,,False,False,True
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2_1,gene_dragon_skin_value,"""dragon_skin_value"" 127 ""dragon_skin_value"" 127",gene_dragon_primary_color_value,,False,False,True
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2_1,gene_dragon_highlight_hue,"""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127",gene_dragon_secondary_hue,,False,False,True
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2_1,gene_dragon_highlight_value,"""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127",gene_dragon_secondary_value,,False,False,True
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2_1,gene_dragon_eye_hue,"""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127",gene_dragon_eye_color_hue,,False,False,True
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2_1,gene_dragon_eye_value,"""dragon_eye_value"" 127 ""dragon_eye_value"" 127",gene_dragon_eye_color_value,,False,False,True
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2_1,gene_dragon_horn_hue,"""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127",gene_dragon_horn_color_hue,,False,False,True
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2_1,gene_dragon_horn_value,"""dragon_horn_value"" 127 ""dragon_horn_value"" 127",gene_dragon_horn_color_value,,False,False,True
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_7,gene_bs_head_round_shape,"""head_round_shape"" 125 ""head_round_shape"" 125",gene_bs_head_shape,,False,False,False
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_7,gene_dragon_skin_hue,"""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127",gene_dragon_primary_color_hue,,False,False,True
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_7,gene_dragon_skin_value,"""dragon_skin_value"" 127 ""dragon_skin_value"" 127",gene_dragon_primary_color_value,,False,False,True
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_7,gene_dragon_highlight_hue,"""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127",gene_dragon_secondary_hue,,False,False,True
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_7,gene_dragon_highlight_value,"""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127",gene_dragon_secondary_value,,False,False,True
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_7,gene_dragon_eye_hue,"""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127",gene_dragon_eye_color_hue,,False,False,True
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_7,gene_dragon_eye_value,"""dragon_eye_value"" 127 ""dragon_eye_value"" 127",gene_dragon_eye_color_value,,False,False,True
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_7,gene_dragon_horn_hue,"""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127",gene_dragon_horn_color_hue,,False,False,True
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_7,gene_dragon_horn_value,"""dragon_horn_value"" 127 ""dragon_horn_value"" 127",gene_dragon_horn_color_value,,False,False,True
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_13,gene_bs_head_round_shape,"""head_round_shape"" 0 ""head_round_shape"" 0",gene_bs_head_shape,,True,False,False
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_13,gene_bs_eye_fold_2,"""eye_fold_2"" 51 ""eye_fold_2"" 51",gene_bs_eye_fold_shape,"""eye_fold_shape_pos"" 16 ""eye_fold_shape_pos"" 16",False,False,True
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_13,gene_dragon_skin_hue,"""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127",gene_dragon_primary_color_hue,,False,False,True
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_13,gene_dragon_skin_value,"""dragon_skin_value"" 127 ""dragon_skin_value"" 127",gene_dragon_primary_color_value,,False,False,True
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_13,gene_dragon_highlight_hue,"""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127",gene_dragon_secondary_hue,,False,False,True
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_13,gene_dragon_highlight_value,"""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127",gene_dragon_secondary_value,,False,False,True
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_13,gene_dragon_eye_hue,"""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127",gene_dragon_eye_color_hue,,False,False,True
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_13,gene_dragon_eye_value,"""dragon_eye_value"" 127 ""dragon_eye_value"" 127",gene_dragon_eye_color_value,,False,False,True
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_13,gene_dragon_horn_hue,"""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127",gene_dragon_horn_color_hue,,False,False,True
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_13,gene_dragon_horn_value,"""dragon_horn_value"" 127 ""dragon_horn_value"" 127",gene_dragon_horn_color_value,,False,False,True
common/dna_data/test_dna_stormlands.txt,Wylde_asoiaf_27,gene_dragon_scales_effect,"""dragon_scales_metallic"" 127 ""dragon_scales_metallic"" 127",gene_dragon_metallic_scales_strength,,False,False,True
common/dna_data/test_dna_stormlands.txt,Estermont_asoiaf_44,gene_dragon_scales_effect,"""dragon_scales_metallic"" 127 ""dragon_scales_metallic"" 127",gene_dragon_metallic_scales_strength,,False,False,True
common/dna_data/test_dna_stormlands.txt,Lonmouth_asoiaf_16,gene_bs_head_round_shape,"""head_round_shape"" 13 ""head_round_shape"" 13",gene_bs_head_shape,,False,False,False
common/dna_data/test_dna_stormlands.txt,Lonmouth_asoiaf_16,gene_dragon_skin_hue,"""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127",gene_dragon_primary_color_hue,,False,False,True
common/dna_data/test_dna_stormlands.txt,Lonmouth_asoiaf_16,gene_dragon_skin_value,"""dragon_skin_value"" 127 ""dragon_skin_value"" 127",gene_dragon_primary_color_value,,False,False,True
common/dna_data/test_dna_stormlands.txt,Lonmouth_asoiaf_16,gene_dragon_highlight_hue,"""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127",gene_dragon_secondary_hue,,False,False,True
common/dna_data/test_dna_stormlands.txt,Lonmouth_asoiaf_16,gene_dragon_highlight_value,"""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127",gene_dragon_secondary_value,,False,False,True
common/dna_data/test_dna_stormlands.txt,Lonmouth_asoiaf_16,gene_dragon_eye_hue,"""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127",gene_dragon_eye_color_hue,,False,False,True
common/dna_data/test_dna_stormlands.txt,Lonmouth_asoiaf_16,gene_dragon_eye_value,"""dragon_eye_value"" 127 ""dragon_eye_value"" 127",gene_dragon_eye_color_value,,False,False,True
common/dna_data/test_dna_stormlands.txt,Lonmouth_asoiaf_16,gene_dragon_horn_hue,"""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127",gene_dragon_horn_color_hue,,False,False,True
common/dna_data/test_dna_stormlands.txt,Lonmouth_asoiaf_16,gene_dragon_horn_value,"""dragon_horn_value"" 127 ""dragon_horn_value"" 127",gene_dragon_horn_color_value,,False,False,True
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_1,gene_bs_head_round_shape,"""head_round_shape"" 0 ""head_round_shape"" 0",gene_bs_head_shape,,True,False,False
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_1,gene_bs_eye_fold_2,"""eye_fold_2"" 0 ""eye_fold_2"" 0",gene_bs_eye_fold_shape,"""eye_fold_shape_pos"" 65 ""eye_fold_shape_pos"" 65",True,False,True
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_1,gene_eye_size,"""eye_size"" 127 ""eye_size"" 127",gene_bs_eye_size,"""eye_size_pos"" 53 ""eye_size_pos"" 53",False,False,True
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_1,gene_eye_shut_top,"""eye_shut_top"" 128 ""eye_shut_top"" 128",gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_pos"" 97 ""eye_upper_lid_size_pos"" 97",False,False,True
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_1,gene_eye_shut_bottom,"""eye_shut_bottom"" 125 ""eye_shut_bottom"" 125",gene_bs_eye_lower_lid_size,,False,False,True
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_1,gene_forehead_inner_brow_width,"""vanilla_inner_brow_width"" 127 ""vanilla_inner_brow_width"" 127",gene_eyebrow_inner_width,"""eyebrow_inner_width_max"" 86 ""eyebrow_inner_width_max"" 86",False,False,True
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_1,gene_dragon_skin_hue,"""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127",gene_dragon_primary_color_hue,,False,False,True
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_1,gene_dragon_skin_value,"""dragon_skin_value"" 127 ""dragon_skin_value"" 127",gene_dragon_primary_color_value,,False,False,True
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_1,gene_dragon_highlight_hue,"""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127",gene_dragon_secondary_hue,,False,False,True
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_1,gene_dragon_highlight_value,"""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127",gene_dragon_secondary_value,,False,False,True
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_1,gene_dragon_eye_hue,"""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127",gene_dragon_eye_color_hue,,False,False,True
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_1,gene_dragon_eye_value,"""dragon_eye_value"" 127 ""dragon_eye_value"" 127",gene_dragon_eye_color_value,,False,False,True
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_1,gene_dragon_horn_hue,"""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127",gene_dragon_horn_color_hue,,False,False,True
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_1,gene_dragon_horn_value,"""dragon_horn_value"" 127 ""dragon_horn_value"" 127",gene_dragon_horn_color_value,,False,False,True
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_3,gene_bs_head_round_shape,"""head_round_shape"" 0 ""head_round_shape"" 0",gene_bs_head_shape,,True,False,False
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_3,gene_bs_eye_fold_2,"""eye_fold_2"" 0 ""eye_fold_2"" 0",gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 234 ""eye_fold_shape_neg"" 234",True,False,True
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_3,gene_eye_size,"""eye_size"" 127 ""eye_size"" 127",gene_bs_eye_size,"""eye_size_pos"" 53 ""eye_size_pos"" 53",False,False,True
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_3,gene_eye_shut_top,"""eye_shut_top"" 128 ""eye_shut_top"" 128",gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_pos"" 97 ""eye_upper_lid_size_pos"" 97",False,False,True
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_3,gene_eye_shut_bottom,"""eye_shut_bottom"" 125 ""eye_shut_bottom"" 125",gene_bs_eye_lower_lid_size,,False,False,True
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_3,gene_forehead_inner_brow_width,"""vanilla_inner_brow_width"" 127 ""vanilla_inner_brow_width"" 127",gene_eyebrow_inner_width,"""eyebrow_inner_width_max"" 86 ""eyebrow_inner_width_max"" 86",False,False,True
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_3,gene_dragon_skin_hue,"""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127",gene_dragon_primary_color_hue,,False,False,True
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_3,gene_dragon_skin_value,"""dragon_skin_value"" 127 ""dragon_skin_value"" 127",gene_dragon_primary_color_value,,False,False,True
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_3,gene_dragon_highlight_hue,"""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127",gene_dragon_secondary_hue,,False,False,True
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_3,gene_dragon_highlight_value,"""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127",gene_dragon_secondary_value,,False,False,True
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_3,gene_dragon_eye_hue,"""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127",gene_dragon_eye_color_hue,,False,False,True
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_3,gene_dragon_eye_value,"""dragon_eye_value"" 127 ""dragon_eye_value"" 127",gene_dragon_eye_color_value,,False,False,True
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_3,gene_dragon_horn_hue,"""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127",gene_dragon_horn_color_hue,,False,False,True
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_3,gene_dragon_horn_value,"""dragon_horn_value"" 127 ""dragon_horn_value"" 127",gene_dragon_horn_color_value,,False,False,True
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_6,gene_bs_head_round_shape,"""head_round_shape"" 28 ""head_round_shape"" 28",gene_bs_head_shape,,False,False,False
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_6,gene_bs_eye_fold_2,"""eye_fold_2"" 12 ""eye_fold_2"" 12",gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 26 ""eye_fold_shape_neg"" 26",False,False,True
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_6,gene_eye_size,"""eye_size"" 121 ""eye_size"" 121",gene_bs_eye_size,"""eye_size_neg"" 49 ""eye_size_neg"" 49",False,False,True
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_6,gene_eye_shut_top,"""eye_shut_top"" 133 ""eye_shut_top"" 133",gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_pos"" 97 ""eye_upper_lid_size_pos"" 97",False,False,True
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_6,gene_eye_shut_bottom,"""eye_shut_bottom"" 97 ""eye_shut_bottom"" 97",gene_bs_eye_lower_lid_size,,False,False,True
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_6,gene_forehead_inner_brow_width,"""inner_brow_width"" 132 ""inner_brow_width"" 132",gene_eyebrow_inner_width,"""eyebrow_inner_width_max"" 3 ""eyebrow_inner_width_max"" 3",False,False,True
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_6,gene_dragon_skin_hue,"""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127",gene_dragon_primary_color_hue,,False,False,True
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_6,gene_dragon_skin_value,"""dragon_skin_value"" 127 ""dragon_skin_value"" 127",gene_dragon_primary_color_value,,False,False,True
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_6,gene_dragon_highlight_hue,"""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127",gene_dragon_secondary_hue,,False,False,True
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_6,gene_dragon_highlight_value,"""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127",gene_dragon_secondary_value,,False,False,True
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_6,gene_dragon_eye_hue,"""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127",gene_dragon_eye_color_hue,,False,False,True
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_6,gene_dragon_eye_value,"""dragon_eye_value"" 127 ""dragon_eye_value"" 127",gene_dragon_eye_color_value,,False,False,True
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_6,gene_dragon_horn_hue,"""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127",gene_dragon_horn_color_hue,,False,False,True
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_6,gene_dragon_horn_value,"""dragon_horn_value"" 127 ""dragon_horn_value"" 127",gene_dragon_horn_color_value,,False,False,True
common/dna_data/test_dna_stormlands.txt,Selmy_asoiaf_3,gene_bs_head_round_shape,"""head_round_shape"" 0 ""head_round_shape"" 0",gene_bs_head_shape,,True,False,False
common/dna_data/test_dna_stormlands.txt,Selmy_asoiaf_3,gene_bs_eye_fold_2,"""eye_fold_2"" 113 ""eye_fold_2"" 113",gene_bs_eye_fold_shape,"""eye_fold_shape_pos"" 61 ""eye_fold_shape_pos"" 61",False,False,True
common/dna_data/test_dna_stormlands.txt,Selmy_asoiaf_3,gene_eye_size,"""eye_size"" 122 ""eye_size"" 122",gene_bs_eye_size,"""eye_size_neg"" 39 ""eye_size_neg"" 39",False,False,True
common/dna_data/test_dna_stormlands.txt,Selmy_asoiaf_3,gene_eye_shut_top,"""eye_shut_top"" 128 ""eye_shut_top"" 128",gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_pos"" 223 ""eye_upper_lid_size_pos"" 223",False,False,True
common/dna_data/test_dna_stormlands.txt,Selmy_asoiaf_3,gene_eye_shut_bottom,"""eye_shut_bottom"" 125 ""eye_shut_bottom"" 125",gene_bs_eye_lower_lid_size,,False,False,True
common/dna_data/test_dna_stormlands.txt,Selmy_asoiaf_3,gene_forehead_inner_brow_width,"""vanilla_inner_brow_width"" 127 ""vanilla_inner_brow_width"" 127",gene_eyebrow_inner_width,"""eyebrow_inner_width_max"" 86 ""eyebrow_inner_width_max"" 86",False,False,True
common/dna_data/test_dna_stormlands.txt,Selmy_asoiaf_3,gene_dragon_skin_hue,"""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127",gene_dragon_primary_color_hue,,False,False,True
common/dna_data/test_dna_stormlands.txt,Selmy_asoiaf_3,gene_dragon_skin_value,"""dragon_skin_value"" 127 ""dragon_skin_value"" 127",gene_dragon_primary_color_value,,False,False,True
common/dna_data/test_dna_stormlands.txt,Selmy_asoiaf_3,gene_dragon_highlight_hue,"""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127",gene_dragon_secondary_hue,,False,False,True
common/dna_data/test_dna_stormlands.txt,Selmy_asoiaf_3,gene_dragon_highlight_value,"""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127",gene_dragon_secondary_value,,False,False,True
common/dna_data/test_dna_stormlands.txt,Selmy_asoiaf_3,gene_dragon_eye_hue,"""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127",gene_dragon_eye_color_hue,,False,False,True
common/dna_data/test_dna_stormlands.txt,Selmy_asoiaf_3,gene_dragon_eye_value,"""dragon_eye_value"" 127 ""dragon_eye_value"" 127",gene_dragon_eye_color_value,,False,False,True
common/dna_data/test_dna_stormlands.txt,Selmy_asoiaf_3,gene_dragon_horn_hue,"""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127",gene_dragon_horn_color_hue,,False,False,True
common/dna_data/test_dna_stormlands.txt,Selmy_asoiaf_3,gene_dragon_horn_value,"""dragon_horn_value"" 127 ""dragon_horn_value"" 127",gene_dragon_horn_color_value,,False,False,True
common/dna_data/test_dna_stormlands.txt,Trant_asoiaf_2,gene_bs_head_round_shape,"""head_round_shape"" 13 ""head_round_shape"" 13",gene_bs_head_shape,,False,False,False
common/dna_data/test_dna_stormlands.txt,Trant_asoiaf_2,gene_bs_eye_fold_2,"""eye_fold_2"" 11 ""eye_fold_2"" 11",gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 255 ""eye_fold_shape_neg"" 255",False,False,True
common/dna_data/test_dna_stormlands.txt,Trant_asoiaf_2,gene_eye_size,"""eye_size"" 113 ""eye_size"" 113",gene_bs_eye_size,"""eye_size_neg"" 81 ""eye_size_neg"" 81",False,False,True
common/dna_data/test_dna_stormlands.txt,Trant_asoiaf_2,gene_eye_shut_top,"""eye_shut_top"" 127 ""eye_shut_top"" 127",gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_pos"" 225 ""eye_upper_lid_size_pos"" 225",False,False,True
common/dna_data/test_dna_stormlands.txt,Trant_asoiaf_2,gene_eye_shut_bottom,"""eye_shut_bottom"" 114 ""eye_shut_bottom"" 114",gene_bs_eye_lower_lid_size,,False,False,True
common/dna_data/test_dna_stormlands.txt,Trant_asoiaf_2,gene_forehead_inner_brow_width,"""inner_brow_width"" 127 ""inner_brow_width"" 127",gene_eyebrow_inner_width,"""eyebrow_inner_width_max"" 12 ""eyebrow_inner_width_max"" 12",False,False,True
common/dna_data/test_dna_stormlands.txt,Trant_asoiaf_2,gene_dragon_skin_hue,"""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127",gene_dragon_primary_color_hue,,False,False,True
common/dna_data/test_dna_stormlands.txt,Trant_asoiaf_2,gene_dragon_skin_value,"""dragon_skin_value"" 127 ""dragon_skin_value"" 127",gene_dragon_primary_color_value,,False,False,True
common/dna_data/test_dna_stormlands.txt,Trant_asoiaf_2,gene_dragon_highlight_hue,"""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127",gene_dragon_secondary_hue,,False,False,True
common/dna_data/test_dna_stormlands.txt,Trant_asoiaf_2,gene_dragon_highlight_value,"""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127",gene_dragon_secondary_value,,False,False,True
common/dna_data/test_dna_stormlands.txt,Trant_asoiaf_2,gene_dragon_eye_hue,"""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127",gene_dragon_eye_color_hue,,False,False,True
common/dna_data/test_dna_stormlands.txt,Trant_asoiaf_2,gene_dragon_eye_value,"""dragon_eye_value"" 127 ""dragon_eye_value"" 127",gene_dragon_eye_color_value,,False,False,True
common/dna_data/test_dna_stormlands.txt,Trant_asoiaf_2,gene_dragon_horn_hue,"""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127",gene_dragon_horn_color_hue,,False,False,True
common/dna_data/test_dna_stormlands.txt,Trant_asoiaf_2,gene_dragon_horn_value,"""dragon_horn_value"" 127 ""dragon_horn_value"" 127",gene_dragon_horn_color_value,,False,False,True
common/dna_data/test_dna_stormlands.txt,Cole_asoiaf_11,gene_bs_head_round_shape,"""head_round_shape"" 0 ""head_round_shape"" 0",gene_bs_head_shape,,True,False,False
common/dna_data/test_dna_stormlands.txt,Cole_asoiaf_11,gene_bs_eye_fold_2,"""eye_fold_2"" 26 ""eye_fold_2"" 26",gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 119 ""eye_fold_shape_neg"" 119",False,False,True
common/dna_data/test_dna_stormlands.txt,Cole_asoiaf_11,gene_dragon_skin_hue,"""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127",gene_dragon_primary_color_hue,,False,False,True
common/dna_data/test_dna_stormlands.txt,Cole_asoiaf_11,gene_dragon_skin_value,"""dragon_skin_value"" 127 ""dragon_skin_value"" 127",gene_dragon_primary_color_value,,False,False,True
common/dna_data/test_dna_stormlands.txt,Cole_asoiaf_11,gene_dragon_highlight_hue,"""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127",gene_dragon_secondary_hue,,False,False,True
common/dna_data/test_dna_stormlands.txt,Cole_asoiaf_11,gene_dragon_highlight_value,"""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127",gene_dragon_secondary_value,,False,False,True
common/dna_data/test_dna_stormlands.txt,Cole_asoiaf_11,gene_dragon_eye_hue,"""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127",gene_dragon_eye_color_hue,,False,False,True
common/dna_data/test_dna_stormlands.txt,Cole_asoiaf_11,gene_dragon_eye_value,"""dragon_eye_value"" 127 ""dragon_eye_value"" 127",gene_dragon_eye_color_value,,False,False,True
common/dna_data/test_dna_stormlands.txt,Cole_asoiaf_11,gene_dragon_horn_hue,"""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127",gene_dragon_horn_color_hue,,False,False,True
common/dna_data/test_dna_stormlands.txt,Cole_asoiaf_11,gene_dragon_horn_value,"""dragon_horn_value"" 127 ""dragon_horn_value"" 127",gene_dragon_horn_color_value,,False,False,True
common/dna_data/test_dna_stormlands.txt,Melisandre_asoiaf_1,gene_bs_head_round_shape,"""head_round_shape"" 9 ""head_round_shape"" 9",gene_bs_head_shape,,False,False,False
common/dna_data/test_dna_stormlands.txt,Melisandre_asoiaf_1,gene_bs_eye_fold_2,"""eye_fold_2"" 16 ""eye_fold_2"" 16",gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 125 ""eye_fold_shape_neg"" 125",False,False,True
common/dna_data/test_dna_stormlands.txt,Melisandre_asoiaf_1,gene_eye_size,"""eye_size"" 124 ""eye_size"" 124",gene_bs_eye_size,"""eye_size_neg"" 209 ""eye_size_neg"" 209",False,False,True
common/dna_data/test_dna_stormlands.txt,Melisandre_asoiaf_1,gene_eye_shut_top,"""eye_shut_top"" 127 ""eye_shut_top"" 127",gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_pos"" 187 ""eye_upper_lid_size_pos"" 187",False,False,True
