File,DNA,Gene,Line,Value
common/dna_data/test_dna_westerlands.txt,Vikary_asoiaf_1,gene_dragon_horn_hue,5282,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_westerlands.txt,Vikary_asoiaf_1,gene_dragon_horn_value,5283,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_westerlands.txt,Vikary_asoiaf_1,gene_dragon_main_horn_shape,5290,"{ """" 127 """" 127 }"
common/dna_data/test_dna_westerlands.txt,Vikary_asoiaf_1,gene_no_portrait,5309,"{ ""normal_portrait"" 127 ""normal_portrait"" 127 }"
common/dna_data/test_dna_westerlands.txt,Vikary_asoiaf_1,gene_bs_ear_outward,5353,"{ ""ear_outward_pos"" 45 ""ear_outward_pos"" 45 }"
common/dna_data/test_dna_westerlands.txt,Vikary_asoiaf_1,gene_hair_type,5411,"{ ""hair_straight"" 127 ""hair_straight"" 127 }"
common/dna_data/test_dna_westerlands.txt,Vikary_asoiaf_1,gene_eye_size,5416,"{ ""eye_size"" 127 ""eye_size"" 127 }"
common/dna_data/test_dna_westerlands.txt,Vikary_asoiaf_1,gene_eye_shut_top,5417,"{ ""eye_shut_top"" 126 ""eye_shut_top"" 126 }"
common/dna_data/test_dna_westerlands.txt,Vikary_asoiaf_1,gene_eye_shut_bottom,5418,"{ ""eye_shut_bottom"" 124 ""eye_shut_bottom"" 124 }"
common/dna_data/test_dna_westerlands.txt,Vikary_asoiaf_1,gene_forehead_inner_brow_width,5424,"{ ""vanilla_inner_brow_width"" 127 ""vanilla_inner_brow_width"" 127 }"
common/dna_data/test_dna_westerlands.txt,Vikary_asoiaf_1,gene_bs_eye_fold_2,5428,"{ ""eye_fold_2"" 0 ""eye_fold_2"" 0 }"
common/dna_data/test_dna_westerlands.txt,Vikary_asoiaf_1,gene_bs_head_round_shape,5431,"{ ""head_round_shape"" 0 ""head_round_shape"" 0 }"
common/bookmark_portraits/bookmark_106_alicent_hightower.txt,bookmark_106_alicent_hightower,gene_bs_ear_outward,48,"{ ""ear_outward_pos"" 37 ""ear_outward_pos"" 37 }"
common/bookmark_portraits/bookmark_106_alicent_hightower.txt,bookmark_106_alicent_hightower,gene_hair_type,106,"{ ""hair_wavy"" 162 ""hair_wavy"" 162 }"
common/bookmark_portraits/bookmark_106_alicent_hightower.txt,bookmark_106_alicent_hightower,gene_dragon_skin_hue,117,"{ ""dragon_skin_hue"" 0 ""dragon_skin_hue"" 0 }"
common/bookmark_portraits/bookmark_106_alicent_hightower.txt,bookmark_106_alicent_hightower,gene_dragon_skin_value,118,"{ ""dragon_skin_value"" 0 ""dragon_skin_value"" 0 }"
common/bookmark_portraits/bookmark_106_alicent_hightower.txt,bookmark_106_alicent_hightower,gene_dragon_highlight_hue,119,"{ ""dragon_highlight_hue"" 0 ""dragon_highlight_hue"" 0 }"
common/bookmark_portraits/bookmark_106_alicent_hightower.txt,bookmark_106_alicent_hightower,gene_dragon_highlight_value,120,"{ ""dragon_highlight_value"" 0 ""dragon_highlight_value"" 0 }"
common/bookmark_portraits/bookmark_106_alicent_hightower.txt,bookmark_106_alicent_hightower,gene_dragon_eye_hue,121,"{ ""dragon_eye_hue"" 0 ""dragon_eye_hue"" 0 }"
common/bookmark_portraits/bookmark_106_alicent_hightower.txt,bookmark_106_alicent_hightower,gene_dragon_eye_value,122,"{ ""dragon_eye_value"" 0 ""dragon_eye_value"" 0 }"
common/bookmark_portraits/bookmark_106_alicent_hightower.txt,bookmark_106_alicent_hightower,gene_dragon_horn_hue,123,"{ ""dragon_horn_hue"" 0 ""dragon_horn_hue"" 0 }"
common/bookmark_portraits/bookmark_106_alicent_hightower.txt,bookmark_106_alicent_hightower,gene_dragon_horn_value,124,"{ ""dragon_horn_value"" 0 ""dragon_horn_value"" 0 }"
common/bookmark_portraits/bookmark_106_alicent_hightower.txt,bookmark_106_alicent_hightower,gene_dragon_main_horn_shape,131,"{ """" 0 """" 0 }"
common/bookmark_portraits/bookmark_106_alicent_hightower.txt,bookmark_106_alicent_hightower,skin_color_saturation,150,"{ ""vanilla_skin_saturation"" 127 ""vanilla_skin_saturation"" 127 }"
common/bookmark_portraits/bookmark_106_alicent_hightower.txt,bookmark_106_alicent_hightower,eye_color_saturation,151,"{ ""eye_color_saturation"" 107 ""eye_color_saturation"" 107 }"
common/bookmark_portraits/bookmark_106_alicent_hightower.txt,bookmark_106_alicent_hightower,gene_bs_head_round_shape,162,"{ ""head_round_shape"" 91 ""head_round_shape"" 91 }"
common/bookmark_portraits/bookmark_106_alicent_hightower.txt,bookmark_106_alicent_hightower,gene_bs_eye_lower_lid_size,173,"{ ""eye_lower_lid_size"" 109 ""eye_lower_lid_size"" 109 }"
common/bookmark_portraits/bookmark_106_alicent_hightower.txt,bookmark_106_alicent_hightower,gene_bs_eye_shape,174,"{ ""eye_shape_03"" 80 ""eye_shape_03"" 80 }"
common/bookmark_portraits/bookmark_106_alicent_hightower.txt,bookmark_106_alicent_hightower,gene_no_portrait,175,"{ ""normal_portrait"" 0 ""normal_portrait"" 0 }"
common/bookmark_portraits/bookmark_106_alicent_hightower.txt,bookmark_106_alicent_hightower,legwear,182,"{ ""free_city_sandals"" 0 ""all_legwear"" 0 }"
common/bookmark_portraits/bookmark_106_corlys_velaryon.txt,bookmark_106_corlys_velaryon,gene_bs_ear_outward,49,"{ ""ear_outward_pos"" 31 ""ear_outward_pos"" 31 }"
common/bookmark_portraits/bookmark_106_corlys_velaryon.txt,bookmark_106_corlys_velaryon,gene_hair_type,107,"{ ""hair_straight"" 255 ""hair_straight"" 255 }"
common/bookmark_portraits/bookmark_106_corlys_velaryon.txt,bookmark_106_corlys_velaryon,gene_face_dacals,109,"{ ""no_face_dacal"" 127 ""no_face_dacal"" 127 }"
common/bookmark_portraits/bookmark_106_corlys_velaryon.txt,bookmark_106_corlys_velaryon,gene_dragon_primary_color_hue,119,"{ ""dragon_primary_color_hue"" 127 ""dragon_primary_color_hue"" 127 }"
common/bookmark_portraits/bookmark_106_corlys_velaryon.txt,bookmark_106_corlys_velaryon,gene_dragon_primary_color_value,120,"{ ""dragon_primary_color_value"" 127 ""dragon_primary_color_value"" 127 }"
common/bookmark_portraits/bookmark_106_corlys_velaryon.txt,bookmark_106_corlys_velaryon,gene_dragon_secondary_hue,121,"{ ""dragon_secondary_hue"" 127 ""dragon_secondary_hue"" 127 }"
common/bookmark_portraits/bookmark_106_corlys_velaryon.txt,bookmark_106_corlys_velaryon,gene_dragon_secondary_value,122,"{ ""dragon_secondary_value"" 127 ""dragon_secondary_value"" 127 }"
common/bookmark_portraits/bookmark_106_corlys_velaryon.txt,bookmark_106_corlys_velaryon,gene_dragon_tertiary_hue,123,"{ ""dragon_tertiary_hue"" 127 ""dragon_tertiary_hue"" 127 }"
common/bookmark_portraits/bookmark_106_corlys_velaryon.txt,bookmark_106_corlys_velaryon,gene_dragon_tertiary_value,124,"{ ""dragon_tertiary_value"" 127 ""dragon_tertiary_value"" 127 }"
common/bookmark_portraits/bookmark_106_corlys_velaryon.txt,bookmark_106_corlys_velaryon,gene_dragon_eye_color_hue,125,"{ ""dragon_eye_color_hue"" 127 ""dragon_eye_color_hue"" 127 }"
common/bookmark_portraits/bookmark_106_corlys_velaryon.txt,bookmark_106_corlys_velaryon,gene_dragon_eye_color_value,126,"{ ""dragon_eye_color_value"" 127 ""dragon_eye_color_value"" 127 }"
common/bookmark_portraits/bookmark_106_corlys_velaryon.txt,bookmark_106_corlys_velaryon,gene_dragon_horn_color_hue,127,"{ ""dragon_horn_color_hue"" 127 ""dragon_horn_color_hue"" 127 }"
common/bookmark_portraits/bookmark_106_corlys_velaryon.txt,bookmark_106_corlys_velaryon,gene_dragon_horn_color_value,128,"{ ""dragon_horn_color_value"" 127 ""dragon_horn_color_value"" 127 }"
common/bookmark_portraits/bookmark_106_corlys_velaryon.txt,bookmark_106_corlys_velaryon,gene_dragon_main_horn_shape,135,"{ ""dragon_horns_drogon"" 127 ""dragon_horns_drogon"" 127 }"
common/bookmark_portraits/bookmark_106_corlys_velaryon.txt,bookmark_106_corlys_velaryon,gene_dragon_metallic_scales_strength,154,"{ ""dragon_scales_default"" 127 ""dragon_scales_default"" 127 }"
common/bookmark_portraits/bookmark_106_corlys_velaryon.txt,bookmark_106_corlys_velaryon,gene_dragon_wounded,155,"{ ""dragon_wounded"" 127 ""dragon_wounded"" 127 }"
common/bookmark_portraits/bookmark_106_corlys_velaryon.txt,bookmark_106_corlys_velaryon,gene_dragon_body_shading,156,"{ ""dragon_body_shading_lower_black"" 127 ""dragon_body_shading_lower_black"" 127 }"
common/bookmark_portraits/bookmark_106_corlys_velaryon.txt,bookmark_106_corlys_velaryon,gene_dragon_wings_shading,157,"{ ""dragon_wings_shading_back_black"" 127 ""dragon_wings_shading_back_black"" 127 }"
common/bookmark_portraits/bookmark_106_corlys_velaryon.txt,bookmark_106_corlys_velaryon,skin_color_saturation,158,"{ ""vanilla_skin_saturation"" 127 ""vanilla_skin_saturation"" 127 }"
common/bookmark_portraits/bookmark_106_corlys_velaryon.txt,bookmark_106_corlys_velaryon,eye_color_saturation,159,"{ ""eye_color_saturation"" 132 ""eye_color_saturation"" 132 }"
common/bookmark_portraits/bookmark_106_corlys_velaryon.txt,bookmark_106_corlys_velaryon,gene_bs_head_shape,170,"{ ""vanilla_head_round_shape"" 127 ""vanilla_head_round_shape"" 127 }"
common/bookmark_portraits/bookmark_106_corlys_velaryon.txt,bookmark_106_corlys_velaryon,gene_bs_eye_lower_lid_size,181,"{ ""eye_lower_lid_size"" 223 ""eye_lower_lid_size"" 223 }"
common/bookmark_portraits/bookmark_106_corlys_velaryon.txt,bookmark_106_corlys_velaryon,gene_bs_eye_shape,182,"{ ""eye_shape_01"" 154 ""eye_shape_01"" 154 }"
common/bookmark_portraits/bookmark_106_corlys_velaryon.txt,bookmark_106_corlys_velaryon,gene_no_portrait,183,"{ ""normal_portrait"" 127 ""normal_portrait"" 127 }"
common/bookmark_portraits/bookmark_106_corlys_velaryon.txt,bookmark_106_corlys_velaryon,legwear,185,"{ ""agot_all_legwear"" 74 ""all_legwear"" 0 }"
common/bookmark_portraits/bookmark_106_craghas_drahar.txt,bookmark_106_craghas_drahar,gene_bs_ear_outward,49,"{ ""ear_outward_pos"" 82 ""ear_outward_pos"" 82 }"
common/bookmark_portraits/bookmark_106_craghas_drahar.txt,bookmark_106_craghas_drahar,gene_hair_type,107,"{ ""hair_straight"" 123 ""hair_straight"" 123 }"
common/bookmark_portraits/bookmark_106_craghas_drahar.txt,bookmark_106_craghas_drahar,gene_face_dacals,109,"{ ""no_face_dacal"" 0 ""no_face_dacal"" 0 }"
common/bookmark_portraits/bookmark_106_craghas_drahar.txt,bookmark_106_craghas_drahar,gene_dragon_primary_color_hue,119,"{ ""dragon_primary_color_hue"" 127 ""dragon_primary_color_hue"" 127 }"
common/bookmark_portraits/bookmark_106_craghas_drahar.txt,bookmark_106_craghas_drahar,gene_dragon_primary_color_value,120,"{ ""dragon_primary_color_value"" 127 ""dragon_primary_color_value"" 127 }"
common/bookmark_portraits/bookmark_106_craghas_drahar.txt,bookmark_106_craghas_drahar,gene_dragon_secondary_hue,121,"{ ""dragon_secondary_hue"" 127 ""dragon_secondary_hue"" 127 }"
common/bookmark_portraits/bookmark_106_craghas_drahar.txt,bookmark_106_craghas_drahar,gene_dragon_secondary_value,122,"{ ""dragon_secondary_value"" 127 ""dragon_secondary_value"" 127 }"
common/bookmark_portraits/bookmark_106_craghas_drahar.txt,bookmark_106_craghas_drahar,gene_dragon_tertiary_hue,123,"{ ""dragon_tertiary_hue"" 127 ""dragon_tertiary_hue"" 127 }"
common/bookmark_portraits/bookmark_106_craghas_drahar.txt,bookmark_106_craghas_drahar,gene_dragon_tertiary_value,124,"{ ""dragon_tertiary_value"" 127 ""dragon_tertiary_value"" 127 }"
common/bookmark_portraits/bookmark_106_craghas_drahar.txt,bookmark_106_craghas_drahar,gene_dragon_eye_color_hue,125,"{ ""dragon_eye_color_hue"" 127 ""dragon_eye_color_hue"" 127 }"
common/bookmark_portraits/bookmark_106_craghas_drahar.txt,bookmark_106_craghas_drahar,gene_dragon_eye_color_value,126,"{ ""dragon_eye_color_value"" 127 ""dragon_eye_color_value"" 127 }"
common/bookmark_portraits/bookmark_106_craghas_drahar.txt,bookmark_106_craghas_drahar,gene_dragon_horn_color_hue,127,"{ ""dragon_horn_color_hue"" 127 ""dragon_horn_color_hue"" 127 }"
common/bookmark_portraits/bookmark_106_craghas_drahar.txt,bookmark_106_craghas_drahar,gene_dragon_horn_color_value,128,"{ ""dragon_horn_color_value"" 127 ""dragon_horn_color_value"" 127 }"
common/bookmark_portraits/bookmark_106_craghas_drahar.txt,bookmark_106_craghas_drahar,gene_dragon_main_horn_shape,135,"{ ""dragon_horns_drogon"" 127 ""dragon_horns_drogon"" 127 }"
common/bookmark_portraits/bookmark_106_craghas_drahar.txt,bookmark_106_craghas_drahar,gene_dragon_metallic_scales_strength,154,"{ ""dragon_scales_metallic"" 127 ""dragon_scales_metallic"" 127 }"
common/bookmark_portraits/bookmark_106_craghas_drahar.txt,bookmark_106_craghas_drahar,gene_dragon_wounded,155,"{ ""dragon_scarred"" 0 ""dragon_scarred"" 0 }"
common/bookmark_portraits/bookmark_106_craghas_drahar.txt,bookmark_106_craghas_drahar,gene_dragon_body_shading,156,"{ ""dragon_body_shading_lower_black"" 0 ""dragon_body_shading_lower_black"" 0 }"
common/bookmark_portraits/bookmark_106_craghas_drahar.txt,bookmark_106_craghas_drahar,gene_dragon_wings_shading,157,"{ ""dragon_wings_shading_back_black"" 0 ""dragon_wings_shading_back_black"" 0 }"
common/bookmark_portraits/bookmark_106_craghas_drahar.txt,bookmark_106_craghas_drahar,skin_color_saturation,158,"{ ""vanilla_skin_saturation"" 127 ""vanilla_skin_saturation"" 127 }"
common/bookmark_portraits/bookmark_106_craghas_drahar.txt,bookmark_106_craghas_drahar,eye_color_saturation,159,"{ ""vanilla_eye_saturation"" 127 ""vanilla_eye_saturation"" 127 }"
common/bookmark_portraits/bookmark_106_craghas_drahar.txt,bookmark_106_craghas_drahar,gene_bs_head_shape,170,"{ ""head_round_shape"" 0 ""head_round_shape"" 0 }"
common/bookmark_portraits/bookmark_106_craghas_drahar.txt,bookmark_106_craghas_drahar,gene_bs_eye_lower_lid_size,181,"{ ""eye_lower_lid_size"" 119 ""eye_lower_lid_size"" 119 }"
common/bookmark_portraits/bookmark_106_craghas_drahar.txt,bookmark_106_craghas_drahar,gene_bs_eye_shape,182,"{ ""eye_shape_01"" 33 ""eye_shape_01"" 33 }"
common/bookmark_portraits/bookmark_106_craghas_drahar.txt,bookmark_106_craghas_drahar,gene_no_portrait,183,"{ ""normal_portrait"" 127 ""normal_portrait"" 127 }"
common/bookmark_portraits/bookmark_106_craghas_drahar.txt,bookmark_106_craghas_drahar,legwear,190,"{ ""asoiaf_all_legwears"" 71 ""all_legwear"" 0 }"
common/bookmark_portraits/bookmark_106_daemon_targaryen.txt,bookmark_106_daemon_targaryen,gene_bs_ear_outward,49,"{ ""ear_outward_pos"" 113 ""ear_outward_pos"" 133 }"
common/bookmark_portraits/bookmark_106_daemon_targaryen.txt,bookmark_106_daemon_targaryen,gene_hair_type,107,"{ ""hair_straight"" 255 ""hair_straight"" 255 }"
common/bookmark_portraits/bookmark_106_daemon_targaryen.txt,bookmark_106_daemon_targaryen,gene_face_dacals,109,"{ ""no_face_dacal"" 127 ""no_face_dacal"" 127 }"
common/bookmark_portraits/bookmark_106_daemon_targaryen.txt,bookmark_106_daemon_targaryen,gene_dragon_primary_color_hue,119,"{ ""dragon_primary_color_hue"" 127 ""dragon_primary_color_hue"" 127 }"
common/bookmark_portraits/bookmark_106_daemon_targaryen.txt,bookmark_106_daemon_targaryen,gene_dragon_primary_color_value,120,"{ ""dragon_primary_color_value"" 127 ""dragon_primary_color_value"" 127 }"
common/bookmark_portraits/bookmark_106_daemon_targaryen.txt,bookmark_106_daemon_targaryen,gene_dragon_secondary_hue,121,"{ ""dragon_secondary_hue"" 127 ""dragon_secondary_hue"" 127 }"
common/bookmark_portraits/bookmark_106_daemon_targaryen.txt,bookmark_106_daemon_targaryen,gene_dragon_secondary_value,122,"{ ""dragon_secondary_value"" 127 ""dragon_secondary_value"" 127 }"
common/bookmark_portraits/bookmark_106_daemon_targaryen.txt,bookmark_106_daemon_targaryen,gene_dragon_tertiary_hue,123,"{ ""dragon_tertiary_hue"" 127 ""dragon_tertiary_hue"" 127 }"
common/bookmark_portraits/bookmark_106_daemon_targaryen.txt,bookmark_106_daemon_targaryen,gene_dragon_tertiary_value,124,"{ ""dragon_tertiary_value"" 127 ""dragon_tertiary_value"" 127 }"
common/bookmark_portraits/bookmark_106_daemon_targaryen.txt,bookmark_106_daemon_targaryen,gene_dragon_eye_color_hue,125,"{ ""dragon_eye_color_hue"" 127 ""dragon_eye_color_hue"" 127 }"
common/bookmark_portraits/bookmark_106_daemon_targaryen.txt,bookmark_106_daemon_targaryen,gene_dragon_eye_color_value,126,"{ ""dragon_eye_color_value"" 127 ""dragon_eye_color_value"" 127 }"
common/bookmark_portraits/bookmark_106_daemon_targaryen.txt,bookmark_106_daemon_targaryen,gene_dragon_horn_color_hue,127,"{ ""dragon_horn_color_hue"" 127 ""dragon_horn_color_hue"" 127 }"
common/bookmark_portraits/bookmark_106_daemon_targaryen.txt,bookmark_106_daemon_targaryen,gene_dragon_horn_color_value,128,"{ ""dragon_horn_color_value"" 127 ""dragon_horn_color_value"" 127 }"
common/bookmark_portraits/bookmark_106_daemon_targaryen.txt,bookmark_106_daemon_targaryen,gene_dragon_main_horn_shape,135,"{ ""dragon_horns_drogon"" 0 ""dragon_horns_drogon"" 0 }"
common/bookmark_portraits/bookmark_106_daemon_targaryen.txt,bookmark_106_daemon_targaryen,gene_dragon_metallic_scales_strength,154,"{ ""dragon_scales_default"" 127 ""dragon_scales_default"" 127 }"
common/bookmark_portraits/bookmark_106_daemon_targaryen.txt,bookmark_106_daemon_targaryen,gene_dragon_wounded,155,"{ ""dragon_wounded"" 127 ""dragon_wounded"" 127 }"
common/bookmark_portraits/bookmark_106_daemon_targaryen.txt,bookmark_106_daemon_targaryen,gene_dragon_body_shading,156,"{ ""dragon_body_shading_lower_black"" 127 ""dragon_body_shading_lower_black"" 127 }"
common/bookmark_portraits/bookmark_106_daemon_targaryen.txt,bookmark_106_daemon_targaryen,gene_dragon_wings_shading,157,"{ ""dragon_wings_shading_back_black"" 127 ""dragon_wings_shading_back_black"" 127 }"
common/bookmark_portraits/bookmark_106_daemon_targaryen.txt,bookmark_106_daemon_targaryen,skin_color_saturation,158,"{ ""vanilla_skin_saturation"" 127 ""vanilla_skin_saturation"" 127 }"
common/bookmark_portraits/bookmark_106_daemon_targaryen.txt,bookmark_106_daemon_targaryen,eye_color_saturation,159,"{ ""eye_color_saturation"" 61 ""eye_color_saturation"" 61 }"
common/bookmark_portraits/bookmark_106_daemon_targaryen.txt,bookmark_106_daemon_targaryen,gene_bs_head_shape,170,"{ ""vanilla_head_round_shape"" 127 ""vanilla_head_round_shape"" 127 }"
common/bookmark_portraits/bookmark_106_daemon_targaryen.txt,bookmark_106_daemon_targaryen,gene_bs_eye_lower_lid_size,181,"{ ""eye_lower_lid_size"" 0 ""eye_lower_lid_size"" 0 }"
common/bookmark_portraits/bookmark_106_daemon_targaryen.txt,bookmark_106_daemon_targaryen,gene_bs_eye_shape,182,"{ ""eye_shape_01"" 215 ""eye_shape_01"" 215 }"
common/bookmark_portraits/bookmark_106_daemon_targaryen.txt,bookmark_106_daemon_targaryen,gene_no_portrait,183,"{ ""normal_portrait"" 0 ""normal_portrait"" 0 }"
common/bookmark_portraits/bookmark_106_daemon_targaryen.txt,bookmark_106_daemon_targaryen,legwear,186,"{ ""agot_all_legwear"" 62 ""all_legwear"" 0 }"
common/bookmark_portraits/bookmark_106_laenor_velaryon.txt,bookmark_106_laenor_velaryon,gene_bs_ear_outward,49,"{ ""ear_outward_pos"" 59 ""ear_outward_pos"" 59 }"
common/bookmark_portraits/bookmark_106_laenor_velaryon.txt,bookmark_106_laenor_velaryon,gene_hair_type,107,"{ ""hair_curly"" 106 ""hair_curly"" 106 }"
common/bookmark_portraits/bookmark_106_laenor_velaryon.txt,bookmark_106_laenor_velaryon,gene_face_dacals,109,"{ ""no_face_dacal"" 127 ""no_face_dacal"" 127 }"
common/bookmark_portraits/bookmark_106_laenor_velaryon.txt,bookmark_106_laenor_velaryon,gene_dragon_primary_color_hue,119,"{ ""dragon_primary_color_hue"" 127 ""dragon_primary_color_hue"" 127 }"
common/bookmark_portraits/bookmark_106_laenor_velaryon.txt,bookmark_106_laenor_velaryon,gene_dragon_primary_color_value,120,"{ ""dragon_primary_color_value"" 127 ""dragon_primary_color_value"" 127 }"
common/bookmark_portraits/bookmark_106_laenor_velaryon.txt,bookmark_106_laenor_velaryon,gene_dragon_secondary_hue,121,"{ ""dragon_secondary_hue"" 127 ""dragon_secondary_hue"" 127 }"
common/bookmark_portraits/bookmark_106_laenor_velaryon.txt,bookmark_106_laenor_velaryon,gene_dragon_secondary_value,122,"{ ""dragon_secondary_value"" 127 ""dragon_secondary_value"" 127 }"
common/bookmark_portraits/bookmark_106_laenor_velaryon.txt,bookmark_106_laenor_velaryon,gene_dragon_tertiary_hue,123,"{ ""dragon_tertiary_hue"" 127 ""dragon_tertiary_hue"" 127 }"
common/bookmark_portraits/bookmark_106_laenor_velaryon.txt,bookmark_106_laenor_velaryon,gene_dragon_tertiary_value,124,"{ ""dragon_tertiary_value"" 127 ""dragon_tertiary_value"" 127 }"
common/bookmark_portraits/bookmark_106_laenor_velaryon.txt,bookmark_106_laenor_velaryon,gene_dragon_eye_color_hue,125,"{ ""dragon_eye_color_hue"" 127 ""dragon_eye_color_hue"" 127 }"
common/bookmark_portraits/bookmark_106_laenor_velaryon.txt,bookmark_106_laenor_velaryon,gene_dragon_eye_color_value,126,"{ ""dragon_eye_color_value"" 127 ""dragon_eye_color_value"" 127 }"
common/bookmark_portraits/bookmark_106_laenor_velaryon.txt,bookmark_106_laenor_velaryon,gene_dragon_horn_color_hue,127,"{ ""dragon_horn_color_hue"" 127 ""dragon_horn_color_hue"" 127 }"
common/bookmark_portraits/bookmark_106_laenor_velaryon.txt,bookmark_106_laenor_velaryon,gene_dragon_horn_color_value,128,"{ ""dragon_horn_color_value"" 127 ""dragon_horn_color_value"" 127 }"
common/bookmark_portraits/bookmark_106_laenor_velaryon.txt,bookmark_106_laenor_velaryon,gene_dragon_main_horn_shape,135,"{ ""dragon_horns_drogon"" 127 ""dragon_horns_drogon"" 127 }"
common/bookmark_portraits/bookmark_106_laenor_velaryon.txt,bookmark_106_laenor_velaryon,gene_dragon_metallic_scales_strength,154,"{ ""dragon_scales_default"" 127 ""dragon_scales_default"" 127 }"
common/bookmark_portraits/bookmark_106_laenor_velaryon.txt,bookmark_106_laenor_velaryon,gene_dragon_wounded,155,"{ ""dragon_wounded"" 127 ""dragon_wounded"" 127 }"
common/bookmark_portraits/bookmark_106_laenor_velaryon.txt,bookmark_106_laenor_velaryon,gene_dragon_body_shading,156,"{ ""dragon_body_shading_lower_black"" 127 ""dragon_body_shading_lower_black"" 127 }"
common/bookmark_portraits/bookmark_106_laenor_velaryon.txt,bookmark_106_laenor_velaryon,gene_dragon_wings_shading,157,"{ ""dragon_wings_shading_back_black"" 127 ""dragon_wings_shading_back_black"" 127 }"
common/bookmark_portraits/bookmark_106_laenor_velaryon.txt,bookmark_106_laenor_velaryon,skin_color_saturation,158,"{ ""vanilla_skin_saturation"" 127 ""vanilla_skin_saturation"" 127 }"
common/bookmark_portraits/bookmark_106_laenor_velaryon.txt,bookmark_106_laenor_velaryon,eye_color_saturation,159,"{ ""eye_color_saturation"" 126 ""eye_color_saturation"" 126 }"
common/bookmark_portraits/bookmark_106_laenor_velaryon.txt,bookmark_106_laenor_velaryon,gene_bs_head_shape,170,"{ ""vanilla_head_round_shape"" 127 ""vanilla_head_round_shape"" 127 }"
common/bookmark_portraits/bookmark_106_laenor_velaryon.txt,bookmark_106_laenor_velaryon,gene_bs_eye_lower_lid_size,181,"{ ""eye_lower_lid_size"" 68 ""eye_lower_lid_size"" 68 }"
common/bookmark_portraits/bookmark_106_laenor_velaryon.txt,bookmark_106_laenor_velaryon,gene_bs_eye_shape,182,"{ ""eye_shape_01"" 111 ""eye_shape_01"" 111 }"
common/bookmark_portraits/bookmark_106_laenor_velaryon.txt,bookmark_106_laenor_velaryon,gene_no_portrait,183,"{ ""normal_portrait"" 127 ""normal_portrait"" 127 }"
common/bookmark_portraits/bookmark_106_laenor_velaryon.txt,bookmark_106_laenor_velaryon,legwear,186,"{ ""western_common_legwear"" 48 ""all_legwear"" 0 }"
common/bookmark_portraits/bookmark_106_mysaria.txt,bookmark_106_mysaria,gene_bs_ear_outward,49,"{ ""ear_outward_pos"" 61 ""ear_outward_pos"" 61 }"
common/bookmark_portraits/bookmark_106_mysaria.txt,bookmark_106_mysaria,gene_hair_type,107,"{ ""hair_wavy"" 152 ""hair_wavy"" 152 }"
common/bookmark_portraits/bookmark_106_mysaria.txt,bookmark_106_mysaria,gene_face_dacals,109,"{ ""no_face_dacal"" 127 ""no_face_dacal"" 127 }"
common/bookmark_portraits/bookmark_106_mysaria.txt,bookmark_106_mysaria,gene_dragon_primary_color_hue,119,"{ ""dragon_primary_color_hue"" 127 ""dragon_primary_color_hue"" 127 }"
common/bookmark_portraits/bookmark_106_mysaria.txt,bookmark_106_mysaria,gene_dragon_primary_color_value,120,"{ ""dragon_primary_color_value"" 127 ""dragon_primary_color_value"" 127 }"
common/bookmark_portraits/bookmark_106_mysaria.txt,bookmark_106_mysaria,gene_dragon_secondary_hue,121,"{ ""dragon_secondary_hue"" 127 ""dragon_secondary_hue"" 127 }"
common/bookmark_portraits/bookmark_106_mysaria.txt,bookmark_106_mysaria,gene_dragon_secondary_value,122,"{ ""dragon_secondary_value"" 127 ""dragon_secondary_value"" 127 }"
common/bookmark_portraits/bookmark_106_mysaria.txt,bookmark_106_mysaria,gene_dragon_tertiary_hue,123,"{ ""dragon_tertiary_hue"" 127 ""dragon_tertiary_hue"" 127 }"
common/bookmark_portraits/bookmark_106_mysaria.txt,bookmark_106_mysaria,gene_dragon_tertiary_value,124,"{ ""dragon_tertiary_value"" 127 ""dragon_tertiary_value"" 127 }"
common/bookmark_portraits/bookmark_106_mysaria.txt,bookmark_106_mysaria,gene_dragon_eye_color_hue,125,"{ ""dragon_eye_color_hue"" 127 ""dragon_eye_color_hue"" 127 }"
common/bookmark_portraits/bookmark_106_mysaria.txt,bookmark_106_mysaria,gene_dragon_eye_color_value,126,"{ ""dragon_eye_color_value"" 127 ""dragon_eye_color_value"" 127 }"
common/bookmark_portraits/bookmark_106_mysaria.txt,bookmark_106_mysaria,gene_dragon_horn_color_hue,127,"{ ""dragon_horn_color_hue"" 127 ""dragon_horn_color_hue"" 127 }"
common/bookmark_portraits/bookmark_106_mysaria.txt,bookmark_106_mysaria,gene_dragon_horn_color_value,128,"{ ""dragon_horn_color_value"" 127 ""dragon_horn_color_value"" 127 }"
common/bookmark_portraits/bookmark_106_mysaria.txt,bookmark_106_mysaria,gene_dragon_main_horn_shape,135,"{ ""dragon_horns_drogon"" 127 ""dragon_horns_drogon"" 127 }"
common/bookmark_portraits/bookmark_106_mysaria.txt,bookmark_106_mysaria,gene_dragon_metallic_scales_strength,154,"{ ""dragon_scales_default"" 127 ""dragon_scales_default"" 127 }"
common/bookmark_portraits/bookmark_106_mysaria.txt,bookmark_106_mysaria,gene_dragon_wounded,155,"{ ""dragon_wounded"" 127 ""dragon_wounded"" 127 }"
