File,DNA,Gene,Line,Value
common/dna_data/test_dna_reach.txt,Hightower_asoiaf_14,gene_dragon_horn_hue,5653,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_reach.txt,Hightower_asoiaf_14,gene_dragon_horn_value,5654,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_reach.txt,Hightower_asoiaf_14,gene_eye_size,5787,"{ ""eye_size"" 129 ""eye_size"" 129 }"
common/dna_data/test_dna_reach.txt,Hightower_asoiaf_14,gene_eye_shut_top,5788,"{ ""eye_shut_top"" 122 ""eye_shut_top"" 122 }"
common/dna_data/test_dna_reach.txt,Hightower_asoiaf_14,gene_eye_shut_bottom,5789,"{ ""eye_shut_bottom"" 134 ""eye_shut_bottom"" 134 }"
common/dna_data/test_dna_reach.txt,Hightower_asoiaf_14,gene_forehead_inner_brow_width,5795,"{ ""vanilla_inner_brow_width"" 136 ""vanilla_inner_brow_width"" 136 }"
common/dna_data/test_dna_reach.txt,Hightower_asoiaf_14,gene_bs_eye_fold_2,5799,"{ ""eye_fold_2"" 38 ""eye_fold_2"" 38 }"
common/dna_data/test_dna_reach.txt,Hightower_asoiaf_14,gene_bs_head_round_shape,5802,"{ ""head_round_shape"" 0 ""head_round_shape"" 0 }"
common/dna_data/test_dna_reach.txt,Beesbury_asoiaf_21,gene_dragon_scales_effect,5966,"{ ""dragon_scales_metallic"" 127 ""dragon_scales_metallic"" 127 }"
common/dna_data/test_dna_reach.txt,Strickland_asoiaf_1,gene_dragon_skin_hue,6191,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_reach.txt,Strickland_asoiaf_1,gene_dragon_skin_value,6192,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_reach.txt,Strickland_asoiaf_1,gene_dragon_highlight_hue,6193,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_reach.txt,Strickland_asoiaf_1,gene_dragon_highlight_value,6194,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_reach.txt,Strickland_asoiaf_1,gene_dragon_eye_hue,6195,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_reach.txt,Strickland_asoiaf_1,gene_dragon_eye_value,6196,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_reach.txt,Strickland_asoiaf_1,gene_dragon_horn_hue,6197,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_reach.txt,Strickland_asoiaf_1,gene_dragon_horn_value,6198,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_reach.txt,Strickland_asoiaf_1,gene_bs_head_round_shape,6343,"{ ""head_round_shape"" 0 ""head_round_shape"" 0 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_1,gene_dragon_skin_hue,8,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_1,gene_dragon_skin_value,9,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_1,gene_dragon_highlight_hue,10,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_1,gene_dragon_highlight_value,11,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_1,gene_dragon_eye_hue,12,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_1,gene_dragon_eye_value,13,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_1,gene_dragon_horn_hue,14,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_1,gene_dragon_horn_value,15,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_1,gene_eye_size,148,"{ ""eye_size"" 127 ""eye_size"" 127 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_1,gene_eye_shut_top,149,"{ ""eye_shut_top"" 136 ""eye_shut_top"" 136 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_1,gene_eye_shut_bottom,150,"{ ""eye_shut_bottom"" 124 ""eye_shut_bottom"" 124 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_1,gene_forehead_inner_brow_width,156,"{ ""vanilla_inner_brow_width"" 127 ""vanilla_inner_brow_width"" 127 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_1,gene_bs_eye_fold_2,160,"{ ""eye_fold_2"" 0 ""eye_fold_2"" 0 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_1,gene_bs_head_round_shape,163,"{ ""head_round_shape"" 19 ""head_round_shape"" 19 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_4,gene_dragon_skin_hue,187,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_4,gene_dragon_skin_value,188,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_4,gene_dragon_highlight_hue,189,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_4,gene_dragon_highlight_value,190,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_4,gene_dragon_eye_hue,191,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_4,gene_dragon_eye_value,192,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_4,gene_dragon_horn_hue,193,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_4,gene_dragon_horn_value,194,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_4,gene_eye_size,327,"{ ""eye_size"" 130 ""eye_size"" 130 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_4,gene_eye_shut_top,328,"{ ""eye_shut_top"" 125 ""eye_shut_top"" 125 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_4,gene_eye_shut_bottom,329,"{ ""eye_shut_bottom"" 126 ""eye_shut_bottom"" 126 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_4,gene_forehead_inner_brow_width,335,"{ ""inner_brow_width"" 136 ""inner_brow_width"" 136 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_4,gene_bs_eye_fold_2,339,"{ ""eye_fold_2"" 0 ""eye_fold_2"" 0 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_4,gene_bs_head_round_shape,342,"{ ""head_round_shape"" 0 ""head_round_shape"" 0 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_6,gene_dragon_skin_hue,366,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_6,gene_dragon_skin_value,367,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_6,gene_dragon_highlight_hue,368,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_6,gene_dragon_highlight_value,369,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_6,gene_dragon_eye_hue,370,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_6,gene_dragon_eye_value,371,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_6,gene_dragon_horn_hue,372,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_6,gene_dragon_horn_value,373,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_6,gene_eye_size,506,"{ ""eye_size"" 127 ""eye_size"" 127 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_6,gene_eye_shut_top,507,"{ ""eye_shut_top"" 123 ""eye_shut_top"" 123 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_6,gene_eye_shut_bottom,508,"{ ""eye_shut_bottom"" 115 ""eye_shut_bottom"" 115 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_6,gene_forehead_inner_brow_width,514,"{ ""inner_brow_width"" 140 ""inner_brow_width"" 140 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_6,gene_bs_eye_fold_2,518,"{ ""eye_fold_2"" 11 ""eye_fold_2"" 11 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_6,gene_bs_head_round_shape,521,"{ ""head_round_shape"" 18 ""head_round_shape"" 18 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_7,gene_dragon_skin_hue,546,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_7,gene_dragon_skin_value,547,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_7,gene_dragon_highlight_hue,548,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_7,gene_dragon_highlight_value,549,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_7,gene_dragon_eye_hue,550,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_7,gene_dragon_eye_value,551,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_7,gene_dragon_horn_hue,552,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_7,gene_dragon_horn_value,553,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_7,gene_eye_size,686,"{ ""eye_size"" 121 ""eye_size"" 121 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_7,gene_eye_shut_top,687,"{ ""eye_shut_top"" 132 ""eye_shut_top"" 132 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_7,gene_eye_shut_bottom,688,"{ ""eye_shut_bottom"" 116 ""eye_shut_bottom"" 116 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_7,gene_forehead_inner_brow_width,694,"{ ""vanilla_inner_brow_width"" 127 ""vanilla_inner_brow_width"" 127 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_7,gene_bs_eye_fold_2,698,"{ ""eye_fold_2"" 202 ""eye_fold_2"" 202 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_7,gene_bs_head_round_shape,701,"{ ""head_round_shape"" 0 ""head_round_shape"" 0 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_9,gene_dragon_skin_hue,725,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_9,gene_dragon_skin_value,726,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_9,gene_dragon_highlight_hue,727,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_9,gene_dragon_highlight_value,728,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_9,gene_dragon_eye_hue,729,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_9,gene_dragon_eye_value,730,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_9,gene_dragon_horn_hue,731,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_9,gene_dragon_horn_value,732,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_9,gene_eye_size,865,"{ ""eye_size"" 109 ""eye_size"" 109 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_9,gene_eye_shut_top,866,"{ ""eye_shut_top"" 127 ""eye_shut_top"" 127 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_9,gene_eye_shut_bottom,867,"{ ""eye_shut_bottom"" 121 ""eye_shut_bottom"" 121 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_9,gene_forehead_inner_brow_width,873,"{ ""inner_brow_width"" 141 ""inner_brow_width"" 141 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_9,gene_bs_eye_fold_2,877,"{ ""eye_fold_2"" 15 ""eye_fold_2"" 15 }"
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_9,gene_bs_head_round_shape,880,"{ ""head_round_shape"" 23 ""head_round_shape"" 23 }"
common/dna_data/test_dna_riverlands.txt,Strong_asoiaf_28,gene_dragon_skin_hue,904,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_riverlands.txt,Strong_asoiaf_28,gene_dragon_skin_value,905,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_riverlands.txt,Strong_asoiaf_28,gene_dragon_highlight_hue,906,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_riverlands.txt,Strong_asoiaf_28,gene_dragon_highlight_value,907,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_riverlands.txt,Strong_asoiaf_28,gene_dragon_eye_hue,908,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_riverlands.txt,Strong_asoiaf_28,gene_dragon_eye_value,909,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_riverlands.txt,Strong_asoiaf_28,gene_dragon_horn_hue,910,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_riverlands.txt,Strong_asoiaf_28,gene_dragon_horn_value,911,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_riverlands.txt,Strong_asoiaf_28,gene_bs_head_round_shape,1056,"{ ""head_round_shape"" 47 ""head_round_shape"" 47 }"
common/dna_data/test_dna_riverlands.txt,Strong_asoiaf_29,gene_dragon_skin_hue,1082,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_riverlands.txt,Strong_asoiaf_29,gene_dragon_skin_value,1083,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_riverlands.txt,Strong_asoiaf_29,gene_dragon_highlight_hue,1084,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_riverlands.txt,Strong_asoiaf_29,gene_dragon_highlight_value,1085,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_riverlands.txt,Strong_asoiaf_29,gene_dragon_eye_hue,1086,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_riverlands.txt,Strong_asoiaf_29,gene_dragon_eye_value,1087,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_riverlands.txt,Strong_asoiaf_29,gene_dragon_horn_hue,1088,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_riverlands.txt,Strong_asoiaf_29,gene_dragon_horn_value,1089,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_riverlands.txt,Strong_asoiaf_29,gene_bs_head_round_shape,1234,"{ ""head_round_shape"" 70 ""head_round_shape"" 70 }"
common/dna_data/test_dna_riverlands.txt,Strong_asoiaf_34,gene_dragon_skin_hue,1260,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_riverlands.txt,Strong_asoiaf_34,gene_dragon_skin_value,1261,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_riverlands.txt,Strong_asoiaf_34,gene_dragon_highlight_hue,1262,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_riverlands.txt,Strong_asoiaf_34,gene_dragon_highlight_value,1263,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_riverlands.txt,Strong_asoiaf_34,gene_dragon_eye_hue,1264,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_riverlands.txt,Strong_asoiaf_34,gene_dragon_eye_value,1265,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_riverlands.txt,Strong_asoiaf_34,gene_dragon_horn_hue,1266,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_riverlands.txt,Strong_asoiaf_34,gene_dragon_horn_value,1267,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_riverlands.txt,Strong_asoiaf_34,gene_bs_eye_fold_2,1410,"{ ""eye_fold_2"" 0 ""eye_fold_2"" 0 }"
common/dna_data/test_dna_riverlands.txt,Strong_asoiaf_34,gene_bs_head_round_shape,1413,"{ ""head_round_shape"" 92 ""head_round_shape"" 92 }"
common/dna_data/test_dna_riverlands.txt,Strong_asoiaf_30,gene_dragon_scales_effect,1579,"{ ""dragon_scales_metallic"" 127 ""dragon_scales_metallic"" 127 }"
common/dna_data/test_dna_riverlands.txt,Strong_asoiaf_31,gene_dragon_skin_hue,1619,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_riverlands.txt,Strong_asoiaf_31,gene_dragon_skin_value,1620,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_riverlands.txt,Strong_asoiaf_31,gene_dragon_highlight_hue,1621,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_riverlands.txt,Strong_asoiaf_31,gene_dragon_highlight_value,1622,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_riverlands.txt,Strong_asoiaf_31,gene_dragon_eye_hue,1623,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_riverlands.txt,Strong_asoiaf_31,gene_dragon_eye_value,1624,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_riverlands.txt,Strong_asoiaf_31,gene_dragon_horn_hue,1625,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_riverlands.txt,Strong_asoiaf_31,gene_dragon_horn_value,1626,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_riverlands.txt,Strong_asoiaf_31,gene_bs_eye_fold_2,1769,"{ ""eye_fold_2"" 25 ""eye_fold_2"" 25 }"
common/dna_data/test_dna_riverlands.txt,Strong_asoiaf_31,gene_bs_head_round_shape,1772,"{ ""head_round_shape"" 0 ""head_round_shape"" 0 }"
common/dna_data/test_dna_riverlands.txt,Frey_asoiaf_1,gene_dragon_skin_hue,1798,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_riverlands.txt,Frey_asoiaf_1,gene_dragon_skin_value,1799,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_riverlands.txt,Frey_asoiaf_1,gene_dragon_highlight_hue,1800,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_riverlands.txt,Frey_asoiaf_1,gene_dragon_highlight_value,1801,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_riverlands.txt,Frey_asoiaf_1,gene_dragon_eye_hue,1802,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_riverlands.txt,Frey_asoiaf_1,gene_dragon_eye_value,1803,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_riverlands.txt,Frey_asoiaf_1,gene_dragon_horn_hue,1804,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_riverlands.txt,Frey_asoiaf_1,gene_dragon_horn_value,1805,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_riverlands.txt,Frey_asoiaf_1,gene_bs_head_round_shape,1950,"{ ""head_round_shape"" 158 ""head_round_shape"" 158 }"
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_34,gene_dragon_scales_effect,148,"{ ""dragon_scales_metallic"" 127 ""dragon_scales_metallic"" 127 }"
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_36,gene_dragon_scales_effect,328,"{ ""dragon_scales_metallic"" 127 ""dragon_scales_metallic"" 127 }"
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_50,gene_dragon_scales_effect,508,"{ ""dragon_scales_metallic"" 127 ""dragon_scales_metallic"" 127 }"
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_52,gene_dragon_scales_effect,688,"{ ""dragon_scales_metallic"" 127 ""dragon_scales_metallic"" 127 }"
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2,gene_dragon_skin_hue,1205,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2,gene_dragon_skin_value,1206,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2,gene_dragon_highlight_hue,1207,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2,gene_dragon_highlight_value,1208,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2,gene_dragon_eye_hue,1209,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2,gene_dragon_eye_value,1210,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2,gene_dragon_horn_hue,1211,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2,gene_dragon_horn_value,1212,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_3,gene_dragon_skin_hue,1277,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_3,gene_dragon_skin_value,1278,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_3,gene_dragon_highlight_hue,1279,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_3,gene_dragon_highlight_value,1280,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_3,gene_dragon_eye_hue,1281,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_3,gene_dragon_eye_value,1282,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_3,gene_dragon_horn_hue,1283,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_3,gene_dragon_horn_value,1284,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_3,gene_bs_head_round_shape,1429,"{ ""head_round_shape"" 67 ""head_round_shape"" 67 }"
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_4,gene_dragon_skin_hue,1455,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_4,gene_dragon_skin_value,1456,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_4,gene_dragon_highlight_hue,1457,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_4,gene_dragon_highlight_value,1458,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_4,gene_dragon_eye_hue,1459,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_4,gene_dragon_eye_value,1460,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_4,gene_dragon_horn_hue,1461,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_4,gene_dragon_horn_value,1462,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_4,gene_bs_head_round_shape,1607,"{ ""head_round_shape"" 114 ""head_round_shape"" 114 }"
