Category,Gene,File,Line,DNA,LogLine,Component,Message,AfterCount
dna_unknown_gene,gene_dragon_eye_value,common/dna_data/test_dna_vale.txt,1462,Royce_asoiaf_37,6822,portraitcontext.cpp:184,No gene with key: gene_dragon_eye_value in group human at file: common/dna_data/test_dna_vale.txt line: 1462 (Royce_asoiaf_37),0
dna_unknown_gene,gene_dragon_horn_hue,common/dna_data/test_dna_vale.txt,1463,Royce_asoiaf_37,6823,portraitcontext.cpp:184,No gene with key: gene_dragon_horn_hue in group human at file: common/dna_data/test_dna_vale.txt line: 1463 (Royce_asoiaf_37),0
dna_unknown_gene,gene_dragon_horn_value,common/dna_data/test_dna_vale.txt,1464,Royce_asoiaf_37,6824,portraitcontext.cpp:184,No gene with key: gene_dragon_horn_value in group human at file: common/dna_data/test_dna_vale.txt line: 1464 (Royce_asoiaf_37),0
dna_unknown_gene,gene_bs_head_round_shape,common/dna_data/test_dna_vale.txt,1610,Royce_asoiaf_37,6826,portraitcontext.cpp:184,No gene with key: gene_bs_head_round_shape in group human at file: common/dna_data/test_dna_vale.txt line: 1610 (Royce_asoiaf_37),0
dna_missing_gene,gene_face_dacals,common/dna_data/test_dna_vale.txt,1451,Royce_asoiaf_37,6827,portraitcontext.cpp:326,Persistent portrait info missing gene gene_face_dacals! at 'file: common/dna_data/test_dna_vale.txt line: 1451 (Royce_asoiaf_37)',0
dna_missing_gene,gene_dragon_primary_color_hue,common/dna_data/test_dna_vale.txt,1451,Royce_asoiaf_37,6828,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_primary_color_hue! at 'file: common/dna_data/test_dna_vale.txt line: 1451 (Royce_asoiaf_37)',0
dna_missing_gene,gene_dragon_primary_color_value,common/dna_data/test_dna_vale.txt,1451,Royce_asoiaf_37,6829,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_primary_color_value! at 'file: common/dna_data/test_dna_vale.txt line: 1451 (Royce_asoiaf_37)',0
dna_missing_gene,gene_dragon_secondary_hue,common/dna_data/test_dna_vale.txt,1451,Royce_asoiaf_37,6830,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_secondary_hue! at 'file: common/dna_data/test_dna_vale.txt line: 1451 (Royce_asoiaf_37)',0
dna_missing_gene,gene_dragon_secondary_value,common/dna_data/test_dna_vale.txt,1451,Royce_asoiaf_37,6831,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_secondary_value! at 'file: common/dna_data/test_dna_vale.txt line: 1451 (Royce_asoiaf_37)',0
dna_missing_gene,gene_dragon_tertiary_hue,common/dna_data/test_dna_vale.txt,1451,Royce_asoiaf_37,6832,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_tertiary_hue! at 'file: common/dna_data/test_dna_vale.txt line: 1451 (Royce_asoiaf_37)',0
dna_missing_gene,gene_dragon_tertiary_value,common/dna_data/test_dna_vale.txt,1451,Royce_asoiaf_37,6833,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_tertiary_value! at 'file: common/dna_data/test_dna_vale.txt line: 1451 (Royce_asoiaf_37)',0
dna_missing_gene,gene_dragon_eye_color_hue,common/dna_data/test_dna_vale.txt,1451,Royce_asoiaf_37,6834,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_eye_color_hue! at 'file: common/dna_data/test_dna_vale.txt line: 1451 (Royce_asoiaf_37)',0
dna_missing_gene,gene_dragon_eye_color_value,common/dna_data/test_dna_vale.txt,1451,Royce_asoiaf_37,6835,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_eye_color_value! at 'file: common/dna_data/test_dna_vale.txt line: 1451 (Royce_asoiaf_37)',0
dna_missing_gene,gene_dragon_horn_color_hue,common/dna_data/test_dna_vale.txt,1451,Royce_asoiaf_37,6836,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_horn_color_hue! at 'file: common/dna_data/test_dna_vale.txt line: 1451 (Royce_asoiaf_37)',0
dna_missing_gene,gene_dragon_horn_color_value,common/dna_data/test_dna_vale.txt,1451,Royce_asoiaf_37,6837,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_horn_color_value! at 'file: common/dna_data/test_dna_vale.txt line: 1451 (Royce_asoiaf_37)',0
dna_missing_gene,gene_dragon_primary_color_saturation,common/dna_data/test_dna_vale.txt,1451,Royce_asoiaf_37,6838,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_primary_color_saturation! at 'file: common/dna_data/test_dna_vale.txt line: 1451 (Royce_asoiaf_37)',0
dna_missing_gene,gene_dragon_secondary_saturation,common/dna_data/test_dna_vale.txt,1451,Royce_asoiaf_37,6839,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_secondary_saturation! at 'file: common/dna_data/test_dna_vale.txt line: 1451 (Royce_asoiaf_37)',0
dna_missing_gene,gene_dragon_tertiary_saturation,common/dna_data/test_dna_vale.txt,1451,Royce_asoiaf_37,6840,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_tertiary_saturation! at 'file: common/dna_data/test_dna_vale.txt line: 1451 (Royce_asoiaf_37)',0
dna_missing_gene,gene_dragon_eye_color_saturation,common/dna_data/test_dna_vale.txt,1451,Royce_asoiaf_37,6841,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_eye_color_saturation! at 'file: common/dna_data/test_dna_vale.txt line: 1451 (Royce_asoiaf_37)',0
dna_missing_gene,gene_dragon_horn_color_saturation,common/dna_data/test_dna_vale.txt,1451,Royce_asoiaf_37,6842,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_horn_color_saturation! at 'file: common/dna_data/test_dna_vale.txt line: 1451 (Royce_asoiaf_37)',0
dna_missing_gene,gene_dragon_fire_color,common/dna_data/test_dna_vale.txt,1451,Royce_asoiaf_37,6843,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_fire_color! at 'file: common/dna_data/test_dna_vale.txt line: 1451 (Royce_asoiaf_37)',0
dna_missing_gene,gene_dragon_fire_smoke,common/dna_data/test_dna_vale.txt,1451,Royce_asoiaf_37,6844,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_fire_smoke! at 'file: common/dna_data/test_dna_vale.txt line: 1451 (Royce_asoiaf_37)',0
dna_missing_gene,gene_dragon_metallic_scales_strength,common/dna_data/test_dna_vale.txt,1451,Royce_asoiaf_37,6845,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_metallic_scales_strength! at 'file: common/dna_data/test_dna_vale.txt line: 1451 (Royce_asoiaf_37)',0
dna_missing_gene,gene_dragon_scale_shadows,common/dna_data/test_dna_vale.txt,1451,Royce_asoiaf_37,6846,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_scale_shadows! at 'file: common/dna_data/test_dna_vale.txt line: 1451 (Royce_asoiaf_37)',0
dna_missing_gene,gene_dragon_scale_highlights,common/dna_data/test_dna_vale.txt,1451,Royce_asoiaf_37,6847,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_scale_highlights! at 'file: common/dna_data/test_dna_vale.txt line: 1451 (Royce_asoiaf_37)',0
dna_missing_gene,gene_dragon_wounded,common/dna_data/test_dna_vale.txt,1451,Royce_asoiaf_37,6848,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_wounded! at 'file: common/dna_data/test_dna_vale.txt line: 1451 (Royce_asoiaf_37)',0
dna_missing_gene,gene_dragon_body_shading,common/dna_data/test_dna_vale.txt,1451,Royce_asoiaf_37,6849,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_body_shading! at 'file: common/dna_data/test_dna_vale.txt line: 1451 (Royce_asoiaf_37)',0
dna_missing_gene,gene_dragon_body_pattern,common/dna_data/test_dna_vale.txt,1451,Royce_asoiaf_37,6850,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_body_pattern! at 'file: common/dna_data/test_dna_vale.txt line: 1451 (Royce_asoiaf_37)',0
dna_missing_gene,gene_dragon_wings_shading,common/dna_data/test_dna_vale.txt,1451,Royce_asoiaf_37,6851,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_wings_shading! at 'file: common/dna_data/test_dna_vale.txt line: 1451 (Royce_asoiaf_37)',0
dna_missing_gene,gene_bs_head_shape,common/dna_data/test_dna_vale.txt,1451,Royce_asoiaf_37,6852,portraitcontext.cpp:326,Persistent portrait info missing gene gene_bs_head_shape! at 'file: common/dna_data/test_dna_vale.txt line: 1451 (Royce_asoiaf_37)',0
dna_unknown_gene,gene_dragon_skin_hue,common/dna_data/test_dna_vale.txt,1636,Royce_asoiaf_1,6853,portraitcontext.cpp:184,No gene with key: gene_dragon_skin_hue in group human at file: common/dna_data/test_dna_vale.txt line: 1636 (Royce_asoiaf_1),0
dna_unknown_gene,gene_dragon_skin_value,common/dna_data/test_dna_vale.txt,1637,Royce_asoiaf_1,6854,portraitcontext.cpp:184,No gene with key: gene_dragon_skin_value in group human at file: common/dna_data/test_dna_vale.txt line: 1637 (Royce_asoiaf_1),0
dna_unknown_gene,gene_dragon_highlight_hue,common/dna_data/test_dna_vale.txt,1638,Royce_asoiaf_1,6855,portraitcontext.cpp:184,No gene with key: gene_dragon_highlight_hue in group human at file: common/dna_data/test_dna_vale.txt line: 1638 (Royce_asoiaf_1),0
dna_unknown_gene,gene_dragon_highlight_value,common/dna_data/test_dna_vale.txt,1639,Royce_asoiaf_1,6856,portraitcontext.cpp:184,No gene with key: gene_dragon_highlight_value in group human at file: common/dna_data/test_dna_vale.txt line: 1639 (Royce_asoiaf_1),0
dna_unknown_gene,gene_dragon_eye_hue,common/dna_data/test_dna_vale.txt,1640,Royce_asoiaf_1,6857,portraitcontext.cpp:184,No gene with key: gene_dragon_eye_hue in group human at file: common/dna_data/test_dna_vale.txt line: 1640 (Royce_asoiaf_1),0
dna_unknown_gene,gene_dragon_eye_value,common/dna_data/test_dna_vale.txt,1641,Royce_asoiaf_1,6858,portraitcontext.cpp:184,No gene with key: gene_dragon_eye_value in group human at file: common/dna_data/test_dna_vale.txt line: 1641 (Royce_asoiaf_1),0
dna_unknown_gene,gene_dragon_horn_hue,common/dna_data/test_dna_vale.txt,1642,Royce_asoiaf_1,6859,portraitcontext.cpp:184,No gene with key: gene_dragon_horn_hue in group human at file: common/dna_data/test_dna_vale.txt line: 1642 (Royce_asoiaf_1),0
dna_unknown_gene,gene_dragon_horn_value,common/dna_data/test_dna_vale.txt,1643,Royce_asoiaf_1,6860,portraitcontext.cpp:184,No gene with key: gene_dragon_horn_value in group human at file: common/dna_data/test_dna_vale.txt line: 1643 (Royce_asoiaf_1),0
dna_unknown_gene,gene_forehead_inner_brow_width,common/dna_data/test_dna_vale.txt,1784,Royce_asoiaf_1,6864,portraitcontext.cpp:184,No gene with key: gene_forehead_inner_brow_width in group human at file: common/dna_data/test_dna_vale.txt line: 1784 (Royce_asoiaf_1),0
dna_unknown_gene,gene_bs_head_round_shape,common/dna_data/test_dna_vale.txt,1791,Royce_asoiaf_1,6866,portraitcontext.cpp:184,No gene with key: gene_bs_head_round_shape in group human at file: common/dna_data/test_dna_vale.txt line: 1791 (Royce_asoiaf_1),0
dna_missing_gene,gene_face_dacals,common/dna_data/test_dna_vale.txt,1630,Royce_asoiaf_1,6867,portraitcontext.cpp:326,Persistent portrait info missing gene gene_face_dacals! at 'file: common/dna_data/test_dna_vale.txt line: 1630 (Royce_asoiaf_1)',0
dna_missing_gene,gene_dragon_primary_color_hue,common/dna_data/test_dna_vale.txt,1630,Royce_asoiaf_1,6868,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_primary_color_hue! at 'file: common/dna_data/test_dna_vale.txt line: 1630 (Royce_asoiaf_1)',0
dna_missing_gene,gene_dragon_primary_color_value,common/dna_data/test_dna_vale.txt,1630,Royce_asoiaf_1,6869,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_primary_color_value! at 'file: common/dna_data/test_dna_vale.txt line: 1630 (Royce_asoiaf_1)',0
dna_missing_gene,gene_dragon_secondary_hue,common/dna_data/test_dna_vale.txt,1630,Royce_asoiaf_1,6870,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_secondary_hue! at 'file: common/dna_data/test_dna_vale.txt line: 1630 (Royce_asoiaf_1)',0
dna_missing_gene,gene_dragon_secondary_value,common/dna_data/test_dna_vale.txt,1630,Royce_asoiaf_1,6871,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_secondary_value! at 'file: common/dna_data/test_dna_vale.txt line: 1630 (Royce_asoiaf_1)',0
dna_missing_gene,gene_dragon_tertiary_hue,common/dna_data/test_dna_vale.txt,1630,Royce_asoiaf_1,6872,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_tertiary_hue! at 'file: common/dna_data/test_dna_vale.txt line: 1630 (Royce_asoiaf_1)',0
dna_missing_gene,gene_dragon_tertiary_value,common/dna_data/test_dna_vale.txt,1630,Royce_asoiaf_1,6873,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_tertiary_value! at 'file: common/dna_data/test_dna_vale.txt line: 1630 (Royce_asoiaf_1)',0
dna_missing_gene,gene_dragon_eye_color_hue,common/dna_data/test_dna_vale.txt,1630,Royce_asoiaf_1,6874,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_eye_color_hue! at 'file: common/dna_data/test_dna_vale.txt line: 1630 (Royce_asoiaf_1)',0
dna_missing_gene,gene_dragon_eye_color_value,common/dna_data/test_dna_vale.txt,1630,Royce_asoiaf_1,6875,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_eye_color_value! at 'file: common/dna_data/test_dna_vale.txt line: 1630 (Royce_asoiaf_1)',0
dna_missing_gene,gene_dragon_horn_color_hue,common/dna_data/test_dna_vale.txt,1630,Royce_asoiaf_1,6876,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_horn_color_hue! at 'file: common/dna_data/test_dna_vale.txt line: 1630 (Royce_asoiaf_1)',0
dna_missing_gene,gene_dragon_horn_color_value,common/dna_data/test_dna_vale.txt,1630,Royce_asoiaf_1,6877,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_horn_color_value! at 'file: common/dna_data/test_dna_vale.txt line: 1630 (Royce_asoiaf_1)',0
dna_missing_gene,gene_dragon_primary_color_saturation,common/dna_data/test_dna_vale.txt,1630,Royce_asoiaf_1,6878,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_primary_color_saturation! at 'file: common/dna_data/test_dna_vale.txt line: 1630 (Royce_asoiaf_1)',0
dna_missing_gene,gene_dragon_secondary_saturation,common/dna_data/test_dna_vale.txt,1630,Royce_asoiaf_1,6879,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_secondary_saturation! at 'file: common/dna_data/test_dna_vale.txt line: 1630 (Royce_asoiaf_1)',0
dna_missing_gene,gene_dragon_tertiary_saturation,common/dna_data/test_dna_vale.txt,1630,Royce_asoiaf_1,6880,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_tertiary_saturation! at 'file: common/dna_data/test_dna_vale.txt line: 1630 (Royce_asoiaf_1)',0
dna_missing_gene,gene_dragon_eye_color_saturation,common/dna_data/test_dna_vale.txt,1630,Royce_asoiaf_1,6881,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_eye_color_saturation! at 'file: common/dna_data/test_dna_vale.txt line: 1630 (Royce_asoiaf_1)',0
dna_missing_gene,gene_dragon_horn_color_saturation,common/dna_data/test_dna_vale.txt,1630,Royce_asoiaf_1,6882,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_horn_color_saturation! at 'file: common/dna_data/test_dna_vale.txt line: 1630 (Royce_asoiaf_1)',0
dna_missing_gene,gene_dragon_fire_color,common/dna_data/test_dna_vale.txt,1630,Royce_asoiaf_1,6883,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_fire_color! at 'file: common/dna_data/test_dna_vale.txt line: 1630 (Royce_asoiaf_1)',0
dna_missing_gene,gene_dragon_fire_smoke,common/dna_data/test_dna_vale.txt,1630,Royce_asoiaf_1,6884,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_fire_smoke! at 'file: common/dna_data/test_dna_vale.txt line: 1630 (Royce_asoiaf_1)',0
dna_missing_gene,gene_dragon_metallic_scales_strength,common/dna_data/test_dna_vale.txt,1630,Royce_asoiaf_1,6885,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_metallic_scales_strength! at 'file: common/dna_data/test_dna_vale.txt line: 1630 (Royce_asoiaf_1)',0
dna_missing_gene,gene_dragon_scale_shadows,common/dna_data/test_dna_vale.txt,1630,Royce_asoiaf_1,6886,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_scale_shadows! at 'file: common/dna_data/test_dna_vale.txt line: 1630 (Royce_asoiaf_1)',0
dna_missing_gene,gene_dragon_scale_highlights,common/dna_data/test_dna_vale.txt,1630,Royce_asoiaf_1,6887,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_scale_highlights! at 'file: common/dna_data/test_dna_vale.txt line: 1630 (Royce_asoiaf_1)',0
dna_missing_gene,gene_dragon_wounded,common/dna_data/test_dna_vale.txt,1630,Royce_asoiaf_1,6888,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_wounded! at 'file: common/dna_data/test_dna_vale.txt line: 1630 (Royce_asoiaf_1)',0
dna_missing_gene,gene_dragon_body_shading,common/dna_data/test_dna_vale.txt,1630,Royce_asoiaf_1,6889,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_body_shading! at 'file: common/dna_data/test_dna_vale.txt line: 1630 (Royce_asoiaf_1)',0
dna_missing_gene,gene_dragon_body_pattern,common/dna_data/test_dna_vale.txt,1630,Royce_asoiaf_1,6890,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_body_pattern! at 'file: common/dna_data/test_dna_vale.txt line: 1630 (Royce_asoiaf_1)',0
dna_missing_gene,gene_dragon_wings_shading,common/dna_data/test_dna_vale.txt,1630,Royce_asoiaf_1,6891,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_wings_shading! at 'file: common/dna_data/test_dna_vale.txt line: 1630 (Royce_asoiaf_1)',0
dna_missing_gene,skin_color_saturation,common/dna_data/test_dna_vale.txt,1630,Royce_asoiaf_1,6892,portraitcontext.cpp:326,Persistent portrait info missing gene skin_color_saturation! at 'file: common/dna_data/test_dna_vale.txt line: 1630 (Royce_asoiaf_1)',0
dna_missing_gene,eye_color_saturation,common/dna_data/test_dna_vale.txt,1630,Royce_asoiaf_1,6893,portraitcontext.cpp:326,Persistent portrait info missing gene eye_color_saturation! at 'file: common/dna_data/test_dna_vale.txt line: 1630 (Royce_asoiaf_1)',0
dna_missing_gene,gene_bs_head_shape,common/dna_data/test_dna_vale.txt,1630,Royce_asoiaf_1,6894,portraitcontext.cpp:326,Persistent portrait info missing gene gene_bs_head_shape! at 'file: common/dna_data/test_dna_vale.txt line: 1630 (Royce_asoiaf_1)',0
dna_missing_gene,gene_bs_eye_lower_lid_size,common/dna_data/test_dna_vale.txt,1630,Royce_asoiaf_1,6895,portraitcontext.cpp:326,Persistent portrait info missing gene gene_bs_eye_lower_lid_size! at 'file: common/dna_data/test_dna_vale.txt line: 1630 (Royce_asoiaf_1)',0
dna_missing_gene,gene_bs_eye_shape,common/dna_data/test_dna_vale.txt,1630,Royce_asoiaf_1,6896,portraitcontext.cpp:326,Persistent portrait info missing gene gene_bs_eye_shape! at 'file: common/dna_data/test_dna_vale.txt line: 1630 (Royce_asoiaf_1)',0
dna_missing_gene,gene_dragon_primary_color_saturation,common/dna_data/test_dna_vale.txt,1809,Moore_asoiaf_2,6897,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_primary_color_saturation! at 'file: common/dna_data/test_dna_vale.txt line: 1809 (Moore_asoiaf_2)',0
dna_missing_gene,gene_dragon_secondary_saturation,common/dna_data/test_dna_vale.txt,1809,Moore_asoiaf_2,6898,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_secondary_saturation! at 'file: common/dna_data/test_dna_vale.txt line: 1809 (Moore_asoiaf_2)',0
dna_missing_gene,gene_dragon_tertiary_saturation,common/dna_data/test_dna_vale.txt,1809,Moore_asoiaf_2,6899,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_tertiary_saturation! at 'file: common/dna_data/test_dna_vale.txt line: 1809 (Moore_asoiaf_2)',0
dna_missing_gene,gene_dragon_eye_color_saturation,common/dna_data/test_dna_vale.txt,1809,Moore_asoiaf_2,6900,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_eye_color_saturation! at 'file: common/dna_data/test_dna_vale.txt line: 1809 (Moore_asoiaf_2)',0
dna_missing_gene,gene_dragon_horn_color_saturation,common/dna_data/test_dna_vale.txt,1809,Moore_asoiaf_2,6901,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_horn_color_saturation! at 'file: common/dna_data/test_dna_vale.txt line: 1809 (Moore_asoiaf_2)',0
dna_missing_gene,gene_dragon_fire_color,common/dna_data/test_dna_vale.txt,1809,Moore_asoiaf_2,6902,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_fire_color! at 'file: common/dna_data/test_dna_vale.txt line: 1809 (Moore_asoiaf_2)',0
dna_missing_gene,gene_dragon_fire_smoke,common/dna_data/test_dna_vale.txt,1809,Moore_asoiaf_2,6903,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_fire_smoke! at 'file: common/dna_data/test_dna_vale.txt line: 1809 (Moore_asoiaf_2)',0
dna_missing_gene,gene_dragon_scale_shadows,common/dna_data/test_dna_vale.txt,1809,Moore_asoiaf_2,6904,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_scale_shadows! at 'file: common/dna_data/test_dna_vale.txt line: 1809 (Moore_asoiaf_2)',0
dna_missing_gene,gene_dragon_scale_highlights,common/dna_data/test_dna_vale.txt,1809,Moore_asoiaf_2,6905,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_scale_highlights! at 'file: common/dna_data/test_dna_vale.txt line: 1809 (Moore_asoiaf_2)',0
dna_missing_gene,gene_dragon_body_pattern,common/dna_data/test_dna_vale.txt,1809,Moore_asoiaf_2,6906,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_body_pattern! at 'file: common/dna_data/test_dna_vale.txt line: 1809 (Moore_asoiaf_2)',0
dna_unknown_gene,gene_dragon_skin_hue,common/dna_data/test_dna_valyrian.txt,8,Targaryen_asoiaf_28,6907,portraitcontext.cpp:184,No gene with key: gene_dragon_skin_hue in group human at file: common/dna_data/test_dna_valyrian.txt line: 8 (Targaryen_asoiaf_28),0
dna_unknown_gene,gene_dragon_skin_value,common/dna_data/test_dna_valyrian.txt,9,Targaryen_asoiaf_28,6908,portraitcontext.cpp:184,No gene with key: gene_dragon_skin_value in group human at file: common/dna_data/test_dna_valyrian.txt line: 9 (Targaryen_asoiaf_28),0
dna_unknown_gene,gene_dragon_highlight_hue,common/dna_data/test_dna_valyrian.txt,10,Targaryen_asoiaf_28,6909,portraitcontext.cpp:184,No gene with key: gene_dragon_highlight_hue in group human at file: common/dna_data/test_dna_valyrian.txt line: 10 (Targaryen_asoiaf_28),0
dna_unknown_gene,gene_dragon_highlight_value,common/dna_data/test_dna_valyrian.txt,11,Targaryen_asoiaf_28,6910,portraitcontext.cpp:184,No gene with key: gene_dragon_highlight_value in group human at file: common/dna_data/test_dna_valyrian.txt line: 11 (Targaryen_asoiaf_28),0
dna_unknown_gene,gene_dragon_eye_hue,common/dna_data/test_dna_valyrian.txt,12,Targaryen_asoiaf_28,6911,portraitcontext.cpp:184,No gene with key: gene_dragon_eye_hue in group human at file: common/dna_data/test_dna_valyrian.txt line: 12 (Targaryen_asoiaf_28),0
dna_unknown_gene,gene_dragon_eye_value,common/dna_data/test_dna_valyrian.txt,13,Targaryen_asoiaf_28,6912,portraitcontext.cpp:184,No gene with key: gene_dragon_eye_value in group human at file: common/dna_data/test_dna_valyrian.txt line: 13 (Targaryen_asoiaf_28),0
dna_unknown_gene,gene_dragon_horn_hue,common/dna_data/test_dna_valyrian.txt,14,Targaryen_asoiaf_28,6913,portraitcontext.cpp:184,No gene with key: gene_dragon_horn_hue in group human at file: common/dna_data/test_dna_valyrian.txt line: 14 (Targaryen_asoiaf_28),0
dna_unknown_gene,gene_dragon_horn_value,common/dna_data/test_dna_valyrian.txt,15,Targaryen_asoiaf_28,6914,portraitcontext.cpp:184,No gene with key: gene_dragon_horn_value in group human at file: common/dna_data/test_dna_valyrian.txt line: 15 (Targaryen_asoiaf_28),0
dna_unknown_gene,gene_bs_eye_fold_2,common/dna_data/test_dna_valyrian.txt,158,Targaryen_asoiaf_28,6915,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_valyrian.txt line: 158 (Targaryen_asoiaf_28),0
dna_unknown_gene,gene_bs_head_round_shape,common/dna_data/test_dna_valyrian.txt,161,Targaryen_asoiaf_28,6916,portraitcontext.cpp:184,No gene with key: gene_bs_head_round_shape in group human at file: common/dna_data/test_dna_valyrian.txt line: 161 (Targaryen_asoiaf_28),0
dna_missing_gene,gene_face_dacals,common/dna_data/test_dna_valyrian.txt,2,Targaryen_asoiaf_28,6917,portraitcontext.cpp:326,Persistent portrait info missing gene gene_face_dacals! at 'file: common/dna_data/test_dna_valyrian.txt line: 2 (Targaryen_asoiaf_28)',0
dna_missing_gene,gene_dragon_primary_color_hue,common/dna_data/test_dna_valyrian.txt,2,Targaryen_asoiaf_28,6918,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_primary_color_hue! at 'file: common/dna_data/test_dna_valyrian.txt line: 2 (Targaryen_asoiaf_28)',0
dna_missing_gene,gene_dragon_primary_color_value,common/dna_data/test_dna_valyrian.txt,2,Targaryen_asoiaf_28,6919,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_primary_color_value! at 'file: common/dna_data/test_dna_valyrian.txt line: 2 (Targaryen_asoiaf_28)',0
dna_missing_gene,gene_dragon_secondary_hue,common/dna_data/test_dna_valyrian.txt,2,Targaryen_asoiaf_28,6920,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_secondary_hue! at 'file: common/dna_data/test_dna_valyrian.txt line: 2 (Targaryen_asoiaf_28)',0
dna_missing_gene,gene_dragon_secondary_value,common/dna_data/test_dna_valyrian.txt,2,Targaryen_asoiaf_28,6921,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_secondary_value! at 'file: common/dna_data/test_dna_valyrian.txt line: 2 (Targaryen_asoiaf_28)',0
dna_missing_gene,gene_dragon_tertiary_hue,common/dna_data/test_dna_valyrian.txt,2,Targaryen_asoiaf_28,6922,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_tertiary_hue! at 'file: common/dna_data/test_dna_valyrian.txt line: 2 (Targaryen_asoiaf_28)',0
dna_missing_gene,gene_dragon_tertiary_value,common/dna_data/test_dna_valyrian.txt,2,Targaryen_asoiaf_28,6923,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_tertiary_value! at 'file: common/dna_data/test_dna_valyrian.txt line: 2 (Targaryen_asoiaf_28)',0
dna_missing_gene,gene_dragon_eye_color_hue,common/dna_data/test_dna_valyrian.txt,2,Targaryen_asoiaf_28,6924,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_eye_color_hue! at 'file: common/dna_data/test_dna_valyrian.txt line: 2 (Targaryen_asoiaf_28)',0
dna_missing_gene,gene_dragon_eye_color_value,common/dna_data/test_dna_valyrian.txt,2,Targaryen_asoiaf_28,6925,portraitcontext.cpp:326,Persistent portrait info missing gene gene_dragon_eye_color_value! at 'file: common/dna_data/test_dna_valyrian.txt line: 2 (Targaryen_asoiaf_28)',0
