LogLine,Category,Attribution,Symbols,Evidence,SourceMods,Component,OriginalOwner,Files,Message,PriorLogLine
1723,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 2971 (asoiaf_custom_character_colourations),9794
1724,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 2977 (asoiaf_custom_character_colourations),9795
1725,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 2983 (asoiaf_custom_character_colourations),9796
1726,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 2989 (asoiaf_custom_character_colourations),9797
1727,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 3047 (asoiaf_custom_character_colourations),9798
1728,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 3053 (asoiaf_custom_character_colourations),9799
1729,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 3059 (asoiaf_custom_character_colourations),9800
1730,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 3065 (asoiaf_custom_character_colourations),9801
1731,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 3071 (asoiaf_custom_character_colourations),9802
1732,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 3519 (asoiaf_custom_character_colourations),9803
1733,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 3525 (asoiaf_custom_character_colourations),9804
1734,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 3531 (asoiaf_custom_character_colourations),9805
1735,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 3598 (asoiaf_custom_character_colourations),9806
1736,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 3604 (asoiaf_custom_character_colourations),9807
1737,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 3610 (asoiaf_custom_character_colourations),9808
1738,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [complexion_beauty_2]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 3849 (asoiaf_custom_character_colourations),9809
1739,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 3913 (asoiaf_custom_character_colourations),9810
1740,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 3919 (asoiaf_custom_character_colourations),9811
1741,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 3925 (asoiaf_custom_character_colourations),9812
1742,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 3931 (asoiaf_custom_character_colourations),9813
1743,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 3937 (asoiaf_custom_character_colourations),9814
1744,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 4065 (asoiaf_custom_character_colourations),9815
1745,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 4071 (asoiaf_custom_character_colourations),9816
1746,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 4077 (asoiaf_custom_character_colourations),9817
1747,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [body_hair_average]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 4179 (asoiaf_custom_character_colourations),9818
1748,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 4427 (asoiaf_custom_character_colourations),9819
1749,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 4433 (asoiaf_custom_character_colourations),9820
1750,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 4439 (asoiaf_custom_character_colourations),9821
1751,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 4671 (asoiaf_custom_character_colourations),9822
1752,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 4677 (asoiaf_custom_character_colourations),9823
1753,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 4683 (asoiaf_custom_character_colourations),9824
1754,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 4689 (asoiaf_custom_character_colourations),9825
1755,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 4695 (asoiaf_custom_character_colourations),9826
1756,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 4765 (asoiaf_custom_character_colourations),9827
1757,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 4777 (asoiaf_custom_character_colourations),9828
1758,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 4783 (asoiaf_custom_character_colourations),9829
1759,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 4859 (asoiaf_custom_character_colourations),9830
1760,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 4865 (asoiaf_custom_character_colourations),9831
1761,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 4871 (asoiaf_custom_character_colourations),9832
1762,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 5036 (asoiaf_custom_character_colourations),9833
1763,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 5042 (asoiaf_custom_character_colourations),9834
1764,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 5048 (asoiaf_custom_character_colourations),9835
1765,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 5054 (asoiaf_custom_character_colourations),9836
1766,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 5060 (asoiaf_custom_character_colourations),9837
1767,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 5234 (asoiaf_custom_character_colourations),9838
1768,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 5240 (asoiaf_custom_character_colourations),9839
1769,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 5246 (asoiaf_custom_character_colourations),9840
1770,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 5252 (asoiaf_custom_character_colourations),9841
1771,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 5258 (asoiaf_custom_character_colourations),9842
1772,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 5362 (asoiaf_custom_character_colourations),9843
1773,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 5368 (asoiaf_custom_character_colourations),9844
1774,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 5374 (asoiaf_custom_character_colourations),9845
1775,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 5380 (asoiaf_custom_character_colourations),9846
1776,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 5386 (asoiaf_custom_character_colourations),9847
1777,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 6158 (asoiaf_custom_character_colourations),9848
1778,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 6164 (asoiaf_custom_character_colourations),9849
1779,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 6176 (asoiaf_custom_character_colourations),9850
1780,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 6182 (asoiaf_custom_character_colourations),9851
1781,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 6252 (asoiaf_custom_character_colourations),9852
1782,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 6258 (asoiaf_custom_character_colourations),9853
1783,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 6264 (asoiaf_custom_character_colourations),9854
1784,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 6270 (asoiaf_custom_character_colourations),9855
1785,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 6334 (asoiaf_custom_character_colourations),9856
1786,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 6340 (asoiaf_custom_character_colourations),9857
1787,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 6346 (asoiaf_custom_character_colourations),9858
1788,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 6352 (asoiaf_custom_character_colourations),9859
1789,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 6358 (asoiaf_custom_character_colourations),9860
1790,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 6492 (asoiaf_custom_character_colourations),9861
1791,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 6498 (asoiaf_custom_character_colourations),9862
1792,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 6504 (asoiaf_custom_character_colourations),9863
1793,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 7292 (asoiaf_custom_character_colourations),9864
1794,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 7298 (asoiaf_custom_character_colourations),9865
1795,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 7304 (asoiaf_custom_character_colourations),9866
1796,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 7726 (asoiaf_custom_character_colourations),9867
1797,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 7732 (asoiaf_custom_character_colourations),9868
1798,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 7738 (asoiaf_custom_character_colourations),9869
