File,Category,Lines,NonblankLines,ActiveLines,Bytes,SHA256
gfx/models/portraits/f_headgears/asoiaf/asoiaf_north/asoiaf_manderly_helms/f_asoiaf_manderly_helm_low/f_asoiaf_manderly_helm_low.asset,Graphics and interface definitions,49,45,43,1658,E39ED673E745257E351BBF8575C9443927B3E1C5F4379C10114D9CF0CAC3F676
gfx/models/portraits/f_headgears/asoiaf/asoiaf_north/asoiaf_bolton_helms/f_asoiaf_bolton_helm_high/f_asoiaf_bolton_helm_high.asset,Graphics and interface definitions,27,26,26,903,7459A5B8BDE669604167DDB4FC469A40129D5D207A922BFBF6EA2F5BD0871F1C
gfx/models/portraits/f_headgears/asoiaf/asoiaf_north/asoiaf_bolton_helms/f_asoiaf_bolton_helm_low/f_asoiaf_bolton_helm_low.asset,Graphics and interface definitions,27,26,26,894,EA472205DBA86C6DC643139D9ACBA1196A7D08DB7071E765BEDDF193A8EC62E7
gfx/models/portraits/f_headgears/asoiaf/asoiaf_iron_isles/f_asoiaf_greyjoy_helm_high/f_asoiaf_greyjoy_helm_high.asset,Graphics and interface definitions,18,17,17,567,732D87695ABF818FF66D62642FEAC65733D85DD399F42B66D275C5B4A2385592
gfx/models/portraits/f_headgears/asoiaf/asoiaf_iron_isles/f_asoiaf_ironborn_helm_high_coa/f_asoiaf_ironborn_helm_high_coa.asset,Graphics and interface definitions,28,26,26,1257,D6CCFE6CAAD2FF0203A3FC0828098EACF6E5BB5B14F5B35455A766EF686BF060
gfx/models/portraits/f_headgears/asoiaf/asoiaf_generic/f_asoiaf_executioner_cowl/f_asoiaf_executioner_cowl.asset,Graphics and interface definitions,27,25,25,848,0047DA163764621B583400794876B3B2A5C11E0309A79537BC41D6D88C9D50B7
gfx/models/portraits/f_headgears/asoiaf/asoiaf_crowns/asoiaf_crown_aerys_II/asoiaf_crown_aerys_II.asset,Graphics and interface definitions,19,17,17,593,48EEEE09D3DE6C586DC0F34DA4655BA80A28A9512EFAD3C8E9AF922AC27B89A3
gfx/models/portraits/f_headgears/asoiaf/asoiaf_crowns/asoiaf_crown_baratheon_tyrell/female_asoiaf_crown_baratheon_tyrell.asset,Graphics and interface definitions,19,17,17,671,EFFB08F4B696AD5C9FE0473B0B9DC2273D57E5E6CCB557D1DDCEBB930D1A9D09
gfx/models/portraits/f_headgears/asoiaf/asoiaf_crowns/asoiaf_crown_joffrey_I/female_asoiaf_crown_joffrey_I.asset,Graphics and interface definitions,19,17,17,617,EA5ECE0986C0668C70DAF4A3E7ACCF9A6E1DCA6ED2E988B17775DCE1D8A03112
gfx/models/portraits/f_headgears/asoiaf/asoiaf_crowns/asoiaf_crown_renly/female_asoiaf_crown_renly.asset,Graphics and interface definitions,19,17,17,583,D8A2ABF2ADE3A4FADC0712BA2D77570BD1B18D9B7EFC1297183A0CFE00549C19
gfx/models/portraits/f_headgears/asoiaf/asoiaf_crowns/asoiaf_crown_robert_I/asoiaf_crown_robert_I.asset,Graphics and interface definitions,19,17,17,595,1655D7EB9F2CA894B7DF79D18D0F494B82381481CF7C5CBB8792C20A6728899D
gfx/models/portraits/f_headgears/asoiaf/asoiaf_crowns/f_asoiaf_crown_of_winter/f_asoiaf_crown_of_winter.asset,Graphics and interface definitions,19,17,17,553,3D31F7FAFAFB4851CD7796FAB616FBC765F2D4E4D92D982553F4295CF62B75D0
gfx/models/portraits/f_headgears/asoiaf/asoiaf_crowns/f_asoiaf_sansa_crown/f_asoiaf_sansa_crown.asset,Graphics and interface definitions,19,17,17,529,A450B5F9D8E9A2AFD4DCF0A40D6B5A0B29535583D5F963F7BA429C9BE95403DF
gfx/models/portraits/f_headgears/asoiaf/asoiaf_crownlands/f_asoiaf_gold_cloak_helm/f_asoiaf_gold_cloak_helm.asset,Graphics and interface definitions,22,19,17,797,302429B06A9D31A6F32BDCC01CE78F7250C793C0C13342E7211DDE1F651FA8E6
gfx/models/portraits/f_headgears/asoiaf/asoiaf_crownlands/asoiaf_dragonstone/f_asoiaf_dragonstone_helm/f_asoiaf_dragonstone_helm.asset,Graphics and interface definitions,18,17,17,559,D4421D7A0A935F0B7E7448629AF16C39F577297ED4BEC117B836390649B022E0
gfx/models/portraits/f_headgears/asoiaf/asoiaf_crownlands/asoiaf_dragonstone/f_asoiaf_dragonstone_helm_2/f_asoiaf_dragonstone_helm_2.asset,Graphics and interface definitions,22,19,19,810,D8989C48A40864BCFD5B1B3BD0FAFE199D7E1BE470DCEAE703CE7D639E5C5A94
gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_westerlands_mourning_1/f_asoiaf_westerlands_mourning_1.asset,Graphics and interface definitions,38,35,35,2987,C4C39815584FFB46DFA19AB00F0BD4A09E12305B5ADE3A8CEB92FDB9CEAA0C7B
gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/f_asoiaf_hound_armour/f_asoiaf_hound_armour.asset,Graphics and interface definitions,38,35,35,2674,40E085A010DB1392DCBD46D62956FF57BD26CBEDF6CE9D8E251599D4BEC15361
gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_dynast/f_asoiaf_lannister_armour_dynast.asset,Graphics and interface definitions,56,53,53,3850,0159C79FB5584FDBB985F1D06042A5D86C2422F0AEF44C93F79D36437A6C5D37
gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.asset,Graphics and interface definitions,56,52,52,3923,9CE738D0CE99C00D0C87FCC05F38813D11AF9B59605BE1A2DD115398F48F0D3F
gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_light/f_asoiaf_lannister_armour_light.asset,Graphics and interface definitions,38,35,35,3027,FCF87D5268C829F297C23EB27970DFEA6E622B0B58BF5C38A2F1468BC877BC6F
gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_royal/f_asoiaf_lannister_armour_royal.asset,Graphics and interface definitions,65,61,61,4354,3BA4CC13BA4EECA34B41A92F31CF3A220C0B68D1EAEEFB53A86719422253D7F9
gfx/models/portraits/f_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_septa_robes/f_asoiaf_septa_robes.asset,Graphics and interface definitions,38,35,35,2616,88EF38E4EB0DFB82A3A893DA795E6A3752E2CB3B73454BC3A4D01F336F39EA14
gfx/models/portraits/f_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_silent_sister_robes/f_asoiaf_silent_sister_robes.asset,Graphics and interface definitions,38,35,35,2887,767F9E9294D8AC355FCCDE56AC9850FFEC07FCB58AA2D24090AA2BCD9670427F
gfx/models/portraits/f_clothes/asoiaf/asoiaf_reach/asoiaf_reach_gown_1/f_asoiaf_reach_gown_1.asset,Graphics and interface definitions,38,35,35,2638,13D0F45E0F7791472BDCDE98205E81F1EA55B16BB6AC370B6A8D49103CF6BE4C
gfx/models/portraits/f_clothes/asoiaf/asoiaf_north/f_asoiaf_north_dress_1/f_asoiaf_north_dress_1.asset,Graphics and interface definitions,162,148,148,10105,6D599AB9D7CC8A9AC3F9AC62682EB6F98B02FEA989F014D0EE0F26B59B58180B
gfx/models/portraits/f_clothes/asoiaf/asoiaf_north/f_asoiaf_north_dress_2/f_asoiaf_north_dress_2.asset,Graphics and interface definitions,47,43,43,2958,3B0953E630C2ABA18346A513DF002054F7B225F6420D11DE84347A4B18DF3875
gfx/models/portraits/f_clothes/asoiaf/asoiaf_north/asoiaf_umber_armours/f_asoiaf_umber_armour_dynast/f_asoiaf_umber_armour_dynast.asset,Graphics and interface definitions,88,80,79,6331,B3B58571A847205B7C7623D667BC1CCA3EC1B95960A077BCBDE92F94664A2144
gfx/models/portraits/f_clothes/asoiaf/asoiaf_north/asoiaf_umber_armours/f_asoiaf_umber_armour_low/f_asoiaf_umber_armour_low.asset,Graphics and interface definitions,88,80,79,6062,82819A545EFDB3F89B2DF16624564A034D603D8EC8F78450506648C4594AAEEC
gfx/models/portraits/f_clothes/asoiaf/asoiaf_north/asoiaf_north_armours/f_asoiaf_north_armour_high/f_asoiaf_north_armour_high.asset,Graphics and interface definitions,125,117,115,7681,4A7C498FA1E83589B2A7F498EC8FE10364512288302B06A1FCB9E42607B46105
gfx/models/portraits/f_clothes/asoiaf/asoiaf_north/asoiaf_north_armours/f_asoiaf_north_armour_low/f_asoiaf_north_armour_low.asset,Graphics and interface definitions,107,99,97,6901,93A824C64A5FCA25627E950BFE672F93B362C85A20C38CEBA6F870021E6B1013
gfx/models/portraits/f_clothes/asoiaf/asoiaf_north/asoiaf_manderly_armours/f_asoiaf_manderly_armour_dynast/f_asoiaf_manderly_armour_dynast.asset,Graphics and interface definitions,107,99,97,7304,6C854A1ABB64FD6C5084F593361123F19363CBD2DC94CE6876C90DFC1638D566
gfx/models/portraits/f_clothes/asoiaf/asoiaf_north/asoiaf_manderly_armours/f_asoiaf_manderly_armour_low/f_asoiaf_manderly_armour_low.asset,Graphics and interface definitions,125,117,115,7894,B46129988D2CF6247E5847435BE77D0998F1971A2058343B1BB77B124CC7BBD8
gfx/models/portraits/f_clothes/asoiaf/asoiaf_north/asoiaf_bolton_armours/f_asoiaf_bolton_armour_dynast/f_asoiaf_bolton_armour_dynast.asset,Graphics and interface definitions,38,35,35,2921,D4EDD3DFC7CA1BFD63C185EA222E738855D3806097B0250008211EF63C337E59
gfx/models/portraits/f_clothes/asoiaf/asoiaf_north/asoiaf_bolton_armours/f_asoiaf_bolton_armour_high/f_asoiaf_bolton_armour_high.asset,Graphics and interface definitions,38,35,35,2848,32537445A78144C28FC7BBC2A33B8C82BD6875E7607324FADF87D9D7D3272010
gfx/models/portraits/f_clothes/asoiaf/asoiaf_north/asoiaf_bolton_armours/f_asoiaf_bolton_armour_low/f_asoiaf_bolton_armour_low.asset,Graphics and interface definitions,38,35,35,2815,776A8759257DDC169917C01D08B0AB9E09E718B32220698EFC3B507F5307245F
gfx/models/portraits/f_clothes/asoiaf/asoiaf_iron_isles/f_asoiaf_greyjoy_armour_dynast/f_asoiaf_greyjoy_armour_dynast.asset,Graphics and interface definitions,56,52,52,3896,60C974782BFF1498085C624A363BE81286ECDF7A0CBCED3710D2AF93ECAC425E
gfx/models/portraits/f_clothes/asoiaf/asoiaf_iron_isles/f_asoiaf_greyjoy_armour_high/f_asoiaf_greyjoy_armour_high.asset,Graphics and interface definitions,47,43,43,3493,DEEAE3529A0D0AB449E2A905D8D93958EF824AF05D22B6145375CD1CD0A5D939
gfx/models/portraits/f_clothes/asoiaf/asoiaf_iron_isles/f_asoiaf_ironborn_armour_dynast_coa/f_asoiaf_ironborn_armour_dynast_coa.asset,Graphics and interface definitions,57,53,53,4374,308E8C862727392C9C16B55AD7029FCDFE8AA556AEAE09A82F16632456F847DB
gfx/models/portraits/f_clothes/asoiaf/asoiaf_iron_isles/f_asoiaf_ironborn_armour_high_coa/f_asoiaf_ironborn_armour_high_coa.asset,Graphics and interface definitions,48,44,44,3927,DBF065293DA67FC207F0004E896963C1E2B704CFE2EF6A8BDE806E85396D2B16
gfx/models/portraits/f_clothes/asoiaf/asoiaf_handmaidens/asoiaf_handmaiden_dress_1/f_asoiaf_handmaiden_dress_1.asset,Graphics and interface definitions,47,43,43,3160,7DA2F1B1E3E9085D543EF7B59C79539B828B89DC3BE7B35BA6835EA55A8394D4
gfx/models/portraits/f_clothes/asoiaf/asoiaf_handmaidens/asoiaf_handmaiden_dress_2/f_asoiaf_handmaiden_dress_2.asset,Graphics and interface definitions,47,43,43,3142,3E859348BE23EFCEAB806D38A5AA1145DAB51A50E4FB5465412DBA738C40A551
gfx/models/portraits/f_clothes/asoiaf/asoiaf_generic/f_asoiaf_blacksmith_apron/f_asoiaf_blacksmith_apron.asset,Graphics and interface definitions,56,53,53,3514,D673333AB8B6AC51FB63BF8E1495C23ECA5EAFB390750D75B09163AC1A689142
gfx/models/portraits/f_clothes/asoiaf/asoiaf_generic/f_asoiaf_executioner_jerkin/f_asoiaf_executioner_jerkin.asset,Graphics and interface definitions,56,52,52,3553,631B4146D922A6E4F17E51242151E3A905C342DED5F63FE772CA49D235E90ADB
gfx/models/portraits/f_clothes/asoiaf/asoiaf_generic/f_asoiaf_huntsman_jerkin/f_asoiaf_huntsman_jerkin.asset,Graphics and interface definitions,56,52,52,3412,6474B49EAE94EAAE03B0E3B4A3042629A5EEF1E04D59BDDA140F8662754EB83C
gfx/models/portraits/f_clothes/asoiaf/asoiaf_crownlands/f_asoiaf_gold_cloak_armour/f_asoiaf_gold_cloak_armour.asset,Graphics and interface definitions,38,35,35,2847,D74A509331D6C8D28C8DB24607A7F2B338EF3130C0C1D7031160CA4F4E743E29
gfx/models/portraits/f_clothes/asoiaf/asoiaf_crownlands/f_asoiaf_westeros_dress_1/f_asoiaf_westeros_dress_1.asset,Graphics and interface definitions,120,109,108,7792,874472DE6CD782E341CA61AEFC92B5913441706FEC9CE457E3810943A27C1F1F
gfx/models/portraits/f_clothes/asoiaf/asoiaf_crownlands/f_asoiaf_westeros_dress_2/f_asoiaf_westeros_dress_2.asset,Graphics and interface definitions,120,109,108,7816,79B5E720C5476AF330AE8110064594F8A49CC186A8782AEF87656353F3543584
gfx/models/portraits/f_clothes/asoiaf/asoiaf_crownlands/asoiaf_dragonstone/f_asoiaf_dragonstone_armour_high/f_asoiaf_dragonstone_armour_high.asset,Graphics and interface definitions,78,71,70,6182,CFA618096F14E6D0F2DA16E419A3CD220F3C5E3CEF5D6D30DD59DB813F7202BE
gfx/models/portraits/f_clothes/asoiaf/asoiaf_crownlands/asoiaf_dragonstone/f_asoiaf_dragonstone_armour_low/f_asoiaf_dragonstone_armour_low.asset,Graphics and interface definitions,38,35,35,3027,03F6ED34FA4EAEA26D36714AC2795065576AA3F6EB1E123C4FBEF2A4056C362B
gfx/models/portraits/f_cloaks/asoiaf/asoiaf_westerlands/f_lannister_war_plate_2/f_asoiaf_lannister_war_plate_2_cloak.asset,Graphics and interface definitions,38,35,35,3176,F7A1BECBB29FB7A6C7AB5BCA7B98C51A8AE01FCFAAE568A1DB5251080DE154D5
gfx/models/portraits/f_cloaks/asoiaf/asoiaf_westerlands/asoiaf_lannister_cloaks/f_asoiaf_lannister_cloak_royal/f_asoiaf_lannister_cloak_royal.asset,Graphics and interface definitions,52,47,43,3872,D37015C845C5F23E88D92423D669B95D19ED4211C4630E7BA5844D1E946A4A0F
gfx/models/portraits/f_cloaks/asoiaf/asoiaf_north/asoiaf_manderly_cloaks/f_asoiaf_manderly_cloak_dynast/f_asoiaf_manderly_cloak_dynast.asset,Graphics and interface definitions,89,81,79,6461,E02E56288639429FC3EDF3CEA00CE5338EB0E5969705C2F5A53F116D68DABECE
gfx/models/portraits/f_cloaks/asoiaf/asoiaf_nights_watch/f_asoiaf_nights_watch_cloak_1/f_asoiaf_nights_watch_cloak_1.asset,Graphics and interface definitions,47,44,44,3306,14B803D28B6F80BA0A7618E72E1BCD5FCCE05C160E15BD910061BAAB4E514BA8
gfx/models/portraits/f_cloaks/asoiaf/asoiaf_crownlands/f_asoiaf_gold_cloak_cloak/f_asoiaf_gold_cloak_cloak.asset,Graphics and interface definitions,38,35,35,2812,453F54848EF243FFF929BDE9F38083EE4B7A369A02FA1BC73B9FF749A887ED79
gfx/models/portraits/asoiaf_props/asoiaf_dark_sister/asoiaf_dark_sister.asset,Graphics and interface definitions,19,17,17,497,0A4ED2A7E817117C82E8209CC2CF7FF43360FB1885A4639E21BA495D604C4D5E
gfx/models/portraits/asoiaf_props/asoiaf_hearteater/asoiaf_sword_hearteater.asset,Graphics and interface definitions,19,17,17,537,14FB21B98B13F379C62AAC4486D48C535766E2AFEB474FF47BFF1E3BB8F9BDD4
gfx/models/portraits/asoiaf_props/asoiaf_heartsbane/asoiaf_sword_heartsbane.asset,Graphics and interface definitions,19,17,17,537,2FF959DEFD66BAB805007D7E08C6ADFAC7738D283AE1F59AD918A5085D22BDA8
gfx/models/portraits/asoiaf_props/asoiaf_ice/asoiaf_sword_ice.asset,Graphics and interface definitions,19,17,17,481,5C90E11552C9956BBCD208EDB94B5032F9109AF30320B38E259F2D33E7829595
gfx/models/portraits/asoiaf_props/asoiaf_jaimes_sword/asoiaf_sword_jaimes_sword.asset,Graphics and interface definitions,19,17,17,553,B13F58FA88EDD08AB749B9C152CFDEC54CF19D412009A014ADE71255EB531E0A
gfx/models/portraits/asoiaf_props/asoiaf_krakenfall/asoiaf_sword_krakenfall.asset,Graphics and interface definitions,19,17,17,537,E793885826B306734E8DD8F092F9362F7FC2AA2419AFACA8A26AFBA85E498839
gfx/models/portraits/asoiaf_props/asoiaf_longclaw/asoiaf_sword_longclaw.asset,Graphics and interface definitions,19,17,17,521,C5A81844280C50FDFEA40E14BAD44543BC77A422A7382F6D828FB85EE9A5CB57
gfx/models/portraits/asoiaf_props/asoiaf_needle/asoiaf_sword_needle.asset,Graphics and interface definitions,19,17,17,505,3E4E7DBFF36F944E4027F88375615C8A9357EC3C90FA13F7B05AB3ABA2EDB141
gfx/models/portraits/asoiaf_props/asoiaf_oathkeeper/asoiaf_sword_oathkeeper.asset,Graphics and interface definitions,19,17,17,537,CA3C4380A550BFA18EC640682F98028A9865F6D8FD19F1F5A3983EA25F80A3F2
gfx/models/portraits/asoiaf_props/asoiaf_radzig_sword/asoiaf_sword_radzig_sword.asset,Graphics and interface definitions,19,17,17,553,0E12A99E3872D15F7F4D6A7FB8E18420DFEF597BF80711E6095F8AC677419C14
gfx/models/portraits/asoiaf_props/asoiaf_red_vipers_spear/asoiaf_spear_red_vipers_spear.asset,Graphics and interface definitions,19,17,17,585,993B02802E45449577C264810C41DACD70A031A93C33B98AE20E21A49B693A64
gfx/models/portraits/asoiaf_props/asoiaf_widows_wail/asoiaf_sword_widows_wail.asset,Graphics and interface definitions,19,17,17,545,7514408B430A2B16161A5EC135469D5545CEA9CD2FE4459374AD8EA26B2A755D
gfx/models/portraits/agot_props/asoiaf_blackfyre/asoiaf_blackfyre.asset,Graphics and interface definitions,21,19,17,543,95D6BB4AA246EE324EFBF663F405D52D4975D4C4E2AFEE1738AAEFE8F42FC3A5
gfx/models/court/rooms/asoiaf_red_keep/asoiaf_court_red_keep.asset,Graphics and interface definitions,219,212,206,7527,B8EC6794D8BB1DBB0FB8565D3FF0044B491FA43DD0B17BA26646338BA2F0CBF2
gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.asset,Graphics and interface definitions,296,291,287,10744,F97097B59D53D5F9BFE11749AFB04778551A48A399F94BDBF8186261C64EDD0E
gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end_hdri.asset,Graphics and interface definitions,19,17,17,537,C86B62F4FCDFCDAD8685822CD5262829C015D8F6BAD7F70100272BF899AF27CE
gfx/models/court/rooms/asoiaf_winterfell/asoiaf_court_winterfell.asset,Graphics and interface definitions,201,198,197,7301,B5AB208B4F6FC409BDE93B1434933EEB2C8417D347098DBA68E9D88CC70CB4D3
gfx/models/artifacts/thrones/asoiaf_thrones.asset,Graphics and interface definitions,42,35,23,904,1B1D69385DB9C94E349CE29D4C48266212ED2775900E48746546A2DCD94BC600
gfx/interface/illustrations/loading_screens/loadscreen_settings.txt,Graphics and interface definitions,32,31,29,1112,DA845ED1272E1E336481806F917B8D9436EE695C517376766EB827C344AB1A00
gfx/interface/illustrations/scripted_illustrations/ingame.txt,Graphics and interface definitions,21788,20310,13281,524338,7926254222CF475D4523DEE9C4CF595E6563ED1536E81D54E8E56E8F9C22C45B
gfx/court_scene/character_roles/asoiaf_default_roles.txt,Graphics and interface definitions,338,336,336,9507,52526F47B8329EBDADFC7CEB45E5821CB14AC0E0AFFC59786ECCAAE60BE2F92F
gfx/court_scene/scene_cultures/asoiaf_default_cultures.txt,Graphics and interface definitions,58,56,48,1393,113C0A692D2258ED1708F464036ADA920DEEA6FFE91382C6268B7F4248771D0D
gfx/court_scene/scene_settings/asoiaf_scene_settings_red_keep.txt,Graphics and interface definitions,1847,1825,1825,46912,9684AA513DBFCFAEEF5C031CE61610898789F26969FFF61928ACC96E58D50C7E
gfx/court_scene/scene_settings/asoiaf_scene_settings_storms_end.txt,Graphics and interface definitions,1646,1617,1617,42101,FE60CEFC102746FA45434C5751248D36E1D1D1E089F7E8B2660ABA2E97DD645D
gfx/court_scene/scene_settings/asoiaf_scene_settings_winterfell.txt,Graphics and interface definitions,1484,1463,1463,37578,181D273051E6994235474CE7D357C93358189DFBF971C21667EA83E25F08AF36
gfx/court_scene/scene_settings/grandeur_levels/grandeur_levels.txt,Graphics and interface definitions,493,478,338,11456,A5B151418CF3548A39228F4C468A39FACD29A5B4F06EA9CCFE1E94BBE5625257
gfx/coat_of_arms/colored_emblems/00_asoiaf_coa_designer_emblems.txt,Graphics and interface definitions,274,271,251,15955,7CA9A66772800198C452F19162848B9873BCD4D3E7C9557226E735E79B010AF1
gfx/coat_of_arms/color_palettes/asoiaf_coa_designer_palettes.txt,Graphics and interface definitions,85,76,56,1815,0DE71FBA1FA19E542145EAB48DB245585B6B9CE0D67E06DF7324AE6BFC6CF557
gfx/coat_of_arms/patterns/00_asoiaf_coa_designer_patterns.txt,Graphics and interface definitions,24,23,5,1089,F77248F754348F23AC77AFB185069607D4774728CDCD92610B1FFF39579CE448
events/asoiaf_canon_children_events/asoiaf_canon_children_arryn_events.txt,Gameplay scripts and history/data,49,45,45,1435,CD1E7AB84D1C50ABB4475A1F285C8D4D63680F5E0D8EF7AC07613AD36044C9A4
events/asoiaf_canon_children_events/asoiaf_canon_children_baratheon_events.txt,Gameplay scripts and history/data,145,134,134,4402,3DD0D905DB80D2B01338FBC0FD0E467808042B75630864BB1D43193BB3B6A37A
events/asoiaf_canon_children_events/asoiaf_canon_children_dayne_events.txt,Gameplay scripts and history/data,57,53,53,1694,176C51A5DA9EC877C99EF3E90537BF521E3E9C41CAEDB3180A4B8E348320C47D
events/asoiaf_canon_children_events/asoiaf_canon_children_greyjoy_events.txt,Gameplay scripts and history/data,41,39,39,1293,DC17C91A66FBE7035368B783E8BDBC2F6EB32DBEA836BF0ECC7225351B57A6C0
events/asoiaf_canon_children_events/asoiaf_canon_children_hightower_events.txt,Gameplay scripts and history/data,41,39,39,1318,DB0F9B31376168DF45A8863A1A8007C485D713B49799C9FA092292631BCA831B
events/asoiaf_canon_children_events/asoiaf_canon_children_lannister_events.txt,Gameplay scripts and history/data,105,99,99,3293,D8335DE50809CC775688901F5D38E49CB142D104AF070E7F7D33D71EC981C321
events/asoiaf_canon_children_events/asoiaf_canon_children_martell_events.txt,Gameplay scripts and history/data,33,31,31,1025,34D4C9938828346E2FCFB1F34B06CF1F85F5260A3EB4CD1DBE2CD92FF51470E5
events/asoiaf_canon_children_events/asoiaf_canon_children_pregnancy_events.txt,Gameplay scripts and history/data,11,9,9,248,B503A3E53F143C7DE123E4910452017F1329AED91C069F5D95FE91ED23C6AF2B
events/asoiaf_canon_children_events/asoiaf_canon_children_reed_events.txt,Gameplay scripts and history/data,25,23,23,741,6898DC56DBA06FBD481796682DCA83D6B61F7926E68DA669943D5F3863E73BB7
events/asoiaf_canon_children_events/asoiaf_canon_children_stark_events.txt,Gameplay scripts and history/data,233,219,219,7051,163C23B2AFCD4F64EFD585F8BE4211101D57EB5D73A5A558264017A8EBAC1DFD
events/asoiaf_canon_children_events/asoiaf_canon_children_strong_events.txt,Gameplay scripts and history/data,57,53,53,1729,CA2DCA0D028AF20902BC06407B0DC39313E8C53DADF0C44F385E90F7E51FB2C2
events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt,Gameplay scripts and history/data,1192,1114,1114,36591,0732DD3EAF17C77AC2482EC0F6D305941DF4DEDCB32718F5FDCF2F37FAEBBF0E
events/asoiaf_canon_children_events/asoiaf_canon_children_tarly_events.txt,Gameplay scripts and history/data,49,47,47,1526,9C5EE704A9F12F2FE19F2B8D4283E45B413959FDD3C662955997691ECD2D44DB
events/asoiaf_canon_children_events/asoiaf_canon_children_tully_events.txt,Gameplay scripts and history/data,57,55,55,1781,C66EDBC64B44F4FB36F253273F7EDDAFF5A56250EBA343079118EC602ECBC1E7
events/asoiaf_canon_children_events/asoiaf_canon_children_tyrell_events.txt,Gameplay scripts and history/data,73,69,69,2248,2E962D70F6C4195C2D7DEAC06684393AF3B022BC05A2B2C4AC95DFE32C315578
events/asoiaf_canon_children_events/asoiaf_canon_children_velaryon_events.txt,Gameplay scripts and history/data,49,45,45,1489,E64DFCD735E6F530D8A8EA9164B318821B0E1ED0E76F540080D1FB4FE4DE7755
common/bookmark_portraits/bookmark_106_alicent_hightower.txt,DNA and bookmark portraits,216,215,213,13738,3CD6CE4AC27DEF61EC9550B6451236DEF0008DB3A0A6549855110DF50CEC338B
common/bookmark_portraits/bookmark_106_corlys_velaryon.txt,DNA and bookmark portraits,235,234,232,15983,466D2A0A56071583E2095B951577F7B11EA5AA0AD41D26CFE4C24E8C24DCA312
common/bookmark_portraits/bookmark_106_craghas_drahar.txt,DNA and bookmark portraits,221,220,218,15733,C88E48099BEB072A1888D9F3905C0D7D6B5F11A07340841E83FBFAE8A4F38A18
common/bookmark_portraits/bookmark_106_daemon_targaryen.txt,DNA and bookmark portraits,236,235,233,15971,9721AE68BB583AF5184DA93CB049C9549D87530197E80B0AB801BBE3B035FDC8
common/bookmark_portraits/bookmark_106_laenor_velaryon.txt,DNA and bookmark portraits,233,232,230,15844,57CE2F7B3AF55C79008A5FE3104482AC3FCE3B3D40C94F757D2D421619E62312
common/bookmark_portraits/bookmark_106_mysaria.txt,DNA and bookmark portraits,224,223,221,15936,1972FD5A8D510BC8E145E1E4B5E2F79B542E3743962B0478353D7E3E39371F87
common/bookmark_portraits/bookmark_106_rhaenyra_targaryen.txt,DNA and bookmark portraits,234,233,231,16105,8D70307644A222D4A60ACAE820127DEE2C466344BE47C11C198AC5CC7DA24124
common/bookmark_portraits/bookmark_106_rhaenys_targaryen.txt,DNA and bookmark portraits,224,223,221,15890,75EA9662BCC6390E7B0A15AAB1F280EA7864942BA2874EFEC0F2714E5D5C22A8
common/bookmark_portraits/bookmark_106_rhea_royce.txt,DNA and bookmark portraits,231,230,228,15986,C9B3E7C8913E305CD1C66F1ED6A354196267E063F7281341CF6725803F5A4D84
common/bookmark_portraits/bookmark_106_viserys_targaryen.txt,DNA and bookmark portraits,228,227,225,13992,E1A51876F18B4B5EC2EF517060444F03E53DD95946F5AB0DC6B56BE9148491D2
common/bookmark_portraits/bookmark_129_aegon_targaryen.txt,DNA and bookmark portraits,230,229,227,15607,A056E766B064E9D6A091A4BDC5095FA310A19EC26E9DC3F4439E5E7E488B7140
common/bookmark_portraits/bookmark_153_aegon_targaryen.txt,DNA and bookmark portraits,230,229,227,15630,89776E6EC6135EFA96D16193FDFD3ADE50043CA2807F10F8B3D9AC2410F30EBB
common/bookmark_portraits/bookmark_170_baelor_targaryen.txt,DNA and bookmark portraits,226,225,223,15865,D4118FA3F43343D21D55CE9354169727738D680CD6DBC1249B474F76ADCFAA59
common/bookmark_portraits/bookmark_209_aerion_brightflame.txt,DNA and bookmark portraits,237,236,234,16126,42EBB07CCFAE0DCB1FBF8D2B7F32AEB83CBD9454B793D667ACB5CE44AB896B8D
common/bookmark_portraits/bookmark_209_brynden_bloodraven.txt,DNA and bookmark portraits,230,229,227,15895,C7E3DEC677B06BEF7830032E0E2F8176C92F77AFBFCC94888468ABB17340BF33
common/bookmark_portraits/bookmark_209_duncan_tall.txt,DNA and bookmark portraits,240,239,237,16086,BCF776533CE6D8D28D3E5DF5878097BF7AE7DFF825E78B4FD3FB5CF52738E146
