"Key","MainFile","MainLine","TranslationFile","TranslationLine","Text"
"game_concept_story_content_eddard_stark_282","localization/english/agot/agot_game_concepts_l_english.yml","216","localization/russian/agot/agot_game_concepts_l_russian.yml","216","$game_concept_story_generic_prefix$ $bookmark_282_eddard_stark$"
"game_concept_story_content_eustace_osgrey_211","localization/english/agot/agot_game_concepts_l_english.yml","240","localization/russian/agot/agot_game_concepts_l_russian.yml","240","$game_concept_story_generic_prefix$ $bookmark_211_eustace_osgrey$"
"game_concept_story_content_garlan_tyrell_239","localization/english/agot/agot_game_concepts_l_english.yml","298","localization/russian/agot/agot_game_concepts_l_russian.yml","298","$game_concept_story_generic_prefix$ $bookmark_239_garlan_tyrell$"
"game_concept_story_content_haratt_ekna_182","localization/english/agot/agot_game_concepts_l_english.yml","308","localization/russian/agot/agot_game_concepts_l_russian.yml","308","$game_concept_story_generic_prefix$ $bookmark_182_haratt_ekna$"
"game_concept_story_content_korena_ostorlat_182","localization/english/agot/agot_game_concepts_l_english.yml","311","localization/russian/agot/agot_game_concepts_l_russian.yml","311","$game_concept_story_generic_prefix$ $bookmark_182_korena_ostorlat$"
"game_concept_story_content_krahas_segal_182","localization/english/agot/agot_game_concepts_l_english.yml","314","localization/russian/agot/agot_game_concepts_l_russian.yml","314","$game_concept_story_generic_prefix$ $bookmark_182_krahas_segal$"
"game_concept_story_content_lyonel_baratheon_236","localization/english/agot/agot_game_concepts_l_english.yml","273","localization/russian/agot/agot_game_concepts_l_russian.yml","273","$game_concept_story_generic_prefix$ $bookmark_236_lyonel_baratheon$"
"game_concept_story_content_lyonel_baratheon_239","localization/english/agot/agot_game_concepts_l_english.yml","286","localization/russian/agot/agot_game_concepts_l_russian.yml","286","$game_concept_story_generic_prefix$ $bookmark_239_lyonel_baratheon$"
"game_concept_story_content_maekar_targaryen_233","localization/english/agot/agot_game_concepts_l_english.yml","255","localization/russian/agot/agot_game_concepts_l_russian.yml","255","$game_concept_story_generic_prefix$ $bookmark_233_maekar_targaryen$"
"game_concept_story_content_maelys_blackfyre_259","localization/english/agot/agot_game_concepts_l_english.yml","222","localization/russian/agot/agot_game_concepts_l_russian.yml","222","$game_concept_story_generic_prefix$ $bookmark_259_maelys_blackfyre$"
"game_concept_story_content_rhaegar_targaryen_277","localization/english/agot/agot_game_concepts_l_english.yml","262","localization/russian/agot/agot_game_concepts_l_russian.yml","262","$game_concept_story_generic_prefix$ $bookmark_277_rhaegar_targaryen$"
"game_concept_story_content_rhaegar_targaryen_282","localization/english/agot/agot_game_concepts_l_english.yml","207","localization/russian/agot/agot_game_concepts_l_russian.yml","207","$game_concept_story_generic_prefix$ $bookmark_282_rhaegar_targaryen$"
"game_concept_story_content_robert_baratheon_282","localization/english/agot/agot_game_concepts_l_english.yml","204","localization/russian/agot/agot_game_concepts_l_russian.yml","204","$game_concept_story_generic_prefix$ $bookmark_282_robert_baratheon$"
"game_concept_story_content_roger_reyne_259","localization/english/agot/agot_game_concepts_l_english.yml","252","localization/russian/agot/agot_game_concepts_l_russian.yml","252","$game_concept_story_generic_prefix$ $bookmark_259_roger_reyne$"
"game_concept_story_content_rohanne_webber_211","localization/english/agot/agot_game_concepts_l_english.yml","246","localization/russian/agot/agot_game_concepts_l_russian.yml","246","$game_concept_story_generic_prefix$ $bookmark_211_rohanne_webber$"
"game_concept_story_content_runceford_redwyne_239","localization/english/agot/agot_game_concepts_l_english.yml","301","localization/russian/agot/agot_game_concepts_l_russian.yml","301","$game_concept_story_generic_prefix$ $bookmark_239_runceford_redwyne$"
"game_concept_story_content_thys_o_rell_182","localization/english/agot/agot_game_concepts_l_english.yml","305","localization/russian/agot/agot_game_concepts_l_russian.yml","305","$game_concept_story_generic_prefix$ $bookmark_182_thys_o_rell$"
"game_concept_story_content_tytos_lannister_259","localization/english/agot/agot_game_concepts_l_english.yml","249","localization/russian/agot/agot_game_concepts_l_russian.yml","249","$game_concept_story_generic_prefix$ $bookmark_259_tytos_lannister$"
"game_concept_story_content_tywin_lannister_277","localization/english/agot/agot_game_concepts_l_english.yml","268","localization/russian/agot/agot_game_concepts_l_russian.yml","268","$game_concept_story_generic_prefix$ $bookmark_277_tywin_lannister$"
"game_concept_story_content_tywin_lannister_282","localization/english/agot/agot_game_concepts_l_english.yml","213","localization/russian/agot/agot_game_concepts_l_russian.yml","213","$game_concept_story_generic_prefix$ $bookmark_282_tywin_lannister$"
"game_concept_story_content_viserys_targaryen_109","localization/english/agot/agot_game_concepts_l_english.yml","225","localization/russian/agot/agot_game_concepts_l_russian.yml","225","$game_concept_story_generic_prefix$ $bookmark_106_viserys_targaryen$"
"game_concept_stress_critical_i","localization/replace/english/game_concepts_l_english.yml","578","localization/replace/russian/game_concepts_l_russian.yml","579","@stress_critical_icon!"
"game_concept_stress_gain_i","localization/replace/english/game_concepts_l_english.yml","575","localization/replace/russian/game_concepts_l_russian.yml","576","@stress_gain_icon!"
"game_concept_stress_i","localization/replace/english/game_concepts_l_english.yml","574","localization/replace/russian/game_concepts_l_russian.yml","575","@stress_icon!"
"game_concept_stress_loss_i","localization/replace/english/game_concepts_l_english.yml","576","localization/replace/russian/game_concepts_l_russian.yml","577","@stress_loss_icon!"
"game_concept_strong_hook_i","localization/replace/english/game_concepts_l_english.yml","486","localization/replace/russian/game_concepts_l_russian.yml","487","@unspent_strong_hook_icon!"
"game_concept_success_chance_growth_i","localization/replace/english/game_concepts_l_english.yml","1200","localization/replace/russian/game_concepts_l_russian.yml","1201","@scheme_success_growth_icon!"
"game_concept_success_chance_i","localization/replace/english/game_concepts_l_english.yml","1197","localization/replace/russian/game_concepts_l_russian.yml","1198","@scheme_success_icon!"
"game_concept_success_chance_max_i","localization/replace/english/game_concepts_l_english.yml","1207","localization/replace/russian/game_concepts_l_russian.yml","1208","@scheme_success_max_icon!"
"game_concept_swing_scales_of_power","localization/replace/english/game_concepts_l_english.yml","2742","localization/replace/russian/game_concepts_l_russian.yml","2743","$swing_scales_currency_interaction$"
"game_concept_swing_scales_of_power_interaction","localization/replace/english/game_concepts_l_english.yml","2743","localization/replace/russian/game_concepts_l_russian.yml","2744","$game_concept_swing_scales_of_power$"
"game_concept_task_contract_tier_i","localization/replace/english/dlc/ep3/dlc_ep3_game_concepts_l_english.yml","177","localization/replace/russian/dlc/ep3/dlc_ep3_game_concepts_l_russian.yml","177","@task_contract_tier_icon!"
"game_concept_task_contracts_i","localization/replace/english/dlc/ep3/dlc_ep3_game_concepts_l_english.yml","170","localization/replace/russian/dlc/ep3/dlc_ep3_game_concepts_l_russian.yml","170","@task_contract_icon!"
"game_concept_taxpayer_i","localization/replace/english/game_concepts_l_english.yml","2585","localization/replace/russian/game_concepts_l_russian.yml","2586","@tax_collector_icon!"
"game_concept_temperament_i","localization/english/agot/agot_game_concepts_l_english.yml","170","localization/russian/agot/agot_game_concepts_l_russian.yml","170","@temperament_stat_icon!"
"game_concept_temperament_lists_i","localization/english/agot/agot_game_concepts_l_english.yml","171","localization/russian/agot/agot_game_concepts_l_russian.yml","171","@temperament_lists_icon! [Character.MakeScope.ScriptValue('temperament')|0]"
"game_concept_terrified_i","localization/replace/english/game_concepts_l_english.yml","1162","localization/replace/russian/game_concepts_l_russian.yml","1163","@terrified_icon!"
"game_concept_theocracy_i","localization/replace/english/game_concepts_l_english.yml","868","localization/replace/russian/game_concepts_l_russian.yml","869","@government_type_theocracy!"
"game_concept_title_i","localization/replace/english/game_concepts_l_english.yml","19","localization/replace/russian/game_concepts_l_russian.yml","19","@titles_icon!"
"game_concept_travel_danger_i","localization/replace/english/game_concepts_l_english.yml","2412","localization/replace/russian/game_concepts_l_russian.yml","2413","@travel_danger_icon!"
"game_concept_treasury_i","localization/replace/english/dlc/tgp/dlc_tgp_china_game_concepts_l_english.yml","107","localization/replace/russian/dlc/tgp/dlc_tgp_china_game_concepts_l_russian.yml","107","@treasury_icon!"
"game_concept_tribal_i","localization/replace/english/game_concepts_l_english.yml","855","localization/replace/russian/game_concepts_l_russian.yml","856","@government_type_tribal!"
"game_concept_tutorial_education_trait_i","localization/replace/english/game_concepts_l_english.yml","1910","localization/replace/russian/game_concepts_l_russian.yml","1911","@tutorial_education_trait_icon!"
"game_concept_unknown_govt_i","localization/english/agot/agot_game_concepts_l_english.yml","364","localization/russian/agot/agot_game_concepts_l_russian.yml","364","@unknown_government!"
"game_concept_unpredictable_i","localization/replace/english/game_concepts_l_english.yml","2436","localization/replace/russian/game_concepts_l_russian.yml","2437","@unpredictable_icon!"
"game_concept_unpressed_claim_i","localization/replace/english/game_concepts_l_english.yml","991","localization/replace/russian/game_concepts_l_russian.yml","992","@unpressed_claim!"
"game_concept_wanua_i","localization/replace/english/game_concepts_l_english.yml","2787","localization/replace/russian/game_concepts_l_russian.yml","2788","@government_type_wanua!"
"game_concept_warlike_i","localization/replace/english/game_concepts_l_english.yml","2435","localization/replace/russian/game_concepts_l_russian.yml","2436","@warlike_icon!"
"game_concept_wilderness_govt_i","localization/english/agot/agot_game_concepts_l_english.yml","368","localization/russian/agot/agot_game_concepts_l_russian.yml","368","@wilderness_government!"
"game_concept_winter_severity_harsh_desc","localization/replace/english/game_concepts_l_english.yml","2107","localization/replace/russian/game_concepts_l_russian.yml","2108","[GetModifier( 'winter_harsh_modifier' ).GetDescWithEffects]"
"game_concept_winter_severity_mild_desc","localization/replace/english/game_concepts_l_english.yml","2103","localization/replace/russian/game_concepts_l_russian.yml","2104","[GetModifier( 'winter_mild_modifier' ).GetDescWithEffects]"
"game_concept_winter_severity_normal_desc","localization/replace/english/game_concepts_l_english.yml","2105","localization/replace/russian/game_concepts_l_russian.yml","2106","[GetModifier( 'winter_normal_modifier' ).GetDescWithEffects]"
"GAME_DATE_STRING_SHORT_NO_YEAR","localization/replace/english/core_l_english.yml","866","localization/replace/russian/core_l_russian.yml","866","$DAY|O$ $MONTH$"
"game_rule.1101.desc.combat.locale.cirencester","localization/replace/english/game_rules_l_english.yml","821","localization/replace/russian/game_rules_l_russian.yml","821","$game_rule.1101.desc.combat.locale.london$"
"game_rule.1101.t.boilerplate.location.fallback","localization/replace/english/game_rules_l_english.yml","757","localization/replace/russian/game_rules_l_russian.yml","757","[new_location.GetNameNoTooltip]"
"game_rule.1103.desc.outro.absent","localization/replace/english/game_rules_l_english.yml","846","localization/replace/russian/game_rules_l_russian.yml","846","$game_rule.1101.desc.outro.absent$"
"game_rule.1103.desc.outro.present","localization/replace/english/game_rules_l_english.yml","845","localization/replace/russian/game_rules_l_russian.yml","845","$game_rule.1101.desc.outro.present$"
"game_rule.1104.desc.outro.alive","localization/replace/english/game_rules_l_english.yml","849","localization/replace/russian/game_rules_l_russian.yml","849","$game_rule.1102.desc.outro.alive$"
"game_rule.1104.desc.outro.dead","localization/replace/english/game_rules_l_english.yml","850","localization/replace/russian/game_rules_l_russian.yml","850","$game_rule.1102.desc.outro.dead$"
"game_rule.1111.desc.outro.absent","localization/replace/english/game_rules_l_english.yml","855","localization/replace/russian/game_rules_l_russian.yml","855","$game_rule.1101.desc.outro.absent$"
"game_rule.1111.desc.outro.present","localization/replace/english/game_rules_l_english.yml","854","localization/replace/russian/game_rules_l_russian.yml","854","$game_rule.1101.desc.outro.present$"
"game_rule.1112.desc.outro.alive","localization/replace/english/game_rules_l_english.yml","858","localization/replace/russian/game_rules_l_russian.yml","858","$game_rule.1102.desc.outro.alive$"
"game_rule.1112.desc.outro.dead","localization/replace/english/game_rules_l_english.yml","859","localization/replace/russian/game_rules_l_russian.yml","859","$game_rule.1102.desc.outro.dead$"
"game_rule.1113.desc.outro.absent","localization/replace/english/game_rules_l_english.yml","864","localization/replace/russian/game_rules_l_russian.yml","864","$game_rule.1101.desc.outro.absent$"
"game_rule.1113.desc.outro.present","localization/replace/english/game_rules_l_english.yml","863","localization/replace/russian/game_rules_l_russian.yml","863","$game_rule.1101.desc.outro.present$"
"game_rule.1114.desc.outro.alive","localization/replace/english/game_rules_l_english.yml","867","localization/replace/russian/game_rules_l_russian.yml","867","$game_rule.1102.desc.outro.alive$"
"game_rule.1114.desc.outro.dead","localization/replace/english/game_rules_l_english.yml","868","localization/replace/russian/game_rules_l_russian.yml","868","$game_rule.1102.desc.outro.dead$"
"game_rule.1121.desc.outro.absent","localization/replace/english/game_rules_l_english.yml","873","localization/replace/russian/game_rules_l_russian.yml","873","$game_rule.1101.desc.outro.absent$"
"game_rule.1121.desc.outro.present","localization/replace/english/game_rules_l_english.yml","872","localization/replace/russian/game_rules_l_russian.yml","872","$game_rule.1101.desc.outro.present$"
"game_rule.1122.desc.outro.alive","localization/replace/english/game_rules_l_english.yml","876","localization/replace/russian/game_rules_l_russian.yml","876","$game_rule.1102.desc.outro.alive$"
"game_rule.1123.desc.outro.absent","localization/replace/english/game_rules_l_english.yml","882","localization/replace/russian/game_rules_l_russian.yml","882","$game_rule.1101.desc.outro.absent$"
"game_rule.1123.desc.outro.present","localization/replace/english/game_rules_l_english.yml","881","localization/replace/russian/game_rules_l_russian.yml","881","$game_rule.1101.desc.outro.present$"
"game_rule.1124.desc.outro.alive","localization/replace/english/game_rules_l_english.yml","885","localization/replace/russian/game_rules_l_russian.yml","885","$game_rule.1102.desc.outro.alive$"
"game_rule.1124.desc.outro.dead","localization/replace/english/game_rules_l_english.yml","886","localization/replace/russian/game_rules_l_russian.yml","886","$game_rule.1102.desc.outro.dead$"
"game_rule.1131.a","localization/replace/english/game_rules_l_english.yml","892","localization/replace/russian/game_rules_l_russian.yml","892","$game_rule.1101.a$"
"game_rule.1131.desc.conquest_finished.die_battlefield","localization/replace/english/game_rules_l_english.yml","890","localization/replace/russian/game_rules_l_russian.yml","890","$game_rule.1102.desc.outro.dead$"
"game_rule.1131.desc.opposing_army","localization/replace/english/game_rules_l_english.yml","771","localization/replace/russian/game_rules_l_russian.yml","771","$game_rule.1101.desc.opposing_army$"
"game_rule.1132.a","localization/replace/english/game_rules_l_english.yml","897","localization/replace/russian/game_rules_l_russian.yml","897","$game_rule.1102.a$"
"game_rule.1132.b","localization/replace/english/game_rules_l_english.yml","898","localization/replace/russian/game_rules_l_russian.yml","898","$game_rule.1102.b$"
"game_rule.1132.desc.opposing_army","localization/replace/english/game_rules_l_english.yml","772","localization/replace/russian/game_rules_l_russian.yml","772","$game_rule.1102.desc.opposing_army$"
"game_rule.1132.desc.outro.alive","localization/replace/english/game_rules_l_english.yml","895","localization/replace/russian/game_rules_l_russian.yml","895","$game_rule.1102.desc.outro.alive$"
"game_rule.1132.desc.outro.dead","localization/replace/english/game_rules_l_english.yml","896","localization/replace/russian/game_rules_l_russian.yml","896","$game_rule.1102.desc.outro.dead$"
"game_rule.1133.a","localization/replace/english/game_rules_l_english.yml","902","localization/replace/russian/game_rules_l_russian.yml","902","$game_rule.1103.a$"
"game_rule.1133.b","localization/replace/english/game_rules_l_english.yml","903","localization/replace/russian/game_rules_l_russian.yml","903","$game_rule.1131.b$"
"game_rule.1133.desc.conquest_finished.die_battlefield","localization/replace/english/game_rules_l_english.yml","900","localization/replace/russian/game_rules_l_russian.yml","900","$game_rule.1102.desc.outro.dead$"
"game_rule.1133.desc.conquest_finished.die_home","localization/replace/english/game_rules_l_english.yml","901","localization/replace/russian/game_rules_l_russian.yml","901","$game_rule.1131.desc.conquest_finished.die_home$"
"game_rule.1133.desc.opposing_army","localization/replace/english/game_rules_l_english.yml","773","localization/replace/russian/game_rules_l_russian.yml","773","$game_rule.1103.desc.opposing_army$"
"game_rule.1134.a","localization/replace/english/game_rules_l_english.yml","907","localization/replace/russian/game_rules_l_russian.yml","907","$game_rule.1104.a$"
"game_rule.1134.b","localization/replace/english/game_rules_l_english.yml","908","localization/replace/russian/game_rules_l_russian.yml","908","$game_rule.1104.b$"
"game_rule.1134.desc.opposing_army","localization/replace/english/game_rules_l_english.yml","774","localization/replace/russian/game_rules_l_russian.yml","774","$game_rule.1104.desc.opposing_army$"
"game_rule.1134.desc.outro.alive","localization/replace/english/game_rules_l_english.yml","905","localization/replace/russian/game_rules_l_russian.yml","905","$game_rule.1102.desc.outro.alive$"
"game_rule.1134.desc.outro.dead","localization/replace/english/game_rules_l_english.yml","906","localization/replace/russian/game_rules_l_russian.yml","906","$game_rule.1102.desc.outro.dead$"
"game_rule.1142.t","localization/replace/english/game_rules_l_english.yml","925","localization/replace/russian/game_rules_l_russian.yml","925","$game_rule.1141.t$"
"GAME_RULE_BLOCKS_ACHIEVEMENTS_ENTRY","localization/replace/english/core_l_english.yml","441","localization/replace/russian/core_l_russian.yml","441","#indent_newline:2 $EFFECT_LIST_BULLET$[GAME_RULE.GetName]: [GAME_RULE_SETTING.GetName]#!"
"game_rule_category_agot","localization/english/agot/game_rules/agot_game_rules_l_english.yml","4","localization/russian/agot/game_rules/agot_game_rules_l_russian.yml","4","AGOT"
"game_rule_category_lmf","localization/english/agot/00_agot_lmf_l_english.yml","409","localization/russian/agot/00_agot_lmf_l_russian.yml","409","@lmf_icon! Love Marriage Family"
"game_rule_extra_nomads_arabs_participant_group_herders_desc","localization/replace/english/game_rules_l_english.yml","1072","localization/replace/russian/game_rules_l_russian.yml","1072","$the_great_steppe_participant_group_herders_desc$"
"game_rule_extra_nomads_arabs_participant_group_nomad_rulers_capital_desc","localization/replace/english/game_rules_l_english.yml","1068","localization/replace/russian/game_rules_l_russian.yml","1068","$the_great_steppe_participant_group_nomad_rulers_capital_desc$"
"game_rule_extra_nomads_arabs_participant_group_nomad_rulers_realm_desc","localization/replace/english/game_rules_l_english.yml","1070","localization/replace/russian/game_rules_l_russian.yml","1070","$the_great_steppe_participant_group_nomad_rulers_realm_desc$"
"game_rule_extra_nomads_arabs_participant_group_settled_rulers","localization/replace/english/game_rules_l_english.yml","1077","localization/replace/russian/game_rules_l_russian.yml","1077","$the_great_steppe_participant_group_settled_rulers$"
"game_rule_extra_nomads_arabs_participant_group_settled_rulers_desc","localization/replace/english/game_rules_l_english.yml","1078","localization/replace/russian/game_rules_l_russian.yml","1078","$the_great_steppe_participant_group_settled_rulers_desc$"
"game_rule_extra_nomads_arabs_situation_steppe_abundant_grazing_season_situation_phase","localization/replace/english/game_rules_l_english.yml","1079","localization/replace/russian/game_rules_l_russian.yml","1079","$situation_steppe_abundant_grazing_season$"
"game_rule_extra_nomads_arabs_situation_steppe_cold_zud_season_situation_phase","localization/replace/english/game_rules_l_english.yml","1082","localization/replace/russian/game_rules_l_russian.yml","1082","$situation_steppe_cold_zud_season$"
"game_rule_extra_nomads_arabs_situation_steppe_havsarsan_zud_season_situation_phase","localization/replace/english/game_rules_l_english.yml","1085","localization/replace/russian/game_rules_l_russian.yml","1085","$situation_steppe_havsarsan_zud_season$"
"game_rule_extra_nomads_arabs_situation_steppe_severe_drought_season_situation_phase","localization/replace/english/game_rules_l_english.yml","1080","localization/replace/russian/game_rules_l_russian.yml","1080","$situation_steppe_severe_drought_season$"
"game_rule_extra_nomads_arabs_situation_steppe_sky_blessing_season_situation_phase","localization/replace/english/game_rules_l_english.yml","1084","localization/replace/russian/game_rules_l_russian.yml","1084","$situation_steppe_sky_blessing_season$"
"game_rule_extra_nomads_arabs_situation_steppe_warm_nights_season_situation_phase","localization/replace/english/game_rules_l_english.yml","1083","localization/replace/russian/game_rules_l_russian.yml","1083","$situation_steppe_warm_nights_season$"
"game_rule_extra_nomads_arabs_situation_steppe_white_zud_season_situation_phase","localization/replace/english/game_rules_l_english.yml","1081","localization/replace/russian/game_rules_l_russian.yml","1081","$situation_steppe_white_zud_season$"
"game_rule_extra_nomads_horn_participant_group_herders_desc","localization/replace/english/game_rules_l_english.yml","1137","localization/replace/russian/game_rules_l_russian.yml","1137","$the_great_steppe_participant_group_herders_desc$"
"game_rule_extra_nomads_horn_participant_group_nomad_rulers_capital_desc","localization/replace/english/game_rules_l_english.yml","1133","localization/replace/russian/game_rules_l_russian.yml","1133","$the_great_steppe_participant_group_nomad_rulers_capital_desc$"
"game_rule_extra_nomads_horn_participant_group_nomad_rulers_realm_desc","localization/replace/english/game_rules_l_english.yml","1135","localization/replace/russian/game_rules_l_russian.yml","1135","$the_great_steppe_participant_group_nomad_rulers_realm_desc$"
"game_rule_extra_nomads_horn_participant_group_settled_rulers","localization/replace/english/game_rules_l_english.yml","1142","localization/replace/russian/game_rules_l_russian.yml","1142","$the_great_steppe_participant_group_settled_rulers$"
"game_rule_extra_nomads_horn_participant_group_settled_rulers_desc","localization/replace/english/game_rules_l_english.yml","1143","localization/replace/russian/game_rules_l_russian.yml","1143","$the_great_steppe_participant_group_settled_rulers_desc$"
"game_rule_extra_nomads_horn_situation_steppe_abundant_grazing_season_situation_phase","localization/replace/english/game_rules_l_english.yml","1144","localization/replace/russian/game_rules_l_russian.yml","1144","$situation_steppe_abundant_grazing_season$"
"game_rule_extra_nomads_horn_situation_steppe_cold_zud_season_situation_phase","localization/replace/english/game_rules_l_english.yml","1147","localization/replace/russian/game_rules_l_russian.yml","1147","$situation_steppe_cold_zud_season$"
"game_rule_extra_nomads_horn_situation_steppe_havsarsan_zud_season_situation_phase","localization/replace/english/game_rules_l_english.yml","1150","localization/replace/russian/game_rules_l_russian.yml","1150","$situation_steppe_havsarsan_zud_season$"
"game_rule_extra_nomads_horn_situation_steppe_severe_drought_season_situation_phase","localization/replace/english/game_rules_l_english.yml","1145","localization/replace/russian/game_rules_l_russian.yml","1145","$situation_steppe_severe_drought_season$"
"game_rule_extra_nomads_horn_situation_steppe_sky_blessing_season_situation_phase","localization/replace/english/game_rules_l_english.yml","1149","localization/replace/russian/game_rules_l_russian.yml","1149","$situation_steppe_sky_blessing_season$"
"game_rule_extra_nomads_horn_situation_steppe_warm_nights_season_situation_phase","localization/replace/english/game_rules_l_english.yml","1148","localization/replace/russian/game_rules_l_russian.yml","1148","$situation_steppe_warm_nights_season$"
"game_rule_extra_nomads_horn_situation_steppe_white_zud_season_situation_phase","localization/replace/english/game_rules_l_english.yml","1146","localization/replace/russian/game_rules_l_russian.yml","1146","$situation_steppe_white_zud_season$"
"game_rule_extra_nomads_sahel_participant_group_herders_desc","localization/replace/english/game_rules_l_english.yml","1105","localization/replace/russian/game_rules_l_russian.yml","1105","$the_great_steppe_participant_group_herders_desc$"
"game_rule_extra_nomads_sahel_participant_group_nomad_rulers_capital_desc","localization/replace/english/game_rules_l_english.yml","1101","localization/replace/russian/game_rules_l_russian.yml","1101","$the_great_steppe_participant_group_nomad_rulers_capital_desc$"
"game_rule_extra_nomads_sahel_participant_group_nomad_rulers_realm_desc","localization/replace/english/game_rules_l_english.yml","1103","localization/replace/russian/game_rules_l_russian.yml","1103","$the_great_steppe_participant_group_nomad_rulers_realm_desc$"
"game_rule_extra_nomads_sahel_participant_group_settled_rulers","localization/replace/english/game_rules_l_english.yml","1110","localization/replace/russian/game_rules_l_russian.yml","1110","$the_great_steppe_participant_group_settled_rulers$"
"game_rule_extra_nomads_sahel_participant_group_settled_rulers_desc","localization/replace/english/game_rules_l_english.yml","1111","localization/replace/russian/game_rules_l_russian.yml","1111","$the_great_steppe_participant_group_settled_rulers_desc$"
"game_rule_extra_nomads_sahel_situation_steppe_abundant_grazing_season_situation_phase","localization/replace/english/game_rules_l_english.yml","1112","localization/replace/russian/game_rules_l_russian.yml","1112","$situation_steppe_abundant_grazing_season$"
"game_rule_extra_nomads_sahel_situation_steppe_cold_zud_season_situation_phase","localization/replace/english/game_rules_l_english.yml","1115","localization/replace/russian/game_rules_l_russian.yml","1115","$situation_steppe_cold_zud_season$"
"game_rule_extra_nomads_sahel_situation_steppe_havsarsan_zud_season_situation_phase","localization/replace/english/game_rules_l_english.yml","1118","localization/replace/russian/game_rules_l_russian.yml","1118","$situation_steppe_havsarsan_zud_season$"
"game_rule_extra_nomads_sahel_situation_steppe_severe_drought_season_situation_phase","localization/replace/english/game_rules_l_english.yml","1113","localization/replace/russian/game_rules_l_russian.yml","1113","$situation_steppe_severe_drought_season$"
"game_rule_extra_nomads_sahel_situation_steppe_sky_blessing_season_situation_phase","localization/replace/english/game_rules_l_english.yml","1117","localization/replace/russian/game_rules_l_russian.yml","1117","$situation_steppe_sky_blessing_season$"
"game_rule_extra_nomads_sahel_situation_steppe_warm_nights_season_situation_phase","localization/replace/english/game_rules_l_english.yml","1116","localization/replace/russian/game_rules_l_russian.yml","1116","$situation_steppe_warm_nights_season$"
"game_rule_extra_nomads_sahel_situation_steppe_white_zud_season_situation_phase","localization/replace/english/game_rules_l_english.yml","1114","localization/replace/russian/game_rules_l_russian.yml","1114","$situation_steppe_white_zud_season$"
"game_rule_extra_nomads_sami_participant_group_herders_desc","localization/replace/english/game_rules_l_english.yml","1040","localization/replace/russian/game_rules_l_russian.yml","1040","$the_great_steppe_participant_group_herders_desc$"
"game_rule_extra_nomads_sami_participant_group_nomad_rulers_capital_desc","localization/replace/english/game_rules_l_english.yml","1036","localization/replace/russian/game_rules_l_russian.yml","1036","$the_great_steppe_participant_group_nomad_rulers_capital_desc$"
"game_rule_extra_nomads_sami_participant_group_nomad_rulers_realm_desc","localization/replace/english/game_rules_l_english.yml","1038","localization/replace/russian/game_rules_l_russian.yml","1038","$the_great_steppe_participant_group_nomad_rulers_realm_desc$"
"game_rule_extra_nomads_sami_participant_group_settled_rulers","localization/replace/english/game_rules_l_english.yml","1043","localization/replace/russian/game_rules_l_russian.yml","1043","$the_great_steppe_participant_group_settled_rulers$"
"game_rule_extra_nomads_sami_participant_group_settled_rulers_desc","localization/replace/english/game_rules_l_english.yml","1044","localization/replace/russian/game_rules_l_russian.yml","1044","$the_great_steppe_participant_group_settled_rulers_desc$"
"game_rule_extra_nomads_sami_situation_steppe_abundant_grazing_season_situation_phase","localization/replace/english/game_rules_l_english.yml","1047","localization/replace/russian/game_rules_l_russian.yml","1047","$situation_steppe_abundant_grazing_season$"
"game_rule_extra_nomads_sami_situation_steppe_cold_zud_season_situation_phase","localization/replace/english/game_rules_l_english.yml","1050","localization/replace/russian/game_rules_l_russian.yml","1050","$situation_steppe_cold_zud_season$"
"game_rule_extra_nomads_sami_situation_steppe_havsarsan_zud_season_situation_phase","localization/replace/english/game_rules_l_english.yml","1053","localization/replace/russian/game_rules_l_russian.yml","1053","$situation_steppe_havsarsan_zud_season$"
"game_rule_extra_nomads_sami_situation_steppe_severe_drought_season_situation_phase","localization/replace/english/game_rules_l_english.yml","1048","localization/replace/russian/game_rules_l_russian.yml","1048","$situation_steppe_severe_drought_season$"
"game_rule_extra_nomads_sami_situation_steppe_sky_blessing_season_situation_phase","localization/replace/english/game_rules_l_english.yml","1052","localization/replace/russian/game_rules_l_russian.yml","1052","$situation_steppe_sky_blessing_season$"
"game_rule_extra_nomads_sami_situation_steppe_warm_nights_season_situation_phase","localization/replace/english/game_rules_l_english.yml","1051","localization/replace/russian/game_rules_l_russian.yml","1051","$situation_steppe_warm_nights_season$"
"game_rule_extra_nomads_sami_situation_steppe_white_zud_season_situation_phase","localization/replace/english/game_rules_l_english.yml","1049","localization/replace/russian/game_rules_l_russian.yml","1049","$situation_steppe_white_zud_season$"
"game_rule_extra_nomads_tibet_participant_group_herders_desc","localization/replace/english/game_rules_l_english.yml","1014","localization/replace/russian/game_rules_l_russian.yml","1014","$the_great_steppe_participant_group_herders_desc$"
"game_rule_extra_nomads_tibet_participant_group_nomad_rulers_capital_desc","localization/replace/english/game_rules_l_english.yml","1010","localization/replace/russian/game_rules_l_russian.yml","1010","$the_great_steppe_participant_group_nomad_rulers_capital_desc$"
"game_rule_extra_nomads_tibet_participant_group_nomad_rulers_realm_desc","localization/replace/english/game_rules_l_english.yml","1012","localization/replace/russian/game_rules_l_russian.yml","1012","$the_great_steppe_participant_group_nomad_rulers_realm_desc$"
