"File","Line","Field","Key","LocalRussian","BuiltinRussian","ExternalRussian","ExternalCatalog","ExternalFile","ExternalLine"
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","52","text","agot_dragon_hatching_dragonlore_increase","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","478"
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","59","name","dragonlore","False","False","False",,,
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","65","name","dragonlore","False","False","False",,,
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","78","title","agot_dragon_hatching_dragonlore.0002.t","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","447"
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","79","desc","agot_dragon_hatching_dragonlore.0002.desc","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","448"
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","108","name","agot_dragon_hatching_dragonlore.0002.opt","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","449"
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","111","text","agot_dragon_hatching_dragonlore_increase","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","478"
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","118","name","dragonlore","False","False","False",,,
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","124","name","dragonlore","False","False","False",,,
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","172","title","agot_dragon_hatching_dragonlore.0003.t","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","451"
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","173","desc","agot_dragon_hatching_dragonlore.0003.desc","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","452"
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","202","name","agot_dragon_hatching_dragonlore.0003.opt","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","453"
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","205","text","agot_dragon_hatching_dragonlore_increase","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","478"
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","212","name","dragonlore","False","False","False",,,
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","218","name","dragonlore","False","False","False",,,
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","231","title","agot_dragon_hatching_dragonlore.0004.t","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","455"
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","232","desc","agot_dragon_hatching_dragonlore.0004.desc","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","456"
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","264","name","agot_dragon_hatching_dragonlore.0004.opt","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","457"
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","267","text","agot_dragon_hatching_dragonlore_increase","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","478"
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","274","name","dragonlore","False","False","False",,,
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","280","name","dragonlore","False","False","False",,,
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","293","title","agot_dragon_hatching_dragonlore.0005.t","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","459"
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","294","desc","agot_dragon_hatching_dragonlore.0005.desc","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","460"
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","324","name","agot_dragon_hatching_dragonlore.0005.opt","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","461"
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","327","text","agot_dragon_hatching_dragonlore_increase","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","478"
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","334","name","dragonlore","False","False","False",,,
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","340","name","dragonlore","False","False","False",,,
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","392","title","agot_dragon_hatching_dragonlore.0006.t","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","463"
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","393","desc","agot_dragon_hatching_dragonlore.0006.desc","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","464"
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","423","name","agot_dragon_hatching_dragonlore.0006.opt","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","465"
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","426","text","agot_dragon_hatching_dragonlore_increase","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","478"
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","433","name","dragonlore","False","False","False",,,
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","439","name","dragonlore","False","False","False",,,
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","451","title","agot_dragon_hatching_dragonlore.0007.t","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","467"
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","452","desc","agot_dragon_hatching_dragonlore.0007.desc","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","468"
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","492","name","agot_dragon_hatching_dragonlore.0007.a","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","469"
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","493","text","agot_dragon_hatching_dragonlore_increase","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","478"
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","499","name","dragonlore","False","False","False",,,
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","505","name","dragonlore","False","False","False",,,
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","528","name","egg_number","False","False","False",,,
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","535","name","egg_number","False","False","False",,,
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","559","name","egg_number","False","False","False",,,
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","566","name","egg_number","False","False","False",,,
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","581","title","agot_dragon_hatching_dragonlore.0008.t","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","471"
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","583","desc","agot_dragon_hatching_dragonlore.0008.desc_intro","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","472"
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","587","desc","agot_dragon_hatching_dragonlore.0008.desc_clutch","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","473"
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","591","desc","agot_dragon_hatching_dragonlore.0008.desc_pair","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","474"
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","593","desc","agot_dragon_hatching_dragonlore.0008.desc_single","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","475"
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","620","name","red_lake_egg_found","False","False","False",,,
"events/activities/agot_hatching_activity/agot_hatching_dragonlore_events.txt","657","name","agot_dragon_hatching_dragonlore.0008.a","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","476"
"events/agot_decisions_events/agot_minor_decisions_events.txt","9","title","agot_minor_decisions_events.0001","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\decisions\agot_decisions_major_westeros_l_russian.yml","38"
"events/agot_decisions_events/agot_minor_decisions_events.txt","10","desc","agot_minor_decisions_events.0001.desc","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\decisions\agot_decisions_major_westeros_l_russian.yml","39"
"events/agot_decisions_events/agot_minor_decisions_events.txt","25","name","agot_minor_decisions_events.0001.a","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\decisions\agot_decisions_major_westeros_l_russian.yml","40"
"events/agot_decisions_events/agot_minor_decisions_events.txt","26","custom_tooltip","agot_minor_decisions_events.0001.a_tt","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\decisions\agot_decisions_major_westeros_l_russian.yml","41"
"events/agot_decisions_events/agot_minor_decisions_events.txt","50","title","agot_minor_decisions_events.0002","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\decisions\agot_decisions_major_westeros_l_russian.yml","43"
"events/agot_decisions_events/agot_minor_decisions_events.txt","51","desc","agot_minor_decisions_events.0002.desc","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\decisions\agot_decisions_major_westeros_l_russian.yml","44"
"events/agot_decisions_events/agot_minor_decisions_events.txt","78","name","agot_minor_decisions_events.0002.a","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\decisions\agot_decisions_major_westeros_l_russian.yml","45"
"events/agot_decisions_events/agot_minor_decisions_events.txt","79","custom_tooltip","agot_minor_decisions_events.0002.a_tt","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\decisions\agot_decisions_major_westeros_l_russian.yml","46"
"events/agot_decisions_events/agot_minor_decisions_events.txt","91","title","agot_minor_decisions_events.0003.t","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\decisions\agot_decisions_minor_l_russian.yml","175"
"events/agot_decisions_events/agot_minor_decisions_events.txt","92","desc","agot_minor_decisions_events.0003.desc","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\decisions\agot_decisions_minor_l_russian.yml","176"
"events/agot_decisions_events/agot_minor_decisions_events.txt","108","name","agot_minor_decisions_events.0003.a","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\decisions\agot_decisions_minor_l_russian.yml","177"
"events/agot_decisions_events/agot_minor_decisions_events.txt","120","title","agot_minor_decisions_events.0004.t","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\decisions\agot_decisions_minor_l_russian.yml","186"
"events/agot_decisions_events/agot_minor_decisions_events.txt","122","desc","agot_minor_decisions_events.0004.desc","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\decisions\agot_decisions_minor_l_russian.yml","187"
"events/agot_decisions_events/agot_minor_decisions_events.txt","125","desc","agot_minor_decisions_events.0004.desc_egg","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\decisions\agot_decisions_minor_l_russian.yml","188"
"events/agot_decisions_events/agot_minor_decisions_events.txt","181","name","agot_minor_decisions_events.0004.a","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\decisions\agot_decisions_minor_l_russian.yml","189"
"events/agot_decisions_events/agot_minor_decisions_events.txt","192","title","agot_minor_decisions_events.0005.t","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_decisions_l_russian.yml","220"
"events/agot_decisions_events/agot_minor_decisions_events.txt","193","desc","agot_minor_decisions_events.0005.desc","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_decisions_l_russian.yml","221"
"events/agot_decisions_events/agot_minor_decisions_events.txt","201","name","agot_minor_decisions_events.0005.a","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_decisions_l_russian.yml","222"
"events/agot_decisions_events/mde_decision_events.txt","5","title","mde_decisions_events.1000.t","True","False","False",,,
"events/agot_decisions_events/mde_decision_events.txt","7","desc","mde_decisions_events.1000.desc","True","False","False",,,
"events/agot_decisions_events/mde_decision_events.txt","10","desc","mde_decisions_events.1000.desc_targs","True","False","False",,,
"events/agot_decisions_events/mde_decision_events.txt","34","name","mde_decisions_events.1000.a","True","False","False",,,
"events/agot_decisions_events/mde_decision_events.txt","49","name","mde_decisions_events.1000.b","True","False","False",,,
"events/agot_decisions_events/mde_decision_events.txt","72","title","mde_decisions_events.1001.t","True","False","False",,,
"events/agot_decisions_events/mde_decision_events.txt","73","desc","mde_decisions_events.1001.desc","True","False","False",,,
"events/agot_decisions_events/mde_decision_events.txt","92","name","mde_decisions_events.1001.a","True","False","False",,,
"events/agot_decisions_events/mde_decision_events.txt","124","name","mde_decisions_events.1001.b","True","False","False",,,
"events/agot_decisions_events/mde_decision_events.txt","138","title","mde_decisions_events.1002.t","True","False","False",,,
"events/agot_decisions_events/mde_decision_events.txt","139","desc","mde_decisions_events.1002.desc","True","False","False",,,
"events/agot_decisions_events/mde_decision_events.txt","169","name","mde_decisions_events.1002.a","True","False","False",,,
"events/agot_decisions_events/mde_decision_events.txt","175","title","mde_decisions_events.3000.t","True","False","False",,,
"events/agot_decisions_events/mde_decision_events.txt","177","desc","mde_decisions_events.3000.desc.intro","True","False","False",,,
"events/agot_decisions_events/mde_decision_events.txt","181","desc","mde_decisions_events.3000.desc.self","True","False","False",,,
"events/agot_decisions_events/mde_decision_events.txt","183","desc","mde_decisions_events.3000.desc.other","True","False","False",,,
"events/agot_decisions_events/mde_decision_events.txt","187","desc","mde_decisions_events.3000.desc.targs","True","False","False",,,
"events/agot_decisions_events/mde_decision_events.txt","213","name","mde_decisions_events.3000.a","True","False","False",,,
"events/agot_decisions_events/mde_decision_events.txt","227","name","mde_decisions_events.3000.b","True","False","False",,,
"events/agot_events/agot_dragon_egg_events.txt","34","title","agot_dragon_egg_cradling.child_cradle_title","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","535"
"events/agot_events/agot_dragon_egg_events.txt","35","custom_tooltip","agot_dragon_egg_cradling.child_cradle_desc","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","536"
"events/agot_events/agot_dragon_egg_events.txt","125","name","cradled_egg_year","False","False","False",,,
"events/agot_events/agot_dragon_egg_events.txt","196","title","agot_dragon_egg_cradling.1001.t","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","483"
"events/agot_events/agot_dragon_egg_events.txt","197","desc","agot_dragon_egg_cradling.1001.desc","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","484"
"events/agot_events/agot_dragon_egg_events.txt","214","name","agot_dragon_egg_cradling.1001.a","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","485"
"events/agot_events/agot_dragon_egg_events.txt","215","custom_tooltip","agot_dragon_egg_cradling.1001.a.tt","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","486"
"events/agot_events/agot_dragon_egg_events.txt","221","name","cradled_egg_year","False","False","False",,,
"events/agot_events/agot_dragon_egg_events.txt","229","name","agot_dragon_egg_cradling.1001.b","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","487"
"events/agot_events/agot_dragon_egg_events.txt","239","title","agot_dragon_egg_cradling.1002.t","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","489"
"events/agot_events/agot_dragon_egg_events.txt","248","desc","agot_dragon_egg_cradling.1002.young_desc","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","490"
"events/agot_events/agot_dragon_egg_events.txt","250","desc","agot_dragon_egg_cradling.1002.desc","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","491"
"events/agot_events/agot_dragon_egg_events.txt","275","name","agot_dragon_egg_cradling.1002.a","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","492"
"events/agot_events/agot_dragon_egg_events.txt","276","custom_tooltip","agot_dragon_egg_cradling.1002.a.tt","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","493"
"events/agot_events/agot_dragon_egg_events.txt","280","name","cradled_egg_year","False","False","False",,,
"events/agot_events/agot_dragon_egg_events.txt","292","name","agot_dragon_egg_cradling.1001.b","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","487"
"events/agot_events/agot_dragon_egg_events.txt","306","title","agot_dragon_egg_cradling.2000.t","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","496"
"events/agot_events/agot_dragon_egg_events.txt","311","desc","agot_dragon_egg_cradling.2000.desc_start1","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","497"
"events/agot_events/agot_dragon_egg_events.txt","313","desc","agot_dragon_egg_cradling.2000.desc_start2","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","498"
"events/agot_events/agot_dragon_egg_events.txt","325","desc","agot_dragon_egg_cradling.2000.desc_targ","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","499"
"events/agot_events/agot_dragon_egg_events.txt","327","desc","agot_dragon_egg_cradling.2000.desc","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","500"
"events/agot_events/agot_dragon_egg_events.txt","396","name","possible_artifacts","False","False","False",,,
"events/agot_events/agot_dragon_egg_events.txt","408","name","selected_artifact","False","False","False",,,
"events/agot_events/agot_dragon_egg_events.txt","418","name","agot_dragon_egg_cradling.2000.a","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","501"
"events/agot_events/agot_dragon_egg_events.txt","420","text","agot_dragon_egg_cradling.2000.a.tt","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","502"
"events/agot_events/agot_dragon_egg_events.txt","424","name","cradled_egg_year","False","False","False",,,
"events/agot_events/agot_dragon_egg_events.txt","457","name","agot_dragon_egg_cradling.2000.b","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","503"
"events/agot_events/agot_dragon_egg_events.txt","495","desc","agot_dragon_egg_cradling.2001.t.two","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","506"
"events/agot_events/agot_dragon_egg_events.txt","497","desc","agot_dragon_egg_cradling.2001.t","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","505"
"events/agot_events/agot_dragon_egg_events.txt","501","desc","agot_dragon_egg_cradling.2001.desc.intro","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","507"
"events/agot_events/agot_dragon_egg_events.txt","511","desc","agot_dragon_egg_cradling.2001.desc_targ","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","508"
"events/agot_events/agot_dragon_egg_events.txt","524","desc","agot_dragon_egg_cradling.2001.desc.two_egg","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","509"
"events/agot_events/agot_dragon_egg_events.txt","526","desc","agot_dragon_egg_cradling.2001.desc.one_egg","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","510"
"events/agot_events/agot_dragon_egg_events.txt","578","name","agot_dragon_egg_cradling.2001.a","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","511"
"events/agot_events/agot_dragon_egg_events.txt","581","text","agot_dragon_egg_cradling.2001.a.tt","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","512"
"events/agot_events/agot_dragon_egg_events.txt","601","name","agot_dragon_egg_cradling.2001.b","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","513"
"events/agot_events/agot_dragon_egg_events.txt","613","text","agot_dragon_egg_cradling.2001.b.tt","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","514"
"events/agot_events/agot_dragon_egg_events.txt","622","text","agot_dragon_egg_cradling.2001.b.tt.one_egg","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","515"
"events/agot_events/agot_dragon_egg_events.txt","626","name","cradled_egg_year","False","False","False",,,
"events/agot_events/agot_dragon_egg_events.txt","666","name","agot_dragon_egg_cradling.2001.c","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","516"
"events/agot_events/agot_dragon_egg_events.txt","679","text","agot_dragon_egg_cradling.2001.c.tt","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","517"
"events/agot_events/agot_dragon_egg_events.txt","688","text","agot_dragon_egg_cradling.2001.c.tt.one_egg","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","518"
"events/agot_events/agot_dragon_egg_events.txt","692","name","cradled_egg_year","False","False","False",,,
"events/agot_events/agot_dragon_egg_events.txt","732","name","agot_dragon_egg_cradling.2001.d","False","False","True","AGOT_RU","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\event_localization\activities\agot_dragon_hatching_l_russian.yml","519"
