"Key","MainFile","MainLine","English","Translation","TranslationPresent","BuiltinRussian","BuiltinFile","BuiltinLine","BuiltinIdenticalToEnglish","ExternalCatalog","ExternalFile","ExternalLine","ExternalRussian","AnyCyrillic"
"mde_dragon_eggs_events.0014.t","localization/replace/english/more_dragon_eggs_events_l_english.yml","75","Dragonlore: The Gardener of The Glass Orb","Драконьи знания: Садовник стеклянной сферы","True","Знания о драконах: Садовник стеклянной сферы","localization/replace/russian/more_dragon_eggs_events_l_russian.yml","72","False",,,,,"True"
"mde_dragon_eggs_events.0015.a","localization/replace/english/more_dragon_eggs_events_l_english.yml","81","The Glass Gardener's last gift!","Последний дар Стеклянного Садовника!","True","Последний дар [jaehaelor.GetNamePossessiveNoTooltip]!","localization/replace/russian/more_dragon_eggs_events_l_russian.yml","78","False",,,,,"True"
"mde_dragon_eggs_events.0015.desc","localization/replace/english/more_dragon_eggs_events_l_english.yml","80","It is known that he camped in this very spot, but no evidence of the fact remains. As I search for my own spot to set up camp, I push through thick shrubbery and discover some items that clearly belonged to an upper class member of the Freehold.\n\nI follow a haphazard trail of strewn about Valyrian artifacts, certainly all of immense value. However, almost fully buried in mud, and camouflaged with dirt, I find a hitherto untouched trunk that must have been left behind in a hurry.\n\nWith great effort, I unearth the trunk and rip it open from its petrified hinges, revealing a treasure far greater than the surrounding loot. A dragon egg!","Известно, что он разбивал лагерь именно здесь, но следов почти не осталось. Продираясь сквозь густые заросли в поисках места для собственного лагеря, я нахожу предметы, явно принадлежавшие знатному выходцу из Фригольда.\n\nЯ иду по хаотичному следу разбросанных валирийских артефактов — каждый из них, несомненно, стоит целое состояние. Но в грязи, почти полностью зарытый и замаскированный землёй, лежит нетронутый сундук, явно оставленный в спешке.\n\nС огромным трудом я выкапываю сундук и срываю его с окаменевших петель. Внутри обнаруживается сокровище ценнее всех окружающих трофеев: драконье яйцо!","True","Известно, что он разбивал лагерь именно здесь, но следов не осталось. Продираясь сквозь заросли в поисках места для лагеря, я нахожу предметы, явно принадлежавшие знатному жителю Вольной Гавани.\n\nИду по хаотичному следу разбросанных валирийских артефактов огромной ценности. Но почти полностью зарытый в грязи и замаскированный землей, я нахожу нетронутый сундук, явно оставленный в спешке.\n\nС огромным трудом я выкапываю сундук и взламываю окаменевшие петли, обнаруживая сокровище ценнее всех окружающих трофеев. Драконье яйцо!","localization/replace/russian/more_dragon_eggs_events_l_russian.yml","77","False",,,,,"True"
"mde_dragon_eggs_events.0015.t","localization/replace/english/more_dragon_eggs_events_l_english.yml","79","Dragonlore: Left In Haste","Драконьи знания: Оставлено в спешке","True","Знания о драконах: Оставлено в спешке","localization/replace/russian/more_dragon_eggs_events_l_russian.yml","76","False",,,,,"True"
"mde_dragon_eggs_events.0016.a","localization/replace/english/more_dragon_eggs_events_l_english.yml","85","Bold, but foolish.","Смело, но безрассудно.","True","Смело, но безрассудно.","localization/replace/russian/more_dragon_eggs_events_l_russian.yml","82","False",,,,,"True"
"mde_dragon_eggs_events.0016.desc","localization/replace/english/more_dragon_eggs_events_l_english.yml","84","Few were the dragonlords following the Doom. It was only with the magical foresight of Daenys the Dreamer that the Targaryens were able to hold on to their fire made flesh. Although, in the time immediately after the Doom, there were others.\n\n Aurion was perhaps the most well known of them. Aurion Varezys was a powerful dragonlord in the Valyrian Freehold. When the Doom shook the heavens and earth, Aurion Varezys was visiting Qohor. Upon his realization that there was no other who could his power, Aurion Varezys raised a host 30,000 strong and proclaimed himself the first Emperor of Valyria. Aurion Varezys, his fearsome dragon [vassarion.GetName], and his great host all marched south from Qohor with the goal of retaking Valyria, unopposed. However, the moment they crossed into the doom was the last that any had ever seen of them.","После Рока осталось мало драконовладык. Лишь благодаря магическому предвидению Дейнис Сновидицы дом Таргариенов сумел удержать свою плоть из огня. Но сразу после Рока были и другие.\n\nАурион Варезис был, пожалуй, самым известным из них: могущественный драконовладыка Валирийского Фригольда, оказавшийся в Квохоре, когда Рок потряс небо и землю. Поняв, что теперь никто не способен сравниться с его силой, Аурион Варезис собрал войско в 30 000 человек и провозгласил себя первым императором Валирии. Аурион Варезис, его грозный дракон [vassarion.GetName] и великое войско двинулись на юг из Квохора, чтобы отвоевать Валирию, не встретив сопротивления. Но едва они вошли в земли Рока, их больше никто не видел.","True","После Рока драконовладык осталось мало. Лишь благодаря магическому предвидению Дейнис Грезовидицы Таргариены сохранили свою плоть из огня. Хотя сразу после Рока были и другие.\n\n[oreo.GetName] был, пожалуй, самым известным из них. Аврион Вальерис — могущественный драконоводец Валирийской Вольной Гавани. Когда Рок потряс небо и землю, Аврион Вальерис находился в Квохоре. Осознав, что никто не может сравниться с его силой, он собрал войско в 30 000 человек и провозгласил себя первым Императором Валирии. Аврион Вальерис, его грозный дракон [vassarion.GetName] и великое войско двинулись на юг из Квохора, чтобы отвоевать Валирию, не встретив сопротивления. Но как только они вошли в зону Рока, их больше никто не видел.","localization/replace/russian/more_dragon_eggs_events_l_russian.yml","81","False",,,,,"True"
"mde_dragon_eggs_events.0016.t","localization/replace/english/more_dragon_eggs_events_l_english.yml","83","Dragonlore: The Emperor Who Never Was","Драконьи знания: Император, которого не было","True","Знания о драконах: Император, которого не было","localization/replace/russian/more_dragon_eggs_events_l_russian.yml","80","False",,,,,"True"
"mde_dragon_eggs_events.0017.a","localization/replace/english/more_dragon_eggs_events_l_english.yml","89","Free of the dead's hold!","Вырвано из мёртвых рук!","True","Освобождено из рук мертвых!","localization/replace/russian/more_dragon_eggs_events_l_russian.yml","86","False",,,,,"True"
"mde_dragon_eggs_events.0017.desc","localization/replace/english/more_dragon_eggs_events_l_english.yml","88","It is known that his host camped in this very spot on their way from Qohor to Valyria. But after so long a time, little evidence of the fact remains. What does remain however, is a traditional Valyrian effigy, crafted by the members of the Imperial Valyrian Host, commemorating those lost in the disaster, presumably the soldiers’ distant, and now lost, families.\n\nThe Valyrian writing carved into stone here was not carved by fire, but raggedly, with metal, and I can just make out a phrase about something below. I trust my instincts and dig under the effigy, revealing a cache of weapons and something even greater, a golden dragon egg!","Известно, что его войско разбивало лагерь здесь по пути из Квохора в Валирию. По прошествии стольких лет следов почти не осталось. Однако сохранилась валирийская статуя, созданная воинами Императорской армии в память о погибших в катастрофе — вероятно, об их далёких и ныне утраченных семьях.\n\nВалирийские письмена здесь высечены не огнём, а грубо, металлом, и я едва различаю фразу о чём-то внизу. Доверившись инстинкту, я копаю под статуей и нахожу тайник с оружием — и нечто куда более ценное: золотое драконье яйцо!","True","Известно, что его войско разбивало лагерь здесь по пути из Квохора в Валирию. Спустя столько времени осталось мало свидетельств. Однако сохранилась валирийская статуя, созданная членами Императорской армии в память о погибших в катастрофе — вероятно, дальних и ныне утраченных семьях солдат.\n\nВалирийские письмена высечены не огнем, а грубо металлом, и я различаю фразу о чем-то внизу. Доверяя инстинкту, я копаю под статуей и нахожу тайник с оружием и нечто большее — золотое драконье яйцо!","localization/replace/russian/more_dragon_eggs_events_l_russian.yml","85","False",,,,,"True"
"mde_dragon_eggs_events.0017.t","localization/replace/english/more_dragon_eggs_events_l_english.yml","87","Dragonlore: The Golden Egg","Драконьи знания: Золотое яйцо","True","Знания о драконах: Золотое яйцо","localization/replace/russian/more_dragon_eggs_events_l_russian.yml","84","False",,,,,"True"
"mde_dragon_no_embryo_line","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","10","","","False",,,,"False",,,,,"False"
"mde_dragon_no_parent_line","localization/replace/english/more_dragon_eggs_ui_l_english.yml","40","It's origins are unknown.","","False",,,,"False",,,,,"False"
"mde_dragon_parent_line","localization/replace/english/more_dragon_eggs_ui_l_english.yml","38","It was laid by [Artifact.MakeScope.Var('dragon_parent').GetCharacter.GetName].","","False",,,,"False",,,,,"False"
"mde_dragon_parents_line","localization/replace/english/more_dragon_eggs_ui_l_english.yml","39","It was laid by [Artifact.MakeScope.Var('dragon_parent').GetCharacter.GetName] and [Artifact.MakeScope.Var('dragon_parent_other').GetCharacter.GetName].","","False",,,,"False",,,,,"False"
"mde_dragon_portrait_toggle_tt","localization/replace/english/more_dragon_eggs_ui_l_english.yml","116","#T Dragon Portrait#!\nToggle dragon portrait.","","False",,,,"False",,,,,"False"
"mde_dragonkeeper_liege","localization/replace/english/more_dragon_eggs_ui_l_english.yml","43","#V [AGOTGetName(Artifact.GetOwner)], [AGOTGetName(Artifact.GetOwner.GetLiege)]'s $head_dragonkeeper_court_position$.#!","","False",,,,"False",,,,,"False"
"mde_dragonlore_visit","localization/replace/english/more_dragon_eggs_travel_l_english.yml","2","Visited [province.Custom('DragonLocationsName')]","Посетил [province.Custom('DragonLocationsName')]","True","Посетил [province.Custom('DragonLocationsName')]","localization/replace/russian/more_dragon_eggs_travel_l_russian.yml","2","False",,,,,"True"
"mde_dragonlore_visit.tt","localization/replace/english/more_dragon_eggs_travel_l_english.yml","3","[province.Custom('DragonLocationsDesc')]","[province.Custom('DragonLocationsDesc')]","True","[province.Custom('DragonLocationsDesc')]","localization/replace/russian/more_dragon_eggs_travel_l_russian.yml","3","True",,,,,"False"
"mde_egg_access_gained","localization/replace/english/mde_demand_egg_events_l_english.yml","63","Permitted dragon egg possession.","Владение драконьим яйцом разрешено.","True","Разрешено владение яйцом дракона.","localization/replace/russian/mde_demand_egg_events_l_russian.yml","63","False",,,,,"True"
"mde_egg_access_gained_interface_tt","localization/replace/english/mde_demand_egg_events_l_english.yml","85","[recipient.GetFullName] will be impervious to our ability to claim their dragon eggs!","[recipient.GetFullName] будет защищён от наших претензий на драконьи яйца.","True","[recipient.GetFullName] станет неуязвим для наших претензий на его драконьи яйца!","localization/replace/russian/mde_demand_egg_events_l_russian.yml","85","False",,,,,"True"
"mde_egg_access_removed","localization/replace/english/mde_demand_egg_events_l_english.yml","64","Denied dragon egg possession.","Владение драконьим яйцом запрещено.","True","Запрещено владение яйцом дракона.","localization/replace/russian/mde_demand_egg_events_l_russian.yml","64","False",,,,,"True"
"mde_egg_access_removed_interface_tt","localization/replace/english/mde_demand_egg_events_l_english.yml","86","We will be able to legally demand any dragon eggs in [recipient.GetFullName]'s possession!","Мы сможем законно требовать любые драконьи яйца во владении [recipient.GetFullName].","True","Мы сможем законно требовать любые драконьи яйца во владении [recipient.GetFullName]!","localization/replace/russian/mde_demand_egg_events_l_russian.yml","86","False",,,,,"True"
"mde_egg_msg_found_intro","localization/replace/english/more_dragon_eggs_events_l_english.yml","163","Whispers of a remarkable discovery race through the harbors and market squares:\n\n","","False",,,,"False",,,,,"False"
"mde_egg_msg_found_outro","localization/replace/english/more_dragon_eggs_events_l_english.yml","164","\n\nMany wonder whether it will ever hatch, and what [mde_egg_owner.GetSheHe] will do with it if it does.","","False",,,,"False",,,,,"False"
"mde_egg_owner","localization/replace/english/more_dragon_eggs_ui_l_english.yml","42","[AGOTGetName(Artifact.GetOwner)|V][AddLocalizationIf(GetScriptedGui('mde_is_dragonkeeper').IsShown( GuiScope.SetRoot( Artifact.GetOwner.MakeScope ).End ), 'mde_dragonkeeper_liege')]","","False",,,,"False",,,,,"False"
"mde_egg_toast_clutch","localization/replace/english/more_dragon_eggs_events_l_english.yml","166","Word travels from keep to harbor on the wings of ravens and the tongues of sailors: a dragon has laid eggs!\n\n[dragon_parent.GetName], the [dragon_parent.Custom('GetDragonColorFull')] beast, has laid a clutch for [mde_egg_owner.GetTitledFirstName], including this [mde_toast_egg.GetName].\n\nIf they hatch, the world will have more dragons to fear.","","False",,,,"False",,,,,"False"
"mde_egg_toast_clutch_t","localization/replace/english/more_dragon_eggs_events_l_english.yml","165","[dragon_parent.GetNameNoTooltip] Lays a Clutch","","False",,,,"False",,,,,"False"
"mde_egg_toast_expedition_adventure","localization/replace/english/more_dragon_eggs_events_l_english.yml","185","Travelers and sellswords spread the news of a daring adventure come home:\n\nAn expedition funded by [mde_egg_owner.GetTitledFirstName] has returned with [mde_toast_egg.GetName].\n\nWhere it was found, the adventurers are keeping to themselves.","","False",,,,"False",,,,,"False"
"mde_egg_toast_expedition_t","localization/replace/english/more_dragon_eggs_events_l_english.yml","183","[mde_egg_owner.GetFirstNameNoTooltip] Returns with a Dragon Egg","","False",,,,"False",,,,,"False"
"mde_egg_toast_expedition_trade","localization/replace/english/more_dragon_eggs_events_l_english.yml","186","Merchants and ship captains speak of little else:\n\nA trade expedition funded by [mde_egg_owner.GetTitledFirstName] has returned from distant lands with [mde_toast_egg.GetName] among its cargo.\n\nNo price, they say, could match what it is worth.","","False",,,,"False",,,,,"False"
"mde_egg_toast_expedition_valyria","localization/replace/english/more_dragon_eggs_events_l_english.yml","184","Sailors who swear they saw the Smoking Sea with their own eyes tell the same astonishing story in every harbor:\n\n[mde_egg_owner.GetTitledFirstName] has returned from the ruins of Valyria bearing [mde_toast_egg.GetName].\n\nFew who sail for the Fourteen Flames ever return, and fewer still return with treasure.","","False",,,,"False",,,,,"False"
"mde_egg_toast_market","localization/replace/english/more_dragon_eggs_events_l_english.yml","190","Merchants in the great markets of the east are abuzz:\n\n[mde_toast_egg.GetName] has appeared among the wares of the artifact market, waiting for a buyer rich enough to claim it.","","False",,,,"False",,,,,"False"
"mde_egg_toast_market_t","localization/replace/english/more_dragon_eggs_events_l_english.yml","189","A Dragon Egg for Sale","","False",,,,"False",,,,,"False"
"mde_egg_toast_other","localization/replace/english/more_dragon_eggs_events_l_english.yml","192","Rumor spreads through the harbors and merchant halls:\n\n[mde_toast_egg.GetName] has come into the hands of [mde_egg_owner.GetTitledFirstName].","","False",,,,"False",,,,,"False"
"mde_egg_toast_other_t","localization/replace/english/more_dragon_eggs_events_l_english.yml","191","A Dragon Egg Surfaces","","False",,,,"False",,,,,"False"
"mde_egg_toast_pickup_dragonstone","localization/replace/english/more_dragon_eggs_events_l_english.yml","171","$mde_egg_msg_found_intro$[mde_egg_owner.GetTitledFirstName] has found [mde_toast_egg.GetName] in the caves of Dragonstone.$mde_egg_msg_found_outro$","","False",,,,"False",,,,,"False"
"mde_egg_toast_pickup_hellholt","localization/replace/english/more_dragon_eggs_events_l_english.yml","174","$mde_egg_msg_found_intro$[mde_egg_owner.GetTitledFirstName] has found [mde_toast_egg.GetName] among the remains of Meraxes at Hellholt.$mde_egg_msg_found_outro$","","False",,,,"False",,,,,"False"
"mde_egg_toast_pickup_isle_of_faces","localization/replace/english/more_dragon_eggs_events_l_english.yml","170","$mde_egg_msg_found_intro$[mde_egg_owner.GetTitledFirstName] has found [mde_toast_egg.GetName] on the Isle of Faces.$mde_egg_msg_found_outro$","","False",,,,"False",,,,,"False"
"mde_egg_toast_pickup_old_wyk","localization/replace/english/more_dragon_eggs_events_l_english.yml","173","$mde_egg_msg_found_intro$[mde_egg_owner.GetTitledFirstName] has found [mde_toast_egg.GetName] at Nagga's Hill on Old Wyk.$mde_egg_msg_found_outro$","","False",,,,"False",,,,,"False"
"mde_egg_toast_pickup_qohor_road","localization/replace/english/more_dragon_eggs_events_l_english.yml","176","$mde_egg_msg_found_intro$[mde_egg_owner.GetTitledFirstName] has found [mde_toast_egg.GetName] along the old road from Qohor to Valyria.$mde_egg_msg_found_outro$","","False",,,,"False",,,,,"False"
"mde_egg_toast_pickup_red_lake","localization/replace/english/more_dragon_eggs_events_l_english.yml","177","$mde_egg_msg_found_intro$[mde_egg_owner.GetTitledFirstName] has found [mde_toast_egg.GetName] in Silverwing's lair at the Red Lake.$mde_egg_msg_found_outro$","","False",,,,"False",,,,,"False"
"mde_egg_toast_pickup_skagos","localization/replace/english/more_dragon_eggs_events_l_english.yml","168","$mde_egg_msg_found_intro$[mde_egg_owner.GetTitledFirstName] has found [mde_toast_egg.GetName] in the Cannibal's lair on Skagos.$mde_egg_msg_found_outro$","","False",,,,"False",,,,,"False"
"mde_egg_toast_pickup_spicetown","localization/replace/english/more_dragon_eggs_events_l_english.yml","172","$mde_egg_msg_found_intro$[mde_egg_owner.GetTitledFirstName] has found [mde_toast_egg.GetName] deep in the ruins of Spicetown.$mde_egg_msg_found_outro$","","False",,,,"False",,,,,"False"
"mde_egg_toast_pickup_summerhall","localization/replace/english/more_dragon_eggs_events_l_english.yml","179","$mde_egg_msg_found_intro$[mde_egg_owner.GetTitledFirstName] has found [mde_toast_egg.GetName] in the ruins of Summerhall.$mde_egg_msg_found_outro$","","False",,,,"False",,,,,"False"
"mde_egg_toast_pickup_t","localization/replace/english/more_dragon_eggs_events_l_english.yml","167","[mde_egg_owner.GetFirstNameNoTooltip] Finds a Dragon Egg!","","False",,,,"False",,,,,"False"
"mde_egg_toast_pickup_vale","localization/replace/english/more_dragon_eggs_events_l_english.yml","169","$mde_egg_msg_found_intro$[mde_egg_owner.GetTitledFirstName] has found [mde_toast_egg.GetName] in the Cave of the Fire Witch, high in the Mountains of the Moon.$mde_egg_msg_found_outro$","","False",,,,"False",,,,,"False"
"mde_egg_toast_pickup_volantis","localization/replace/english/more_dragon_eggs_events_l_english.yml","175","$mde_egg_msg_found_intro$[mde_egg_owner.GetTitledFirstName] has found [mde_toast_egg.GetName] at an abandoned Valyrian camp near Volantis.$mde_egg_msg_found_outro$","","False",,,,"False",,,,,"False"
"mde_egg_toast_pickup_winterfell","localization/replace/english/more_dragon_eggs_events_l_english.yml","178","$mde_egg_msg_found_intro$[mde_egg_owner.GetTitledFirstName] has found [mde_toast_egg.GetName] in the crypts of Winterfell.$mde_egg_msg_found_outro$","","False",,,,"False",,,,,"False"
"mde_egg_toast_restoration_spicetown","localization/replace/english/more_dragon_eggs_events_l_english.yml","182","Stonemasons and laborers carry the tale from the ruins of Spicetown to every port on Blackwater Bay:\n\nWhile clearing the burned-out halls, the workers restoring the town unearthed [mde_toast_egg.GetName], now in the hands of [mde_egg_owner.GetTitledFirstName].\n\nThe smallfolk whisper that the ghosts of the Gullet have finally given something back.","","False",,,,"False",,,,,"False"
"mde_egg_toast_restoration_summerhall","localization/replace/english/more_dragon_eggs_events_l_english.yml","181","Stonemasons and laborers carry the tale from the ruins of Summerhall to every inn along the Kingsroad:\n\nWhile clearing the rubble, the workers restoring the palace unearthed [mde_toast_egg.GetName], now in the hands of [mde_egg_owner.GetTitledFirstName].\n\nSome call it a blessing. Others say nothing good ever came out of Summerhall.","","False",,,,"False",,,,,"False"
"mde_egg_toast_restoration_t","localization/replace/english/more_dragon_eggs_events_l_english.yml","180","A Dragon Egg Beneath the Rubble","","False",,,,"False",,,,,"False"
"mde_egg_toast_secret_hightower","localization/replace/english/more_dragon_eggs_events_l_english.yml","188","Gossip spreads from the halls of Oldtown to every corner of the realm:\n\nHouse Hightower has long hidden a dragon egg, and [mde_egg_owner.GetTitledFirstName] has now brought [mde_toast_egg.GetName] out into the light.\n\nThe maesters of the Citadel are said to be most displeased.","","False",,,,"False",,,,,"False"
"mde_egg_toast_secret_t","localization/replace/english/more_dragon_eggs_events_l_english.yml","187","The Hightower's Hidden Egg","","False",,,,"False",,,,,"False"
"mde_grant_egg_permission","localization/replace/english/mde_demand_egg_events_l_english.yml","81","Permit Dragon Egg Possession","Разрешить владение драконьим яйцом","True","Разрешить владение драконьим яйцом","localization/replace/russian/mde_demand_egg_events_l_russian.yml","81","False",,,,,"True"
"mde_grant_egg_permission_desc","localization/replace/english/mde_demand_egg_events_l_english.yml","82","This person will be legally authorized to possess Dragon Eggs!","Это лицо получит законное право владеть драконьими яйцами.","True","Это лицо получит законное право владеть драконьими яйцами!","localization/replace/russian/mde_demand_egg_events_l_russian.yml","82","False",,,,,"True"
"mde_include_egg","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","4","Include","Включить","True","Включить","localization/replace/russian/mde_demand_egg_events_l_russian.yml","95","False",,,,,"True"
"mde_is_kingsguard","localization/replace/english/more_dragon_eggs_ui_l_english.yml","12","[Character.Custom('KingsguardName')]","[Character.Custom('KingsguardName')]","True",,,,"False",,,,,"False"
"mde_is_lord_commander","localization/replace/english/more_dragon_eggs_ui_l_english.yml","11","Lord Commander of the [Character.Custom('KingsguardName')]","Лорд-командующий [Character.Custom('KingsguardName')]","True",,,,"False",,,,,"True"
"mde_kingsguard_white_book_tt","localization/replace/english/more_dragon_eggs_ui_l_english.yml","120","#T The White Book#!\nOpen the White Book of the Kingsguard.","","False",,,,"False",,,,,"False"
"mde_lineage_and_embryo","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","236","[Artifact.Custom('mde_dragon_parent_localization')] [Artifact.Custom('mde_dragon_embryo_line')]","","False",,,,"False",,,,,"False"
"mde_menu_events.0002.t","localization/replace/english/more_dragon_eggs_ui_l_english.yml","32","The [GetPlayer.Custom('mde_temp_kingsguard_gender_title_switch')]","[GetPlayer.Custom('mde_temp_kingsguard_gender_title_switch')]","True",,,,"False",,,,,"False"
"mde_menu_events.0003.t","localization/replace/english/more_dragon_eggs_ui_l_english.yml","34","Valyrian Steel","Валирийская сталь","True",,,,"False",,,,,"True"
"MDE_MOVE_DRAGON_TT","localization/replace/english/more_dragon_eggs_ui_l_english.yml","71","#I Move this dragon into, out of, or between a dragonpit#!","","False",,,,"False",,,,,"False"
"mde_remove_egg_permission","localization/replace/english/mde_demand_egg_events_l_english.yml","83","Forbid Dragon Egg Possession","Запретить владение драконьим яйцом","True","Запретить владение драконьим яйцом","localization/replace/russian/mde_demand_egg_events_l_russian.yml","83","False",,,,,"True"
"mde_remove_egg_permission_desc","localization/replace/english/mde_demand_egg_events_l_english.yml","84","Possession of Dragon Eggs by this person will be considered illegal!","Владение драконьими яйцами для этого лица будет считаться незаконным.","True","Владение драконьими яйцами этим лицом будет считаться незаконным!","localization/replace/russian/mde_demand_egg_events_l_russian.yml","84","False",,,,,"True"
"MDE_RETURN_BUTTONS_TT","localization/replace/english/more_dragon_eggs_ui_l_english.yml","76","#I Return button settings to default#!","","False",,,,"False",,,,,"False"
"mde_start_demand_egg_event_chain","localization/replace/english/mde_demand_egg_events_l_english.yml","62","@warning_icon!#X This will issue a demand to [recipient.GetFullName] to forfeit the egg!#","@warning_icon!#X Это выдвинет требование к [recipient.GetFullName] о передаче яйца!#!","True","@warning_icon!#X Это выдвинет требование к [recipient.GetFullName] о передаче яйца!#","localization/replace/russian/mde_demand_egg_events_l_russian.yml","62","False",,,,,"True"
"mde_transfer_prison_egg_tt","localization/replace/english/mde_demand_egg_events_l_english.yml","90","[actor.GetFullName] legally seized [target.GetName]!","[actor.GetFullName] законно изымает [target.GetName]!","True","[actor.GetNamePossessive] законно изъял [target.GetName]!","localization/replace/russian/mde_demand_egg_events_l_russian.yml","90","False",,,,,"True"
"MDE_VERSION","localization/replace/english/more_dragon_eggs_ui_l_english.yml","74","56","","False",,,,"False",,,,,"False"
"MDE_VERSION_BUILD","localization/replace/english/more_dragon_eggs_ui_l_english.yml","73","MDE Version: #color_yellow;bold $MDE_VERSION$#!","","False",,,,"False",,,,,"False"
"MDE_VERSION_BUILD_TT","localization/replace/english/more_dragon_eggs_ui_l_english.yml","75","For CK3 Version: #color_yellow;bold 1.19.0.6#! AGOT Version: #color_yellow;bold 0.5.2.1#!","","False",,,,"False",,,,,"False"
"mde_view_dragon_blood_value","localization/replace/english/more_dragon_eggs_decisions_l_english.yml","59","[Character.MakeScope.ScriptValue('dragonblood_percent')]% Dragonblood","[Character.MakeScope.ScriptValue('dragonblood_percent')]% драконьей крови","True","[Character.MakeScope.ScriptValue('dragonblood_percent')]% Драконьей крови","localization/replace/russian/more_dragon_eggs_decisions_l_russian.yml","59","False",,,,,"True"
"meleys_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","167","Meleys","","False",,,,"False",,,,,"False"
"menu_button_manager_text","localization/replace/english/more_dragon_eggs_ui_l_english.yml","7","Toggle Menu Button","","False",,,,"False",,,,,"False"
"menu_menu_host_only","localization/replace/english/more_dragon_eggs_ui_l_english.yml","110","@warning_icon! #X The game is in multiplayer and you are not the host!#!","","False",,,,"False",,,,,"False"
"menu_rule_can_children_be_landless","localization/replace/english/more_dragon_eggs_ui_l_english.yml","106","Can Children Become Landless Adventurers","","False",,,,"False",,,,,"False"
"menu_rule_can_hatch_multiple_dragons","localization/replace/english/more_dragon_eggs_ui_l_english.yml","78","Hatch Multiple Eggs In A Ceremony","","False",,,,"False",,,,,"False"
"menu_rule_can_landless_steal","localization/replace/english/more_dragon_eggs_ui_l_english.yml","107","Landless Adventurer Stealing","","False",,,,"False",,,,,"False"
"menu_rule_cannibal_instinct_odds","localization/replace/english/more_dragon_eggs_ui_l_english.yml","102","Cannibal Instinct Event Odds","","False",,,,"False",,,,,"False"
"menu_rule_canon_dragon_egg_hatch_likelihood","localization/replace/english/more_dragon_eggs_ui_l_english.yml","96","Canon Dragon Egg Hatching Likelihood","","False",,,,"False",,,,,"False"
"menu_rule_capture_dragon_time_limit","localization/replace/english/more_dragon_eggs_ui_l_english.yml","104","Capture Dragon Time Limit","","False",,,,"False",,,,,"False"
"menu_rule_cradle_hatch_likelihood_ai","localization/replace/english/more_dragon_eggs_ui_l_english.yml","93","AI Cradled Egg Hatching","","False",,,,"False",,,,,"False"
"menu_rule_cradle_hatch_likelihood_player","localization/replace/english/more_dragon_eggs_ui_l_english.yml","92","Player Cradled Egg Hatching Likelihood","","False",,,,"False",,,,,"False"
"menu_rule_dragon_egg_clutch_frequency","localization/replace/english/more_dragon_eggs_ui_l_english.yml","98","Player Owned Dragon Egg Clutch Frequency","","False",,,,"False",,,,,"False"
"menu_rule_dragon_egg_clutch_frequency_ai","localization/replace/english/more_dragon_eggs_ui_l_english.yml","99","AI Owned Dragon Egg Clutch Frequency","","False",,,,"False",,,,,"False"
"menu_rule_dragon_egg_clutch_size","localization/replace/english/more_dragon_eggs_ui_l_english.yml","97","Dragon Egg Clutch Size","","False",,,,"False",,,,,"False"
"menu_rule_dragon_egg_spawn_likelihood_ai","localization/replace/english/more_dragon_eggs_ui_l_english.yml","82","AI Dragon Egg Map Spawn","","False",,,,"False",,,,,"False"
"menu_rule_dragon_egg_spawn_likelihood_player","localization/replace/english/more_dragon_eggs_ui_l_english.yml","81","Player Dragon Egg Map Spawn","","False",,,,"False",,,,,"False"
"menu_rule_dragon_gene_frequency","localization/replace/english/more_dragon_eggs_ui_l_english.yml","100","Dragon Genetic Trait Frequency","","False",,,,"False",,,,,"False"
"menu_rule_dragon_gene_frequency_naughty_or_nice","localization/replace/english/more_dragon_eggs_ui_l_english.yml","101","Dragon Genetic Trait Frequency Application","","False",,,,"False",,,,,"False"
"menu_rule_dragon_hatching_success_chance","localization/replace/english/more_dragon_eggs_ui_l_english.yml","79","Dragon Hatching Success Chance","","False",,,,"False",,,,,"False"
"menu_rule_extant_hatching_ceremonies","localization/replace/english/more_dragon_eggs_ui_l_english.yml","80","Are Hatching Ceremonies Always Available","","False",,,,"False",,,,,"False"
"menu_rule_mde_egg_notifications","localization/replace/english/more_dragon_eggs_ui_l_english.yml","108","Dragon Egg Notifications","","False",,,,"False",,,,,"False"
"menu_rule_pit_hatch_likelihood_ai","localization/replace/english/more_dragon_eggs_ui_l_english.yml","95","AI Pitted Egg Hatching","","False",,,,"False",,,,,"False"
"menu_rule_pit_hatch_likelihood_player","localization/replace/english/more_dragon_eggs_ui_l_english.yml","94","Player Pitted Egg Hatching","","False",,,,"False",,,,,"False"
"menu_rule_ride_dragon_decision_cooldown","localization/replace/english/more_dragon_eggs_ui_l_english.yml","103","Ride Dragon Decision Cooldown","","False",,,,"False",,,,,"False"
"menu_rule_spawn_cannibal_egg","localization/replace/english/more_dragon_eggs_ui_l_english.yml","83","Spawn Cannibal Egg","","False",,,,"False",,,,,"False"
"menu_rule_spawn_dragonstone_eggs","localization/replace/english/more_dragon_eggs_ui_l_english.yml","91","Spawn Dragonstone Eggs","","False",,,,"False",,,,,"False"
