LogLine,Category,Attribution,Symbols,Evidence,SourceMods,Component,OriginalOwner,Files,Message,PriorLogLine
1553,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 7732 (asoiaf_custom_character_colourations),1797
1554,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 7738 (asoiaf_custom_character_colourations),1798
1555,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 7744 (asoiaf_custom_character_colourations),1799
1556,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 7750 (asoiaf_custom_character_colourations),1800
1557,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 8872 (asoiaf_custom_character_colourations),1801
1558,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 8878 (asoiaf_custom_character_colourations),1802
1559,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 8884 (asoiaf_custom_character_colourations),1803
1560,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 8890 (asoiaf_custom_character_colourations),1804
1561,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 8896 (asoiaf_custom_character_colourations),1805
1562,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 8951 (asoiaf_custom_character_colourations),1806
1563,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 8963 (asoiaf_custom_character_colourations),1807
1564,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 8969 (asoiaf_custom_character_colourations),1808
1565,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 8975 (asoiaf_custom_character_colourations),1809
1566,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 9459 (asoiaf_custom_character_colourations),1810
1567,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 9465 (asoiaf_custom_character_colourations),1811
1568,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 9471 (asoiaf_custom_character_colourations),1812
1569,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 9477 (asoiaf_custom_character_colourations),1813
1570,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 9483 (asoiaf_custom_character_colourations),1814
1571,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 10639 (asoiaf_custom_character_colourations),1815
1572,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 10645 (asoiaf_custom_character_colourations),1816
1573,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 10651 (asoiaf_custom_character_colourations),1817
1574,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 10657 (asoiaf_custom_character_colourations),1818
1575,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 10663 (asoiaf_custom_character_colourations),1819
1576,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 10767 (asoiaf_custom_character_colourations),1820
1577,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 10773 (asoiaf_custom_character_colourations),1821
1578,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 10785 (asoiaf_custom_character_colourations),1822
1579,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 10791 (asoiaf_custom_character_colourations),1823
1580,portrait_rules,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,pdx_persistent_reader.cpp:216,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,"Error: ""Unknown trigger: portrait_wear_lannister_armour_torso_courtiers, near line: 11965"" in file: ""gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt"" near line: 11965",1824
1581,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 12215 (asoiaf_custom_character_colourations),1825
1582,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 12221 (asoiaf_custom_character_colourations),1826
1583,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 12227 (asoiaf_custom_character_colourations),1827
1584,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 12233 (asoiaf_custom_character_colourations),1828
1585,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 12239 (asoiaf_custom_character_colourations),1829
1586,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 12791 (asoiaf_custom_character_colourations),1830
1587,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 12797 (asoiaf_custom_character_colourations),1831
1588,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 12803 (asoiaf_custom_character_colourations),1832
1589,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 12809 (asoiaf_custom_character_colourations),1833
1590,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 12815 (asoiaf_custom_character_colourations),1834
1591,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 13014 (asoiaf_custom_character_colourations),1835
1592,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 13020 (asoiaf_custom_character_colourations),1836
1593,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 13026 (asoiaf_custom_character_colourations),1837
1594,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 13032 (asoiaf_custom_character_colourations),1838
1595,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 13038 (asoiaf_custom_character_colourations),1839
1596,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 13609 (asoiaf_custom_character_colourations),1840
1597,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 13615 (asoiaf_custom_character_colourations),1841
1598,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 13621 (asoiaf_custom_character_colourations),1842
1599,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 13627 (asoiaf_custom_character_colourations),1843
1600,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 13788 (asoiaf_custom_character_colourations),1844
1601,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 13794 (asoiaf_custom_character_colourations),1845
1602,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 13800 (asoiaf_custom_character_colourations),1846
1603,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 13806 (asoiaf_custom_character_colourations),1847
1604,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 13812 (asoiaf_custom_character_colourations),1848
1605,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 14180 (asoiaf_custom_character_colourations),1849
1606,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 14186 (asoiaf_custom_character_colourations),1850
1607,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 14192 (asoiaf_custom_character_colourations),1851
1608,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 14198 (asoiaf_custom_character_colourations),1852
1609,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 14204 (asoiaf_custom_character_colourations),1853
1610,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 14561 (asoiaf_custom_character_colourations),1854
1611,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 14567 (asoiaf_custom_character_colourations),1855
1612,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 14573 (asoiaf_custom_character_colourations),1856
1613,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 14579 (asoiaf_custom_character_colourations),1857
1614,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 14585 (asoiaf_custom_character_colourations),1858
1615,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 14640 (asoiaf_custom_character_colourations),1859
1616,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 14646 (asoiaf_custom_character_colourations),1860
1617,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 14652 (asoiaf_custom_character_colourations),1861
1618,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 14658 (asoiaf_custom_character_colourations),1862
1619,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [none]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 14664 (asoiaf_custom_character_colourations),1863
1620,portrait_rules,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,pdx_persistent_reader.cpp:216,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,"Error: ""Unexpected token: accesory, near line: 17857"" in file: ""gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt"" near line: 17857",1864
1621,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:338,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,Need a value set. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 17853 (asoiaf_custom_character_clothes),1865
1623,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:330,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,could not find template [asoiaf_fots_religious_clothes]. file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 19159 (asoiaf_custom_character_clothes),1867
1624,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,,dnamodifier.cpp:469,AGOT+ | Исправления совместимости,gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt,"Failed to find accessory group for asoiaf_fots_religious_clothes, near file: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt line: 19159 (asoiaf_custom_character_clothes)",1868
1625,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_clothes.txt,,dnamodifier.cpp:481,AGOT+,gfx/portraits/portrait_modifiers/asoiaf_clothes.txt,"Can't find accessory 'male_clothes_religious_catholic_high_1' in gene template religious_catholic_high_clothes, near file: gfx/portraits/portrait_modifiers/asoiaf_clothes.txt line: 797 (asoiaf_septon_clothes_modifiers)",1869
1626,portrait_rules,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_clothes.txt,,jomini_eventtarget.cpp:692,AGOT+,gfx/portraits/portrait_modifiers/asoiaf_clothes.txt,Failed to find a valid event target link 'has_religion' at file: gfx/portraits/portrait_modifiers/asoiaf_clothes.txt line: 1092 (asoiaf_drowned_man_clothes_modifiers:weight),1870
1627,portrait_rules,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_clothes.txt,,pdx_persistent_reader.cpp:216,AGOT+,gfx/portraits/portrait_modifiers/asoiaf_clothes.txt,"Error: ""Unknown trigger: liege.has_religion, near line: 1092"" in file: ""gfx/portraits/portrait_modifiers/asoiaf_clothes.txt"" near line: 1093",1871
1628,portrait_rules,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_clothes.txt,,jomini_eventtarget.cpp:692,AGOT+,gfx/portraits/portrait_modifiers/asoiaf_clothes.txt,Failed to find a valid event target link 'has_religion' at file: gfx/portraits/portrait_modifiers/asoiaf_clothes.txt line: 1176 (asoiaf_drowned_man_clothes_modifiers:weight),1872
1629,portrait_rules,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_clothes.txt,,pdx_persistent_reader.cpp:216,AGOT+,gfx/portraits/portrait_modifiers/asoiaf_clothes.txt,"Error: ""Unknown trigger: liege.has_religion, near line: 1176"" in file: ""gfx/portraits/portrait_modifiers/asoiaf_clothes.txt"" near line: 1181",1873
