Category,Gene,DNA,File,LogLine,Component,Message
dna_unknown_gene,gene_eye_size,Targaryen_asoiaf_3,common/dna_data/test_dna_valyrian.txt,1649,portraitcontext.cpp:184,No gene with key: gene_eye_size in group human at file: common/dna_data/test_dna_valyrian.txt line: 10810 (Targaryen_asoiaf_3)
dna_unknown_gene,gene_eye_shut_top,Targaryen_asoiaf_3,common/dna_data/test_dna_valyrian.txt,1650,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_valyrian.txt line: 10811 (Targaryen_asoiaf_3)
dna_unknown_gene,gene_eye_shut_bottom,Targaryen_asoiaf_3,common/dna_data/test_dna_valyrian.txt,1651,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_valyrian.txt line: 10812 (Targaryen_asoiaf_3)
dna_unknown_gene,gene_eye_size,Targaryen_asoiaf_12,common/dna_data/test_dna_valyrian.txt,1652,portraitcontext.cpp:184,No gene with key: gene_eye_size in group human at file: common/dna_data/test_dna_valyrian.txt line: 11837 (Targaryen_asoiaf_12)
dna_unknown_gene,gene_eye_shut_top,Targaryen_asoiaf_12,common/dna_data/test_dna_valyrian.txt,1653,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_valyrian.txt line: 11838 (Targaryen_asoiaf_12)
dna_unknown_gene,gene_eye_shut_bottom,Targaryen_asoiaf_12,common/dna_data/test_dna_valyrian.txt,1654,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_valyrian.txt line: 11839 (Targaryen_asoiaf_12)
dna_unknown_gene,gene_forehead_inner_brow_width,Targaryen_asoiaf_12,common/dna_data/test_dna_valyrian.txt,1655,portraitcontext.cpp:184,No gene with key: gene_forehead_inner_brow_width in group human at file: common/dna_data/test_dna_valyrian.txt line: 11845 (Targaryen_asoiaf_12)
dna_unknown_gene,gene_bs_eye_fold_2,Targaryen_asoiaf_12,common/dna_data/test_dna_valyrian.txt,1656,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_valyrian.txt line: 11849 (Targaryen_asoiaf_12)
dna_unknown_gene,gene_bs_eye_fold_2,Velaryon_asoiaf_31,common/dna_data/test_dna_valyrian.txt,1657,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_valyrian.txt line: 12056 (Velaryon_asoiaf_31)
dna_unknown_gene,gene_bs_eye_fold_2,Velaryon_asoiaf_34,common/dna_data/test_dna_valyrian.txt,1658,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_valyrian.txt line: 12464 (Velaryon_asoiaf_34)
dna_unknown_gene,gene_bs_eye_fold_2,Velaryon_asoiaf_35,common/dna_data/test_dna_valyrian.txt,1659,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_valyrian.txt line: 12872 (Velaryon_asoiaf_35)
dna_unknown_gene,gene_eye_size,Velaryon_asoiaf_2,common/dna_data/test_dna_valyrian.txt,1660,portraitcontext.cpp:184,No gene with key: gene_eye_size in group human at file: common/dna_data/test_dna_valyrian.txt line: 14675 (Velaryon_asoiaf_2)
dna_unknown_gene,gene_eye_shut_top,Velaryon_asoiaf_2,common/dna_data/test_dna_valyrian.txt,1661,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_valyrian.txt line: 14676 (Velaryon_asoiaf_2)
dna_unknown_gene,gene_eye_shut_bottom,Velaryon_asoiaf_2,common/dna_data/test_dna_valyrian.txt,1662,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_valyrian.txt line: 14677 (Velaryon_asoiaf_2)
dna_unknown_gene,gene_bs_eye_fold_2,Velaryon_asoiaf_2,common/dna_data/test_dna_valyrian.txt,1663,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_valyrian.txt line: 14687 (Velaryon_asoiaf_2)
dna_unknown_gene,gene_eye_size,Velaryon_asoiaf_5,common/dna_data/test_dna_valyrian.txt,1664,portraitcontext.cpp:184,No gene with key: gene_eye_size in group human at file: common/dna_data/test_dna_valyrian.txt line: 14884 (Velaryon_asoiaf_5)
dna_unknown_gene,gene_eye_shut_top,Velaryon_asoiaf_5,common/dna_data/test_dna_valyrian.txt,1665,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_valyrian.txt line: 14885 (Velaryon_asoiaf_5)
dna_unknown_gene,gene_eye_shut_bottom,Velaryon_asoiaf_5,common/dna_data/test_dna_valyrian.txt,1666,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_valyrian.txt line: 14886 (Velaryon_asoiaf_5)
dna_unknown_gene,gene_forehead_inner_brow_width,Velaryon_asoiaf_5,common/dna_data/test_dna_valyrian.txt,1667,portraitcontext.cpp:184,No gene with key: gene_forehead_inner_brow_width in group human at file: common/dna_data/test_dna_valyrian.txt line: 14892 (Velaryon_asoiaf_5)
dna_unknown_gene,gene_eye_size,Clegane_asoiaf_3,common/dna_data/test_dna_westerlands.txt,1668,portraitcontext.cpp:184,No gene with key: gene_eye_size in group human at file: common/dna_data/test_dna_westerlands.txt line: 3758 (Clegane_asoiaf_3)
dna_unknown_gene,gene_eye_shut_top,Clegane_asoiaf_3,common/dna_data/test_dna_westerlands.txt,1669,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_westerlands.txt line: 3759 (Clegane_asoiaf_3)
dna_unknown_gene,gene_eye_shut_bottom,Clegane_asoiaf_3,common/dna_data/test_dna_westerlands.txt,1670,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_westerlands.txt line: 3760 (Clegane_asoiaf_3)
dna_unknown_gene,gene_eye_size,Clegane_asoiaf_4,common/dna_data/test_dna_westerlands.txt,1671,portraitcontext.cpp:184,No gene with key: gene_eye_size in group human at file: common/dna_data/test_dna_westerlands.txt line: 3968 (Clegane_asoiaf_4)
dna_unknown_gene,gene_eye_shut_top,Clegane_asoiaf_4,common/dna_data/test_dna_westerlands.txt,1672,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_westerlands.txt line: 3969 (Clegane_asoiaf_4)
dna_unknown_gene,gene_eye_shut_bottom,Clegane_asoiaf_4,common/dna_data/test_dna_westerlands.txt,1673,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_westerlands.txt line: 3970 (Clegane_asoiaf_4)
dna_unknown_gene,gene_bs_eye_fold_2,Clegane_asoiaf_4,common/dna_data/test_dna_westerlands.txt,1674,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_westerlands.txt line: 3980 (Clegane_asoiaf_4)
dna_unknown_gene,gene_eye_size,Payne_asoiaf_6,common/dna_data/test_dna_westerlands.txt,1675,portraitcontext.cpp:184,No gene with key: gene_eye_size in group human at file: common/dna_data/test_dna_westerlands.txt line: 5754 (Payne_asoiaf_6)
dna_unknown_gene,gene_eye_shut_top,Payne_asoiaf_6,common/dna_data/test_dna_westerlands.txt,1676,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_westerlands.txt line: 5755 (Payne_asoiaf_6)
dna_unknown_gene,gene_eye_shut_bottom,Payne_asoiaf_6,common/dna_data/test_dna_westerlands.txt,1677,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_westerlands.txt line: 5756 (Payne_asoiaf_6)
dna_unknown_gene,gene_bs_eye_fold_2,Payne_asoiaf_6,common/dna_data/test_dna_westerlands.txt,1678,portraitcontext.cpp:184,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_westerlands.txt line: 5766 (Payne_asoiaf_6)
dna_unknown_gene,gene_eye_size,Vikary_asoiaf_1,common/dna_data/test_dna_westerlands.txt,1679,portraitcontext.cpp:184,No gene with key: gene_eye_size in group human at file: common/dna_data/test_dna_westerlands.txt line: 5963 (Vikary_asoiaf_1)
dna_unknown_gene,gene_eye_shut_top,Vikary_asoiaf_1,common/dna_data/test_dna_westerlands.txt,1680,portraitcontext.cpp:184,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_westerlands.txt line: 5964 (Vikary_asoiaf_1)
dna_unknown_gene,gene_eye_shut_bottom,Vikary_asoiaf_1,common/dna_data/test_dna_westerlands.txt,1681,portraitcontext.cpp:184,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_westerlands.txt line: 5965 (Vikary_asoiaf_1)
dna_accessory,legwear,bookmark_236_tion_lannister,common/bookmark_portraits/bookmark_236_tion_lannister.txt,1898,portraitcontext.cpp:151,Unknown legwear gene accessory group asoiaf_lannister_war_legs at file: common/bookmark_portraits/bookmark_236_tion_lannister.txt line: 185 (bookmark_236_tion_lannister)
dna_accessory,legwear,bookmark_277_barristan_selmy,common/bookmark_portraits/bookmark_277_barristan_selmy.txt,1899,portraitcontext.cpp:151,Unknown legwear gene accessory group kingsguard_war_01_legwear at file: common/bookmark_portraits/bookmark_277_barristan_selmy.txt line: 193 (bookmark_277_barristan_selmy)
dna_duplicate,gene_bs_ear_outward,bookmark_282_eddard_stark,common/bookmark_portraits/bookmark_282_eddard_stark.txt,1900,portraitcontext.cpp:239,Trying to read gene gene_bs_ear_outward a second time at file: common/bookmark_portraits/bookmark_282_eddard_stark.txt line: 207 (bookmark_282_eddard_stark)
dna_duplicate,gene_bs_ear_outward,bookmark_282_robert_baratheon,common/bookmark_portraits/bookmark_282_robert_baratheon.txt,1901,portraitcontext.cpp:239,Trying to read gene gene_bs_ear_outward a second time at file: common/bookmark_portraits/bookmark_282_robert_baratheon.txt line: 204 (bookmark_282_robert_baratheon)
dna_accessory,legwear,bookmark_284_cressen,common/bookmark_portraits/bookmark_284_cressen.txt,1902,portraitcontext.cpp:151,Unknown legwear gene accessory group maester_legwear at file: common/bookmark_portraits/bookmark_284_cressen.txt line: 182 (bookmark_284_cressen)
dna_accessory,legwear,challenge_character_282_walder_frey,common/bookmark_portraits/challenge_character_282_walder_frey.txt,1906,portraitcontext.cpp:151,Unknown legwear gene accessory group agot_trousers at file: common/bookmark_portraits/challenge_character_282_walder_frey.txt line: 190 (challenge_character_282_walder_frey)
