File,DNA,Gene,Value,Classification,CandidateGene,CandidateValue,Line,Method,Recommendation,Confidence,Status
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_7,gene_bs_eye_fold_2,"""eye_fold_2"" 202 ""eye_fold_2"" 202",active_template,gene_bs_eye_fold_shape,"""eye_fold_shape_pos"" 21 ""eye_fold_shape_pos"" 21",788,independent_existing_morph,Restore independent 0..1 gene using existing bs_eye_fold_2; preserve both alleles and primary fold; audit neutral defaults globally,same attribute and historical range established; current visual identity not tested,analysis_only
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_9,gene_eye_size,"""eye_size"" 109 ""eye_size"" 109",active_template,gene_bs_eye_size,"""eye_size_neg"" 99 ""eye_size_neg"" 99",985,legacy_animation,Restore independent historical gene and validated eye_size animation; retain existing gene_bs_eye_size,historical definition exact; visual compatibility unverified,analysis_only
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_9,gene_eye_shut_top,"""eye_shut_top"" 127 ""eye_shut_top"" 127",active_template,gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_neg"" 27 ""eye_upper_lid_size_neg"" 27",986,legacy_animation,Restore independent historical gene and validated upper-lid animation; retain current upper-lid morph,historical definition exact; female historical activation differs,analysis_only
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_9,gene_eye_shut_bottom,"""eye_shut_bottom"" 121 ""eye_shut_bottom"" 121",active_template,gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0",987,legacy_animation,Restore independent historical gene and validated lower-lid animation,historical definition exact; female historical activation differs,analysis_only
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_9,gene_forehead_inner_brow_width,"""inner_brow_width"" 141 ""inner_brow_width"" 141",active_template,gene_eyebrow_inner_width,"""eyebrow_inner_width_max"" 11 ""eyebrow_inner_width_max"" 11",993,legacy_animation_and_morph,Restore historical three-attribute gene including brow animation; retain gene_eyebrow_inner_width,historical definition exact; rig/combination requires visual validation,analysis_only
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_9,gene_bs_eye_fold_2,"""eye_fold_2"" 15 ""eye_fold_2"" 15",active_template,gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 130 ""eye_fold_shape_neg"" 130",997,independent_existing_morph,Restore independent 0..1 gene using existing bs_eye_fold_2; preserve both alleles and primary fold; audit neutral defaults globally,same attribute and historical range established; current visual identity not tested,analysis_only
common/dna_data/test_dna_riverlands.txt,Strong_asoiaf_31,gene_bs_eye_fold_2,"""eye_fold_2"" 25 ""eye_fold_2"" 25",active_template,gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 99 ""eye_fold_shape_neg"" 99",2014,independent_existing_morph,Restore independent 0..1 gene using existing bs_eye_fold_2; preserve both alleles and primary fold; audit neutral defaults globally,same attribute and historical range established; current visual identity not tested,analysis_only
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2_1,gene_eye_size,"""eye_size"" 126 ""eye_size"" 126",active_template,gene_bs_eye_size,"""eye_size_neg"" 125 ""eye_size_neg"" 125",1940,legacy_animation,Restore independent historical gene and validated eye_size animation; retain existing gene_bs_eye_size,historical definition exact; visual compatibility unverified,analysis_only
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2_1,gene_eye_shut_top,"""eye_shut_top"" 108 ""eye_shut_top"" 108",active_template,gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_neg"" 33 ""eye_upper_lid_size_neg"" 33",1941,legacy_animation,Restore independent historical gene and validated upper-lid animation; retain current upper-lid morph,historical definition exact; female historical activation differs,analysis_only
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2_1,gene_eye_shut_bottom,"""eye_shut_bottom"" 123 ""eye_shut_bottom"" 123",active_template,gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0",1942,legacy_animation,Restore independent historical gene and validated lower-lid animation,historical definition exact; female historical activation differs,analysis_only
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2_1,gene_forehead_inner_brow_width,"""inner_brow_width"" 138 ""inner_brow_width"" 138",active_template,gene_eyebrow_inner_width,"""eyebrow_inner_width_max"" 168 ""eyebrow_inner_width_max"" 168",1948,legacy_animation_and_morph,Restore historical three-attribute gene including brow animation; retain gene_eyebrow_inner_width,historical definition exact; rig/combination requires visual validation,analysis_only
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2_1,gene_bs_eye_fold_2,"""eye_fold_2"" 13 ""eye_fold_2"" 13",active_template,gene_bs_eye_fold_shape,"""eye_fold_shape_pos"" 35 ""eye_fold_shape_pos"" 35",1952,independent_existing_morph,Restore independent 0..1 gene using existing bs_eye_fold_2; preserve both alleles and primary fold; audit neutral defaults globally,same attribute and historical range established; current visual identity not tested,analysis_only
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_13,gene_bs_eye_fold_2,"""eye_fold_2"" 51 ""eye_fold_2"" 51",active_template,gene_bs_eye_fold_shape,"""eye_fold_shape_pos"" 16 ""eye_fold_shape_pos"" 16",2952,independent_existing_morph,Restore independent 0..1 gene using existing bs_eye_fold_2; preserve both alleles and primary fold; audit neutral defaults globally,same attribute and historical range established; current visual identity not tested,analysis_only
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_1,gene_eye_size,"""eye_size"" 127 ""eye_size"" 127",active_template,gene_bs_eye_size,"""eye_size_pos"" 53 ""eye_size_pos"" 53",3745,legacy_animation,Restore independent historical gene and validated eye_size animation; retain existing gene_bs_eye_size,historical definition exact; visual compatibility unverified,analysis_only
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_1,gene_eye_shut_top,"""eye_shut_top"" 128 ""eye_shut_top"" 128",active_template,gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_pos"" 97 ""eye_upper_lid_size_pos"" 97",3746,legacy_animation,Restore independent historical gene and validated upper-lid animation; retain current upper-lid morph,historical definition exact; female historical activation differs,analysis_only
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_1,gene_eye_shut_bottom,"""eye_shut_bottom"" 125 ""eye_shut_bottom"" 125",active_template,gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0",3747,legacy_animation,Restore independent historical gene and validated lower-lid animation,historical definition exact; female historical activation differs,analysis_only
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_3,gene_eye_size,"""eye_size"" 127 ""eye_size"" 127",active_template,gene_bs_eye_size,"""eye_size_pos"" 53 ""eye_size_pos"" 53",3956,legacy_animation,Restore independent historical gene and validated eye_size animation; retain existing gene_bs_eye_size,historical definition exact; visual compatibility unverified,analysis_only
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_3,gene_eye_shut_top,"""eye_shut_top"" 128 ""eye_shut_top"" 128",active_template,gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_pos"" 97 ""eye_upper_lid_size_pos"" 97",3957,legacy_animation,Restore independent historical gene and validated upper-lid animation; retain current upper-lid morph,historical definition exact; female historical activation differs,analysis_only
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_3,gene_eye_shut_bottom,"""eye_shut_bottom"" 125 ""eye_shut_bottom"" 125",active_template,gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0",3958,legacy_animation,Restore independent historical gene and validated lower-lid animation,historical definition exact; female historical activation differs,analysis_only
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_6,gene_eye_size,"""eye_size"" 121 ""eye_size"" 121",active_template,gene_bs_eye_size,"""eye_size_neg"" 49 ""eye_size_neg"" 49",4166,legacy_animation,Restore independent historical gene and validated eye_size animation; retain existing gene_bs_eye_size,historical definition exact; visual compatibility unverified,analysis_only
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_6,gene_eye_shut_top,"""eye_shut_top"" 133 ""eye_shut_top"" 133",active_template,gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_pos"" 97 ""eye_upper_lid_size_pos"" 97",4167,legacy_animation,Restore independent historical gene and validated upper-lid animation; retain current upper-lid morph,historical definition exact; female historical activation differs,analysis_only
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_6,gene_eye_shut_bottom,"""eye_shut_bottom"" 97 ""eye_shut_bottom"" 97",active_template,gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0",4168,legacy_animation,Restore independent historical gene and validated lower-lid animation,historical definition exact; female historical activation differs,analysis_only
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_6,gene_forehead_inner_brow_width,"""inner_brow_width"" 132 ""inner_brow_width"" 132",active_template,gene_eyebrow_inner_width,"""eyebrow_inner_width_max"" 3 ""eyebrow_inner_width_max"" 3",4174,legacy_animation_and_morph,Restore historical three-attribute gene including brow animation; retain gene_eyebrow_inner_width,historical definition exact; rig/combination requires visual validation,analysis_only
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_6,gene_bs_eye_fold_2,"""eye_fold_2"" 12 ""eye_fold_2"" 12",active_template,gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 26 ""eye_fold_shape_neg"" 26",4178,independent_existing_morph,Restore independent 0..1 gene using existing bs_eye_fold_2; preserve both alleles and primary fold; audit neutral defaults globally,same attribute and historical range established; current visual identity not tested,analysis_only
common/dna_data/test_dna_stormlands.txt,Selmy_asoiaf_3,gene_eye_size,"""eye_size"" 122 ""eye_size"" 122",active_template,gene_bs_eye_size,"""eye_size_neg"" 39 ""eye_size_neg"" 39",4376,legacy_animation,Restore independent historical gene and validated eye_size animation; retain existing gene_bs_eye_size,historical definition exact; visual compatibility unverified,analysis_only
common/dna_data/test_dna_stormlands.txt,Selmy_asoiaf_3,gene_eye_shut_top,"""eye_shut_top"" 128 ""eye_shut_top"" 128",active_template,gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_pos"" 223 ""eye_upper_lid_size_pos"" 223",4377,legacy_animation,Restore independent historical gene and validated upper-lid animation; retain current upper-lid morph,historical definition exact; female historical activation differs,analysis_only
common/dna_data/test_dna_stormlands.txt,Selmy_asoiaf_3,gene_eye_shut_bottom,"""eye_shut_bottom"" 125 ""eye_shut_bottom"" 125",active_template,gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0",4378,legacy_animation,Restore independent historical gene and validated lower-lid animation,historical definition exact; female historical activation differs,analysis_only
common/dna_data/test_dna_stormlands.txt,Selmy_asoiaf_3,gene_bs_eye_fold_2,"""eye_fold_2"" 113 ""eye_fold_2"" 113",active_template,gene_bs_eye_fold_shape,"""eye_fold_shape_pos"" 61 ""eye_fold_shape_pos"" 61",4388,independent_existing_morph,Restore independent 0..1 gene using existing bs_eye_fold_2; preserve both alleles and primary fold; audit neutral defaults globally,same attribute and historical range established; current visual identity not tested,analysis_only
common/dna_data/test_dna_stormlands.txt,Trant_asoiaf_2,gene_eye_size,"""eye_size"" 113 ""eye_size"" 113",active_template,gene_bs_eye_size,"""eye_size_neg"" 81 ""eye_size_neg"" 81",4585,legacy_animation,Restore independent historical gene and validated eye_size animation; retain existing gene_bs_eye_size,historical definition exact; visual compatibility unverified,analysis_only
common/dna_data/test_dna_stormlands.txt,Trant_asoiaf_2,gene_eye_shut_top,"""eye_shut_top"" 127 ""eye_shut_top"" 127",active_template,gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_pos"" 225 ""eye_upper_lid_size_pos"" 225",4586,legacy_animation,Restore independent historical gene and validated upper-lid animation; retain current upper-lid morph,historical definition exact; female historical activation differs,analysis_only
common/dna_data/test_dna_stormlands.txt,Trant_asoiaf_2,gene_eye_shut_bottom,"""eye_shut_bottom"" 114 ""eye_shut_bottom"" 114",active_template,gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0",4587,legacy_animation,Restore independent historical gene and validated lower-lid animation,historical definition exact; female historical activation differs,analysis_only
common/dna_data/test_dna_stormlands.txt,Trant_asoiaf_2,gene_forehead_inner_brow_width,"""inner_brow_width"" 127 ""inner_brow_width"" 127",active_template,gene_eyebrow_inner_width,"""eyebrow_inner_width_max"" 12 ""eyebrow_inner_width_max"" 12",4593,legacy_animation_and_morph,Restore historical three-attribute gene including brow animation; retain gene_eyebrow_inner_width,historical definition exact; rig/combination requires visual validation,analysis_only
common/dna_data/test_dna_stormlands.txt,Trant_asoiaf_2,gene_bs_eye_fold_2,"""eye_fold_2"" 11 ""eye_fold_2"" 11",active_template,gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 255 ""eye_fold_shape_neg"" 255",4597,independent_existing_morph,Restore independent 0..1 gene using existing bs_eye_fold_2; preserve both alleles and primary fold; audit neutral defaults globally,same attribute and historical range established; current visual identity not tested,analysis_only
common/dna_data/test_dna_stormlands.txt,Cole_asoiaf_11,gene_bs_eye_fold_2,"""eye_fold_2"" 26 ""eye_fold_2"" 26",active_template,gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 119 ""eye_fold_shape_neg"" 119",4804,independent_existing_morph,Restore independent 0..1 gene using existing bs_eye_fold_2; preserve both alleles and primary fold; audit neutral defaults globally,same attribute and historical range established; current visual identity not tested,analysis_only
common/dna_data/test_dna_stormlands.txt,Melisandre_asoiaf_1,gene_eye_size,"""eye_size"" 124 ""eye_size"" 124",active_template,gene_bs_eye_size,"""eye_size_neg"" 209 ""eye_size_neg"" 209",4999,legacy_animation,Restore independent historical gene and validated eye_size animation; retain existing gene_bs_eye_size,historical definition exact; visual compatibility unverified,analysis_only
common/dna_data/test_dna_stormlands.txt,Melisandre_asoiaf_1,gene_eye_shut_top,"""eye_shut_top"" 127 ""eye_shut_top"" 127",active_template,gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_pos"" 187 ""eye_upper_lid_size_pos"" 187",5000,legacy_animation,Restore independent historical gene and validated upper-lid animation; retain current upper-lid morph,historical definition exact; female historical activation differs,analysis_only
common/dna_data/test_dna_stormlands.txt,Melisandre_asoiaf_1,gene_eye_shut_bottom,"""eye_shut_bottom"" 110 ""eye_shut_bottom"" 110",active_template,gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0",5001,legacy_animation,Restore independent historical gene and validated lower-lid animation,historical definition exact; female historical activation differs,analysis_only
common/dna_data/test_dna_stormlands.txt,Melisandre_asoiaf_1,gene_forehead_inner_brow_width,"""inner_brow_width"" 140 ""inner_brow_width"" 140",active_template,gene_eyebrow_inner_width,"""eyebrow_inner_width_max"" 0 ""eyebrow_inner_width_max"" 0",5007,legacy_animation_and_morph,Restore historical three-attribute gene including brow animation; retain gene_eyebrow_inner_width,historical definition exact; rig/combination requires visual validation,analysis_only
common/dna_data/test_dna_stormlands.txt,Melisandre_asoiaf_1,gene_bs_eye_fold_2,"""eye_fold_2"" 16 ""eye_fold_2"" 16",active_template,gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 125 ""eye_fold_shape_neg"" 125",5011,independent_existing_morph,Restore independent 0..1 gene using existing bs_eye_fold_2; preserve both alleles and primary fold; audit neutral defaults globally,same attribute and historical range established; current visual identity not tested,analysis_only
common/dna_data/test_dna_stormlands.txt,Seaworth_asoiaf_1,gene_eye_size,"""eye_size"" 127 ""eye_size"" 127",active_template,gene_bs_eye_size,"""eye_size_neg"" 143 ""eye_size_neg"" 143",5208,legacy_animation,Restore independent historical gene and validated eye_size animation; retain existing gene_bs_eye_size,historical definition exact; visual compatibility unverified,analysis_only
common/dna_data/test_dna_stormlands.txt,Seaworth_asoiaf_1,gene_eye_shut_top,"""eye_shut_top"" 130 ""eye_shut_top"" 130",active_template,gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_pos"" 11 ""eye_upper_lid_size_pos"" 11",5209,legacy_animation,Restore independent historical gene and validated upper-lid animation; retain current upper-lid morph,historical definition exact; female historical activation differs,analysis_only
common/dna_data/test_dna_stormlands.txt,Seaworth_asoiaf_1,gene_eye_shut_bottom,"""eye_shut_bottom"" 142 ""eye_shut_bottom"" 142",active_template,gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0",5210,legacy_animation,Restore independent historical gene and validated lower-lid animation,historical definition exact; female historical activation differs,analysis_only
common/dna_data/test_dna_stormlands.txt,Seaworth_asoiaf_1,gene_bs_eye_fold_2,"""eye_fold_2"" 86 ""eye_fold_2"" 86",active_template,gene_bs_eye_fold_shape,"""eye_fold_shape_pos"" 5 ""eye_fold_shape_pos"" 5",5220,independent_existing_morph,Restore independent 0..1 gene using existing bs_eye_fold_2; preserve both alleles and primary fold; audit neutral defaults globally,same attribute and historical range established; current visual identity not tested,analysis_only
common/dna_data/test_dna_vale.txt,Arryn_asoiaf_3,gene_eye_size,"""eye_size"" 117 ""eye_size"" 117",active_template,gene_bs_eye_size,"""eye_size_neg"" 75 ""eye_size_neg"" 75",557,legacy_animation,Restore independent historical gene and validated eye_size animation; retain existing gene_bs_eye_size,historical definition exact; visual compatibility unverified,analysis_only
common/dna_data/test_dna_vale.txt,Arryn_asoiaf_3,gene_eye_shut_top,"""eye_shut_top"" 135 ""eye_shut_top"" 135",active_template,gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_pos"" 24 ""eye_upper_lid_size_pos"" 24",558,legacy_animation,Restore independent historical gene and validated upper-lid animation; retain current upper-lid morph,historical definition exact; female historical activation differs,analysis_only
common/dna_data/test_dna_vale.txt,Arryn_asoiaf_3,gene_eye_shut_bottom,"""eye_shut_bottom"" 114 ""eye_shut_bottom"" 114",active_template,gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0",559,legacy_animation,Restore independent historical gene and validated lower-lid animation,historical definition exact; female historical activation differs,analysis_only
common/dna_data/test_dna_vale.txt,Arryn_asoiaf_3,gene_bs_eye_fold_2,"""eye_fold_2"" 112 ""eye_fold_2"" 112",active_template,gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 174 ""eye_fold_shape_neg"" 174",569,independent_existing_morph,Restore independent 0..1 gene using existing bs_eye_fold_2; preserve both alleles and primary fold; audit neutral defaults globally,same attribute and historical range established; current visual identity not tested,analysis_only
common/dna_data/test_dna_vale.txt,Baelish_asoiaf_2,gene_eye_size,"""eye_size"" 115 ""eye_size"" 115",active_template,gene_bs_eye_size,"""eye_size_neg"" 95 ""eye_size_neg"" 95",1559,legacy_animation,Restore independent historical gene and validated eye_size animation; retain existing gene_bs_eye_size,historical definition exact; visual compatibility unverified,analysis_only
common/dna_data/test_dna_vale.txt,Baelish_asoiaf_2,gene_eye_shut_top,"""eye_shut_top"" 130 ""eye_shut_top"" 130",active_template,gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_pos"" 103 ""eye_upper_lid_size_pos"" 103",1560,legacy_animation,Restore independent historical gene and validated upper-lid animation; retain current upper-lid morph,historical definition exact; female historical activation differs,analysis_only
common/dna_data/test_dna_vale.txt,Baelish_asoiaf_2,gene_eye_shut_bottom,"""eye_shut_bottom"" 112 ""eye_shut_bottom"" 112",active_template,gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0",1561,legacy_animation,Restore independent historical gene and validated lower-lid animation,historical definition exact; female historical activation differs,analysis_only
common/dna_data/test_dna_vale.txt,Baelish_asoiaf_2,gene_forehead_inner_brow_width,"""inner_brow_width"" 136 ""inner_brow_width"" 136",active_template,gene_eyebrow_inner_width,"""eyebrow_inner_width_max"" 4 ""eyebrow_inner_width_max"" 4",1567,legacy_animation_and_morph,Restore historical three-attribute gene including brow animation; retain gene_eyebrow_inner_width,historical definition exact; rig/combination requires visual validation,analysis_only
common/dna_data/test_dna_vale.txt,Royce_asoiaf_37,gene_bs_eye_fold_2,"""eye_fold_2"" 129 ""eye_fold_2"" 129",active_template,gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 161 ""eye_fold_shape_neg"" 161",1778,independent_existing_morph,Restore independent 0..1 gene using existing bs_eye_fold_2; preserve both alleles and primary fold; audit neutral defaults globally,same attribute and historical range established; current visual identity not tested,analysis_only
common/dna_data/test_dna_vale.txt,Royce_asoiaf_1,gene_eye_size,"""eye_size"" 112 ""eye_size"" 112",active_template,gene_bs_eye_size,"""eye_size_neg"" 171 ""eye_size_neg"" 171",1973,legacy_animation,Restore independent historical gene and validated eye_size animation; retain existing gene_bs_eye_size,historical definition exact; visual compatibility unverified,analysis_only
common/dna_data/test_dna_vale.txt,Royce_asoiaf_1,gene_eye_shut_top,"""eye_shut_top"" 130 ""eye_shut_top"" 130",active_template,gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_pos"" 101 ""eye_upper_lid_size_pos"" 101",1974,legacy_animation,Restore independent historical gene and validated upper-lid animation; retain current upper-lid morph,historical definition exact; female historical activation differs,analysis_only
common/dna_data/test_dna_vale.txt,Royce_asoiaf_1,gene_eye_shut_bottom,"""eye_shut_bottom"" 136 ""eye_shut_bottom"" 136",active_template,gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0",1975,legacy_animation,Restore independent historical gene and validated lower-lid animation,historical definition exact; female historical activation differs,analysis_only
common/dna_data/test_dna_vale.txt,Royce_asoiaf_1,gene_bs_eye_fold_2,"""eye_fold_2"" 68 ""eye_fold_2"" 68",active_template,gene_bs_eye_fold_shape,"""eye_fold_shape_pos"" 47 ""eye_fold_shape_pos"" 47",1985,independent_existing_morph,Restore independent 0..1 gene using existing bs_eye_fold_2; preserve both alleles and primary fold; audit neutral defaults globally,same attribute and historical range established; current visual identity not tested,analysis_only
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_59,gene_bs_eye_fold_2,"""eye_fold_2"" 119 ""eye_fold_2"" 119",active_template,gene_bs_eye_fold_shape,"""eye_fold_shape_pos"" 123 ""eye_fold_shape_pos"" 123",2757,independent_existing_morph,Restore independent 0..1 gene using existing bs_eye_fold_2; preserve both alleles and primary fold; audit neutral defaults globally,same attribute and historical range established; current visual identity not tested,analysis_only
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_63,gene_bs_eye_fold_2,"""eye_fold_2"" 76 ""eye_fold_2"" 76",active_template,gene_bs_eye_fold_shape,"""eye_fold_shape_pos"" 9 ""eye_fold_shape_pos"" 9",3370,independent_existing_morph,Restore independent 0..1 gene using existing bs_eye_fold_2; preserve both alleles and primary fold; audit neutral defaults globally,same attribute and historical range established; current visual identity not tested,analysis_only
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_67,gene_bs_eye_fold_2,"""eye_fold_2"" 158 ""eye_fold_2"" 158",active_template,gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 13 ""eye_fold_shape_neg"" 13",3985,independent_existing_morph,Restore independent 0..1 gene using existing bs_eye_fold_2; preserve both alleles and primary fold; audit neutral defaults globally,same attribute and historical range established; current visual identity not tested,analysis_only
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_70,gene_bs_eye_fold_2,"""eye_fold_2"" 81 ""eye_fold_2"" 81",active_template,gene_bs_eye_fold_shape,"""eye_fold_shape_pos"" 47 ""eye_fold_shape_pos"" 47",4786,independent_existing_morph,Restore independent 0..1 gene using existing bs_eye_fold_2; preserve both alleles and primary fold; audit neutral defaults globally,same attribute and historical range established; current visual identity not tested,analysis_only
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_79,gene_bs_eye_fold_2,"""eye_fold_2"" 135 ""eye_fold_2"" 135",active_template,gene_bs_eye_fold_shape,"""eye_fold_shape_pos"" 139 ""eye_fold_shape_pos"" 139",6006,independent_existing_morph,Restore independent 0..1 gene using existing bs_eye_fold_2; preserve both alleles and primary fold; audit neutral defaults globally,same attribute and historical range established; current visual identity not tested,analysis_only
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_120,gene_eye_size,"""eye_size"" 119 ""eye_size"" 119",active_template,gene_bs_eye_size,"""eye_size_neg"" 146 ""eye_size_neg"" 146",8773,legacy_animation,Restore independent historical gene and validated eye_size animation; retain existing gene_bs_eye_size,historical definition exact; visual compatibility unverified,analysis_only
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_120,gene_eye_shut_top,"""eye_shut_top"" 148 ""eye_shut_top"" 148",active_template,gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_pos"" 157 ""eye_upper_lid_size_pos"" 157",8774,legacy_animation,Restore independent historical gene and validated upper-lid animation; retain current upper-lid morph,historical definition exact; female historical activation differs,analysis_only
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_120,gene_eye_shut_bottom,"""eye_shut_bottom"" 107 ""eye_shut_bottom"" 107",active_template,gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0",8775,legacy_animation,Restore independent historical gene and validated lower-lid animation,historical definition exact; female historical activation differs,analysis_only
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_120,gene_forehead_inner_brow_width,"""inner_brow_width"" 136 ""inner_brow_width"" 136",active_template,gene_eyebrow_inner_width,"""eyebrow_inner_width_max"" 11 ""eyebrow_inner_width_max"" 11",8781,legacy_animation_and_morph,Restore historical three-attribute gene including brow animation; retain gene_eyebrow_inner_width,historical definition exact; rig/combination requires visual validation,analysis_only
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_122,gene_bs_eye_fold_2,"""eye_fold_2"" 124 ""eye_fold_2"" 124",active_template,gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 49 ""eye_fold_shape_neg"" 49",8992,independent_existing_morph,Restore independent 0..1 gene using existing bs_eye_fold_2; preserve both alleles and primary fold; audit neutral defaults globally,same attribute and historical range established; current visual identity not tested,analysis_only
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_126,gene_bs_eye_fold_2,"""eye_fold_2"" 107 ""eye_fold_2"" 107",active_template,gene_bs_eye_fold_shape,"""eye_fold_shape_pos"" 81 ""eye_fold_shape_pos"" 81",9197,independent_existing_morph,Restore independent 0..1 gene using existing bs_eye_fold_2; preserve both alleles and primary fold; audit neutral defaults globally,same attribute and historical range established; current visual identity not tested,analysis_only
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_hh_10,gene_bs_eye_fold_2,"""eye_fold_2"" 119 ""eye_fold_2"" 119",active_template,gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 39 ""eye_fold_shape_neg"" 39",9402,independent_existing_morph,Restore independent 0..1 gene using existing bs_eye_fold_2; preserve both alleles and primary fold; audit neutral defaults globally,same attribute and historical range established; current visual identity not tested,analysis_only
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_3,gene_eye_size,"""eye_size"" 128 ""eye_size"" 128",active_template,gene_bs_eye_size,"""eye_size_pos"" 33 ""eye_size_pos"" 33",10810,legacy_animation,Restore independent historical gene and validated eye_size animation; retain existing gene_bs_eye_size,historical definition exact; visual compatibility unverified,analysis_only
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_3,gene_eye_shut_top,"""eye_shut_top"" 150 ""eye_shut_top"" 150",active_template,gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_pos"" 108 ""eye_upper_lid_size_pos"" 108",10811,legacy_animation,Restore independent historical gene and validated upper-lid animation; retain current upper-lid morph,historical definition exact; female historical activation differs,analysis_only
