"Key","MainFile","MainLine","TranslationFile","TranslationLine","English","Russian","BuiltinRussian"
"ntc_find_lost_crown_event.4.b","localization/replace/english/ntc_find_lost_crowns_events_l_english.yml","51","localization/russian/ntc_find_lost_crowns_events_l_russian.yml","51","""Perhaps some things are better left lost.""","«Возможно, некоторым вещам лучше оставаться утраченными»",
"ntc_find_lost_crown_event.4.b.gave_up","localization/replace/english/ntc_find_lost_crowns_events_l_english.yml","52","localization/russian/ntc_find_lost_crowns_events_l_russian.yml","52","Give up on ever finding the lost crown of Roland Arryn again.","Навсегда отказаться от поисков утраченной короны Роланда Аррена.",
"ntc_find_lost_crown_event.4.desc","localization/replace/english/ntc_find_lost_crowns_events_l_english.yml","49","localization/russian/ntc_find_lost_crowns_events_l_russian.yml","49","A hollow sense of failure and loss grips through me as I witness the vile enemy leader fleeing with the the lost crown of Roland Arryn. Though I send men after him, he manages to get away, leaving me filled with fury.","Пустое чувство поражения и утраты сжимает мне грудь, когда я вижу, как мерзкий вражеский вожак уносит утраченную корону Роланда Аррена. Я посылаю людей в погоню, но ему удаётся уйти, оставив меня кипеть от ярости.",
"ntc_find_lost_crown_event.4.t","localization/replace/english/ntc_find_lost_crowns_events_l_english.yml","48","localization/russian/ntc_find_lost_crowns_events_l_russian.yml","48","$ntc_find_lost_crown_failure_prefix$ Failed to retrieve the Lost Crown of Roland Arryn","$ntc_find_lost_crown_failure_prefix$ Утраченную корону Роланда Аррена вернуть не удалось",
"ntc_find_lost_crown_event.5.a","localization/replace/english/ntc_find_lost_crowns_events_l_english.yml","56","localization/russian/ntc_find_lost_crowns_events_l_russian.yml","56","""They have given us no choice but to fight! Let us make them regret it.""","«Они не оставили нам выбора. Заставим их пожалеть об этом!»",
"ntc_find_lost_crown_event.5.a.death","localization/replace/english/ntc_find_lost_crowns_events_l_english.yml","63","localization/russian/ntc_find_lost_crowns_events_l_russian.yml","63","You are killed by the mountain clansmen!","Вас убивают горные кланники!",
"ntc_find_lost_crown_event.5.a.death.desc","localization/replace/english/ntc_find_lost_crowns_events_l_english.yml","64","localization/russian/ntc_find_lost_crowns_events_l_russian.yml","64","The leader of the mountain clansmen manages to strike you a fatal blow! Your fate is the same as Roland Arryn's!","Вожак горных кланников наносит вам смертельный удар! Ваша судьба повторяет судьбу Роланда Аррена.",
"ntc_find_lost_crown_event.5.a.failure","localization/replace/english/ntc_find_lost_crowns_events_l_english.yml","59","localization/russian/ntc_find_lost_crowns_events_l_russian.yml","59","The leader of the mountain clansmen has fled! Craven!","Вожак горных кланников сбежал! Трус!",
"ntc_find_lost_crown_event.5.a.failure.desc","localization/replace/english/ntc_find_lost_crowns_events_l_english.yml","60","localization/russian/ntc_find_lost_crowns_events_l_russian.yml","60","The leader of the mountain clansmen manages to run away, taking the lost Crown of Roland Arryn with him.","Вожаку горных кланников удаётся бежать, прихватив с собой утраченную корону Роланда Аррена.",
"ntc_find_lost_crown_event.5.a.success","localization/replace/english/ntc_find_lost_crowns_events_l_english.yml","57","localization/russian/ntc_find_lost_crowns_events_l_russian.yml","57","We have defeated them!","Мы разбили их!",
"ntc_find_lost_crown_event.5.a.success.desc","localization/replace/english/ntc_find_lost_crowns_events_l_english.yml","58","localization/russian/ntc_find_lost_crowns_events_l_russian.yml","58","You and your valiant forces manage to repel the mountain clansmen and secure the lost Crown of Roland Arryn.","Вы и ваши доблестные воины отбивают натиск горных кланников и завладевают утраченной Короной Роланда Аррена.",
"ntc_find_lost_crown_event.5.a.wounded","localization/replace/english/ntc_find_lost_crowns_events_l_english.yml","61","localization/russian/ntc_find_lost_crowns_events_l_russian.yml","61","The leader of the mountain clansmen has fled while you find yourself wounded!","Вожак горных кланников сбежал, а вы ранены!",
"ntc_find_lost_crown_event.5.a.wounded.desc","localization/replace/english/ntc_find_lost_crowns_events_l_english.yml","62","localization/russian/ntc_find_lost_crowns_events_l_russian.yml","62","The leader of the mountain clansmen manages to run away, taking the lost Crown of Roland Arryn with him, while you lie wounded and bleeding.","Вожаку горных кланников удаётся бежать, прихватив с собой утраченную корону Роланда Аррена, а вы остаётесь лежать в крови.",
"ntc_find_lost_crown_event.5.a.woundedsuccess","localization/replace/english/ntc_find_lost_crowns_events_l_english.yml","65","localization/russian/ntc_find_lost_crowns_events_l_russian.yml","65","Despite suffering wounds, we have defeated them!","Несмотря на раны, мы разбили их!",
"ntc_find_lost_crown_event.5.a.woundedsuccess.desc","localization/replace/english/ntc_find_lost_crowns_events_l_english.yml","66","localization/russian/ntc_find_lost_crowns_events_l_russian.yml","66","You and your valiant forces manage to repel the mountain clansmen and secure the lost Crown of Roland Arryn, though you find yourself wounded in the end.","Вы и ваши доблестные воины отбивают натиск горных кланников и завладевают утраченной Короной Роланда Аррена, хотя к концу битвы вы сами оказываетесь ранены.",
"ntc_find_lost_crown_event.5.b","localization/replace/english/ntc_find_lost_crowns_events_l_english.yml","68","localization/russian/ntc_find_lost_crowns_events_l_russian.yml","68","""Attack! Let them wish they had sought peace!""","«В атаку! Пусть пожалеют, что не приняли мир!»",
"ntc_find_lost_crown_event.5.b.failure","localization/replace/english/ntc_find_lost_crowns_events_l_english.yml","71","localization/russian/ntc_find_lost_crowns_events_l_russian.yml","71","The leader of the mountain clansmen has fled! Craven!","Вожак горных кланников сбежал! Трус!",
"ntc_find_lost_crown_event.5.b.failure.desc","localization/replace/english/ntc_find_lost_crowns_events_l_english.yml","72","localization/russian/ntc_find_lost_crowns_events_l_russian.yml","72","The leader of the mountain clansmen manages to run away, taking the lost Crown of Roland Arryn with him.","Вожаку горных кланников удаётся бежать, прихватив с собой утраченную корону Роланда Аррена.",
"ntc_find_lost_crown_event.5.b.success","localization/replace/english/ntc_find_lost_crowns_events_l_english.yml","69","localization/russian/ntc_find_lost_crowns_events_l_russian.yml","69","My men have defeated the vile foe!","Мои люди разбили мерзкого врага!",
"ntc_find_lost_crown_event.5.b.success.desc","localization/replace/english/ntc_find_lost_crowns_events_l_english.yml","70","localization/russian/ntc_find_lost_crowns_events_l_russian.yml","70","Your valiant forces manage to repel the mountain clansmen and secured the lost Crown of Roland Arryn.","Ваши доблестные воины отбивают натиск горных кланников и завладевают утраченной Короной Роланда Аррена.",
"ntc_find_lost_crown_event.5.desc","localization/replace/english/ntc_find_lost_crowns_events_l_english.yml","55","localization/russian/ntc_find_lost_crowns_events_l_russian.yml","55","My attempts to bring things to a peaceful end it would seem have ended in failure, for despite my attempts at diplomacy the enemy leader [clansman_bandit.GetWomanMan] decides to spit in my direction and spats out, ""You think we'd let you pass in peace Andal scum?"" \n\nEncouraged by the chance of battle, the mountain clansmen behind the foul leader let out a yell of fury and bloodlust, seemingly ready and willing to spear us all through. As they yell I feel a shiver of dread for I know now that any chance for a peaceful end to this encounter has past. \n\nThus I reluctantly step back as my men ready their swords, knowing now deep in my heart that both our fate and the future of the Crown of Roland Arryn shall be decided in blood.","Похоже, мои попытки завершить дело миром провалились: несмотря на все дипломатические усилия, [clansman_bandit.GetWomanMan] во главе противников плюёт в мою сторону и бросает: «Думаешь, мы дадим тебе пройти с миром, андальская падаль?» \n\nВоодушевлённые близостью битвы, горные кланники за спиной своего гнусного вожака испускают вопль ярости и кровожадности — они явно готовы пронзить нас всех копьями. От их крика меня пробирает дрожь: теперь я знаю, что всякая надежда на мирный исход утрачена. \n\nЯ нехотя отступаю, пока мои люди обнажают мечи, и понимаю в глубине сердца: и наша судьба, и будущее Короны Роланда Аррена решатся кровью.",
"ntc_find_lost_crown_event.5.t","localization/replace/english/ntc_find_lost_crowns_events_l_english.yml","54","localization/russian/ntc_find_lost_crowns_events_l_russian.yml","54","$ntc_find_lost_crown_danger_prefix$ Battle for the Lost Crown of Roland Arryn","$ntc_find_lost_crown_danger_prefix$ Битва за утраченную корону Роланда Аррена",
"ntc_find_lost_crown_event.6.a","localization/replace/english/ntc_find_lost_crowns_events_l_english.yml","76","localization/russian/ntc_find_lost_crowns_events_l_russian.yml","76","""Honestly men, it's just an old crown.""","«Говоря начистоту, это всего лишь старая корона»",
"ntc_find_lost_crown_event.6.a.gave_up_crown","localization/replace/english/ntc_find_lost_crowns_events_l_english.yml","77","localization/russian/ntc_find_lost_crowns_events_l_russian.yml","77","Let the crown remain forever lost, even if it means the people of the Vale will forever curse me.","Позволить короне навсегда остаться утраченной, даже если жители Долины будут вечно проклинать ваше имя.",
"ntc_find_lost_crown_event.6.b","localization/replace/english/ntc_find_lost_crowns_events_l_english.yml","78","localization/russian/ntc_find_lost_crowns_events_l_russian.yml","78","""At least we know it still exists.""","«По крайней мере, теперь мы знаем, что она всё ещё существует»",
"ntc_find_lost_crown_event.6.b.ignored_crown","localization/replace/english/ntc_find_lost_crowns_events_l_english.yml","79","localization/russian/ntc_find_lost_crowns_events_l_russian.yml","79","Though they might curse my name, the hope for finding the lost crown remains.","Пусть они проклинают ваше имя — надежда найти утраченную корону ещё остаётся.",
"ntc_find_lost_crown_event.6.desc","localization/replace/english/ntc_find_lost_crowns_events_l_english.yml","75","localization/russian/ntc_find_lost_crowns_events_l_russian.yml","75","Despite the shame of it, I chose to try and negotiate for a safe passage through the mountain but make no move to demand the lost crown. The mountain clan leader, no doubt relishing our humiliation, gives us a vile grin and allows us to barter for our lives and free passage. \n\nAs we move forward along, I cannot help but feel the disapproving stares of my men, damning me for allowing the fabled ancient lost crown of the great Vale King to remain in the hands of our people's ancient bitter enemies.","Как ни стыдно это признавать, я предпочитаю договориться о безопасном проходе через горы и не требовать утраченную корону. Вожак горного клана, явно наслаждаясь нашим унижением, мерзко ухмыляется и позволяет нам выторговать себе жизнь и свободный путь. \n\nПока мы идём дальше, я чувствую на себе неодобрительные взгляды своих людей. Они проклинают меня за то, что я позволил легендарной древней короне великого короля Долины остаться в руках давних заклятых врагов нашего народа.",
"ntc_find_lost_crown_event.6.t","localization/replace/english/ntc_find_lost_crowns_events_l_english.yml","74","localization/russian/ntc_find_lost_crowns_events_l_russian.yml","74","$ntc_find_lost_crown_failed_victory_prefix$ Failed to retrieve the Lost Crown of Roland Arryn","$ntc_find_lost_crown_failed_victory_prefix$ Утраченную корону Роланда Аррена вернуть не удалось",
"ntc_find_lost_crown_event.7.a","localization/replace/english/ntc_find_lost_crowns_events_l_english.yml","83","localization/russian/ntc_find_lost_crowns_events_l_russian.yml","83","""I'm glad they saw sense.""","«Рад, что они всё же вняли разуму»",
"ntc_find_lost_crown_event.7.a.gained_crown","localization/replace/english/ntc_find_lost_crowns_events_l_english.yml","84","localization/russian/ntc_find_lost_crowns_events_l_russian.yml","84","I will surely be famed throughout the Vale for finding this crown.","Вы наверняка прославитесь на всю Долину как тот, кто нашёл эту корону.",
"ntc_find_lost_crown_event.7.desc","localization/replace/english/ntc_find_lost_crowns_events_l_english.yml","82","localization/russian/ntc_find_lost_crowns_events_l_russian.yml","82","As my men raise their weapons, the enemy leader [clansman_bandit.GetWomanMan] seems to grow cold feet, as they proceed to eye us warily. Realizing that victory will not be so easy for the clansmen, [clansman_bandit.GetWomanMan] retrieves the Lost Crown of Roland Arryn from their head and presents it to us, a grimace on their face. \n\n""It seems you win today Andal devil. Here be your bloody crown."" \n\nGrinning as I feel the crown in my hands at it is passed to me, I raise it in the air as my men give a cry of victory.","Когда мои люди поднимают оружие, [clansman_bandit.GetWomanMan] во главе врагов, кажется, теряет решимость и начинает настороженно коситься на нас. Понимая, что победа не достанется кланникам легко, [clansman_bandit.GetWomanMan] снимает с головы Утраченную корону Роланда Аррена и с гримасой протягивает её нам. \n\n«Похоже, сегодня ты победил, андальский дьявол. Вот твоя проклятая корона». \n\nЯ улыбаюсь, чувствуя тяжесть короны в руках, и поднимаю её высоко, пока мои люди издают победный клич.",
"ntc_find_lost_crown_event.7.t","localization/replace/english/ntc_find_lost_crowns_events_l_english.yml","81","localization/russian/ntc_find_lost_crowns_events_l_russian.yml","81","$ntc_find_lost_crown_success_prefix$ Negotiated for the Lost Crown of Roland Arryn","$ntc_find_lost_crown_success_prefix$ Утраченная корона Роланда Аррена получена без боя",
"ntc_find_lost_crown_event.8.a","localization/replace/english/ntc_find_lost_crowns_events_l_english.yml","88","localization/russian/ntc_find_lost_crowns_events_l_russian.yml","88","""How could it have ended this way?!""","«Как всё могло так закончиться?!»",
"ntc_find_lost_crown_event.8.death","localization/replace/english/ntc_find_lost_crowns_events_l_english.yml","89","localization/russian/ntc_find_lost_crowns_events_l_russian.yml","89","Your fate it seems is the same as Roland Arryn's.","Похоже, ваша судьба повторяет судьбу Роланда Аррена.",
"ntc_find_lost_crown_event.8.desc","localization/replace/english/ntc_find_lost_crowns_events_l_english.yml","87","localization/russian/ntc_find_lost_crowns_events_l_russian.yml","87","As the chaos of battle rages around me, I realize to my horror that my men are losing! \n\nSuddenly a sharp pain emerges from my side as the blade of a axe has now lodged itself there. Coughing up blood, I look to see the clansman leader [clansman_bandit.GetWomanMan] giving me a bloodcurdling grin as they tell me, ""You die today Andal dog!"" \n\nAs my vision begins to blacken and the Stranger prepares to take me into his embrace, I see the last of my men retreat while the clansmen leader, the lost crown of Roland Arryn upon their head, raises their axe for one final swing.","Вокруг бушует хаос битвы, и я с ужасом понимаю: мои люди проигрывают! \n\nВнезапно бок пронзает резкая боль — в моём теле застряло лезвие топора. Кашляя кровью, я поднимаю взгляд и вижу, как [clansman_bandit.GetWomanMan] во главе кланников скалится леденящей кровь ухмылкой: «Сегодня ты умрёшь, андальский пёс!»\n\nЗрение темнеет, Незнакомец уже готовится заключить меня в свои объятия, а я вижу, как последние мои люди отступают. Вожак кланников, с утраченной короной Роланда Аррена на голове, заносит топор для последнего удара.",
"ntc_find_lost_crown_event.8.t","localization/replace/english/ntc_find_lost_crowns_events_l_english.yml","86","localization/russian/ntc_find_lost_crowns_events_l_russian.yml","86","$ntc_find_lost_crown_death_prefix$ Death in the Battle for the Lost Crown","$ntc_find_lost_crown_death_prefix$ Смерть в битве за утраченную корону",
"ntc_find_lost_crown_failed_victory_prefix","localization/replace/english/ntc_find_lost_crowns_events_l_english.yml","7","localization/russian/ntc_find_lost_crowns_events_l_russian.yml","7","Pyrric Victory:","Пиррова победа:",
"ntc_find_lost_crown_failure_prefix","localization/replace/english/ntc_find_lost_crowns_events_l_english.yml","6","localization/russian/ntc_find_lost_crowns_events_l_russian.yml","6","Failure:","Провал:",
"ntc_find_lost_crown_success_prefix","localization/replace/english/ntc_find_lost_crowns_events_l_english.yml","5","localization/russian/ntc_find_lost_crowns_events_l_russian.yml","5","Success:","Успех:",
"ntc_regained_roland_crown_opinion","localization/replace/english/ntc_opinions_l_english.yml","5","localization/russian/ntc_opinions_l_russian.yml","5","Found the Lost Crown of Roland Arryn","Найдена утраченная корона Роланда Аррена",
"orysbaratheon_crown_description","localization/replace/english/ntc_artifacts_l_english.yml","240","localization/russian/ntc_artifacts_l_russian.yml","223","A crown made for Orys Baratheon, the bastard brother of Aegon the Conqueror and founder of House Baratheon. A gold and iron crown, it features golden stag horns and golden dragon heads as well as three red rubies bordered by gold.","Корона, сделанная для Ориса Баратеона, внебрачного брата Эйгона Завоевателя и основателя дома Баратеонов. Этот венец из золота и железа украшен золотыми оленьими рогами, золотыми драконьими головами и тремя красными рубинами в золотой оправе.",
"orysbaratheon_crown_generic_description","localization/replace/english/ntc_artifacts_l_english.yml","243","localization/russian/ntc_artifacts_l_russian.yml","225","A crown made to represent the union of House Baratheon and House Targaryen, this gold and iron crown features golden stag horns and golden dragon heads as well as three red rubies bordered by gold.","Корона, созданная как знак союза домов Баратеонов и Таргариенов. Эта корона из золота и железа украшена золотыми оленьими рогами, золотыми драконьими головами и тремя красными рубинами в золотой оправе.",
"orysbaratheon_crown_generic_name","localization/replace/english/ntc_artifacts_l_english.yml","242","localization/russian/ntc_artifacts_l_russian.yml","224","Crown of the Fire Stag","Корона Огненного Оленя",
"orysbaratheon_crown_name","localization/replace/english/ntc_artifacts_l_english.yml","239","localization/russian/ntc_artifacts_l_russian.yml","222","Crown of Orys Baratheon","Корона Ориса Баратеона",
"PORTRAIT_MODIFIER_custom_headgear_aegon_variant_1","localization/replace/english/agot_portraits/agot_westeroscrowns_portrait_modifiers_l_english.yml","479","localization/russian/agot_westeroscrowns_portrait_modifiers_l_russian.yml","469","@Crowns_of_Westeros_icon! Conqueror's Silver and Sapphire Crown","@Crowns_of_Westeros_icon! Серебряно-сапфировая корона Завоевателя",
"PORTRAIT_MODIFIER_custom_headgear_aegon_variant_2","localization/replace/english/agot_portraits/agot_westeroscrowns_portrait_modifiers_l_english.yml","482","localization/russian/agot_westeroscrowns_portrait_modifiers_l_russian.yml","472","@Crowns_of_Westeros_icon! Conqueror's Gold and Emerald Crown","@Crowns_of_Westeros_icon! Золото-изумрудная корона Завоевателя",
"PORTRAIT_MODIFIER_custom_headgear_aegon_variant_3","localization/replace/english/agot_portraits/agot_westeroscrowns_portrait_modifiers_l_english.yml","485","localization/russian/agot_westeroscrowns_portrait_modifiers_l_russian.yml","475","@Crowns_of_Westeros_icon! Conqueror's Bronze and Ruby Crown","@Crowns_of_Westeros_icon! Бронзово-рубиновая корона Завоевателя",
"PORTRAIT_MODIFIER_custom_headgear_aegon_variant_4","localization/replace/english/agot_portraits/agot_westeroscrowns_portrait_modifiers_l_english.yml","488","localization/russian/agot_westeroscrowns_portrait_modifiers_l_russian.yml","478","@Crowns_of_Westeros_icon! Conqueror's Gold and Multi-Gem Crown","@Crowns_of_Westeros_icon! Золотая корона Завоевателя с самоцветами",
"PORTRAIT_MODIFIER_custom_headgear_aegonblackfyre_crown","localization/replace/english/agot_portraits/agot_westeroscrowns_portrait_modifiers_l_english.yml","25","localization/russian/agot_westeroscrowns_portrait_modifiers_l_russian.yml","25","@Crowns_of_Westeros_icon! Aegon Blackfyre's Crown","@Crowns_of_Westeros_icon! Корона Эйгона Блэкфайра",
"PORTRAIT_MODIFIER_custom_headgear_aegonsonofjaehaerys_crown","localization/replace/english/agot_portraits/agot_westeroscrowns_portrait_modifiers_l_english.yml","104","localization/russian/agot_westeroscrowns_portrait_modifiers_l_russian.yml","102","@Crowns_of_Westeros_icon! Aegon, Son of Jaehaerys I's Crown","@Crowns_of_Westeros_icon! Корона Эйгона Таргариена, сына Джейхейриса I",
"PORTRAIT_MODIFIER_custom_headgear_aegontheuncrowned_crown","localization/replace/english/agot_portraits/agot_westeroscrowns_portrait_modifiers_l_english.yml","27","localization/russian/agot_westeroscrowns_portrait_modifiers_l_russian.yml","27","@Crowns_of_Westeros_icon! Aegon the Uncrowned's Crown","@Crowns_of_Westeros_icon! Корона Эйгона Некоронованного",
"PORTRAIT_MODIFIER_custom_headgear_aegonvi_crown","localization/replace/english/agot_portraits/agot_westeroscrowns_portrait_modifiers_l_english.yml","13","localization/russian/agot_westeroscrowns_portrait_modifiers_l_russian.yml","13","@Crowns_of_Westeros_icon! Aegon VI's Crown","@Crowns_of_Westeros_icon! Корона Эйгона VI",
"PORTRAIT_MODIFIER_custom_headgear_aemma_tiara","localization/replace/english/agot_portraits/agot_westeroscrowns_portrait_modifiers_l_english.yml","304","localization/russian/agot_westeroscrowns_portrait_modifiers_l_russian.yml","294","@Crowns_of_Westeros_icon! Queen Aemma Arryn's Tiara (Targaryen/Arryn)","@Crowns_of_Westeros_icon! Тиара королевы Эйммы Аррен (Таргариены — Аррены)",
"PORTRAIT_MODIFIER_custom_headgear_aemon_blackfyre_crown","localization/replace/english/agot_portraits/agot_westeroscrowns_portrait_modifiers_l_english.yml","236","localization/russian/agot_westeroscrowns_portrait_modifiers_l_russian.yml","228","@Crowns_of_Westeros_icon! Aemon Blackfyre (Son of Daemon I)'s Crown","@Crowns_of_Westeros_icon! Корона Эймона Блэкфайра, сына Деймона I",
"PORTRAIT_MODIFIER_custom_headgear_aemond_crown","localization/replace/english/agot_portraits/agot_westeroscrowns_portrait_modifiers_l_english.yml","108","localization/russian/agot_westeroscrowns_portrait_modifiers_l_russian.yml","106","@Crowns_of_Westeros_icon! Aemond Targaryen's Crown","@Crowns_of_Westeros_icon! Корона Эймонда Таргариена",
"PORTRAIT_MODIFIER_custom_headgear_aemonsonofjaehaerys_crown","localization/replace/english/agot_portraits/agot_westeroscrowns_portrait_modifiers_l_english.yml","100","localization/russian/agot_westeroscrowns_portrait_modifiers_l_russian.yml","98","@Crowns_of_Westeros_icon! Aemon, Son of Jaehaerys I's Crown","@Crowns_of_Westeros_icon! Корона Эймона Таргариена, сына Джейхейриса I",
"PORTRAIT_MODIFIER_custom_headgear_aenysblackfyre_crown","localization/replace/english/agot_portraits/agot_westeroscrowns_portrait_modifiers_l_english.yml","80","localization/russian/agot_westeroscrowns_portrait_modifiers_l_russian.yml","78","@Crowns_of_Westeros_icon! Aenys Blackfyre's Crown","@Crowns_of_Westeros_icon! Корона Эйниса Блэкфайра",
"PORTRAIT_MODIFIER_custom_headgear_aereatargaryen_crown_01","localization/replace/english/agot_portraits/agot_westeroscrowns_portrait_modifiers_l_english.yml","63","localization/russian/agot_westeroscrowns_portrait_modifiers_l_russian.yml","63","@Crowns_of_Westeros_icon! Aerea Targaryen's Crown","@Crowns_of_Westeros_icon! Корона Эйреи Таргариен",
"PORTRAIT_MODIFIER_custom_headgear_aereatargaryen_crown_02","localization/replace/english/agot_portraits/agot_westeroscrowns_portrait_modifiers_l_english.yml","67","localization/russian/agot_westeroscrowns_portrait_modifiers_l_russian.yml","67","@Crowns_of_Westeros_icon! Rhaella, Daughter of Rhaena's Crown","@Crowns_of_Westeros_icon! Корона Рейллы, дочери Рейны",
"PORTRAIT_MODIFIER_custom_headgear_aliandra_martell_crown","localization/replace/english/agot_portraits/agot_westeroscrowns_portrait_modifiers_l_english.yml","260","localization/russian/agot_westeroscrowns_portrait_modifiers_l_russian.yml","250","@Crowns_of_Westeros_icon! Princess Aliandra Martell's Crown","@Crowns_of_Westeros_icon! Корона принцессы Алиандры Мартелл",
"PORTRAIT_MODIFIER_custom_headgear_alicenthightower_crown","localization/replace/english/agot_portraits/agot_westeroscrowns_portrait_modifiers_l_english.yml","244","localization/russian/agot_westeroscrowns_portrait_modifiers_l_russian.yml","234","@Crowns_of_Westeros_icon! Queen Alicent's Crown","@Crowns_of_Westeros_icon! Корона королевы Алисенты",
"PORTRAIT_MODIFIER_custom_headgear_alyssavelaryon_crown","localization/replace/english/agot_portraits/agot_westeroscrowns_portrait_modifiers_l_english.yml","208","localization/russian/agot_westeroscrowns_portrait_modifiers_l_russian.yml","200","@Crowns_of_Westeros_icon! Queen Alyssa Velaryon's Crown","@Crowns_of_Westeros_icon! Корона королевы Алиссы Веларион",
"PORTRAIT_MODIFIER_custom_headgear_argella_crown","localization/replace/english/agot_portraits/agot_westeroscrowns_portrait_modifiers_l_english.yml","270","localization/russian/agot_westeroscrowns_portrait_modifiers_l_russian.yml","260","@Crowns_of_Westeros_icon! Argella Durrandon's Crown","@Crowns_of_Westeros_icon! Корона Аргеллы Дюррандон, Штормовой королевы",
"PORTRAIT_MODIFIER_custom_headgear_baelon_crown","localization/replace/english/agot_portraits/agot_westeroscrowns_portrait_modifiers_l_english.yml","130","localization/russian/agot_westeroscrowns_portrait_modifiers_l_russian.yml","126","@Crowns_of_Westeros_icon! Baelon, Son of Jaehaerys I's Crown","@Crowns_of_Westeros_icon! Корона Бейлона Таргариена, сына Джейхейриса I",
"PORTRAIT_MODIFIER_custom_headgear_baelorbreakspear_crown","localization/replace/english/agot_portraits/agot_westeroscrowns_portrait_modifiers_l_english.yml","75","localization/russian/agot_westeroscrowns_portrait_modifiers_l_russian.yml","73","@Crowns_of_Westeros_icon! Baelor Breakspear's Crown","@Crowns_of_Westeros_icon! Корона Бейлора Сломи Копье",
"PORTRAIT_MODIFIER_custom_headgear_baldric_durrandon_crown","localization/replace/english/agot_portraits/agot_westeroscrowns_portrait_modifiers_l_english.yml","298","localization/russian/agot_westeroscrowns_portrait_modifiers_l_russian.yml","288","@Crowns_of_Westeros_icon! Baldric 'The Cunning' Durrandon's Crown","@Crowns_of_Westeros_icon! Корона Болдрика «Коварного» Дюррандона",
"PORTRAIT_MODIFIER_custom_headgear_bethablackwood_circlet","localization/replace/english/agot_portraits/agot_westeroscrowns_portrait_modifiers_l_english.yml","248","localization/russian/agot_westeroscrowns_portrait_modifiers_l_russian.yml","238","@Crowns_of_Westeros_icon! Queen Betha Blackwood's Circlet","@Crowns_of_Westeros_icon! Диадема королевы Беты Блэквуд",
"PORTRAIT_MODIFIER_custom_headgear_bittersteel_crown","localization/replace/english/agot_portraits/agot_westeroscrowns_portrait_modifiers_l_english.yml","274","localization/russian/agot_westeroscrowns_portrait_modifiers_l_russian.yml","264","@Crowns_of_Westeros_icon! Bittersteel's Crown","@Crowns_of_Westeros_icon! Корона Жгучего Клинка",
"PORTRAIT_MODIFIER_custom_headgear_bracken_crown","localization/replace/english/agot_portraits/agot_westeroscrowns_portrait_modifiers_l_english.yml","88","localization/russian/agot_westeroscrowns_portrait_modifiers_l_russian.yml","86","@Crowns_of_Westeros_icon! Red Fork Crown","@Crowns_of_Westeros_icon! Корона Красного Зубца",
"PORTRAIT_MODIFIER_custom_headgear_branstark_crown","localization/replace/english/agot_portraits/agot_westeroscrowns_portrait_modifiers_l_english.yml","180","localization/russian/agot_westeroscrowns_portrait_modifiers_l_russian.yml","172","@Crowns_of_Westeros_icon! Brandon Stark's Crown","@Crowns_of_Westeros_icon! Корона Брандона Старка",
"PORTRAIT_MODIFIER_custom_headgear_brightflame_crown","localization/replace/english/agot_portraits/agot_westeroscrowns_portrait_modifiers_l_english.yml","78","localization/russian/agot_westeroscrowns_portrait_modifiers_l_russian.yml","76","@Crowns_of_Westeros_icon! Aerion Brightflame's Crown","@Crowns_of_Westeros_icon! Корона Эйриона Таргариена «Яркое Пламя»",
"PORTRAIT_MODIFIER_custom_headgear_calla_blackfyre_circlet","localization/replace/english/agot_portraits/agot_westeroscrowns_portrait_modifiers_l_english.yml","278","localization/russian/agot_westeroscrowns_portrait_modifiers_l_russian.yml","268","@Crowns_of_Westeros_icon! Calla Blackfyre's Crown","@Crowns_of_Westeros_icon! Корона Каллы Блэкфайр",
"PORTRAIT_MODIFIER_custom_headgear_celtigar_crown","localization/replace/english/agot_portraits/agot_westeroscrowns_portrait_modifiers_l_english.yml","168","localization/russian/agot_westeroscrowns_portrait_modifiers_l_russian.yml","160","@Crowns_of_Westeros_icon! Celtigar Crown","@Crowns_of_Westeros_icon! Корона Селтигаров",
"PORTRAIT_MODIFIER_custom_headgear_cersei_red_tiara","localization/replace/english/agot_portraits/agot_westeroscrowns_portrait_modifiers_l_english.yml","491","localization/russian/agot_westeroscrowns_portrait_modifiers_l_russian.yml","481","@Crowns_of_Westeros_icon! Cersei Lannister's Tiara (Ruby Variant)","@Crowns_of_Westeros_icon! Тиара Серсеи Ланнистер (рубиновый вариант)",
"PORTRAIT_MODIFIER_custom_headgear_cersei_tiara","localization/replace/english/agot_portraits/agot_westeroscrowns_portrait_modifiers_l_english.yml","124","localization/russian/agot_westeroscrowns_portrait_modifiers_l_russian.yml","120","@Crowns_of_Westeros_icon! Cersei Lannister's Tiara","@Crowns_of_Westeros_icon! Тиара Серсеи Ланнистер",
"PORTRAIT_MODIFIER_custom_headgear_circlet_of_seastar","localization/replace/english/agot_portraits/agot_westeroscrowns_portrait_modifiers_l_english.yml","408","localization/russian/agot_westeroscrowns_portrait_modifiers_l_russian.yml","398","@Crowns_of_Westeros_icon! Shiera Seastar's Circlet","@Crowns_of_Westeros_icon! Диадема Морской Звезды",
"PORTRAIT_MODIFIER_custom_headgear_circlet_of_stark","localization/replace/english/agot_portraits/agot_westeroscrowns_portrait_modifiers_l_english.yml","363","localization/russian/agot_westeroscrowns_portrait_modifiers_l_russian.yml","353","@Crowns_of_Westeros_icon! Stark Queen's Crown","@Crowns_of_Westeros_icon! Корона Винтерфелла",
