BeforeCount,AfterCount,Difference,Category,Owner,ExampleLine,Component,Message,Signature
1,0,-1,Script / database error,AGOT+,10893,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Ronov_2: asoiaf_Ronov_2, near line: 583"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 583","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Ronov_2: asoiaf_Ronov_2, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10895,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Ronov_3: asoiaf_Ronov_3, near line: 653"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 653","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Ronov_3: asoiaf_Ronov_3, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10897,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Ronov_4: asoiaf_Ronov_4, near line: 723"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 723","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Ronov_4: asoiaf_Ronov_4, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10898,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Ronov_5: asoiaf_Ronov_5, near line: 760"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 760","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Ronov_5: asoiaf_Ronov_5, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10901,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Ronov_6: asoiaf_Ronov_6, near line: 864"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 864","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Ronov_6: asoiaf_Ronov_6, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10892,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Ronov_rs_1: asoiaf_Ronov_rs_1, near line: 556"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 556","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Ronov_rs_1: asoiaf_Ronov_rs_1, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10894,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Ronov_rs_2: asoiaf_Ronov_rs_2, near line: 626"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 626","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Ronov_rs_2: asoiaf_Ronov_rs_2, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10896,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Ronov_rs_3: asoiaf_Ronov_rs_3, near line: 696"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 696","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Ronov_rs_3: asoiaf_Ronov_rs_3, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10902,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Ronov_rs_6: asoiaf_Ronov_rs_6, near line: 904"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 904","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Ronov_rs_6: asoiaf_Ronov_rs_6, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10884,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Toth_1: asoiaf_Toth_1, near line: 54"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 54","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Toth_1: asoiaf_Toth_1, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10885,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Toth_rs_1: asoiaf_Toth_rs_1, near line: 84"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 84","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Toth_rs_1: asoiaf_Toth_rs_1, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10935,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Zleb_1: asoiaf_Zleb_1, near line: 2139"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 2139","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Zleb_1: asoiaf_Zleb_1, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10936,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: asoiaf_Zleb_rs_1: asoiaf_Zleb_rs_1, near line: 2176"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: 2176","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: asoiaf_Zleb_rs_1: asoiaf_Zleb_rs_1, near line: *"" in file: ""history/characters/asoiaf_char_vanity.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10882,pdx_persistent_reader.cpp:216,"Error: ""Failed to read key reference: none: none, near line: 6647"" in file: ""history/characters/asoiaf_char_dummies.txt"" near line: 6647","pdx_persistent_reader.cpp:216 Error: ""Failed to read key reference: none: none, near line: *"" in file: ""history/characters/asoiaf_char_dummies.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10879,pdx_persistent_reader.cpp:216,"Error: ""Unexpected token: birth, near line: 6606"" in file: ""history/characters/asoiaf_char_dummies.txt"" near line: 6606","pdx_persistent_reader.cpp:216 Error: ""Unexpected token: birth, near line: *"" in file: ""history/characters/asoiaf_char_dummies.txt"" near line: *"
4,0,-4,Script / database error,AGOT+,9761,pdx_persistent_reader.cpp:216,"Error: ""Unexpected token: decision_has_second_step, near line: 702
Unexpected token: decision_custom_widget_container, near line: 703"" in file: ""common/decisions/asoiaf_house_branch_decisions.txt"" near line: 708","pdx_persistent_reader.cpp:216 Error: ""Unexpected token: decision_has_second_step, near line: *
Unexpected token: decision_custom_widget_container, near line: *"" in file: ""common/decisions/asoiaf_house_branch_decisions.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10880,pdx_persistent_reader.cpp:216,"Error: ""Unexpected token: effect, near line: 6607"" in file: ""history/characters/asoiaf_char_dummies.txt"" near line: 6607","pdx_persistent_reader.cpp:216 Error: ""Unexpected token: effect, near line: *"" in file: ""history/characters/asoiaf_char_dummies.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,9996,pdx_persistent_reader.cpp:216,"Error: ""Unknown effect: asoiaf_canon_children_Targaryen_100_birth_effect, near line: 749"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: 750","pdx_persistent_reader.cpp:216 Error: ""Unknown effect: asoiaf_canon_children_Targaryen_100_birth_effect, near line: *"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,9995,pdx_persistent_reader.cpp:216,"Error: ""Unknown effect: asoiaf_canon_children_Targaryen_101_birth_effect, near line: 741"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: 742","pdx_persistent_reader.cpp:216 Error: ""Unknown effect: asoiaf_canon_children_Targaryen_101_birth_effect, near line: *"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10004,pdx_persistent_reader.cpp:216,"Error: ""Unknown effect: asoiaf_canon_children_Targaryen_102_birth_effect, near line: 797"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: 798","pdx_persistent_reader.cpp:216 Error: ""Unknown effect: asoiaf_canon_children_Targaryen_102_birth_effect, near line: *"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10002,pdx_persistent_reader.cpp:216,"Error: ""Unknown effect: asoiaf_canon_children_Targaryen_103_birth_effect, near line: 789"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: 790","pdx_persistent_reader.cpp:216 Error: ""Unknown effect: asoiaf_canon_children_Targaryen_103_birth_effect, near line: *"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10000,pdx_persistent_reader.cpp:216,"Error: ""Unknown effect: asoiaf_canon_children_Targaryen_104_birth_effect, near line: 781"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: 782","pdx_persistent_reader.cpp:216 Error: ""Unknown effect: asoiaf_canon_children_Targaryen_104_birth_effect, near line: *"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,9998,pdx_persistent_reader.cpp:216,"Error: ""Unknown effect: asoiaf_canon_children_Targaryen_98_birth_effect, near line: 765"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: 766","pdx_persistent_reader.cpp:216 Error: ""Unknown effect: asoiaf_canon_children_Targaryen_98_birth_effect, near line: *"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,9997,pdx_persistent_reader.cpp:216,"Error: ""Unknown effect: asoiaf_canon_children_Targaryen_99_birth_effect, near line: 757"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: 758","pdx_persistent_reader.cpp:216 Error: ""Unknown effect: asoiaf_canon_children_Targaryen_99_birth_effect, near line: *"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: *"
1,0,-1,Script / database error,AGOT+ | Исправления совместимости,10055,pdx_persistent_reader.cpp:216,"Error: ""Unknown effect: asoiaf_destroy_crownlands_title_effect, near line: 449"" in file: ""common/on_action/agot_on_actions/test_title_on_actions.txt"" near line: 450","pdx_persistent_reader.cpp:216 Error: ""Unknown effect: asoiaf_destroy_crownlands_title_effect, near line: *"" in file: ""common/on_action/agot_on_actions/test_title_on_actions.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10017,pdx_persistent_reader.cpp:216,"Error: ""Unknown effect: asoiaf_mega_war_effect, near line: 8"" in file: ""events/asoiaf_mega_war_events.txt"" near line: 9","pdx_persistent_reader.cpp:216 Error: ""Unknown effect: asoiaf_mega_war_effect, near line: *"" in file: ""events/asoiaf_mega_war_events.txt"" near line: *"
1,0,-1,Script / database error,AGOT+ | Исправления совместимости,10054,pdx_persistent_reader.cpp:216,"Error: ""Unknown effect: start_diarchy, near line: 233"" in file: ""common/on_action/agot_on_actions/test_title_on_actions.txt"" near line: 235","pdx_persistent_reader.cpp:216 Error: ""Unknown effect: start_diarchy, near line: *"" in file: ""common/on_action/agot_on_actions/test_title_on_actions.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10046,pdx_persistent_reader.cpp:216,"Error: ""Unknown trigger: asoiaf_canon_children_Targaryen_101_trigger, near line: 613"" in file: ""common/on_action/asoiaf_pregnancy_childbirth_on_actions.txt"" near line: 614","pdx_persistent_reader.cpp:216 Error: ""Unknown trigger: asoiaf_canon_children_Targaryen_101_trigger, near line: *"" in file: ""common/on_action/asoiaf_pregnancy_childbirth_on_actions.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,9994,pdx_persistent_reader.cpp:216,"Error: ""Unknown trigger: asoiaf_canon_children_Targaryen_101_trigger, near line: 737"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: 738","pdx_persistent_reader.cpp:216 Error: ""Unknown trigger: asoiaf_canon_children_Targaryen_101_trigger, near line: *"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10047,pdx_persistent_reader.cpp:216,"Error: ""Unknown trigger: asoiaf_canon_children_Targaryen_102_trigger, near line: 625
Unknown trigger: asoiaf_canon_children_Targaryen_103_trigger, near line: 626
Unknown trigger: asoiaf_canon_children_Targaryen_104_trigger, near line: 627"" in file: ""common/on_action/asoiaf_pregnancy_childbirth_on_actions.txt"" near line: 628","pdx_persistent_reader.cpp:216 Error: ""Unknown trigger: asoiaf_canon_children_Targaryen_102_trigger, near line: *
Unknown trigger: asoiaf_canon_children_Targaryen_103_trigger, near line: *
Unknown trigger: asoiaf_canon_children_Targaryen_104_trigger, near line: *"" in file: ""common/on_action/asoiaf_pregnancy_childbirth_on_actions.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10003,pdx_persistent_reader.cpp:216,"Error: ""Unknown trigger: asoiaf_canon_children_Targaryen_102_trigger, near line: 793"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: 794","pdx_persistent_reader.cpp:216 Error: ""Unknown trigger: asoiaf_canon_children_Targaryen_102_trigger, near line: *"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,10001,pdx_persistent_reader.cpp:216,"Error: ""Unknown trigger: asoiaf_canon_children_Targaryen_103_trigger, near line: 785"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: 786","pdx_persistent_reader.cpp:216 Error: ""Unknown trigger: asoiaf_canon_children_Targaryen_103_trigger, near line: *"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: *"
1,0,-1,Script / database error,AGOT+,9999,pdx_persistent_reader.cpp:216,"Error: ""Unknown trigger: asoiaf_canon_children_Targaryen_104_trigger, near line: 777"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: 778","pdx_persistent_reader.cpp:216 Error: ""Unknown trigger: asoiaf_canon_children_Targaryen_104_trigger, near line: *"" in file: ""events/asoiaf_canon_children_events/asoiaf_canon_children_targaryen_events.txt"" near line: *"
2,0,-2,Script / database error,AGOT+,10036,pdx_persistent_reader.cpp:216,"Error: ""Unknown trigger: defender, near line: 226"" in file: ""common/on_action/asoiaf_army_on_actions.txt"" near line: 227","pdx_persistent_reader.cpp:216 Error: ""Unknown trigger: defender, near line: *"" in file: ""common/on_action/asoiaf_army_on_actions.txt"" near line: *"
1,0,-1,Script / database error,AGOT+ | Исправления совместимости,10033,pdx_persistent_reader.cpp:216,"Error: ""Unknown trigger: is_busy_in_events_localised, near line: 150 (expanded from file: common/character_interactions/asoiaf_character_interactions.txt line: 151)"" in file: ""common/character_interactions/asoiaf_character_interactions.txt"" near line: 157","pdx_persistent_reader.cpp:216 Error: ""Unknown trigger: is_busy_in_events_localised, near line: * (expanded from file: common/character_interactions/asoiaf_character_interactions.txt line: *)"" in file: ""common/character_interactions/asoiaf_character_interactions.txt"" near line: *"
