File,DNA,OldGene,OldValue,TargetGene,TargetBefore,TargetAfter,Decision,Detail,VisualValidationRequired,Status
common/dna_data/test_dna_reach.txt,Hightower_asoiaf_9,gene_bs_eye_fold_2,"""eye_fold_2"" 91 ""eye_fold_2"" 91",gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 37 ""eye_fold_shape_neg"" 37","""eye_fold_shape_neg"" 37 ""eye_fold_shape_neg"" 37",retire_preserve_primary_fold,dominant:preserve_existing_primary_fold; recessive:preserve_existing_primary_fold,False,candidate_not_applied
common/dna_data/test_dna_reach.txt,Hightower_asoiaf_14,gene_eye_size,"""eye_size"" 129 ""eye_size"" 129",gene_bs_eye_size,"""eye_size_neg"" 125 ""eye_size_neg"" 125","""eye_size_neg"" 124 ""eye_size_neg"" 124",approximate_current_gene,dominant:weak_signed_analogy; recessive:weak_signed_analogy,False,candidate_not_applied
common/dna_data/test_dna_reach.txt,Hightower_asoiaf_14,gene_eye_shut_top,"""eye_shut_top"" 122 ""eye_shut_top"" 122",gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_pos"" 71 ""eye_upper_lid_size_pos"" 71","""eye_upper_lid_size_pos"" 68 ""eye_upper_lid_size_pos"" 68",approximate_current_gene,dominant:weak_signed_analogy; recessive:weak_signed_analogy,False,candidate_not_applied
common/dna_data/test_dna_reach.txt,Hightower_asoiaf_14,gene_eye_shut_bottom,"""eye_shut_bottom"" 134 ""eye_shut_bottom"" 134",gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0","""eye_lower_lid_size"" 3 ""eye_lower_lid_size"" 3",approximate_current_gene,dominant:weak_positive_lower_lid_analogy; recessive:weak_positive_lower_lid_analogy,False,candidate_not_applied
common/dna_data/test_dna_reach.txt,Hightower_asoiaf_14,gene_bs_eye_fold_2,"""eye_fold_2"" 38 ""eye_fold_2"" 38",gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 37 ""eye_fold_shape_neg"" 37","""eye_fold_shape_neg"" 37 ""eye_fold_shape_neg"" 37",retire_preserve_primary_fold,dominant:preserve_existing_primary_fold; recessive:preserve_existing_primary_fold,False,candidate_not_applied
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_1,gene_eye_size,"""eye_size"" 127 ""eye_size"" 127",gene_bs_eye_size,"""eye_size_neg"" 100 ""eye_size_neg"" 100","""eye_size_neg"" 100 ""eye_size_neg"" 100",retire_preserve_current_gene,dominant:preserve_near_midpoint; recessive:preserve_near_midpoint,False,candidate_not_applied
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_1,gene_eye_shut_top,"""eye_shut_top"" 136 ""eye_shut_top"" 136",gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_pos"" 137 ""eye_upper_lid_size_pos"" 137","""eye_upper_lid_size_pos"" 141 ""eye_upper_lid_size_pos"" 141",approximate_current_gene,dominant:weak_signed_analogy; recessive:weak_signed_analogy,False,candidate_not_applied
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_1,gene_eye_shut_bottom,"""eye_shut_bottom"" 124 ""eye_shut_bottom"" 124",gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0","""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0",retire_preserve_current_gene,dominant:neutral_no_negative_lower_lid_analogue; recessive:neutral_no_negative_lower_lid_analogue,False,candidate_not_applied
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_4,gene_eye_size,"""eye_size"" 130 ""eye_size"" 130",gene_bs_eye_size,"""eye_size_neg"" 119 ""eye_size_neg"" 119","""eye_size_neg"" 118 ""eye_size_neg"" 118",approximate_current_gene,dominant:weak_signed_analogy; recessive:weak_signed_analogy,False,candidate_not_applied
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_4,gene_eye_shut_top,"""eye_shut_top"" 125 ""eye_shut_top"" 125",gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_pos"" 195 ""eye_upper_lid_size_pos"" 195","""eye_upper_lid_size_pos"" 194 ""eye_upper_lid_size_pos"" 194",approximate_current_gene,dominant:weak_signed_analogy; recessive:weak_signed_analogy,False,candidate_not_applied
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_4,gene_eye_shut_bottom,"""eye_shut_bottom"" 126 ""eye_shut_bottom"" 126",gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0","""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0",retire_preserve_current_gene,dominant:neutral_no_negative_lower_lid_analogue; recessive:neutral_no_negative_lower_lid_analogue,False,candidate_not_applied
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_4,gene_forehead_inner_brow_width,"""inner_brow_width"" 136 ""inner_brow_width"" 136",gene_eyebrow_inner_width,"""eyebrow_inner_width_max"" 0 ""eyebrow_inner_width_max"" 0","""eyebrow_inner_width_max"" 4 ""eyebrow_inner_width_max"" 4",approximate_current_gene,dominant:weak_signed_analogy; recessive:weak_signed_analogy,False,candidate_not_applied
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_6,gene_eye_size,"""eye_size"" 127 ""eye_size"" 127",gene_bs_eye_size,"""eye_size_neg"" 123 ""eye_size_neg"" 123","""eye_size_neg"" 123 ""eye_size_neg"" 123",retire_preserve_current_gene,dominant:preserve_near_midpoint; recessive:preserve_near_midpoint,False,candidate_not_applied
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_6,gene_eye_shut_top,"""eye_shut_top"" 123 ""eye_shut_top"" 123",gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_pos"" 143 ""eye_upper_lid_size_pos"" 143","""eye_upper_lid_size_pos"" 141 ""eye_upper_lid_size_pos"" 141",approximate_current_gene,dominant:weak_signed_analogy; recessive:weak_signed_analogy,False,candidate_not_applied
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_6,gene_eye_shut_bottom,"""eye_shut_bottom"" 115 ""eye_shut_bottom"" 115",gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0","""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0",retire_preserve_current_gene,dominant:neutral_no_negative_lower_lid_analogue; recessive:neutral_no_negative_lower_lid_analogue,False,candidate_not_applied
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_6,gene_forehead_inner_brow_width,"""inner_brow_width"" 140 ""inner_brow_width"" 140",gene_eyebrow_inner_width,"""eyebrow_inner_width_max"" 17 ""eyebrow_inner_width_max"" 17","""eyebrow_inner_width_max"" 23 ""eyebrow_inner_width_max"" 23",approximate_current_gene,dominant:weak_signed_analogy; recessive:weak_signed_analogy,False,candidate_not_applied
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_6,gene_bs_eye_fold_2,"""eye_fold_2"" 11 ""eye_fold_2"" 11",gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 61 ""eye_fold_shape_neg"" 61","""eye_fold_shape_neg"" 61 ""eye_fold_shape_neg"" 61",retire_preserve_primary_fold,dominant:preserve_existing_primary_fold; recessive:preserve_existing_primary_fold,False,candidate_not_applied
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_7,gene_eye_size,"""eye_size"" 121 ""eye_size"" 121",gene_bs_eye_size,"""eye_size_pos"" 130 ""eye_size_pos"" 130","""eye_size_pos"" 127 ""eye_size_pos"" 127",approximate_current_gene,dominant:weak_signed_analogy; recessive:weak_signed_analogy,False,candidate_not_applied
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_7,gene_eye_shut_top,"""eye_shut_top"" 132 ""eye_shut_top"" 132",gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_pos"" 3 ""eye_upper_lid_size_pos"" 3","""eye_upper_lid_size_pos"" 5 ""eye_upper_lid_size_pos"" 5",approximate_current_gene,dominant:weak_signed_analogy; recessive:weak_signed_analogy,False,candidate_not_applied
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_7,gene_eye_shut_bottom,"""eye_shut_bottom"" 116 ""eye_shut_bottom"" 116",gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0","""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0",retire_preserve_current_gene,dominant:neutral_no_negative_lower_lid_analogue; recessive:neutral_no_negative_lower_lid_analogue,False,candidate_not_applied
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_7,gene_bs_eye_fold_2,"""eye_fold_2"" 202 ""eye_fold_2"" 202",gene_bs_eye_fold_shape,"""eye_fold_shape_pos"" 21 ""eye_fold_shape_pos"" 21","""eye_fold_shape_pos"" 21 ""eye_fold_shape_pos"" 21",retire_preserve_primary_fold,dominant:preserve_existing_primary_fold; recessive:preserve_existing_primary_fold,False,candidate_not_applied
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_9,gene_eye_size,"""eye_size"" 109 ""eye_size"" 109",gene_bs_eye_size,"""eye_size_neg"" 99 ""eye_size_neg"" 99","""eye_size_neg"" 108 ""eye_size_neg"" 108",approximate_current_gene,dominant:weak_signed_analogy; recessive:weak_signed_analogy,False,candidate_not_applied
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_9,gene_eye_shut_top,"""eye_shut_top"" 127 ""eye_shut_top"" 127",gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_neg"" 27 ""eye_upper_lid_size_neg"" 27","""eye_upper_lid_size_neg"" 27 ""eye_upper_lid_size_neg"" 27",retire_preserve_current_gene,dominant:preserve_near_midpoint; recessive:preserve_near_midpoint,False,candidate_not_applied
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_9,gene_eye_shut_bottom,"""eye_shut_bottom"" 121 ""eye_shut_bottom"" 121",gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0","""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0",retire_preserve_current_gene,dominant:neutral_no_negative_lower_lid_analogue; recessive:neutral_no_negative_lower_lid_analogue,False,candidate_not_applied
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_9,gene_forehead_inner_brow_width,"""inner_brow_width"" 141 ""inner_brow_width"" 141",gene_eyebrow_inner_width,"""eyebrow_inner_width_max"" 11 ""eyebrow_inner_width_max"" 11","""eyebrow_inner_width_max"" 18 ""eyebrow_inner_width_max"" 18",approximate_current_gene,dominant:weak_signed_analogy; recessive:weak_signed_analogy,False,candidate_not_applied
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_9,gene_bs_eye_fold_2,"""eye_fold_2"" 15 ""eye_fold_2"" 15",gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 130 ""eye_fold_shape_neg"" 130","""eye_fold_shape_neg"" 130 ""eye_fold_shape_neg"" 130",retire_preserve_primary_fold,dominant:preserve_existing_primary_fold; recessive:preserve_existing_primary_fold,False,candidate_not_applied
common/dna_data/test_dna_riverlands.txt,Strong_asoiaf_31,gene_bs_eye_fold_2,"""eye_fold_2"" 25 ""eye_fold_2"" 25",gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 99 ""eye_fold_shape_neg"" 99","""eye_fold_shape_neg"" 99 ""eye_fold_shape_neg"" 99",retire_preserve_primary_fold,dominant:preserve_existing_primary_fold; recessive:preserve_existing_primary_fold,False,candidate_not_applied
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2_1,gene_eye_size,"""eye_size"" 126 ""eye_size"" 126",gene_bs_eye_size,"""eye_size_neg"" 125 ""eye_size_neg"" 125","""eye_size_neg"" 126 ""eye_size_neg"" 126",approximate_current_gene,dominant:weak_signed_analogy; recessive:weak_signed_analogy,False,candidate_not_applied
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2_1,gene_eye_shut_top,"""eye_shut_top"" 108 ""eye_shut_top"" 108",gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_neg"" 33 ""eye_upper_lid_size_neg"" 33","""eye_upper_lid_size_neg"" 43 ""eye_upper_lid_size_neg"" 43",approximate_current_gene,dominant:weak_signed_analogy; recessive:weak_signed_analogy,False,candidate_not_applied
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2_1,gene_eye_shut_bottom,"""eye_shut_bottom"" 123 ""eye_shut_bottom"" 123",gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0","""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0",retire_preserve_current_gene,dominant:neutral_no_negative_lower_lid_analogue; recessive:neutral_no_negative_lower_lid_analogue,False,candidate_not_applied
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2_1,gene_forehead_inner_brow_width,"""inner_brow_width"" 138 ""inner_brow_width"" 138",gene_eyebrow_inner_width,"""eyebrow_inner_width_max"" 168 ""eyebrow_inner_width_max"" 168","""eyebrow_inner_width_max"" 173 ""eyebrow_inner_width_max"" 173",approximate_current_gene,dominant:weak_signed_analogy; recessive:weak_signed_analogy,False,candidate_not_applied
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2_1,gene_bs_eye_fold_2,"""eye_fold_2"" 13 ""eye_fold_2"" 13",gene_bs_eye_fold_shape,"""eye_fold_shape_pos"" 35 ""eye_fold_shape_pos"" 35","""eye_fold_shape_pos"" 35 ""eye_fold_shape_pos"" 35",retire_preserve_primary_fold,dominant:preserve_existing_primary_fold; recessive:preserve_existing_primary_fold,False,candidate_not_applied
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_13,gene_bs_eye_fold_2,"""eye_fold_2"" 51 ""eye_fold_2"" 51",gene_bs_eye_fold_shape,"""eye_fold_shape_pos"" 16 ""eye_fold_shape_pos"" 16","""eye_fold_shape_pos"" 16 ""eye_fold_shape_pos"" 16",retire_preserve_primary_fold,dominant:preserve_existing_primary_fold; recessive:preserve_existing_primary_fold,False,candidate_not_applied
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_1,gene_eye_size,"""eye_size"" 127 ""eye_size"" 127",gene_bs_eye_size,"""eye_size_pos"" 53 ""eye_size_pos"" 53","""eye_size_pos"" 53 ""eye_size_pos"" 53",retire_preserve_current_gene,dominant:preserve_near_midpoint; recessive:preserve_near_midpoint,False,candidate_not_applied
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_1,gene_eye_shut_top,"""eye_shut_top"" 128 ""eye_shut_top"" 128",gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_pos"" 97 ""eye_upper_lid_size_pos"" 97","""eye_upper_lid_size_pos"" 97 ""eye_upper_lid_size_pos"" 97",retire_preserve_current_gene,dominant:preserve_near_midpoint; recessive:preserve_near_midpoint,False,candidate_not_applied
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_1,gene_eye_shut_bottom,"""eye_shut_bottom"" 125 ""eye_shut_bottom"" 125",gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0","""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0",retire_preserve_current_gene,dominant:neutral_no_negative_lower_lid_analogue; recessive:neutral_no_negative_lower_lid_analogue,False,candidate_not_applied
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_3,gene_eye_size,"""eye_size"" 127 ""eye_size"" 127",gene_bs_eye_size,"""eye_size_pos"" 53 ""eye_size_pos"" 53","""eye_size_pos"" 53 ""eye_size_pos"" 53",retire_preserve_current_gene,dominant:preserve_near_midpoint; recessive:preserve_near_midpoint,False,candidate_not_applied
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_3,gene_eye_shut_top,"""eye_shut_top"" 128 ""eye_shut_top"" 128",gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_pos"" 97 ""eye_upper_lid_size_pos"" 97","""eye_upper_lid_size_pos"" 97 ""eye_upper_lid_size_pos"" 97",retire_preserve_current_gene,dominant:preserve_near_midpoint; recessive:preserve_near_midpoint,False,candidate_not_applied
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_3,gene_eye_shut_bottom,"""eye_shut_bottom"" 125 ""eye_shut_bottom"" 125",gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0","""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0",retire_preserve_current_gene,dominant:neutral_no_negative_lower_lid_analogue; recessive:neutral_no_negative_lower_lid_analogue,False,candidate_not_applied
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_6,gene_eye_size,"""eye_size"" 121 ""eye_size"" 121",gene_bs_eye_size,"""eye_size_neg"" 49 ""eye_size_neg"" 49","""eye_size_neg"" 52 ""eye_size_neg"" 52",approximate_current_gene,dominant:weak_signed_analogy; recessive:weak_signed_analogy,False,candidate_not_applied
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_6,gene_eye_shut_top,"""eye_shut_top"" 133 ""eye_shut_top"" 133",gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_pos"" 97 ""eye_upper_lid_size_pos"" 97","""eye_upper_lid_size_pos"" 100 ""eye_upper_lid_size_pos"" 100",approximate_current_gene,dominant:weak_signed_analogy; recessive:weak_signed_analogy,False,candidate_not_applied
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_6,gene_eye_shut_bottom,"""eye_shut_bottom"" 97 ""eye_shut_bottom"" 97",gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0","""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0",retire_preserve_current_gene,dominant:neutral_no_negative_lower_lid_analogue; recessive:neutral_no_negative_lower_lid_analogue,False,candidate_not_applied
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_6,gene_forehead_inner_brow_width,"""inner_brow_width"" 132 ""inner_brow_width"" 132",gene_eyebrow_inner_width,"""eyebrow_inner_width_max"" 3 ""eyebrow_inner_width_max"" 3","""eyebrow_inner_width_max"" 5 ""eyebrow_inner_width_max"" 5",approximate_current_gene,dominant:weak_signed_analogy; recessive:weak_signed_analogy,False,candidate_not_applied
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_6,gene_bs_eye_fold_2,"""eye_fold_2"" 12 ""eye_fold_2"" 12",gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 26 ""eye_fold_shape_neg"" 26","""eye_fold_shape_neg"" 26 ""eye_fold_shape_neg"" 26",retire_preserve_primary_fold,dominant:preserve_existing_primary_fold; recessive:preserve_existing_primary_fold,False,candidate_not_applied
common/dna_data/test_dna_stormlands.txt,Selmy_asoiaf_3,gene_eye_size,"""eye_size"" 122 ""eye_size"" 122",gene_bs_eye_size,"""eye_size_neg"" 39 ""eye_size_neg"" 39","""eye_size_neg"" 42 ""eye_size_neg"" 42",approximate_current_gene,dominant:weak_signed_analogy; recessive:weak_signed_analogy,False,candidate_not_applied
common/dna_data/test_dna_stormlands.txt,Selmy_asoiaf_3,gene_eye_shut_top,"""eye_shut_top"" 128 ""eye_shut_top"" 128",gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_pos"" 223 ""eye_upper_lid_size_pos"" 223","""eye_upper_lid_size_pos"" 223 ""eye_upper_lid_size_pos"" 223",retire_preserve_current_gene,dominant:preserve_near_midpoint; recessive:preserve_near_midpoint,False,candidate_not_applied
common/dna_data/test_dna_stormlands.txt,Selmy_asoiaf_3,gene_eye_shut_bottom,"""eye_shut_bottom"" 125 ""eye_shut_bottom"" 125",gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0","""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0",retire_preserve_current_gene,dominant:neutral_no_negative_lower_lid_analogue; recessive:neutral_no_negative_lower_lid_analogue,False,candidate_not_applied
common/dna_data/test_dna_stormlands.txt,Selmy_asoiaf_3,gene_bs_eye_fold_2,"""eye_fold_2"" 113 ""eye_fold_2"" 113",gene_bs_eye_fold_shape,"""eye_fold_shape_pos"" 61 ""eye_fold_shape_pos"" 61","""eye_fold_shape_pos"" 61 ""eye_fold_shape_pos"" 61",retire_preserve_primary_fold,dominant:preserve_existing_primary_fold; recessive:preserve_existing_primary_fold,False,candidate_not_applied
common/dna_data/test_dna_stormlands.txt,Trant_asoiaf_2,gene_eye_size,"""eye_size"" 113 ""eye_size"" 113",gene_bs_eye_size,"""eye_size_neg"" 81 ""eye_size_neg"" 81","""eye_size_neg"" 88 ""eye_size_neg"" 88",approximate_current_gene,dominant:weak_signed_analogy; recessive:weak_signed_analogy,False,candidate_not_applied
common/dna_data/test_dna_stormlands.txt,Trant_asoiaf_2,gene_eye_shut_top,"""eye_shut_top"" 127 ""eye_shut_top"" 127",gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_pos"" 225 ""eye_upper_lid_size_pos"" 225","""eye_upper_lid_size_pos"" 225 ""eye_upper_lid_size_pos"" 225",retire_preserve_current_gene,dominant:preserve_near_midpoint; recessive:preserve_near_midpoint,False,candidate_not_applied
common/dna_data/test_dna_stormlands.txt,Trant_asoiaf_2,gene_eye_shut_bottom,"""eye_shut_bottom"" 114 ""eye_shut_bottom"" 114",gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0","""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0",retire_preserve_current_gene,dominant:neutral_no_negative_lower_lid_analogue; recessive:neutral_no_negative_lower_lid_analogue,False,candidate_not_applied
common/dna_data/test_dna_stormlands.txt,Trant_asoiaf_2,gene_forehead_inner_brow_width,"""inner_brow_width"" 127 ""inner_brow_width"" 127",gene_eyebrow_inner_width,"""eyebrow_inner_width_max"" 12 ""eyebrow_inner_width_max"" 12","""eyebrow_inner_width_max"" 12 ""eyebrow_inner_width_max"" 12",retire_preserve_current_gene,dominant:preserve_near_midpoint; recessive:preserve_near_midpoint,False,candidate_not_applied
common/dna_data/test_dna_stormlands.txt,Trant_asoiaf_2,gene_bs_eye_fold_2,"""eye_fold_2"" 11 ""eye_fold_2"" 11",gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 255 ""eye_fold_shape_neg"" 255","""eye_fold_shape_neg"" 255 ""eye_fold_shape_neg"" 255",retire_preserve_primary_fold,dominant:preserve_existing_primary_fold; recessive:preserve_existing_primary_fold,False,candidate_not_applied
common/dna_data/test_dna_stormlands.txt,Cole_asoiaf_11,gene_bs_eye_fold_2,"""eye_fold_2"" 26 ""eye_fold_2"" 26",gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 119 ""eye_fold_shape_neg"" 119","""eye_fold_shape_neg"" 119 ""eye_fold_shape_neg"" 119",retire_preserve_primary_fold,dominant:preserve_existing_primary_fold; recessive:preserve_existing_primary_fold,False,candidate_not_applied
common/dna_data/test_dna_stormlands.txt,Melisandre_asoiaf_1,gene_eye_size,"""eye_size"" 124 ""eye_size"" 124",gene_bs_eye_size,"""eye_size_neg"" 209 ""eye_size_neg"" 209","""eye_size_neg"" 211 ""eye_size_neg"" 211",approximate_current_gene,dominant:weak_signed_analogy; recessive:weak_signed_analogy,False,candidate_not_applied
common/dna_data/test_dna_stormlands.txt,Melisandre_asoiaf_1,gene_eye_shut_top,"""eye_shut_top"" 127 ""eye_shut_top"" 127",gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_pos"" 187 ""eye_upper_lid_size_pos"" 187","""eye_upper_lid_size_pos"" 187 ""eye_upper_lid_size_pos"" 187",retire_preserve_current_gene,dominant:preserve_near_midpoint; recessive:preserve_near_midpoint,False,candidate_not_applied
common/dna_data/test_dna_stormlands.txt,Melisandre_asoiaf_1,gene_eye_shut_bottom,"""eye_shut_bottom"" 110 ""eye_shut_bottom"" 110",gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0","""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0",retire_preserve_current_gene,dominant:neutral_no_negative_lower_lid_analogue; recessive:neutral_no_negative_lower_lid_analogue,False,candidate_not_applied
common/dna_data/test_dna_stormlands.txt,Melisandre_asoiaf_1,gene_forehead_inner_brow_width,"""inner_brow_width"" 140 ""inner_brow_width"" 140",gene_eyebrow_inner_width,"""eyebrow_inner_width_max"" 0 ""eyebrow_inner_width_max"" 0","""eyebrow_inner_width_max"" 6 ""eyebrow_inner_width_max"" 6",approximate_current_gene,dominant:weak_signed_analogy; recessive:weak_signed_analogy,False,candidate_not_applied
common/dna_data/test_dna_stormlands.txt,Melisandre_asoiaf_1,gene_bs_eye_fold_2,"""eye_fold_2"" 16 ""eye_fold_2"" 16",gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 125 ""eye_fold_shape_neg"" 125","""eye_fold_shape_neg"" 125 ""eye_fold_shape_neg"" 125",retire_preserve_primary_fold,dominant:preserve_existing_primary_fold; recessive:preserve_existing_primary_fold,False,candidate_not_applied
common/dna_data/test_dna_stormlands.txt,Seaworth_asoiaf_1,gene_eye_size,"""eye_size"" 127 ""eye_size"" 127",gene_bs_eye_size,"""eye_size_neg"" 143 ""eye_size_neg"" 143","""eye_size_neg"" 143 ""eye_size_neg"" 143",retire_preserve_current_gene,dominant:preserve_near_midpoint; recessive:preserve_near_midpoint,False,candidate_not_applied
common/dna_data/test_dna_stormlands.txt,Seaworth_asoiaf_1,gene_eye_shut_top,"""eye_shut_top"" 130 ""eye_shut_top"" 130",gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_pos"" 11 ""eye_upper_lid_size_pos"" 11","""eye_upper_lid_size_pos"" 12 ""eye_upper_lid_size_pos"" 12",approximate_current_gene,dominant:weak_signed_analogy; recessive:weak_signed_analogy,False,candidate_not_applied
common/dna_data/test_dna_stormlands.txt,Seaworth_asoiaf_1,gene_eye_shut_bottom,"""eye_shut_bottom"" 142 ""eye_shut_bottom"" 142",gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0","""eye_lower_lid_size"" 7 ""eye_lower_lid_size"" 7",approximate_current_gene,dominant:weak_positive_lower_lid_analogy; recessive:weak_positive_lower_lid_analogy,False,candidate_not_applied
common/dna_data/test_dna_stormlands.txt,Seaworth_asoiaf_1,gene_bs_eye_fold_2,"""eye_fold_2"" 86 ""eye_fold_2"" 86",gene_bs_eye_fold_shape,"""eye_fold_shape_pos"" 5 ""eye_fold_shape_pos"" 5","""eye_fold_shape_pos"" 5 ""eye_fold_shape_pos"" 5",retire_preserve_primary_fold,dominant:preserve_existing_primary_fold; recessive:preserve_existing_primary_fold,False,candidate_not_applied
common/dna_data/test_dna_vale.txt,Arryn_asoiaf_3,gene_eye_size,"""eye_size"" 117 ""eye_size"" 117",gene_bs_eye_size,"""eye_size_neg"" 75 ""eye_size_neg"" 75","""eye_size_neg"" 80 ""eye_size_neg"" 80",approximate_current_gene,dominant:weak_signed_analogy; recessive:weak_signed_analogy,False,candidate_not_applied
