File,DNA,OldGene,Allele,LegacyTemplate,LegacyValue,TargetGene,BeforeTemplate,BeforeValue,AfterTemplate,AfterValue,RequestedDelta,AppliedSignedDelta,Decision
common/dna_data/test_dna_reach.txt,Hightower_asoiaf_7,gene_eye_size,recessive,eye_size,111,gene_bs_eye_size,eye_size_neg,127,eye_size_neg,135,-8,-8,weak_signed_analogy
common/dna_data/test_dna_reach.txt,Hightower_asoiaf_7,gene_eye_shut_top,dominant,eye_shut_top,125,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,10,eye_upper_lid_size_pos,9,-1,-1,weak_signed_analogy
common/dna_data/test_dna_reach.txt,Hightower_asoiaf_7,gene_eye_shut_top,recessive,eye_shut_top,125,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,10,eye_upper_lid_size_pos,9,-1,-1,weak_signed_analogy
common/dna_data/test_dna_reach.txt,Hightower_asoiaf_7,gene_eye_shut_bottom,dominant,eye_shut_bottom,129,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,eye_lower_lid_size,1,1,1,weak_positive_lower_lid_analogy
common/dna_data/test_dna_reach.txt,Hightower_asoiaf_7,gene_eye_shut_bottom,recessive,eye_shut_bottom,129,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,eye_lower_lid_size,1,1,1,weak_positive_lower_lid_analogy
common/dna_data/test_dna_reach.txt,Hightower_asoiaf_9,gene_eye_size,dominant,eye_size,125,gene_bs_eye_size,eye_size_neg,89,eye_size_neg,90,-1,-1,weak_signed_analogy
common/dna_data/test_dna_reach.txt,Hightower_asoiaf_9,gene_eye_size,recessive,eye_size,125,gene_bs_eye_size,eye_size_neg,89,eye_size_neg,90,-1,-1,weak_signed_analogy
common/dna_data/test_dna_reach.txt,Hightower_asoiaf_9,gene_eye_shut_top,dominant,eye_shut_top,122,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,71,eye_upper_lid_size_pos,68,-3,-3,weak_signed_analogy
common/dna_data/test_dna_reach.txt,Hightower_asoiaf_9,gene_eye_shut_top,recessive,eye_shut_top,122,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,71,eye_upper_lid_size_pos,68,-3,-3,weak_signed_analogy
common/dna_data/test_dna_reach.txt,Hightower_asoiaf_9,gene_eye_shut_bottom,dominant,eye_shut_bottom,125,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,vanilla_eye_lower_lid_size,0,-1,0,neutral_no_negative_lower_lid_analogue
common/dna_data/test_dna_reach.txt,Hightower_asoiaf_9,gene_eye_shut_bottom,recessive,eye_shut_bottom,125,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,vanilla_eye_lower_lid_size,0,-1,0,neutral_no_negative_lower_lid_analogue
common/dna_data/test_dna_reach.txt,Hightower_asoiaf_9,gene_bs_eye_fold_2,dominant,eye_fold_2,91,gene_bs_eye_fold_shape,eye_fold_shape_neg,37,eye_fold_shape_neg,37,,,preserve_existing_primary_fold
common/dna_data/test_dna_reach.txt,Hightower_asoiaf_9,gene_bs_eye_fold_2,recessive,eye_fold_2,91,gene_bs_eye_fold_shape,eye_fold_shape_neg,37,eye_fold_shape_neg,37,,,preserve_existing_primary_fold
common/dna_data/test_dna_reach.txt,Hightower_asoiaf_14,gene_eye_size,dominant,eye_size,129,gene_bs_eye_size,eye_size_neg,125,eye_size_neg,124,1,1,weak_signed_analogy
common/dna_data/test_dna_reach.txt,Hightower_asoiaf_14,gene_eye_size,recessive,eye_size,129,gene_bs_eye_size,eye_size_neg,125,eye_size_neg,124,1,1,weak_signed_analogy
common/dna_data/test_dna_reach.txt,Hightower_asoiaf_14,gene_eye_shut_top,dominant,eye_shut_top,122,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,71,eye_upper_lid_size_pos,68,-3,-3,weak_signed_analogy
common/dna_data/test_dna_reach.txt,Hightower_asoiaf_14,gene_eye_shut_top,recessive,eye_shut_top,122,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,71,eye_upper_lid_size_pos,68,-3,-3,weak_signed_analogy
common/dna_data/test_dna_reach.txt,Hightower_asoiaf_14,gene_eye_shut_bottom,dominant,eye_shut_bottom,134,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,eye_lower_lid_size,3,3,3,weak_positive_lower_lid_analogy
common/dna_data/test_dna_reach.txt,Hightower_asoiaf_14,gene_eye_shut_bottom,recessive,eye_shut_bottom,134,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,eye_lower_lid_size,3,3,3,weak_positive_lower_lid_analogy
common/dna_data/test_dna_reach.txt,Hightower_asoiaf_14,gene_bs_eye_fold_2,dominant,eye_fold_2,38,gene_bs_eye_fold_shape,eye_fold_shape_neg,37,eye_fold_shape_neg,37,,,preserve_existing_primary_fold
common/dna_data/test_dna_reach.txt,Hightower_asoiaf_14,gene_bs_eye_fold_2,recessive,eye_fold_2,38,gene_bs_eye_fold_shape,eye_fold_shape_neg,37,eye_fold_shape_neg,37,,,preserve_existing_primary_fold
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_1,gene_eye_size,dominant,eye_size,127,gene_bs_eye_size,eye_size_neg,100,eye_size_neg,100,0,0,preserve_near_midpoint
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_1,gene_eye_size,recessive,eye_size,127,gene_bs_eye_size,eye_size_neg,100,eye_size_neg,100,0,0,preserve_near_midpoint
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_1,gene_eye_shut_top,dominant,eye_shut_top,136,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,137,eye_upper_lid_size_pos,141,4,4,weak_signed_analogy
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_1,gene_eye_shut_top,recessive,eye_shut_top,136,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,137,eye_upper_lid_size_pos,141,4,4,weak_signed_analogy
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_1,gene_eye_shut_bottom,dominant,eye_shut_bottom,124,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,vanilla_eye_lower_lid_size,0,-2,0,neutral_no_negative_lower_lid_analogue
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_1,gene_eye_shut_bottom,recessive,eye_shut_bottom,124,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,vanilla_eye_lower_lid_size,0,-2,0,neutral_no_negative_lower_lid_analogue
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_4,gene_eye_size,dominant,eye_size,130,gene_bs_eye_size,eye_size_neg,119,eye_size_neg,118,1,1,weak_signed_analogy
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_4,gene_eye_size,recessive,eye_size,130,gene_bs_eye_size,eye_size_neg,119,eye_size_neg,118,1,1,weak_signed_analogy
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_4,gene_eye_shut_top,dominant,eye_shut_top,125,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,195,eye_upper_lid_size_pos,194,-1,-1,weak_signed_analogy
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_4,gene_eye_shut_top,recessive,eye_shut_top,125,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,195,eye_upper_lid_size_pos,194,-1,-1,weak_signed_analogy
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_4,gene_eye_shut_bottom,dominant,eye_shut_bottom,126,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,vanilla_eye_lower_lid_size,0,-1,0,neutral_no_negative_lower_lid_analogue
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_4,gene_eye_shut_bottom,recessive,eye_shut_bottom,126,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,vanilla_eye_lower_lid_size,0,-1,0,neutral_no_negative_lower_lid_analogue
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_4,gene_forehead_inner_brow_width,dominant,inner_brow_width,136,gene_eyebrow_inner_width,eyebrow_inner_width_max,0,eyebrow_inner_width_max,4,4,4,weak_signed_analogy
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_4,gene_forehead_inner_brow_width,recessive,inner_brow_width,136,gene_eyebrow_inner_width,eyebrow_inner_width_max,0,eyebrow_inner_width_max,4,4,4,weak_signed_analogy
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_6,gene_eye_size,dominant,eye_size,127,gene_bs_eye_size,eye_size_neg,123,eye_size_neg,123,0,0,preserve_near_midpoint
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_6,gene_eye_size,recessive,eye_size,127,gene_bs_eye_size,eye_size_neg,123,eye_size_neg,123,0,0,preserve_near_midpoint
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_6,gene_eye_shut_top,dominant,eye_shut_top,123,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,143,eye_upper_lid_size_pos,141,-2,-2,weak_signed_analogy
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_6,gene_eye_shut_top,recessive,eye_shut_top,123,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,143,eye_upper_lid_size_pos,141,-2,-2,weak_signed_analogy
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_6,gene_eye_shut_bottom,dominant,eye_shut_bottom,115,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,vanilla_eye_lower_lid_size,0,-6,0,neutral_no_negative_lower_lid_analogue
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_6,gene_eye_shut_bottom,recessive,eye_shut_bottom,115,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,vanilla_eye_lower_lid_size,0,-6,0,neutral_no_negative_lower_lid_analogue
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_6,gene_forehead_inner_brow_width,dominant,inner_brow_width,140,gene_eyebrow_inner_width,eyebrow_inner_width_max,17,eyebrow_inner_width_max,23,6,6,weak_signed_analogy
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_6,gene_forehead_inner_brow_width,recessive,inner_brow_width,140,gene_eyebrow_inner_width,eyebrow_inner_width_max,17,eyebrow_inner_width_max,23,6,6,weak_signed_analogy
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_6,gene_bs_eye_fold_2,dominant,eye_fold_2,11,gene_bs_eye_fold_shape,eye_fold_shape_neg,61,eye_fold_shape_neg,61,,,preserve_existing_primary_fold
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_6,gene_bs_eye_fold_2,recessive,eye_fold_2,11,gene_bs_eye_fold_shape,eye_fold_shape_neg,61,eye_fold_shape_neg,61,,,preserve_existing_primary_fold
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_7,gene_eye_size,dominant,eye_size,121,gene_bs_eye_size,eye_size_pos,130,eye_size_pos,127,-3,-3,weak_signed_analogy
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_7,gene_eye_size,recessive,eye_size,121,gene_bs_eye_size,eye_size_pos,130,eye_size_pos,127,-3,-3,weak_signed_analogy
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_7,gene_eye_shut_top,dominant,eye_shut_top,132,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,3,eye_upper_lid_size_pos,5,2,2,weak_signed_analogy
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_7,gene_eye_shut_top,recessive,eye_shut_top,132,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,3,eye_upper_lid_size_pos,5,2,2,weak_signed_analogy
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_7,gene_eye_shut_bottom,dominant,eye_shut_bottom,116,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,vanilla_eye_lower_lid_size,0,-6,0,neutral_no_negative_lower_lid_analogue
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_7,gene_eye_shut_bottom,recessive,eye_shut_bottom,116,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,vanilla_eye_lower_lid_size,0,-6,0,neutral_no_negative_lower_lid_analogue
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_7,gene_bs_eye_fold_2,dominant,eye_fold_2,202,gene_bs_eye_fold_shape,eye_fold_shape_pos,21,eye_fold_shape_pos,21,,,preserve_existing_primary_fold
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_7,gene_bs_eye_fold_2,recessive,eye_fold_2,202,gene_bs_eye_fold_shape,eye_fold_shape_pos,21,eye_fold_shape_pos,21,,,preserve_existing_primary_fold
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_9,gene_eye_size,dominant,eye_size,109,gene_bs_eye_size,eye_size_neg,99,eye_size_neg,108,-9,-9,weak_signed_analogy
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_9,gene_eye_size,recessive,eye_size,109,gene_bs_eye_size,eye_size_neg,99,eye_size_neg,108,-9,-9,weak_signed_analogy
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_9,gene_eye_shut_top,dominant,eye_shut_top,127,gene_bs_eye_upper_lid_size,eye_upper_lid_size_neg,27,eye_upper_lid_size_neg,27,0,0,preserve_near_midpoint
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_9,gene_eye_shut_top,recessive,eye_shut_top,127,gene_bs_eye_upper_lid_size,eye_upper_lid_size_neg,27,eye_upper_lid_size_neg,27,0,0,preserve_near_midpoint
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_9,gene_eye_shut_bottom,dominant,eye_shut_bottom,121,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,vanilla_eye_lower_lid_size,0,-3,0,neutral_no_negative_lower_lid_analogue
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_9,gene_eye_shut_bottom,recessive,eye_shut_bottom,121,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,vanilla_eye_lower_lid_size,0,-3,0,neutral_no_negative_lower_lid_analogue
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_9,gene_forehead_inner_brow_width,dominant,inner_brow_width,141,gene_eyebrow_inner_width,eyebrow_inner_width_max,11,eyebrow_inner_width_max,18,7,7,weak_signed_analogy
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_9,gene_forehead_inner_brow_width,recessive,inner_brow_width,141,gene_eyebrow_inner_width,eyebrow_inner_width_max,11,eyebrow_inner_width_max,18,7,7,weak_signed_analogy
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_9,gene_bs_eye_fold_2,dominant,eye_fold_2,15,gene_bs_eye_fold_shape,eye_fold_shape_neg,130,eye_fold_shape_neg,130,,,preserve_existing_primary_fold
common/dna_data/test_dna_riverlands.txt,Tully_asoiaf_9,gene_bs_eye_fold_2,recessive,eye_fold_2,15,gene_bs_eye_fold_shape,eye_fold_shape_neg,130,eye_fold_shape_neg,130,,,preserve_existing_primary_fold
common/dna_data/test_dna_riverlands.txt,Strong_asoiaf_31,gene_bs_eye_fold_2,dominant,eye_fold_2,25,gene_bs_eye_fold_shape,eye_fold_shape_neg,99,eye_fold_shape_neg,99,,,preserve_existing_primary_fold
common/dna_data/test_dna_riverlands.txt,Strong_asoiaf_31,gene_bs_eye_fold_2,recessive,eye_fold_2,25,gene_bs_eye_fold_shape,eye_fold_shape_neg,99,eye_fold_shape_neg,99,,,preserve_existing_primary_fold
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2_1,gene_eye_size,dominant,eye_size,126,gene_bs_eye_size,eye_size_neg,125,eye_size_neg,126,-1,-1,weak_signed_analogy
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2_1,gene_eye_size,recessive,eye_size,126,gene_bs_eye_size,eye_size_neg,125,eye_size_neg,126,-1,-1,weak_signed_analogy
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2_1,gene_eye_shut_top,dominant,eye_shut_top,108,gene_bs_eye_upper_lid_size,eye_upper_lid_size_neg,33,eye_upper_lid_size_neg,43,-10,-10,weak_signed_analogy
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2_1,gene_eye_shut_top,recessive,eye_shut_top,108,gene_bs_eye_upper_lid_size,eye_upper_lid_size_neg,33,eye_upper_lid_size_neg,43,-10,-10,weak_signed_analogy
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2_1,gene_eye_shut_bottom,dominant,eye_shut_bottom,123,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,vanilla_eye_lower_lid_size,0,-2,0,neutral_no_negative_lower_lid_analogue
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2_1,gene_eye_shut_bottom,recessive,eye_shut_bottom,123,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,vanilla_eye_lower_lid_size,0,-2,0,neutral_no_negative_lower_lid_analogue
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2_1,gene_forehead_inner_brow_width,dominant,inner_brow_width,138,gene_eyebrow_inner_width,eyebrow_inner_width_max,168,eyebrow_inner_width_max,173,5,5,weak_signed_analogy
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2_1,gene_forehead_inner_brow_width,recessive,inner_brow_width,138,gene_eyebrow_inner_width,eyebrow_inner_width_max,168,eyebrow_inner_width_max,173,5,5,weak_signed_analogy
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2_1,gene_bs_eye_fold_2,dominant,eye_fold_2,13,gene_bs_eye_fold_shape,eye_fold_shape_pos,35,eye_fold_shape_pos,35,,,preserve_existing_primary_fold
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2_1,gene_bs_eye_fold_2,recessive,eye_fold_2,13,gene_bs_eye_fold_shape,eye_fold_shape_pos,35,eye_fold_shape_pos,35,,,preserve_existing_primary_fold
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_13,gene_bs_eye_fold_2,dominant,eye_fold_2,51,gene_bs_eye_fold_shape,eye_fold_shape_pos,16,eye_fold_shape_pos,16,,,preserve_existing_primary_fold
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_13,gene_bs_eye_fold_2,recessive,eye_fold_2,51,gene_bs_eye_fold_shape,eye_fold_shape_pos,16,eye_fold_shape_pos,16,,,preserve_existing_primary_fold
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_1,gene_eye_size,dominant,eye_size,127,gene_bs_eye_size,eye_size_pos,53,eye_size_pos,53,0,0,preserve_near_midpoint
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_1,gene_eye_size,recessive,eye_size,127,gene_bs_eye_size,eye_size_pos,53,eye_size_pos,53,0,0,preserve_near_midpoint
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_1,gene_eye_shut_top,dominant,eye_shut_top,128,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,97,eye_upper_lid_size_pos,97,0,0,preserve_near_midpoint
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_1,gene_eye_shut_top,recessive,eye_shut_top,128,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,97,eye_upper_lid_size_pos,97,0,0,preserve_near_midpoint
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_1,gene_eye_shut_bottom,dominant,eye_shut_bottom,125,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,vanilla_eye_lower_lid_size,0,-1,0,neutral_no_negative_lower_lid_analogue
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_1,gene_eye_shut_bottom,recessive,eye_shut_bottom,125,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,vanilla_eye_lower_lid_size,0,-1,0,neutral_no_negative_lower_lid_analogue
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_3,gene_eye_size,dominant,eye_size,127,gene_bs_eye_size,eye_size_pos,53,eye_size_pos,53,0,0,preserve_near_midpoint
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_3,gene_eye_size,recessive,eye_size,127,gene_bs_eye_size,eye_size_pos,53,eye_size_pos,53,0,0,preserve_near_midpoint
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_3,gene_eye_shut_top,dominant,eye_shut_top,128,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,97,eye_upper_lid_size_pos,97,0,0,preserve_near_midpoint
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_3,gene_eye_shut_top,recessive,eye_shut_top,128,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,97,eye_upper_lid_size_pos,97,0,0,preserve_near_midpoint
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_3,gene_eye_shut_bottom,dominant,eye_shut_bottom,125,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,vanilla_eye_lower_lid_size,0,-1,0,neutral_no_negative_lower_lid_analogue
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_3,gene_eye_shut_bottom,recessive,eye_shut_bottom,125,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,vanilla_eye_lower_lid_size,0,-1,0,neutral_no_negative_lower_lid_analogue
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_6,gene_eye_size,dominant,eye_size,121,gene_bs_eye_size,eye_size_neg,49,eye_size_neg,52,-3,-3,weak_signed_analogy
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_6,gene_eye_size,recessive,eye_size,121,gene_bs_eye_size,eye_size_neg,49,eye_size_neg,52,-3,-3,weak_signed_analogy
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_6,gene_eye_shut_top,dominant,eye_shut_top,133,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,97,eye_upper_lid_size_pos,100,3,3,weak_signed_analogy
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_6,gene_eye_shut_top,recessive,eye_shut_top,133,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,97,eye_upper_lid_size_pos,100,3,3,weak_signed_analogy
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_6,gene_eye_shut_bottom,dominant,eye_shut_bottom,97,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,vanilla_eye_lower_lid_size,0,-15,0,neutral_no_negative_lower_lid_analogue
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_6,gene_eye_shut_bottom,recessive,eye_shut_bottom,97,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,vanilla_eye_lower_lid_size,0,-15,0,neutral_no_negative_lower_lid_analogue
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_6,gene_forehead_inner_brow_width,dominant,inner_brow_width,132,gene_eyebrow_inner_width,eyebrow_inner_width_max,3,eyebrow_inner_width_max,5,2,2,weak_signed_analogy
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_6,gene_forehead_inner_brow_width,recessive,inner_brow_width,132,gene_eyebrow_inner_width,eyebrow_inner_width_max,3,eyebrow_inner_width_max,5,2,2,weak_signed_analogy
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_6,gene_bs_eye_fold_2,dominant,eye_fold_2,12,gene_bs_eye_fold_shape,eye_fold_shape_neg,26,eye_fold_shape_neg,26,,,preserve_existing_primary_fold
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_6,gene_bs_eye_fold_2,recessive,eye_fold_2,12,gene_bs_eye_fold_shape,eye_fold_shape_neg,26,eye_fold_shape_neg,26,,,preserve_existing_primary_fold
common/dna_data/test_dna_stormlands.txt,Selmy_asoiaf_3,gene_eye_size,dominant,eye_size,122,gene_bs_eye_size,eye_size_neg,39,eye_size_neg,42,-3,-3,weak_signed_analogy
common/dna_data/test_dna_stormlands.txt,Selmy_asoiaf_3,gene_eye_size,recessive,eye_size,122,gene_bs_eye_size,eye_size_neg,39,eye_size_neg,42,-3,-3,weak_signed_analogy
common/dna_data/test_dna_stormlands.txt,Selmy_asoiaf_3,gene_eye_shut_top,dominant,eye_shut_top,128,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,223,eye_upper_lid_size_pos,223,0,0,preserve_near_midpoint
common/dna_data/test_dna_stormlands.txt,Selmy_asoiaf_3,gene_eye_shut_top,recessive,eye_shut_top,128,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,223,eye_upper_lid_size_pos,223,0,0,preserve_near_midpoint
common/dna_data/test_dna_stormlands.txt,Selmy_asoiaf_3,gene_eye_shut_bottom,dominant,eye_shut_bottom,125,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,vanilla_eye_lower_lid_size,0,-1,0,neutral_no_negative_lower_lid_analogue
common/dna_data/test_dna_stormlands.txt,Selmy_asoiaf_3,gene_eye_shut_bottom,recessive,eye_shut_bottom,125,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,vanilla_eye_lower_lid_size,0,-1,0,neutral_no_negative_lower_lid_analogue
common/dna_data/test_dna_stormlands.txt,Selmy_asoiaf_3,gene_bs_eye_fold_2,dominant,eye_fold_2,113,gene_bs_eye_fold_shape,eye_fold_shape_pos,61,eye_fold_shape_pos,61,,,preserve_existing_primary_fold
common/dna_data/test_dna_stormlands.txt,Selmy_asoiaf_3,gene_bs_eye_fold_2,recessive,eye_fold_2,113,gene_bs_eye_fold_shape,eye_fold_shape_pos,61,eye_fold_shape_pos,61,,,preserve_existing_primary_fold
common/dna_data/test_dna_stormlands.txt,Trant_asoiaf_2,gene_eye_size,dominant,eye_size,113,gene_bs_eye_size,eye_size_neg,81,eye_size_neg,88,-7,-7,weak_signed_analogy
common/dna_data/test_dna_stormlands.txt,Trant_asoiaf_2,gene_eye_size,recessive,eye_size,113,gene_bs_eye_size,eye_size_neg,81,eye_size_neg,88,-7,-7,weak_signed_analogy
common/dna_data/test_dna_stormlands.txt,Trant_asoiaf_2,gene_eye_shut_top,dominant,eye_shut_top,127,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,225,eye_upper_lid_size_pos,225,0,0,preserve_near_midpoint
common/dna_data/test_dna_stormlands.txt,Trant_asoiaf_2,gene_eye_shut_top,recessive,eye_shut_top,127,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,225,eye_upper_lid_size_pos,225,0,0,preserve_near_midpoint
common/dna_data/test_dna_stormlands.txt,Trant_asoiaf_2,gene_eye_shut_bottom,dominant,eye_shut_bottom,114,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,vanilla_eye_lower_lid_size,0,-7,0,neutral_no_negative_lower_lid_analogue
common/dna_data/test_dna_stormlands.txt,Trant_asoiaf_2,gene_eye_shut_bottom,recessive,eye_shut_bottom,114,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,vanilla_eye_lower_lid_size,0,-7,0,neutral_no_negative_lower_lid_analogue
common/dna_data/test_dna_stormlands.txt,Trant_asoiaf_2,gene_forehead_inner_brow_width,dominant,inner_brow_width,127,gene_eyebrow_inner_width,eyebrow_inner_width_max,12,eyebrow_inner_width_max,12,0,0,preserve_near_midpoint
common/dna_data/test_dna_stormlands.txt,Trant_asoiaf_2,gene_forehead_inner_brow_width,recessive,inner_brow_width,127,gene_eyebrow_inner_width,eyebrow_inner_width_max,12,eyebrow_inner_width_max,12,0,0,preserve_near_midpoint
common/dna_data/test_dna_stormlands.txt,Trant_asoiaf_2,gene_bs_eye_fold_2,dominant,eye_fold_2,11,gene_bs_eye_fold_shape,eye_fold_shape_neg,255,eye_fold_shape_neg,255,,,preserve_existing_primary_fold
