File,DNA,Gene,Kind,Before,After,Reason,SourceLegacyGene,Line
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2_1,gene_eye_size,retire,"""eye_size"" 126 ""eye_size"" 126",,approximate_current_gene,gene_eye_size,1940
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2_1,gene_bs_eye_size,replace,"""eye_size_neg"" 125 ""eye_size_neg"" 125","""eye_size_neg"" 126 ""eye_size_neg"" 126",approximate_current_gene,gene_eye_size,1881
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2_1,gene_eye_shut_top,retire,"""eye_shut_top"" 108 ""eye_shut_top"" 108",,approximate_current_gene,gene_eye_shut_top,1941
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2_1,gene_bs_eye_upper_lid_size,replace,"""eye_upper_lid_size_neg"" 33 ""eye_upper_lid_size_neg"" 33","""eye_upper_lid_size_neg"" 43 ""eye_upper_lid_size_neg"" 43",approximate_current_gene,gene_eye_shut_top,1882
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2_1,gene_eye_shut_bottom,retire,"""eye_shut_bottom"" 123 ""eye_shut_bottom"" 123",,retire_preserve_current_gene,gene_eye_shut_bottom,1942
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2_1,gene_forehead_inner_brow_width,retire,"""inner_brow_width"" 138 ""inner_brow_width"" 138",,approximate_current_gene,gene_forehead_inner_brow_width,1948
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2_1,gene_eyebrow_inner_width,replace,"""eyebrow_inner_width_max"" 168 ""eyebrow_inner_width_max"" 168","""eyebrow_inner_width_max"" 173 ""eyebrow_inner_width_max"" 173",approximate_current_gene,gene_forehead_inner_brow_width,1965
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_2_1,gene_bs_eye_fold_2,retire,"""eye_fold_2"" 13 ""eye_fold_2"" 13",,retire_preserve_primary_fold,gene_bs_eye_fold_2,1952
common/dna_data/test_dna_stormlands.txt,Baratheon_asoiaf_13,gene_bs_eye_fold_2,retire,"""eye_fold_2"" 51 ""eye_fold_2"" 51",,retire_preserve_primary_fold,gene_bs_eye_fold_2,2952
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_1,gene_eye_size,retire,"""eye_size"" 127 ""eye_size"" 127",,retire_preserve_current_gene,gene_eye_size,3745
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_1,gene_eye_shut_top,retire,"""eye_shut_top"" 128 ""eye_shut_top"" 128",,retire_preserve_current_gene,gene_eye_shut_top,3746
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_1,gene_eye_shut_bottom,retire,"""eye_shut_bottom"" 125 ""eye_shut_bottom"" 125",,retire_preserve_current_gene,gene_eye_shut_bottom,3747
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_3,gene_eye_size,retire,"""eye_size"" 127 ""eye_size"" 127",,retire_preserve_current_gene,gene_eye_size,3956
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_3,gene_eye_shut_top,retire,"""eye_shut_top"" 128 ""eye_shut_top"" 128",,retire_preserve_current_gene,gene_eye_shut_top,3957
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_3,gene_eye_shut_bottom,retire,"""eye_shut_bottom"" 125 ""eye_shut_bottom"" 125",,retire_preserve_current_gene,gene_eye_shut_bottom,3958
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_6,gene_eye_size,retire,"""eye_size"" 121 ""eye_size"" 121",,approximate_current_gene,gene_eye_size,4166
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_6,gene_bs_eye_size,replace,"""eye_size_neg"" 49 ""eye_size_neg"" 49","""eye_size_neg"" 52 ""eye_size_neg"" 52",approximate_current_gene,gene_eye_size,4107
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_6,gene_eye_shut_top,retire,"""eye_shut_top"" 133 ""eye_shut_top"" 133",,approximate_current_gene,gene_eye_shut_top,4167
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_6,gene_bs_eye_upper_lid_size,replace,"""eye_upper_lid_size_pos"" 97 ""eye_upper_lid_size_pos"" 97","""eye_upper_lid_size_pos"" 100 ""eye_upper_lid_size_pos"" 100",approximate_current_gene,gene_eye_shut_top,4108
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_6,gene_eye_shut_bottom,retire,"""eye_shut_bottom"" 97 ""eye_shut_bottom"" 97",,retire_preserve_current_gene,gene_eye_shut_bottom,4168
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_6,gene_forehead_inner_brow_width,retire,"""inner_brow_width"" 132 ""inner_brow_width"" 132",,approximate_current_gene,gene_forehead_inner_brow_width,4174
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_6,gene_eyebrow_inner_width,replace,"""eyebrow_inner_width_max"" 3 ""eyebrow_inner_width_max"" 3","""eyebrow_inner_width_max"" 5 ""eyebrow_inner_width_max"" 5",approximate_current_gene,gene_forehead_inner_brow_width,4191
common/dna_data/test_dna_stormlands.txt,Tarth_asoiaf_6,gene_bs_eye_fold_2,retire,"""eye_fold_2"" 12 ""eye_fold_2"" 12",,retire_preserve_primary_fold,gene_bs_eye_fold_2,4178
common/dna_data/test_dna_stormlands.txt,Selmy_asoiaf_3,gene_eye_size,retire,"""eye_size"" 122 ""eye_size"" 122",,approximate_current_gene,gene_eye_size,4376
common/dna_data/test_dna_stormlands.txt,Selmy_asoiaf_3,gene_bs_eye_size,replace,"""eye_size_neg"" 39 ""eye_size_neg"" 39","""eye_size_neg"" 42 ""eye_size_neg"" 42",approximate_current_gene,gene_eye_size,4317
common/dna_data/test_dna_stormlands.txt,Selmy_asoiaf_3,gene_eye_shut_top,retire,"""eye_shut_top"" 128 ""eye_shut_top"" 128",,retire_preserve_current_gene,gene_eye_shut_top,4377
common/dna_data/test_dna_stormlands.txt,Selmy_asoiaf_3,gene_eye_shut_bottom,retire,"""eye_shut_bottom"" 125 ""eye_shut_bottom"" 125",,retire_preserve_current_gene,gene_eye_shut_bottom,4378
common/dna_data/test_dna_stormlands.txt,Selmy_asoiaf_3,gene_bs_eye_fold_2,retire,"""eye_fold_2"" 113 ""eye_fold_2"" 113",,retire_preserve_primary_fold,gene_bs_eye_fold_2,4388
common/dna_data/test_dna_stormlands.txt,Trant_asoiaf_2,gene_eye_size,retire,"""eye_size"" 113 ""eye_size"" 113",,approximate_current_gene,gene_eye_size,4585
common/dna_data/test_dna_stormlands.txt,Trant_asoiaf_2,gene_bs_eye_size,replace,"""eye_size_neg"" 81 ""eye_size_neg"" 81","""eye_size_neg"" 88 ""eye_size_neg"" 88",approximate_current_gene,gene_eye_size,4526
common/dna_data/test_dna_stormlands.txt,Trant_asoiaf_2,gene_eye_shut_top,retire,"""eye_shut_top"" 127 ""eye_shut_top"" 127",,retire_preserve_current_gene,gene_eye_shut_top,4586
common/dna_data/test_dna_stormlands.txt,Trant_asoiaf_2,gene_eye_shut_bottom,retire,"""eye_shut_bottom"" 114 ""eye_shut_bottom"" 114",,retire_preserve_current_gene,gene_eye_shut_bottom,4587
common/dna_data/test_dna_stormlands.txt,Trant_asoiaf_2,gene_forehead_inner_brow_width,retire,"""inner_brow_width"" 127 ""inner_brow_width"" 127",,retire_preserve_current_gene,gene_forehead_inner_brow_width,4593
common/dna_data/test_dna_stormlands.txt,Trant_asoiaf_2,gene_bs_eye_fold_2,retire,"""eye_fold_2"" 11 ""eye_fold_2"" 11",,retire_preserve_primary_fold,gene_bs_eye_fold_2,4597
common/dna_data/test_dna_stormlands.txt,Cole_asoiaf_11,gene_bs_eye_fold_2,retire,"""eye_fold_2"" 26 ""eye_fold_2"" 26",,retire_preserve_primary_fold,gene_bs_eye_fold_2,4804
common/dna_data/test_dna_stormlands.txt,Melisandre_asoiaf_1,gene_eye_size,retire,"""eye_size"" 124 ""eye_size"" 124",,approximate_current_gene,gene_eye_size,4999
common/dna_data/test_dna_stormlands.txt,Melisandre_asoiaf_1,gene_bs_eye_size,replace,"""eye_size_neg"" 209 ""eye_size_neg"" 209","""eye_size_neg"" 211 ""eye_size_neg"" 211",approximate_current_gene,gene_eye_size,4940
common/dna_data/test_dna_stormlands.txt,Melisandre_asoiaf_1,gene_eye_shut_top,retire,"""eye_shut_top"" 127 ""eye_shut_top"" 127",,retire_preserve_current_gene,gene_eye_shut_top,5000
common/dna_data/test_dna_stormlands.txt,Melisandre_asoiaf_1,gene_eye_shut_bottom,retire,"""eye_shut_bottom"" 110 ""eye_shut_bottom"" 110",,retire_preserve_current_gene,gene_eye_shut_bottom,5001
common/dna_data/test_dna_stormlands.txt,Melisandre_asoiaf_1,gene_forehead_inner_brow_width,retire,"""inner_brow_width"" 140 ""inner_brow_width"" 140",,approximate_current_gene,gene_forehead_inner_brow_width,5007
common/dna_data/test_dna_stormlands.txt,Melisandre_asoiaf_1,gene_eyebrow_inner_width,replace,"""eyebrow_inner_width_max"" 0 ""eyebrow_inner_width_max"" 0","""eyebrow_inner_width_max"" 6 ""eyebrow_inner_width_max"" 6",approximate_current_gene,gene_forehead_inner_brow_width,5024
common/dna_data/test_dna_stormlands.txt,Melisandre_asoiaf_1,gene_bs_eye_fold_2,retire,"""eye_fold_2"" 16 ""eye_fold_2"" 16",,retire_preserve_primary_fold,gene_bs_eye_fold_2,5011
common/dna_data/test_dna_stormlands.txt,Seaworth_asoiaf_1,gene_eye_size,retire,"""eye_size"" 127 ""eye_size"" 127",,retire_preserve_current_gene,gene_eye_size,5208
common/dna_data/test_dna_stormlands.txt,Seaworth_asoiaf_1,gene_eye_shut_top,retire,"""eye_shut_top"" 130 ""eye_shut_top"" 130",,approximate_current_gene,gene_eye_shut_top,5209
common/dna_data/test_dna_stormlands.txt,Seaworth_asoiaf_1,gene_bs_eye_upper_lid_size,replace,"""eye_upper_lid_size_pos"" 11 ""eye_upper_lid_size_pos"" 11","""eye_upper_lid_size_pos"" 12 ""eye_upper_lid_size_pos"" 12",approximate_current_gene,gene_eye_shut_top,5150
common/dna_data/test_dna_stormlands.txt,Seaworth_asoiaf_1,gene_eye_shut_bottom,retire,"""eye_shut_bottom"" 142 ""eye_shut_bottom"" 142",,approximate_current_gene,gene_eye_shut_bottom,5210
common/dna_data/test_dna_stormlands.txt,Seaworth_asoiaf_1,gene_bs_eye_lower_lid_size,replace,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0","""eye_lower_lid_size"" 7 ""eye_lower_lid_size"" 7",approximate_current_gene,gene_eye_shut_bottom,5242
common/dna_data/test_dna_stormlands.txt,Seaworth_asoiaf_1,gene_bs_eye_fold_2,retire,"""eye_fold_2"" 86 ""eye_fold_2"" 86",,retire_preserve_primary_fold,gene_bs_eye_fold_2,5220
common/dna_data/test_dna_vale.txt,Arryn_asoiaf_3,gene_eye_size,retire,"""eye_size"" 117 ""eye_size"" 117",,approximate_current_gene,gene_eye_size,557
common/dna_data/test_dna_vale.txt,Arryn_asoiaf_3,gene_bs_eye_size,replace,"""eye_size_neg"" 75 ""eye_size_neg"" 75","""eye_size_neg"" 80 ""eye_size_neg"" 80",approximate_current_gene,gene_eye_size,498
common/dna_data/test_dna_vale.txt,Arryn_asoiaf_3,gene_eye_shut_top,retire,"""eye_shut_top"" 135 ""eye_shut_top"" 135",,approximate_current_gene,gene_eye_shut_top,558
common/dna_data/test_dna_vale.txt,Arryn_asoiaf_3,gene_bs_eye_upper_lid_size,replace,"""eye_upper_lid_size_pos"" 24 ""eye_upper_lid_size_pos"" 24","""eye_upper_lid_size_pos"" 28 ""eye_upper_lid_size_pos"" 28",approximate_current_gene,gene_eye_shut_top,499
common/dna_data/test_dna_vale.txt,Arryn_asoiaf_3,gene_eye_shut_bottom,retire,"""eye_shut_bottom"" 114 ""eye_shut_bottom"" 114",,retire_preserve_current_gene,gene_eye_shut_bottom,559
common/dna_data/test_dna_vale.txt,Arryn_asoiaf_3,gene_bs_eye_fold_2,retire,"""eye_fold_2"" 112 ""eye_fold_2"" 112",,retire_preserve_primary_fold,gene_bs_eye_fold_2,569
common/dna_data/test_dna_vale.txt,Baelish_asoiaf_2,gene_eye_size,retire,"""eye_size"" 115 ""eye_size"" 115",,approximate_current_gene,gene_eye_size,1559
common/dna_data/test_dna_vale.txt,Baelish_asoiaf_2,gene_bs_eye_size,replace,"""eye_size_neg"" 95 ""eye_size_neg"" 95","""eye_size_neg"" 101 ""eye_size_neg"" 101",approximate_current_gene,gene_eye_size,1500
common/dna_data/test_dna_vale.txt,Baelish_asoiaf_2,gene_eye_shut_top,retire,"""eye_shut_top"" 130 ""eye_shut_top"" 130",,approximate_current_gene,gene_eye_shut_top,1560
common/dna_data/test_dna_vale.txt,Baelish_asoiaf_2,gene_bs_eye_upper_lid_size,replace,"""eye_upper_lid_size_pos"" 103 ""eye_upper_lid_size_pos"" 103","""eye_upper_lid_size_pos"" 104 ""eye_upper_lid_size_pos"" 104",approximate_current_gene,gene_eye_shut_top,1501
common/dna_data/test_dna_vale.txt,Baelish_asoiaf_2,gene_eye_shut_bottom,retire,"""eye_shut_bottom"" 112 ""eye_shut_bottom"" 112",,retire_preserve_current_gene,gene_eye_shut_bottom,1561
common/dna_data/test_dna_vale.txt,Baelish_asoiaf_2,gene_forehead_inner_brow_width,retire,"""inner_brow_width"" 136 ""inner_brow_width"" 136",,approximate_current_gene,gene_forehead_inner_brow_width,1567
common/dna_data/test_dna_vale.txt,Baelish_asoiaf_2,gene_eyebrow_inner_width,replace,"""eyebrow_inner_width_max"" 4 ""eyebrow_inner_width_max"" 4","""eyebrow_inner_width_max"" 8 ""eyebrow_inner_width_max"" 8",approximate_current_gene,gene_forehead_inner_brow_width,1584
common/dna_data/test_dna_vale.txt,Royce_asoiaf_37,gene_bs_eye_fold_2,retire,"""eye_fold_2"" 129 ""eye_fold_2"" 129",,retire_preserve_primary_fold,gene_bs_eye_fold_2,1778
common/dna_data/test_dna_vale.txt,Royce_asoiaf_1,gene_eye_size,retire,"""eye_size"" 112 ""eye_size"" 112",,approximate_current_gene,gene_eye_size,1973
common/dna_data/test_dna_vale.txt,Royce_asoiaf_1,gene_bs_eye_size,replace,"""eye_size_neg"" 171 ""eye_size_neg"" 171","""eye_size_neg"" 179 ""eye_size_neg"" 179",approximate_current_gene,gene_eye_size,1914
common/dna_data/test_dna_vale.txt,Royce_asoiaf_1,gene_eye_shut_top,retire,"""eye_shut_top"" 130 ""eye_shut_top"" 130",,approximate_current_gene,gene_eye_shut_top,1974
common/dna_data/test_dna_vale.txt,Royce_asoiaf_1,gene_bs_eye_upper_lid_size,replace,"""eye_upper_lid_size_pos"" 101 ""eye_upper_lid_size_pos"" 101","""eye_upper_lid_size_pos"" 102 ""eye_upper_lid_size_pos"" 102",approximate_current_gene,gene_eye_shut_top,1915
common/dna_data/test_dna_vale.txt,Royce_asoiaf_1,gene_eye_shut_bottom,retire,"""eye_shut_bottom"" 136 ""eye_shut_bottom"" 136",,approximate_current_gene,gene_eye_shut_bottom,1975
common/dna_data/test_dna_vale.txt,Royce_asoiaf_1,gene_bs_eye_lower_lid_size,replace,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0","""eye_lower_lid_size"" 4 ""eye_lower_lid_size"" 4",approximate_current_gene,gene_eye_shut_bottom,2007
common/dna_data/test_dna_vale.txt,Royce_asoiaf_1,gene_bs_eye_fold_2,retire,"""eye_fold_2"" 68 ""eye_fold_2"" 68",,retire_preserve_primary_fold,gene_bs_eye_fold_2,1985
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_59,gene_bs_eye_fold_2,retire,"""eye_fold_2"" 119 ""eye_fold_2"" 119",,retire_preserve_primary_fold,gene_bs_eye_fold_2,2757
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_63,gene_bs_eye_fold_2,retire,"""eye_fold_2"" 76 ""eye_fold_2"" 76",,retire_preserve_primary_fold,gene_bs_eye_fold_2,3370
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_67,gene_bs_eye_fold_2,retire,"""eye_fold_2"" 158 ""eye_fold_2"" 158",,retire_preserve_primary_fold,gene_bs_eye_fold_2,3985
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_70,gene_bs_eye_fold_2,retire,"""eye_fold_2"" 81 ""eye_fold_2"" 81",,retire_preserve_primary_fold,gene_bs_eye_fold_2,4786
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_79,gene_bs_eye_fold_2,retire,"""eye_fold_2"" 135 ""eye_fold_2"" 135",,retire_preserve_primary_fold,gene_bs_eye_fold_2,6006
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_120,gene_eye_size,retire,"""eye_size"" 119 ""eye_size"" 119",,approximate_current_gene,gene_eye_size,8773
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_120,gene_bs_eye_size,replace,"""eye_size_neg"" 146 ""eye_size_neg"" 146","""eye_size_neg"" 150 ""eye_size_neg"" 150",approximate_current_gene,gene_eye_size,8714
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_120,gene_eye_shut_top,retire,"""eye_shut_top"" 148 ""eye_shut_top"" 148",,approximate_current_gene,gene_eye_shut_top,8774
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_120,gene_bs_eye_upper_lid_size,replace,"""eye_upper_lid_size_pos"" 157 ""eye_upper_lid_size_pos"" 157","""eye_upper_lid_size_pos"" 167 ""eye_upper_lid_size_pos"" 167",approximate_current_gene,gene_eye_shut_top,8715
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_120,gene_eye_shut_bottom,retire,"""eye_shut_bottom"" 107 ""eye_shut_bottom"" 107",,retire_preserve_current_gene,gene_eye_shut_bottom,8775
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_120,gene_forehead_inner_brow_width,retire,"""inner_brow_width"" 136 ""inner_brow_width"" 136",,approximate_current_gene,gene_forehead_inner_brow_width,8781
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_120,gene_eyebrow_inner_width,replace,"""eyebrow_inner_width_max"" 11 ""eyebrow_inner_width_max"" 11","""eyebrow_inner_width_max"" 15 ""eyebrow_inner_width_max"" 15",approximate_current_gene,gene_forehead_inner_brow_width,8798
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_122,gene_bs_eye_fold_2,retire,"""eye_fold_2"" 124 ""eye_fold_2"" 124",,retire_preserve_primary_fold,gene_bs_eye_fold_2,8992
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_126,gene_bs_eye_fold_2,retire,"""eye_fold_2"" 107 ""eye_fold_2"" 107",,retire_preserve_primary_fold,gene_bs_eye_fold_2,9197
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_hh_10,gene_bs_eye_fold_2,retire,"""eye_fold_2"" 119 ""eye_fold_2"" 119",,retire_preserve_primary_fold,gene_bs_eye_fold_2,9402
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_3,gene_eye_size,retire,"""eye_size"" 128 ""eye_size"" 128",,retire_preserve_current_gene,gene_eye_size,10810
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_3,gene_eye_shut_top,retire,"""eye_shut_top"" 150 ""eye_shut_top"" 150",,approximate_current_gene,gene_eye_shut_top,10811
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_3,gene_bs_eye_upper_lid_size,replace,"""eye_upper_lid_size_pos"" 108 ""eye_upper_lid_size_pos"" 108","""eye_upper_lid_size_pos"" 119 ""eye_upper_lid_size_pos"" 119",approximate_current_gene,gene_eye_shut_top,10752
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_3,gene_eye_shut_bottom,retire,"""eye_shut_bottom"" 128 ""eye_shut_bottom"" 128",,retire_preserve_current_gene,gene_eye_shut_bottom,10812
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_12,gene_eye_size,retire,"""eye_size"" 119 ""eye_size"" 119",,approximate_current_gene,gene_eye_size,11837
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_12,gene_bs_eye_size,replace,"""eye_size_neg"" 21 ""eye_size_neg"" 21","""eye_size_neg"" 25 ""eye_size_neg"" 25",approximate_current_gene,gene_eye_size,11778
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_12,gene_eye_shut_top,retire,"""eye_shut_top"" 118 ""eye_shut_top"" 118",,approximate_current_gene,gene_eye_shut_top,11838
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_12,gene_bs_eye_upper_lid_size,replace,"""eye_upper_lid_size_neg"" 33 ""eye_upper_lid_size_neg"" 33","""eye_upper_lid_size_neg"" 38 ""eye_upper_lid_size_neg"" 38",approximate_current_gene,gene_eye_shut_top,11779
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_12,gene_eye_shut_bottom,retire,"""eye_shut_bottom"" 121 ""eye_shut_bottom"" 121",,retire_preserve_current_gene,gene_eye_shut_bottom,11839
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_12,gene_forehead_inner_brow_width,retire,"""inner_brow_width"" 128 ""inner_brow_width"" 128",,retire_preserve_current_gene,gene_forehead_inner_brow_width,11845
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_12,gene_bs_eye_fold_2,retire,"""eye_fold_2"" 13 ""eye_fold_2"" 13",,retire_preserve_primary_fold,gene_bs_eye_fold_2,11849
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_31,gene_bs_eye_fold_2,retire,"""eye_fold_2"" 114 ""eye_fold_2"" 114",,retire_preserve_primary_fold,gene_bs_eye_fold_2,12056
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_34,gene_bs_eye_fold_2,retire,"""eye_fold_2"" 132 ""eye_fold_2"" 132",,retire_preserve_primary_fold,gene_bs_eye_fold_2,12464
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_35,gene_bs_eye_fold_2,retire,"""eye_fold_2"" 16 ""eye_fold_2"" 16",,retire_preserve_primary_fold,gene_bs_eye_fold_2,12872
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_2,gene_eye_size,retire,"""eye_size"" 117 ""eye_size"" 117",,approximate_current_gene,gene_eye_size,14675
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_2,gene_bs_eye_size,replace,"""eye_size_pos"" 0 ""eye_size_pos"" 0","""eye_size_neg"" 5 ""eye_size_neg"" 5",approximate_current_gene,gene_eye_size,14616
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_2,gene_eye_shut_top,retire,"""eye_shut_top"" 126 ""eye_shut_top"" 126",,approximate_current_gene,gene_eye_shut_top,14676
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_2,gene_bs_eye_upper_lid_size,replace,"""eye_upper_lid_size_pos"" 85 ""eye_upper_lid_size_pos"" 85","""eye_upper_lid_size_pos"" 84 ""eye_upper_lid_size_pos"" 84",approximate_current_gene,gene_eye_shut_top,14617
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_2,gene_eye_shut_bottom,retire,"""eye_shut_bottom"" 124 ""eye_shut_bottom"" 124",,retire_preserve_current_gene,gene_eye_shut_bottom,14677
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_2,gene_bs_eye_fold_2,retire,"""eye_fold_2"" 12 ""eye_fold_2"" 12",,retire_preserve_primary_fold,gene_bs_eye_fold_2,14687
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_5,gene_eye_size,retire,"""eye_size"" 120 ""eye_size"" 120",,approximate_current_gene,gene_eye_size,14884
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_5,gene_bs_eye_size,replace,"""eye_size_pos"" 24 ""eye_size_pos"" 24","""eye_size_pos"" 20 ""eye_size_pos"" 20",approximate_current_gene,gene_eye_size,14825
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_5,gene_eye_shut_top,retire,"""eye_shut_top"" 137 ""eye_shut_top"" 137",,approximate_current_gene,gene_eye_shut_top,14885
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_5,gene_bs_eye_upper_lid_size,replace,"""eye_upper_lid_size_pos"" 119 ""eye_upper_lid_size_pos"" 119","""eye_upper_lid_size_pos"" 124 ""eye_upper_lid_size_pos"" 124",approximate_current_gene,gene_eye_shut_top,14826
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_5,gene_eye_shut_bottom,retire,"""eye_shut_bottom"" 140 ""eye_shut_bottom"" 140",,approximate_current_gene,gene_eye_shut_bottom,14886
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_5,gene_bs_eye_lower_lid_size,replace,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0","""eye_lower_lid_size"" 6 ""eye_lower_lid_size"" 6",approximate_current_gene,gene_eye_shut_bottom,14918
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_5,gene_forehead_inner_brow_width,retire,"""inner_brow_width"" 131 ""inner_brow_width"" 131",,approximate_current_gene,gene_forehead_inner_brow_width,14892
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_5,gene_eyebrow_inner_width,replace,"""eyebrow_inner_width_max"" 0 ""eyebrow_inner_width_max"" 0","""eyebrow_inner_width_max"" 2 ""eyebrow_inner_width_max"" 2",approximate_current_gene,gene_forehead_inner_brow_width,14909
common/dna_data/test_dna_westerlands.txt,Clegane_asoiaf_3,gene_eye_size,retire,"""eye_size"" 127 ""eye_size"" 127",,retire_preserve_current_gene,gene_eye_size,3758
common/dna_data/test_dna_westerlands.txt,Clegane_asoiaf_3,gene_eye_shut_top,retire,"""eye_shut_top"" 127 ""eye_shut_top"" 127",,retire_preserve_current_gene,gene_eye_shut_top,3759
common/dna_data/test_dna_westerlands.txt,Clegane_asoiaf_3,gene_eye_shut_bottom,retire,"""eye_shut_bottom"" 127 ""eye_shut_bottom"" 127",,retire_preserve_current_gene,gene_eye_shut_bottom,3760
common/dna_data/test_dna_westerlands.txt,Clegane_asoiaf_4,gene_eye_size,retire,"""eye_size"" 118 ""eye_size"" 118",,approximate_current_gene,gene_eye_size,3968
common/dna_data/test_dna_westerlands.txt,Clegane_asoiaf_4,gene_bs_eye_size,replace,"""eye_size_pos"" 36 ""eye_size_pos"" 36","""eye_size_pos"" 31 ""eye_size_pos"" 31",approximate_current_gene,gene_eye_size,3909
common/dna_data/test_dna_westerlands.txt,Clegane_asoiaf_4,gene_eye_shut_top,retire,"""eye_shut_top"" 149 ""eye_shut_top"" 149",,approximate_current_gene,gene_eye_shut_top,3969
common/dna_data/test_dna_westerlands.txt,Clegane_asoiaf_4,gene_bs_eye_upper_lid_size,replace,"""eye_upper_lid_size_neg"" 40 ""eye_upper_lid_size_neg"" 40","""eye_upper_lid_size_neg"" 29 ""eye_upper_lid_size_neg"" 29",approximate_current_gene,gene_eye_shut_top,3910
common/dna_data/test_dna_westerlands.txt,Clegane_asoiaf_4,gene_eye_shut_bottom,retire,"""eye_shut_bottom"" 124 ""eye_shut_bottom"" 124",,retire_preserve_current_gene,gene_eye_shut_bottom,3970
common/dna_data/test_dna_westerlands.txt,Clegane_asoiaf_4,gene_bs_eye_fold_2,retire,"""eye_fold_2"" 91 ""eye_fold_2"" 91",,retire_preserve_primary_fold,gene_bs_eye_fold_2,3980
common/dna_data/test_dna_westerlands.txt,Payne_asoiaf_6,gene_eye_size,retire,"""eye_size"" 115 ""eye_size"" 115",,approximate_current_gene,gene_eye_size,5754
