category,log_line,owner,issue,original_owner,message,status,reason,Observed,CurrentLogLine,CurrentFileOwner,OriginalComponent,OriginalFullMessage,ResourceRunObserved,ResourceRunLine
scripts,1851,AGOT Submod Core,core-optional-armor,AGOT Submod Core,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3266 (headgear_situational:weight),exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1666,AGOT Submod Core,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3266 (headgear_situational:weight),present,1524
scripts,1852,AGOT Submod Core,core-optional-armor,AGOT Submod Core,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3310 (headgear_situational:weight)",exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1667,AGOT Submod Core,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3310 (headgear_situational:weight)",present,1525
scripts,1856,AGOT Submod Core,core-optional-armor,AGOT Submod Core,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3310 (headgear_situational:weight),exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1671,AGOT Submod Core,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3310 (headgear_situational:weight),present,1529
scripts,1857,AGOT Submod Core,core-optional-armor,AGOT Submod Core,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3355 (headgear_situational:weight)",exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1672,AGOT Submod Core,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'show_armor_enabled' ]
  Script location: file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3355 (headgear_situational:weight)",present,1530
scripts,1861,AGOT Submod Core,core-optional-armor,AGOT Submod Core,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3355 (headgear_situational:weight),exception,Отсутствующая необязательная интеграция AOTK; код и правила не подменять.,present,1676,AGOT Submod Core,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: gfx/portraits/portrait_modifiers/05_headgear_situational.txt line: 3355 (headgear_situational:weight),present,1534
scripts,1862,Divine Intervention + AGOT compatibility,di-persian-marriage,Divine Intervention Cheat Menu,"Script system error!
  Error: is_struggle_type trigger [ Invalid database object 'persian_struggle' ]
  Script location: file: common/character_interactions/DI_character_interaction.txt line: 1415 (DI_arrange_marriage_interaction:is_shown)",exception,Исходный Divine Intervention для ванили не исправляется по указанию пользователя.,present,1677,Divine Intervention Cheat Menu,jomini_script_system.cpp:303,"Script system error!
  Error: is_struggle_type trigger [ Invalid database object 'persian_struggle' ]
  Script location: file: common/character_interactions/DI_character_interaction.txt line: 1415 (DI_arrange_marriage_interaction:is_shown)",present,1535
scripts,1866,Divine Intervention + AGOT compatibility,di-persian-marriage,Divine Intervention Cheat Menu,PostValidate of trigger 'is_struggle_type' returned false at file: common/character_interactions/DI_character_interaction.txt line: 1415 (DI_arrange_marriage_interaction:is_shown),exception,Исходный Divine Intervention для ванили не исправляется по указанию пользователя.,present,1681,Divine Intervention Cheat Menu,jomini_trigger.cpp:243,PostValidate of trigger 'is_struggle_type' returned false at file: common/character_interactions/DI_character_interaction.txt line: 1415 (DI_arrange_marriage_interaction:is_shown),present,1539
scripts,1867,Divine Intervention + AGOT compatibility,di-persian-marriage,Divine Intervention Cheat Menu,"Script system error!
  Error: has_struggle_phase_parameter trigger [ Bool phase parameter 'can_trade_piety_for_marriage_acceptance' does not exist ]
  Script location: file: common/character_interactions/DI_character_interaction.txt line: 1416 (DI_arrange_marriage_interaction:is_shown)",exception,Исходный Divine Intervention для ванили не исправляется по указанию пользователя.,present,1682,Divine Intervention Cheat Menu,jomini_script_system.cpp:303,"Script system error!
  Error: has_struggle_phase_parameter trigger [ Bool phase parameter 'can_trade_piety_for_marriage_acceptance' does not exist ]
  Script location: file: common/character_interactions/DI_character_interaction.txt line: 1416 (DI_arrange_marriage_interaction:is_shown)",present,1540
scripts,1871,Divine Intervention + AGOT compatibility,di-persian-marriage,Divine Intervention Cheat Menu,PostValidate of trigger 'has_struggle_phase_parameter' returned false at file: common/character_interactions/DI_character_interaction.txt line: 1416 (DI_arrange_marriage_interaction:is_shown),exception,Исходный Divine Intervention для ванили не исправляется по указанию пользователя.,present,1686,Divine Intervention Cheat Menu,jomini_trigger.cpp:243,PostValidate of trigger 'has_struggle_phase_parameter' returned false at file: common/character_interactions/DI_character_interaction.txt line: 1416 (DI_arrange_marriage_interaction:is_shown),present,1544
scripts,1872,Divine Intervention + AGOT compatibility,di-persian-marriage,Divine Intervention Cheat Menu,"Script system error!
  Error: is_struggle_type trigger [ Invalid database object 'persian_struggle' ]
  Script location: file: common/character_interactions/DI_character_interaction.txt line: 1424 (DI_arrange_marriage_interaction:is_valid)",exception,Исходный Divine Intervention для ванили не исправляется по указанию пользователя.,present,1687,Divine Intervention Cheat Menu,jomini_script_system.cpp:303,"Script system error!
  Error: is_struggle_type trigger [ Invalid database object 'persian_struggle' ]
  Script location: file: common/character_interactions/DI_character_interaction.txt line: 1424 (DI_arrange_marriage_interaction:is_valid)",present,1545
scripts,1876,Divine Intervention + AGOT compatibility,di-persian-marriage,Divine Intervention Cheat Menu,PostValidate of trigger 'is_struggle_type' returned false at file: common/character_interactions/DI_character_interaction.txt line: 1424 (DI_arrange_marriage_interaction:is_valid),exception,Исходный Divine Intervention для ванили не исправляется по указанию пользователя.,present,1691,Divine Intervention Cheat Menu,jomini_trigger.cpp:243,PostValidate of trigger 'is_struggle_type' returned false at file: common/character_interactions/DI_character_interaction.txt line: 1424 (DI_arrange_marriage_interaction:is_valid),present,1549
scripts,1877,Divine Intervention + AGOT compatibility,di-persian-marriage,Divine Intervention Cheat Menu,"Script system error!
  Error: is_struggle_type trigger [ Invalid database object 'persian_struggle' ]
  Script location: file: common/character_interactions/DI_character_interaction.txt line: 1430 (DI_arrange_marriage_interaction:is_valid)",exception,Исходный Divine Intervention для ванили не исправляется по указанию пользователя.,present,1692,Divine Intervention Cheat Menu,jomini_script_system.cpp:303,"Script system error!
  Error: is_struggle_type trigger [ Invalid database object 'persian_struggle' ]
  Script location: file: common/character_interactions/DI_character_interaction.txt line: 1430 (DI_arrange_marriage_interaction:is_valid)",present,1550
scripts,1881,Divine Intervention + AGOT compatibility,di-persian-marriage,Divine Intervention Cheat Menu,PostValidate of trigger 'is_struggle_type' returned false at file: common/character_interactions/DI_character_interaction.txt line: 1430 (DI_arrange_marriage_interaction:is_valid),exception,Исходный Divine Intervention для ванили не исправляется по указанию пользователя.,present,1696,Divine Intervention Cheat Menu,jomini_trigger.cpp:243,PostValidate of trigger 'is_struggle_type' returned false at file: common/character_interactions/DI_character_interaction.txt line: 1430 (DI_arrange_marriage_interaction:is_valid),present,1554
scripts,1882,Crowns of Westeros,crowns-shattered-rule,AGOT - Crowns of Westeros,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'agot_shatter_empires' ]
  Script location: file: common/on_action/ntc_artifacts_startdate.txt line: 128 (ntc_artifact_shattered_kingdoms)",expected_fixed,Исправлено статически; исчезновение сообщения ещё не подтверждено запуском.,absent,,,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'agot_shatter_empires' ]
  Script location: file: common/on_action/ntc_artifacts_startdate.txt line: 128 (ntc_artifact_shattered_kingdoms)",absent,
scripts,1886,Crowns of Westeros,crowns-shattered-rule,AGOT - Crowns of Westeros,PostValidate of trigger 'has_game_rule' returned false at file: common/on_action/ntc_artifacts_startdate.txt line: 128 (ntc_artifact_shattered_kingdoms),expected_fixed,Исправлено статически; исчезновение сообщения ещё не подтверждено запуском.,absent,,,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: common/on_action/ntc_artifacts_startdate.txt line: 128 (ntc_artifact_shattered_kingdoms),absent,
scripts,1887,Divine Intervention + AGOT compatibility,di-faith-families,Divine Intervention Cheat Menu,"Script system error!
  Error: is_in_family trigger [ Invalid database object 'rf_abrahamic' ]
  Script location: file: common/scripted_effects/DI_char_spawner_effects.txt line: 1464 (DI_char_spawner_resolve_origin_effect)",exception,Исходный Divine Intervention для ванили не исправляется по указанию пользователя.,present,1697,Divine Intervention Cheat Menu,jomini_script_system.cpp:303,"Script system error!
  Error: is_in_family trigger [ Invalid database object 'rf_abrahamic' ]
  Script location: file: common/scripted_effects/DI_char_spawner_effects.txt line: 1464 (DI_char_spawner_resolve_origin_effect)",present,1555
scripts,1891,Divine Intervention + AGOT compatibility,di-faith-families,Divine Intervention Cheat Menu,PostValidate of trigger 'is_in_family' returned false at file: common/scripted_effects/DI_char_spawner_effects.txt line: 1464 (DI_char_spawner_resolve_origin_effect),exception,Исходный Divine Intervention для ванили не исправляется по указанию пользователя.,present,1701,Divine Intervention Cheat Menu,jomini_trigger.cpp:243,PostValidate of trigger 'is_in_family' returned false at file: common/scripted_effects/DI_char_spawner_effects.txt line: 1464 (DI_char_spawner_resolve_origin_effect),present,1559
scripts,1892,Divine Intervention + AGOT compatibility,di-faith-families,Divine Intervention Cheat Menu,"Script system error!
  Error: is_in_family trigger [ Invalid database object 'rf_abrahamic' ]
  Script location: file: common/scripted_effects/DI_char_spawner_effects.txt line: 1466 (DI_char_spawner_resolve_origin_effect)",exception,Исходный Divine Intervention для ванили не исправляется по указанию пользователя.,present,1702,Divine Intervention Cheat Menu,jomini_script_system.cpp:303,"Script system error!
  Error: is_in_family trigger [ Invalid database object 'rf_abrahamic' ]
  Script location: file: common/scripted_effects/DI_char_spawner_effects.txt line: 1466 (DI_char_spawner_resolve_origin_effect)",present,1560
scripts,1896,Divine Intervention + AGOT compatibility,di-faith-families,Divine Intervention Cheat Menu,PostValidate of trigger 'is_in_family' returned false at file: common/scripted_effects/DI_char_spawner_effects.txt line: 1466 (DI_char_spawner_resolve_origin_effect),exception,Исходный Divine Intervention для ванили не исправляется по указанию пользователя.,present,1706,Divine Intervention Cheat Menu,jomini_trigger.cpp:243,PostValidate of trigger 'is_in_family' returned false at file: common/scripted_effects/DI_char_spawner_effects.txt line: 1466 (DI_char_spawner_resolve_origin_effect),present,1564
scripts,1897,Divine Intervention + AGOT compatibility,di-faith-families,Divine Intervention Cheat Menu,"Script system error!
  Error: is_in_family trigger [ Invalid database object 'rf_eastern' ]
  Script location: file: common/scripted_effects/DI_char_spawner_effects.txt line: 1470 (DI_char_spawner_resolve_origin_effect)",exception,Исходный Divine Intervention для ванили не исправляется по указанию пользователя.,present,1707,Divine Intervention Cheat Menu,jomini_script_system.cpp:303,"Script system error!
  Error: is_in_family trigger [ Invalid database object 'rf_eastern' ]
  Script location: file: common/scripted_effects/DI_char_spawner_effects.txt line: 1470 (DI_char_spawner_resolve_origin_effect)",present,1565
scripts,1901,Divine Intervention + AGOT compatibility,di-faith-families,Divine Intervention Cheat Menu,PostValidate of trigger 'is_in_family' returned false at file: common/scripted_effects/DI_char_spawner_effects.txt line: 1470 (DI_char_spawner_resolve_origin_effect),exception,Исходный Divine Intervention для ванили не исправляется по указанию пользователя.,present,1711,Divine Intervention Cheat Menu,jomini_trigger.cpp:243,PostValidate of trigger 'is_in_family' returned false at file: common/scripted_effects/DI_char_spawner_effects.txt line: 1470 (DI_char_spawner_resolve_origin_effect),present,1569
scripts,1902,Divine Intervention + AGOT compatibility,di-faith-families,Divine Intervention Cheat Menu,"Script system error!
  Error: is_in_family trigger [ Invalid database object 'rf_eastern' ]
  Script location: file: common/scripted_effects/DI_char_spawner_effects.txt line: 1472 (DI_char_spawner_resolve_origin_effect)",exception,Исходный Divine Intervention для ванили не исправляется по указанию пользователя.,present,1712,Divine Intervention Cheat Menu,jomini_script_system.cpp:303,"Script system error!
  Error: is_in_family trigger [ Invalid database object 'rf_eastern' ]
  Script location: file: common/scripted_effects/DI_char_spawner_effects.txt line: 1472 (DI_char_spawner_resolve_origin_effect)",present,1570
scripts,1906,Divine Intervention + AGOT compatibility,di-faith-families,Divine Intervention Cheat Menu,PostValidate of trigger 'is_in_family' returned false at file: common/scripted_effects/DI_char_spawner_effects.txt line: 1472 (DI_char_spawner_resolve_origin_effect),exception,Исходный Divine Intervention для ванили не исправляется по указанию пользователя.,present,1716,Divine Intervention Cheat Menu,jomini_trigger.cpp:243,PostValidate of trigger 'is_in_family' returned false at file: common/scripted_effects/DI_char_spawner_effects.txt line: 1472 (DI_char_spawner_resolve_origin_effect),present,1574
scripts,1907,Divine Intervention + AGOT compatibility,di-faith-families,Divine Intervention Cheat Menu,"Script system error!
  Error: is_in_family trigger [ Invalid database object 'rf_sinitic' ]
  Script location: file: common/scripted_effects/DI_char_spawner_effects.txt line: 1476 (DI_char_spawner_resolve_origin_effect)",exception,Исходный Divine Intervention для ванили не исправляется по указанию пользователя.,present,1717,Divine Intervention Cheat Menu,jomini_script_system.cpp:303,"Script system error!
  Error: is_in_family trigger [ Invalid database object 'rf_sinitic' ]
  Script location: file: common/scripted_effects/DI_char_spawner_effects.txt line: 1476 (DI_char_spawner_resolve_origin_effect)",present,1575
scripts,1911,Divine Intervention + AGOT compatibility,di-faith-families,Divine Intervention Cheat Menu,PostValidate of trigger 'is_in_family' returned false at file: common/scripted_effects/DI_char_spawner_effects.txt line: 1476 (DI_char_spawner_resolve_origin_effect),exception,Исходный Divine Intervention для ванили не исправляется по указанию пользователя.,present,1721,Divine Intervention Cheat Menu,jomini_trigger.cpp:243,PostValidate of trigger 'is_in_family' returned false at file: common/scripted_effects/DI_char_spawner_effects.txt line: 1476 (DI_char_spawner_resolve_origin_effect),present,1579
scripts,1912,Divine Intervention + AGOT compatibility,di-faith-families,Divine Intervention Cheat Menu,"Script system error!
  Error: is_in_family trigger [ Invalid database object 'rf_sinitic' ]
  Script location: file: common/scripted_effects/DI_char_spawner_effects.txt line: 1478 (DI_char_spawner_resolve_origin_effect)",exception,Исходный Divine Intervention для ванили не исправляется по указанию пользователя.,present,1722,Divine Intervention Cheat Menu,jomini_script_system.cpp:303,"Script system error!
  Error: is_in_family trigger [ Invalid database object 'rf_sinitic' ]
  Script location: file: common/scripted_effects/DI_char_spawner_effects.txt line: 1478 (DI_char_spawner_resolve_origin_effect)",present,1580
scripts,1916,Divine Intervention + AGOT compatibility,di-faith-families,Divine Intervention Cheat Menu,PostValidate of trigger 'is_in_family' returned false at file: common/scripted_effects/DI_char_spawner_effects.txt line: 1478 (DI_char_spawner_resolve_origin_effect),exception,Исходный Divine Intervention для ванили не исправляется по указанию пользователя.,present,1726,Divine Intervention Cheat Menu,jomini_trigger.cpp:243,PostValidate of trigger 'is_in_family' returned false at file: common/scripted_effects/DI_char_spawner_effects.txt line: 1478 (DI_char_spawner_resolve_origin_effect),present,1584
scripts,1917,Divine Intervention + AGOT compatibility,di-faith-families,Divine Intervention Cheat Menu,"Script system error!
  Error: is_in_family trigger [ Invalid database object 'rf_pagan' ]
  Script location: file: common/scripted_effects/DI_char_spawner_effects.txt line: 1482 (DI_char_spawner_resolve_origin_effect)",exception,Исходный Divine Intervention для ванили не исправляется по указанию пользователя.,present,1727,Divine Intervention Cheat Menu,jomini_script_system.cpp:303,"Script system error!
  Error: is_in_family trigger [ Invalid database object 'rf_pagan' ]
  Script location: file: common/scripted_effects/DI_char_spawner_effects.txt line: 1482 (DI_char_spawner_resolve_origin_effect)",present,1585
scripts,1921,Divine Intervention + AGOT compatibility,di-faith-families,Divine Intervention Cheat Menu,PostValidate of trigger 'is_in_family' returned false at file: common/scripted_effects/DI_char_spawner_effects.txt line: 1482 (DI_char_spawner_resolve_origin_effect),exception,Исходный Divine Intervention для ванили не исправляется по указанию пользователя.,present,1731,Divine Intervention Cheat Menu,jomini_trigger.cpp:243,PostValidate of trigger 'is_in_family' returned false at file: common/scripted_effects/DI_char_spawner_effects.txt line: 1482 (DI_char_spawner_resolve_origin_effect),present,1589
scripts,1922,Divine Intervention + AGOT compatibility,di-faith-families,Divine Intervention Cheat Menu,"Script system error!
  Error: is_in_family trigger [ Invalid database object 'rf_pagan' ]
  Script location: file: common/scripted_effects/DI_char_spawner_effects.txt line: 1484 (DI_char_spawner_resolve_origin_effect)",exception,Исходный Divine Intervention для ванили не исправляется по указанию пользователя.,present,1732,Divine Intervention Cheat Menu,jomini_script_system.cpp:303,"Script system error!
  Error: is_in_family trigger [ Invalid database object 'rf_pagan' ]
  Script location: file: common/scripted_effects/DI_char_spawner_effects.txt line: 1484 (DI_char_spawner_resolve_origin_effect)",present,1590
scripts,1926,Divine Intervention + AGOT compatibility,di-faith-families,Divine Intervention Cheat Menu,PostValidate of trigger 'is_in_family' returned false at file: common/scripted_effects/DI_char_spawner_effects.txt line: 1484 (DI_char_spawner_resolve_origin_effect),exception,Исходный Divine Intervention для ванили не исправляется по указанию пользователя.,present,1736,Divine Intervention Cheat Menu,jomini_trigger.cpp:243,PostValidate of trigger 'is_in_family' returned false at file: common/scripted_effects/DI_char_spawner_effects.txt line: 1484 (DI_char_spawner_resolve_origin_effect),present,1594
scripts,1927,COW-AGOT,cow-quarries,COW-AGOT: 3D Models & Bigger Castles,"Script system error!
  Error: has_cultural_parameter trigger [ Bool culture parameter 'can_build_quarries_in_hills' does not exist ]
  Script location: file: common/scripted_triggers/cowagot_building_requirement_triggers.txt line: 12 (building_quarries_requirement_terrain)",expected_fixed,Исправлено статически; исчезновение сообщения ещё не подтверждено запуском.,absent,,,jomini_script_system.cpp:303,"Script system error!
  Error: has_cultural_parameter trigger [ Bool culture parameter 'can_build_quarries_in_hills' does not exist ]
  Script location: file: common/scripted_triggers/cowagot_building_requirement_triggers.txt line: 12 (building_quarries_requirement_terrain)",absent,
scripts,1931,COW-AGOT,cow-quarries,COW-AGOT: 3D Models & Bigger Castles,PostValidate of trigger 'has_cultural_parameter' returned false at file: common/scripted_triggers/cowagot_building_requirement_triggers.txt line: 12 (building_quarries_requirement_terrain),expected_fixed,Исправлено статически; исчезновение сообщения ещё не подтверждено запуском.,absent,,,jomini_trigger.cpp:243,PostValidate of trigger 'has_cultural_parameter' returned false at file: common/scripted_triggers/cowagot_building_requirement_triggers.txt line: 12 (building_quarries_requirement_terrain),absent,
scripts,1932,AGOT Submod Core,core-optional-tgc,AGOT Submod Core,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'tgc_enabled_enabled' ]
  Script location: file: common/scripted_triggers/tgc_loaded_trigger.txt line: 11 (tgc_standard_equipment_trigger)",exception,Отсутствующая необязательная интеграция TGC; код и правила не подменять.,present,1737,AGOT Submod Core,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'tgc_enabled_enabled' ]
  Script location: file: common/scripted_triggers/tgc_loaded_trigger.txt line: 11 (tgc_standard_equipment_trigger)",present,1595
scripts,1936,AGOT Submod Core,core-optional-tgc,AGOT Submod Core,PostValidate of trigger 'has_game_rule' returned false at file: common/scripted_triggers/tgc_loaded_trigger.txt line: 11 (tgc_standard_equipment_trigger),exception,Отсутствующая необязательная интеграция TGC; код и правила не подменять.,present,1741,AGOT Submod Core,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: common/scripted_triggers/tgc_loaded_trigger.txt line: 11 (tgc_standard_equipment_trigger),present,1599
scripts,1937,AGOT Submod Core,core-optional-tgc,AGOT Submod Core,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'tgc_enabled_enabled' ]
  Script location: file: common/scripted_triggers/tgc_loaded_trigger.txt line: 59 (tgc_captain_equipment_trigger)",exception,Отсутствующая необязательная интеграция TGC; код и правила не подменять.,present,1742,AGOT Submod Core,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'tgc_enabled_enabled' ]
  Script location: file: common/scripted_triggers/tgc_loaded_trigger.txt line: 59 (tgc_captain_equipment_trigger)",present,1600
scripts,1941,AGOT Submod Core,core-optional-tgc,AGOT Submod Core,PostValidate of trigger 'has_game_rule' returned false at file: common/scripted_triggers/tgc_loaded_trigger.txt line: 59 (tgc_captain_equipment_trigger),exception,Отсутствующая необязательная интеграция TGC; код и правила не подменять.,present,1746,AGOT Submod Core,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: common/scripted_triggers/tgc_loaded_trigger.txt line: 59 (tgc_captain_equipment_trigger),present,1604
scripts,1942,AGOT Submod Core,core-optional-tgc,AGOT Submod Core,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'tgc_enabled_enabled' ]
  Script location: file: common/scripted_triggers/tgc_loaded_trigger.txt line: 94 (tgc_blackfyre_or_targ_equipment_trigger)",exception,Отсутствующая необязательная интеграция TGC; код и правила не подменять.,present,1747,AGOT Submod Core,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'tgc_enabled_enabled' ]
  Script location: file: common/scripted_triggers/tgc_loaded_trigger.txt line: 94 (tgc_blackfyre_or_targ_equipment_trigger)",present,1605
scripts,1946,AGOT Submod Core,core-optional-tgc,AGOT Submod Core,PostValidate of trigger 'has_game_rule' returned false at file: common/scripted_triggers/tgc_loaded_trigger.txt line: 94 (tgc_blackfyre_or_targ_equipment_trigger),exception,Отсутствующая необязательная интеграция TGC; код и правила не подменять.,present,1751,AGOT Submod Core,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: common/scripted_triggers/tgc_loaded_trigger.txt line: 94 (tgc_blackfyre_or_targ_equipment_trigger),present,1609
scripts,1947,AGOT Submod Core,core-optional-tgc,AGOT Submod Core,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'tgc_blackfyre_enabled' ]
  Script location: file: common/scripted_triggers/tgc_loaded_trigger.txt line: 104 (tgc_blackfyre_equipment_trigger)",exception,Отсутствующая необязательная интеграция TGC; код и правила не подменять.,present,1752,AGOT Submod Core,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'tgc_blackfyre_enabled' ]
  Script location: file: common/scripted_triggers/tgc_loaded_trigger.txt line: 104 (tgc_blackfyre_equipment_trigger)",present,1610
scripts,1951,AGOT Submod Core,core-optional-tgc,AGOT Submod Core,PostValidate of trigger 'has_game_rule' returned false at file: common/scripted_triggers/tgc_loaded_trigger.txt line: 104 (tgc_blackfyre_equipment_trigger),exception,Отсутствующая необязательная интеграция TGC; код и правила не подменять.,present,1756,AGOT Submod Core,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: common/scripted_triggers/tgc_loaded_trigger.txt line: 104 (tgc_blackfyre_equipment_trigger),present,1614
scripts,1952,AGOT Submod Core,core-optional-tgc,AGOT Submod Core,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'tgc_faegon_enabled' ]
  Script location: file: common/scripted_triggers/tgc_loaded_trigger.txt line: 120 (tgc_blackfyre_equipment_trigger)",exception,Отсутствующая необязательная интеграция TGC; код и правила не подменять.,present,1757,AGOT Submod Core,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'tgc_faegon_enabled' ]
  Script location: file: common/scripted_triggers/tgc_loaded_trigger.txt line: 120 (tgc_blackfyre_equipment_trigger)",present,1615
scripts,1956,AGOT Submod Core,core-optional-tgc,AGOT Submod Core,PostValidate of trigger 'has_game_rule' returned false at file: common/scripted_triggers/tgc_loaded_trigger.txt line: 120 (tgc_blackfyre_equipment_trigger),exception,Отсутствующая необязательная интеграция TGC; код и правила не подменять.,present,1761,AGOT Submod Core,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: common/scripted_triggers/tgc_loaded_trigger.txt line: 120 (tgc_blackfyre_equipment_trigger),present,1619
scripts,1957,AGOT Submod Core,core-optional-tgc,AGOT Submod Core,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'tgc_faegon_enabled' ]
  Script location: file: common/scripted_triggers/tgc_loaded_trigger.txt line: 140 (tgc_targaryen_equipment_trigger)",exception,Отсутствующая необязательная интеграция TGC; код и правила не подменять.,present,1762,AGOT Submod Core,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'tgc_faegon_enabled' ]
  Script location: file: common/scripted_triggers/tgc_loaded_trigger.txt line: 140 (tgc_targaryen_equipment_trigger)",present,1620
scripts,1961,AGOT Submod Core,core-optional-tgc,AGOT Submod Core,PostValidate of trigger 'has_game_rule' returned false at file: common/scripted_triggers/tgc_loaded_trigger.txt line: 140 (tgc_targaryen_equipment_trigger),exception,Отсутствующая необязательная интеграция TGC; код и правила не подменять.,present,1766,AGOT Submod Core,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: common/scripted_triggers/tgc_loaded_trigger.txt line: 140 (tgc_targaryen_equipment_trigger),present,1624
scripts,1962,AGOT Submod Core,core-optional-tgc,AGOT Submod Core,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'tgc_enabled_enabled' ]
  Script location: file: common/scripted_triggers/tgc_loaded_trigger.txt line: 163 (tgc_blackfyre_house_equipment_trigger)",exception,Отсутствующая необязательная интеграция TGC; код и правила не подменять.,present,1767,AGOT Submod Core,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'tgc_enabled_enabled' ]
  Script location: file: common/scripted_triggers/tgc_loaded_trigger.txt line: 163 (tgc_blackfyre_house_equipment_trigger)",present,1625
scripts,1966,AGOT Submod Core,core-optional-tgc,AGOT Submod Core,PostValidate of trigger 'has_game_rule' returned false at file: common/scripted_triggers/tgc_loaded_trigger.txt line: 163 (tgc_blackfyre_house_equipment_trigger),exception,Отсутствующая необязательная интеграция TGC; код и правила не подменять.,present,1771,AGOT Submod Core,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: common/scripted_triggers/tgc_loaded_trigger.txt line: 163 (tgc_blackfyre_house_equipment_trigger),present,1629
scripts,1967,AGOT Submod Core,core-optional-tgc,AGOT Submod Core,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'tgc_blackfyre_enabled' ]
  Script location: file: common/scripted_triggers/tgc_loaded_trigger.txt line: 164 (tgc_blackfyre_house_equipment_trigger)",exception,Отсутствующая необязательная интеграция TGC; код и правила не подменять.,present,1772,AGOT Submod Core,jomini_script_system.cpp:303,"Script system error!
  Error: has_game_rule trigger [ Invalid database object 'tgc_blackfyre_enabled' ]
  Script location: file: common/scripted_triggers/tgc_loaded_trigger.txt line: 164 (tgc_blackfyre_house_equipment_trigger)",present,1630
scripts,1971,AGOT Submod Core,core-optional-tgc,AGOT Submod Core,PostValidate of trigger 'has_game_rule' returned false at file: common/scripted_triggers/tgc_loaded_trigger.txt line: 164 (tgc_blackfyre_house_equipment_trigger),exception,Отсутствующая необязательная интеграция TGC; код и правила не подменять.,present,1776,AGOT Submod Core,jomini_trigger.cpp:243,PostValidate of trigger 'has_game_rule' returned false at file: common/scripted_triggers/tgc_loaded_trigger.txt line: 164 (tgc_blackfyre_house_equipment_trigger),present,1634
read_not_set,1972,Divine Intervention + AGOT compatibility,di-gui-holdings,,Flag monastery_holding,exception,MakeScopeFlag из GUI устанавливает значения; сохранить кнопки.,present,1778,,jomini_effect.cpp:1161,Flag 'monastery_holding' is used but is never set. Setting it in an unused scripted trigger or effect does not count,present,1636
