"File","Line","Building","Key","LocalRussian","ExternalRussian","ExternalFile","ExternalLine"
"zz_cowagot_ruin_buildings.txt","491","ruin_flooded_01","building_ruin_flooded_01","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","57"
"zz_cowagot_ruin_buildings.txt","491","ruin_flooded_01","building_ruin_flooded_01_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","58"
"zz_cowagot_ruin_buildings.txt","491","ruin_flooded_01","building_type_ruin_flooded_01","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","56"
"zz_cowagot_ruin_buildings.txt","491","ruin_flooded_01","building_type_ruin_flooded_01_desc","False","False",,
"zz_cowagot_ruin_buildings.txt","507","ruin_flooded_02","building_ruin_flooded_02","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","59"
"zz_cowagot_ruin_buildings.txt","507","ruin_flooded_02","building_ruin_flooded_02_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","60"
"zz_cowagot_ruin_buildings.txt","507","ruin_flooded_02","building_type_ruin_flooded_02","False","False",,
"zz_cowagot_ruin_buildings.txt","507","ruin_flooded_02","building_type_ruin_flooded_02_desc","False","False",,
"zz_cowagot_ruin_buildings.txt","533","ruin_renowned_01","building_ruin_renowned_01","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","64"
"zz_cowagot_ruin_buildings.txt","533","ruin_renowned_01","building_ruin_renowned_01_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","65"
"zz_cowagot_ruin_buildings.txt","533","ruin_renowned_01","building_type_ruin_renowned_01","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","63"
"zz_cowagot_ruin_buildings.txt","533","ruin_renowned_01","building_type_ruin_renowned_01_desc","False","False",,
"zz_cowagot_ruin_buildings.txt","548","ruin_infamous_01","building_ruin_infamous_01","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","69"
"zz_cowagot_ruin_buildings.txt","548","ruin_infamous_01","building_ruin_infamous_01_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","70"
"zz_cowagot_ruin_buildings.txt","548","ruin_infamous_01","building_type_ruin_infamous_01","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","68"
"zz_cowagot_ruin_buildings.txt","548","ruin_infamous_01","building_type_ruin_infamous_01_desc","False","False",,
"zz_cowagot_ruin_buildings.txt","563","ruin_wildfire_01","building_ruin_wildfire_01","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","74"
"zz_cowagot_ruin_buildings.txt","563","ruin_wildfire_01","building_ruin_wildfire_01_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","75"
"zz_cowagot_ruin_buildings.txt","563","ruin_wildfire_01","building_type_ruin_wildfire_01","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","73"
"zz_cowagot_ruin_buildings.txt","563","ruin_wildfire_01","building_type_ruin_wildfire_01_desc","False","False",,
"zz_cowagot_ruin_buildings.txt","582","ruin_wildfire_02","building_ruin_wildfire_02","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","76"
"zz_cowagot_ruin_buildings.txt","582","ruin_wildfire_02","building_ruin_wildfire_02_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","77"
"zz_cowagot_ruin_buildings.txt","582","ruin_wildfire_02","building_type_ruin_wildfire_02","False","False",,
"zz_cowagot_ruin_buildings.txt","582","ruin_wildfire_02","building_type_ruin_wildfire_02_desc","False","False",,
"zz_cowagot_ruin_buildings.txt","608","ruin_stone_men_01","building_ruin_stone_men_01","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","81"
"zz_cowagot_ruin_buildings.txt","608","ruin_stone_men_01","building_ruin_stone_men_01_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","82"
"zz_cowagot_ruin_buildings.txt","608","ruin_stone_men_01","building_type_ruin_stone_men_01","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","80"
"zz_cowagot_ruin_buildings.txt","608","ruin_stone_men_01","building_type_ruin_stone_men_01_desc","False","False",,
"zz_cowagot_ruin_buildings.txt","625","ruin_stone_men_02","building_ruin_stone_men_02","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","84"
"zz_cowagot_ruin_buildings.txt","625","ruin_stone_men_02","building_ruin_stone_men_02_desc","False","True","E:\SteamLibrary\steamapps\workshop\content\1158310\2962803371\localization\russian\agot\agot_ruins_l_russian.yml","85"
"zz_cowagot_ruin_buildings.txt","625","ruin_stone_men_02","building_type_ruin_stone_men_02","False","False",,
"zz_cowagot_ruin_buildings.txt","625","ruin_stone_men_02","building_type_ruin_stone_men_02_desc","False","False",,
